Id,Label,modularity_class
754e69f4386446f984d5019bb84153f9@grupogodo1.fyre.co,754e69f4386446f984d5019bb84153f9@grupogodo1.fyre.co,0
644cc0e19ade446aa19d370d631770e5@grupogodo1.fyre.co,644cc0e19ade446aa19d370d631770e5@grupogodo1.fyre.co,0
fffd3f3c18cd45d4af7c87776f599782@grupogodo1.fyre.co,fffd3f3c18cd45d4af7c87776f599782@grupogodo1.fyre.co,0
c878cf4628c147e29592f626b54f0ed2@grupogodo1.fyre.co,c878cf4628c147e29592f626b54f0ed2@grupogodo1.fyre.co,0
_guid_UghjkrGPPqlBCQ3QQH9dJZ9Ez_GsT2V7Gyu762TTHOA=@grupogodo1.fyre.co,_guid_UghjkrGPPqlBCQ3QQH9dJZ9Ez_GsT2V7Gyu762TTHOA=@grupogodo1.fyre.co,0
10625b9f033241fb9d62bd0cb63bbf50@grupogodo1.fyre.co,10625b9f033241fb9d62bd0cb63bbf50@grupogodo1.fyre.co,0
95749bc73c0b48dd8405db3d97a074a1@grupogodo1.fyre.co,95749bc73c0b48dd8405db3d97a074a1@grupogodo1.fyre.co,0
17165afbf66141868240703225428d10@grupogodo1.fyre.co,17165afbf66141868240703225428d10@grupogodo1.fyre.co,0
d77303f854ea4e6abe05e7bfc6fa6ce0@grupogodo1.fyre.co,d77303f854ea4e6abe05e7bfc6fa6ce0@grupogodo1.fyre.co,0
_guid_x6sJya-iU4A3Vas8zE-ZbP73giXU1C0nv4D4387yf0E=@grupogodo1.fyre.co,_guid_x6sJya-iU4A3Vas8zE-ZbP73giXU1C0nv4D4387yf0E=@grupogodo1.fyre.co,0
4d14e0f2f16e40c88a50921d1c2161f6@grupogodo1.fyre.co,4d14e0f2f16e40c88a50921d1c2161f6@grupogodo1.fyre.co,0
1325597517@grupogodo1.fyre.co,1325597517@grupogodo1.fyre.co,0
1325257519@grupogodo1.fyre.co,1325257519@grupogodo1.fyre.co,0
1325375423@grupogodo1.fyre.co,1325375423@grupogodo1.fyre.co,0
66e3d48e3d104897bf08d3a81769d417@grupogodo1.fyre.co,66e3d48e3d104897bf08d3a81769d417@grupogodo1.fyre.co,0
b7151e90ab8d4ac5bc8ed1b022b49381@grupogodo1.fyre.co,b7151e90ab8d4ac5bc8ed1b022b49381@grupogodo1.fyre.co,0
1325498929@grupogodo1.fyre.co,1325498929@grupogodo1.fyre.co,0
_guid_et_x5rSkseDyblblnHEo-g==@grupogodo1.fyre.co,_guid_et_x5rSkseDyblblnHEo-g==@grupogodo1.fyre.co,0
dfd3f62757654e73b932f6cc814c2a24@grupogodo1.fyre.co,dfd3f62757654e73b932f6cc814c2a24@grupogodo1.fyre.co,0
fb160787cabc4e3a99d1b3578eff0453@grupogodo1.fyre.co,fb160787cabc4e3a99d1b3578eff0453@grupogodo1.fyre.co,0
aedda428fd204bf69a7f419ebdbe42b8@grupogodo1.fyre.co,aedda428fd204bf69a7f419ebdbe42b8@grupogodo1.fyre.co,0
1272346170@grupogodo1.fyre.co,1272346170@grupogodo1.fyre.co,0
7d1ac9e164924a0f95f21f869a3a87f2@grupogodo1.fyre.co,7d1ac9e164924a0f95f21f869a3a87f2@grupogodo1.fyre.co,0
1325244921@grupogodo1.fyre.co,1325244921@grupogodo1.fyre.co,0
1325578787@grupogodo1.fyre.co,1325578787@grupogodo1.fyre.co,0
e8aec4fdaa614732b4278964ab3b5788@grupogodo1.fyre.co,e8aec4fdaa614732b4278964ab3b5788@grupogodo1.fyre.co,1
149f888224424be88a0781e6c9f158f6@grupogodo1.fyre.co,149f888224424be88a0781e6c9f158f6@grupogodo1.fyre.co,0
1325334695@grupogodo1.fyre.co,1325334695@grupogodo1.fyre.co,1
1325227798@grupogodo1.fyre.co,1325227798@grupogodo1.fyre.co,0
0fc26cc0a9c249a38fe03b32d1c86c5e@grupogodo1.fyre.co,0fc26cc0a9c249a38fe03b32d1c86c5e@grupogodo1.fyre.co,0
1324558992@grupogodo1.fyre.co,1324558992@grupogodo1.fyre.co,0
1325273539@grupogodo1.fyre.co,1325273539@grupogodo1.fyre.co,0
b51e8cb290ae4273a605c07f79dacd3f@grupogodo1.fyre.co,b51e8cb290ae4273a605c07f79dacd3f@grupogodo1.fyre.co,0
d52e421feb6e449f941c4c5b84c02693@grupogodo1.fyre.co,d52e421feb6e449f941c4c5b84c02693@grupogodo1.fyre.co,0
8b0dc31d368949c784a26cf6d618df9d@grupogodo1.fyre.co,8b0dc31d368949c784a26cf6d618df9d@grupogodo1.fyre.co,1
1325247835@grupogodo1.fyre.co,1325247835@grupogodo1.fyre.co,1
20086690@grupogodo1.fyre.co,20086690@grupogodo1.fyre.co,1
1325206014@grupogodo1.fyre.co,1325206014@grupogodo1.fyre.co,1
1325423394@grupogodo1.fyre.co,1325423394@grupogodo1.fyre.co,1
348484499@grupogodo1.fyre.co,348484499@grupogodo1.fyre.co,1
e18b4aaec1df4690977ed6be98ff450b@grupogodo1.fyre.co,e18b4aaec1df4690977ed6be98ff450b@grupogodo1.fyre.co,0
1325226590@grupogodo1.fyre.co,1325226590@grupogodo1.fyre.co,0
c4732d97c5534cc489238da4308f99ba@grupogodo1.fyre.co,c4732d97c5534cc489238da4308f99ba@grupogodo1.fyre.co,0
e4016ca053224d529b5190da731aa172@grupogodo1.fyre.co,e4016ca053224d529b5190da731aa172@grupogodo1.fyre.co,0
1325311719@grupogodo1.fyre.co,1325311719@grupogodo1.fyre.co,0
9ce36087bfa440c5ae6b31b868b192f6@grupogodo1.fyre.co,9ce36087bfa440c5ae6b31b868b192f6@grupogodo1.fyre.co,1
39c3b807b83d4b0facbce3d5ff54ea0e@grupogodo1.fyre.co,39c3b807b83d4b0facbce3d5ff54ea0e@grupogodo1.fyre.co,1
ca2873c2728b4639bcb954fe804c5bee@grupogodo1.fyre.co,ca2873c2728b4639bcb954fe804c5bee@grupogodo1.fyre.co,1
_guid_end5ax3ZAnPCQvVUNtFA8LtPvqZxZ1eADik-DEmlgI0=@grupogodo1.fyre.co,_guid_end5ax3ZAnPCQvVUNtFA8LtPvqZxZ1eADik-DEmlgI0=@grupogodo1.fyre.co,1
1325222755@grupogodo1.fyre.co,1325222755@grupogodo1.fyre.co,1
47cc17b504e5430e88982deb917ab528@grupogodo1.fyre.co,47cc17b504e5430e88982deb917ab528@grupogodo1.fyre.co,1
7c36089838784330b7c79804300f6d33@grupogodo1.fyre.co,7c36089838784330b7c79804300f6d33@grupogodo1.fyre.co,1
7eb30d4111a0429a871d7b7c9f7810e2@grupogodo1.fyre.co,7eb30d4111a0429a871d7b7c9f7810e2@grupogodo1.fyre.co,1
a767874b1d07412d80278d98c0873ee4@grupogodo1.fyre.co,a767874b1d07412d80278d98c0873ee4@grupogodo1.fyre.co,1
1027303329@grupogodo1.fyre.co,1027303329@grupogodo1.fyre.co,1
a159575b7fd44746b0b2ec2c28a57794@grupogodo1.fyre.co,a159575b7fd44746b0b2ec2c28a57794@grupogodo1.fyre.co,1
1325150113@grupogodo1.fyre.co,1325150113@grupogodo1.fyre.co,1
1325636346@grupogodo1.fyre.co,1325636346@grupogodo1.fyre.co,1
_guid_ODY0lpTLKvJgZCU2X2w1c-zAzwJ3ws9xHz39_AnbRrQ=@grupogodo1.fyre.co,_guid_ODY0lpTLKvJgZCU2X2w1c-zAzwJ3ws9xHz39_AnbRrQ=@grupogodo1.fyre.co,1
1325039188@grupogodo1.fyre.co,1325039188@grupogodo1.fyre.co,1
1325424095@grupogodo1.fyre.co,1325424095@grupogodo1.fyre.co,1
1325203575@grupogodo1.fyre.co,1325203575@grupogodo1.fyre.co,1
a7e2633d096d4e43b0a068fcfc2cdadb@grupogodo1.fyre.co,a7e2633d096d4e43b0a068fcfc2cdadb@grupogodo1.fyre.co,0
1325309704@grupogodo1.fyre.co,1325309704@grupogodo1.fyre.co,1
a1d47926432d46fa8730d1756387edf3@grupogodo1.fyre.co,a1d47926432d46fa8730d1756387edf3@grupogodo1.fyre.co,1
_guid_sV7gEYgwoD3rryc9aIWYdEfFKJdUPndo4EwUEd9wms8=@grupogodo1.fyre.co,_guid_sV7gEYgwoD3rryc9aIWYdEfFKJdUPndo4EwUEd9wms8=@grupogodo1.fyre.co,1
eb7e9aeac26a4fa8aaec912324a1d728@grupogodo1.fyre.co,eb7e9aeac26a4fa8aaec912324a1d728@grupogodo1.fyre.co,1
1325137372@grupogodo1.fyre.co,1325137372@grupogodo1.fyre.co,1
_guid_QK9rzzt4vMMkQhfwxkZocIZmwl03JWrzF5c8RrecMzo=@grupogodo1.fyre.co,_guid_QK9rzzt4vMMkQhfwxkZocIZmwl03JWrzF5c8RrecMzo=@grupogodo1.fyre.co,1
1324959566@grupogodo1.fyre.co,1324959566@grupogodo1.fyre.co,1
426000418d604d8cb9e1581c1fa7df56@grupogodo1.fyre.co,426000418d604d8cb9e1581c1fa7df56@grupogodo1.fyre.co,1
e43420a3cc324d58ac767606347671fc@grupogodo1.fyre.co,e43420a3cc324d58ac767606347671fc@grupogodo1.fyre.co,1
1287322528@grupogodo1.fyre.co,1287322528@grupogodo1.fyre.co,1
f45d3265855f43028c1639720d0ee38d@grupogodo1.fyre.co,f45d3265855f43028c1639720d0ee38d@grupogodo1.fyre.co,1
86cf229baf0246209ba102a6566d53cf@grupogodo1.fyre.co,86cf229baf0246209ba102a6566d53cf@grupogodo1.fyre.co,1
1269637774@grupogodo1.fyre.co,1269637774@grupogodo1.fyre.co,1
1325537116@grupogodo1.fyre.co,1325537116@grupogodo1.fyre.co,0
c83eb9d0a5e44750a7509dd736dbad85@grupogodo1.fyre.co,c83eb9d0a5e44750a7509dd736dbad85@grupogodo1.fyre.co,0
1325310769@grupogodo1.fyre.co,1325310769@grupogodo1.fyre.co,0
1325320543@grupogodo1.fyre.co,1325320543@grupogodo1.fyre.co,0
44750ac854c54c43a6740d5a536dbf4f@grupogodo1.fyre.co,44750ac854c54c43a6740d5a536dbf4f@grupogodo1.fyre.co,0
_guid_o85ly--leWMdmRcXZ9nTSSUCb6mrPZ-tf4goXMa8SbA=@grupogodo1.fyre.co,_guid_o85ly--leWMdmRcXZ9nTSSUCb6mrPZ-tf4goXMa8SbA=@grupogodo1.fyre.co,0
b30128ca83ca47bda8e5197feb4f8ded@grupogodo1.fyre.co,b30128ca83ca47bda8e5197feb4f8ded@grupogodo1.fyre.co,0
1325493425@grupogodo1.fyre.co,1325493425@grupogodo1.fyre.co,1
1a5a7ed536cc431da547f3f806324a3a@grupogodo1.fyre.co,1a5a7ed536cc431da547f3f806324a3a@grupogodo1.fyre.co,1
1325279236@grupogodo1.fyre.co,1325279236@grupogodo1.fyre.co,1
eab1f11ec465445a9b5b0dd538eca26a@grupogodo1.fyre.co,eab1f11ec465445a9b5b0dd538eca26a@grupogodo1.fyre.co,0
1325220757@grupogodo1.fyre.co,1325220757@grupogodo1.fyre.co,1
3fd79670c7264b0e96fed80373b0fc7d@grupogodo1.fyre.co,3fd79670c7264b0e96fed80373b0fc7d@grupogodo1.fyre.co,0
1325251906@grupogodo1.fyre.co,1325251906@grupogodo1.fyre.co,0
1324642375@grupogodo1.fyre.co,1324642375@grupogodo1.fyre.co,0
1325231358@grupogodo1.fyre.co,1325231358@grupogodo1.fyre.co,0
c8d372e331df4ccab4ad39f299418283@grupogodo1.fyre.co,c8d372e331df4ccab4ad39f299418283@grupogodo1.fyre.co,1
285e30b2c218470ba8f612cc07d15f0e@grupogodo1.fyre.co,285e30b2c218470ba8f612cc07d15f0e@grupogodo1.fyre.co,0
c1c5f9cb1fd44278b0fb5dc4b6ce1d02@grupogodo1.fyre.co,c1c5f9cb1fd44278b0fb5dc4b6ce1d02@grupogodo1.fyre.co,0
1324654404@grupogodo1.fyre.co,1324654404@grupogodo1.fyre.co,0
1325255248@grupogodo1.fyre.co,1325255248@grupogodo1.fyre.co,1
627e7261c7ba4a8cb640d99af76c878e@grupogodo1.fyre.co,627e7261c7ba4a8cb640d99af76c878e@grupogodo1.fyre.co,0
_guid_c6X2vw9dN9c3lQbmmOAsDFF8twRv6_-MkZ8Hm_hKfHY=@grupogodo1.fyre.co,_guid_c6X2vw9dN9c3lQbmmOAsDFF8twRv6_-MkZ8Hm_hKfHY=@grupogodo1.fyre.co,0
4bed25ced7384ce28a0ad1d582a01938@grupogodo1.fyre.co,4bed25ced7384ce28a0ad1d582a01938@grupogodo1.fyre.co,0
6c06e1431b814062860d1032d3b4ada9@grupogodo1.fyre.co,6c06e1431b814062860d1032d3b4ada9@grupogodo1.fyre.co,0
4173203229e1436f9e23262635f17829@grupogodo1.fyre.co,4173203229e1436f9e23262635f17829@grupogodo1.fyre.co,0
f79f3ae2832b44c9b12979c1feb1a93c@grupogodo1.fyre.co,f79f3ae2832b44c9b12979c1feb1a93c@grupogodo1.fyre.co,0
1325319283@grupogodo1.fyre.co,1325319283@grupogodo1.fyre.co,0
_guid_ttH82ZLnXHHC1a09_VNq2wI_5R7DSO1IQfhdpUkubqo=@grupogodo1.fyre.co,_guid_ttH82ZLnXHHC1a09_VNq2wI_5R7DSO1IQfhdpUkubqo=@grupogodo1.fyre.co,0
1325511392@grupogodo1.fyre.co,1325511392@grupogodo1.fyre.co,1
1290819013@grupogodo1.fyre.co,1290819013@grupogodo1.fyre.co,1
c6f1a60898124ba69219c291ff37c3c6@grupogodo1.fyre.co,c6f1a60898124ba69219c291ff37c3c6@grupogodo1.fyre.co,0
1325110184@grupogodo1.fyre.co,1325110184@grupogodo1.fyre.co,0
41e0133d1f2b4101a149cefe45f31e3e@grupogodo1.fyre.co,41e0133d1f2b4101a149cefe45f31e3e@grupogodo1.fyre.co,0
9a037ade29cc47efaf70e074a2a9b6ff@grupogodo1.fyre.co,9a037ade29cc47efaf70e074a2a9b6ff@grupogodo1.fyre.co,0
_guid_-CeFft4vyyyR_LwYBZevak0LGhAwfIoN4wL-mb9_BJg=@grupogodo1.fyre.co,_guid_-CeFft4vyyyR_LwYBZevak0LGhAwfIoN4wL-mb9_BJg=@grupogodo1.fyre.co,0
6b775602da66499ab3e31f13b49648fe@grupogodo1.fyre.co,6b775602da66499ab3e31f13b49648fe@grupogodo1.fyre.co,0
a69616b0c1ca44268b473717d68cfdfe@grupogodo1.fyre.co,a69616b0c1ca44268b473717d68cfdfe@grupogodo1.fyre.co,0
1325069296@grupogodo1.fyre.co,1325069296@grupogodo1.fyre.co,0
f36052fd7dff480888d6f1e2c598ce30@grupogodo1.fyre.co,f36052fd7dff480888d6f1e2c598ce30@grupogodo1.fyre.co,0
133feecbbc43489785276a0e0d6e5058@grupogodo1.fyre.co,133feecbbc43489785276a0e0d6e5058@grupogodo1.fyre.co,1
fd93bfc7f0524df39fd00e5fe691ae2b@grupogodo1.fyre.co,fd93bfc7f0524df39fd00e5fe691ae2b@grupogodo1.fyre.co,0
1324906979@grupogodo1.fyre.co,1324906979@grupogodo1.fyre.co,0
1272339960@grupogodo1.fyre.co,1272339960@grupogodo1.fyre.co,0
1325242664@grupogodo1.fyre.co,1325242664@grupogodo1.fyre.co,1
62c07cfeb5ee4ff5be06f3df4d65310b@grupogodo1.fyre.co,62c07cfeb5ee4ff5be06f3df4d65310b@grupogodo1.fyre.co,0
3e5ba13e70304f82b494ce3903bdbd98@grupogodo1.fyre.co,3e5ba13e70304f82b494ce3903bdbd98@grupogodo1.fyre.co,0
6c634b0dc8b44dd1800829af1ae6ffc8@grupogodo1.fyre.co,6c634b0dc8b44dd1800829af1ae6ffc8@grupogodo1.fyre.co,0
1325486538@grupogodo1.fyre.co,1325486538@grupogodo1.fyre.co,0
90b1f9e1c90244baaa9ce421292ac6ff@grupogodo1.fyre.co,90b1f9e1c90244baaa9ce421292ac6ff@grupogodo1.fyre.co,0
48e1b93778ba49cbab0df631dfef3386@grupogodo1.fyre.co,48e1b93778ba49cbab0df631dfef3386@grupogodo1.fyre.co,0
c60c6530131c4b4fb7a92c20bc54c574@grupogodo1.fyre.co,c60c6530131c4b4fb7a92c20bc54c574@grupogodo1.fyre.co,0
8c095e53b1404342ac25bc1ef2a141b8@grupogodo1.fyre.co,8c095e53b1404342ac25bc1ef2a141b8@grupogodo1.fyre.co,0
14e2b0d0a05a4f0f84800d7721c5cafd@grupogodo1.fyre.co,14e2b0d0a05a4f0f84800d7721c5cafd@grupogodo1.fyre.co,0
_guid_EbUvNXMvBONcJxzJwy4-Vg==@grupogodo1.fyre.co,_guid_EbUvNXMvBONcJxzJwy4-Vg==@grupogodo1.fyre.co,0
1325236563@grupogodo1.fyre.co,1325236563@grupogodo1.fyre.co,0
3f52eb0737ae464baaded434a3331026@grupogodo1.fyre.co,3f52eb0737ae464baaded434a3331026@grupogodo1.fyre.co,0
1a4d47c274bb4a808cef40f7dcb59ae9@grupogodo1.fyre.co,1a4d47c274bb4a808cef40f7dcb59ae9@grupogodo1.fyre.co,0
54a61cfe2daf4ca5bc350f6a63040f50@grupogodo1.fyre.co,54a61cfe2daf4ca5bc350f6a63040f50@grupogodo1.fyre.co,0
ffe356d9bc154ac79a234b9426217467@grupogodo1.fyre.co,ffe356d9bc154ac79a234b9426217467@grupogodo1.fyre.co,0
6f1edcfd376d4e13b79a34ad3ba86455@grupogodo1.fyre.co,6f1edcfd376d4e13b79a34ad3ba86455@grupogodo1.fyre.co,0
fe94183a86de4f9fa004b59f7f7c29ce@grupogodo1.fyre.co,fe94183a86de4f9fa004b59f7f7c29ce@grupogodo1.fyre.co,0
1325313467@grupogodo1.fyre.co,1325313467@grupogodo1.fyre.co,0
d6618efd39a94705881552a78cc8c87a@grupogodo1.fyre.co,d6618efd39a94705881552a78cc8c87a@grupogodo1.fyre.co,0
b284298922db4ea19cc6d57bcca3f6e0@grupogodo1.fyre.co,b284298922db4ea19cc6d57bcca3f6e0@grupogodo1.fyre.co,1
1325402664@grupogodo1.fyre.co,1325402664@grupogodo1.fyre.co,0
559599639@grupogodo1.fyre.co,559599639@grupogodo1.fyre.co,0
_guid__lXl5NR8pGdIzgFII_YOEjGT9V3K3xPDYqNIz5TVmCA=@grupogodo1.fyre.co,_guid__lXl5NR8pGdIzgFII_YOEjGT9V3K3xPDYqNIz5TVmCA=@grupogodo1.fyre.co,0
_guid_ka91LE7WpsD3CL4zymeNkL5oC51xWT5m0YV2KCpC6KA=@grupogodo1.fyre.co,_guid_ka91LE7WpsD3CL4zymeNkL5oC51xWT5m0YV2KCpC6KA=@grupogodo1.fyre.co,0
71bc4f30488c4528b3d14114560fd242@grupogodo1.fyre.co,71bc4f30488c4528b3d14114560fd242@grupogodo1.fyre.co,1
d05a08701ca74798b8634991d0414c8c@grupogodo1.fyre.co,d05a08701ca74798b8634991d0414c8c@grupogodo1.fyre.co,0
1325557366@grupogodo1.fyre.co,1325557366@grupogodo1.fyre.co,0
1325596844@grupogodo1.fyre.co,1325596844@grupogodo1.fyre.co,0
1325363112@grupogodo1.fyre.co,1325363112@grupogodo1.fyre.co,0
_guid_9bomMPAe8ZtEh86SzzdvsHbcCSBzbpt2ip9L02aKLDo=@grupogodo1.fyre.co,_guid_9bomMPAe8ZtEh86SzzdvsHbcCSBzbpt2ip9L02aKLDo=@grupogodo1.fyre.co,0
358068304@grupogodo1.fyre.co,358068304@grupogodo1.fyre.co,0
19d1e7b4fddc4c309ca0b1ffb2818851@grupogodo1.fyre.co,19d1e7b4fddc4c309ca0b1ffb2818851@grupogodo1.fyre.co,0
19554399196041e183cb2ccb670dcd2a@grupogodo1.fyre.co,19554399196041e183cb2ccb670dcd2a@grupogodo1.fyre.co,0
1324913748@grupogodo1.fyre.co,1324913748@grupogodo1.fyre.co,0
2d95d0c35fb242c2a2a87b461f98ffbf@grupogodo1.fyre.co,2d95d0c35fb242c2a2a87b461f98ffbf@grupogodo1.fyre.co,0
7ef56ff9f7504410a82e2c6151c97915@grupogodo1.fyre.co,7ef56ff9f7504410a82e2c6151c97915@grupogodo1.fyre.co,0
2933f995839141969dc5003acb65573f@grupogodo1.fyre.co,2933f995839141969dc5003acb65573f@grupogodo1.fyre.co,0
_guid_4jjBRYgleaAxMWa3ym7eTA==@grupogodo1.fyre.co,_guid_4jjBRYgleaAxMWa3ym7eTA==@grupogodo1.fyre.co,0
2bc9630d74b24835a45f2298bcf4f5e7@grupogodo1.fyre.co,2bc9630d74b24835a45f2298bcf4f5e7@grupogodo1.fyre.co,0
1325591953@grupogodo1.fyre.co,1325591953@grupogodo1.fyre.co,0
4593a7b76b624713be027831892b181b@grupogodo1.fyre.co,4593a7b76b624713be027831892b181b@grupogodo1.fyre.co,0
1325284960@grupogodo1.fyre.co,1325284960@grupogodo1.fyre.co,0
bbb904568bfa4c78a09aa074975fe344@grupogodo1.fyre.co,bbb904568bfa4c78a09aa074975fe344@grupogodo1.fyre.co,0
1273345791@grupogodo1.fyre.co,1273345791@grupogodo1.fyre.co,0
1273218846@grupogodo1.fyre.co,1273218846@grupogodo1.fyre.co,0
ba8611fc70374064ba2eabf11465beef@grupogodo1.fyre.co,ba8611fc70374064ba2eabf11465beef@grupogodo1.fyre.co,0
a021b57289bf48fe8fc3eec8899e0bf6@grupogodo1.fyre.co,a021b57289bf48fe8fc3eec8899e0bf6@grupogodo1.fyre.co,0
1325220882@grupogodo1.fyre.co,1325220882@grupogodo1.fyre.co,1
1325248018@grupogodo1.fyre.co,1325248018@grupogodo1.fyre.co,1
cd0042366f424228b925939b92ed96fb@grupogodo1.fyre.co,cd0042366f424228b925939b92ed96fb@grupogodo1.fyre.co,0
21b53de6d65c44a9a7da699a1f3c3fc4@grupogodo1.fyre.co,21b53de6d65c44a9a7da699a1f3c3fc4@grupogodo1.fyre.co,0
_guid_skrPa0aDayMi-2Q9QWs0jk6DucVer2U-GrVn3A9LesU=@grupogodo1.fyre.co,_guid_skrPa0aDayMi-2Q9QWs0jk6DucVer2U-GrVn3A9LesU=@grupogodo1.fyre.co,0
6625a29b202941ce8eac060b592d2fe2@grupogodo1.fyre.co,6625a29b202941ce8eac060b592d2fe2@grupogodo1.fyre.co,0
1325575083@grupogodo1.fyre.co,1325575083@grupogodo1.fyre.co,0
4500262f481e425d891e99ffb16f4882@grupogodo1.fyre.co,4500262f481e425d891e99ffb16f4882@grupogodo1.fyre.co,0
1325515279@grupogodo1.fyre.co,1325515279@grupogodo1.fyre.co,0
3d9c8447435f469f885ee458053d4f34@grupogodo1.fyre.co,3d9c8447435f469f885ee458053d4f34@grupogodo1.fyre.co,0
436a526bb3da4f86a14e7580f7756f82@grupogodo1.fyre.co,436a526bb3da4f86a14e7580f7756f82@grupogodo1.fyre.co,0
6484acef4250476784db9523da63bc87@grupogodo1.fyre.co,6484acef4250476784db9523da63bc87@grupogodo1.fyre.co,0
ea8c3a8feed1457b91ed63eb51c8fe10@grupogodo1.fyre.co,ea8c3a8feed1457b91ed63eb51c8fe10@grupogodo1.fyre.co,0
2394b7246b334c848196b721a3e9969c@grupogodo1.fyre.co,2394b7246b334c848196b721a3e9969c@grupogodo1.fyre.co,0
1a3a9bd51c3841c69a366926d177dd6d@grupogodo1.fyre.co,1a3a9bd51c3841c69a366926d177dd6d@grupogodo1.fyre.co,0
94a16e71239c4984be8bf9cf6d59d5c1@grupogodo1.fyre.co,94a16e71239c4984be8bf9cf6d59d5c1@grupogodo1.fyre.co,0
1325397201@grupogodo1.fyre.co,1325397201@grupogodo1.fyre.co,0
faa94082ac89434da74dcb1000e2a5ba@grupogodo1.fyre.co,faa94082ac89434da74dcb1000e2a5ba@grupogodo1.fyre.co,0
a3a2acbf3d6042feb4d6ef2f995f8cc4@grupogodo1.fyre.co,a3a2acbf3d6042feb4d6ef2f995f8cc4@grupogodo1.fyre.co,0
f968d638cb624e42b237b1f916163c02@grupogodo1.fyre.co,f968d638cb624e42b237b1f916163c02@grupogodo1.fyre.co,0
1325490752@grupogodo1.fyre.co,1325490752@grupogodo1.fyre.co,0
36963875@grupogodo1.fyre.co,36963875@grupogodo1.fyre.co,0
1e57e5b96a3447c2b8bc17055aa8effc@grupogodo1.fyre.co,1e57e5b96a3447c2b8bc17055aa8effc@grupogodo1.fyre.co,0
f4f75b5c99ee49758adc25901217738e@grupogodo1.fyre.co,f4f75b5c99ee49758adc25901217738e@grupogodo1.fyre.co,0
1325443835@grupogodo1.fyre.co,1325443835@grupogodo1.fyre.co,0
1320395100@grupogodo1.fyre.co,1320395100@grupogodo1.fyre.co,0
12aa788df95d44a99a87ec7698eea886@grupogodo1.fyre.co,12aa788df95d44a99a87ec7698eea886@grupogodo1.fyre.co,0
1325250890@grupogodo1.fyre.co,1325250890@grupogodo1.fyre.co,0
7cf1d0bd6ba4432699840c20f2d6a5dc@grupogodo1.fyre.co,7cf1d0bd6ba4432699840c20f2d6a5dc@grupogodo1.fyre.co,0
1325422481@grupogodo1.fyre.co,1325422481@grupogodo1.fyre.co,0
eefdcc985d504b509b0b373cb69a0731@grupogodo1.fyre.co,eefdcc985d504b509b0b373cb69a0731@grupogodo1.fyre.co,0
_guid_BU7ZS0ZWDC98LzKTv-YeERpTabOLLsZSo3jyR1m_VFM=@grupogodo1.fyre.co,_guid_BU7ZS0ZWDC98LzKTv-YeERpTabOLLsZSo3jyR1m_VFM=@grupogodo1.fyre.co,0
8c5c13f73a0c48aba578e1b1f9974de0@grupogodo1.fyre.co,8c5c13f73a0c48aba578e1b1f9974de0@grupogodo1.fyre.co,0
2ab8ce3c20ed44939e061f5ac8a902c8@grupogodo1.fyre.co,2ab8ce3c20ed44939e061f5ac8a902c8@grupogodo1.fyre.co,0
67290a7f92054a49bd19e7d4b79f9833@grupogodo1.fyre.co,67290a7f92054a49bd19e7d4b79f9833@grupogodo1.fyre.co,0
e9534cdb09b14c63a83f0ccc72a741ce@grupogodo1.fyre.co,e9534cdb09b14c63a83f0ccc72a741ce@grupogodo1.fyre.co,0
_guid_dBOjd1HrAutXqHV_w8sfBgVqBta9pOs9IC2hkU7FzKA=@grupogodo1.fyre.co,_guid_dBOjd1HrAutXqHV_w8sfBgVqBta9pOs9IC2hkU7FzKA=@grupogodo1.fyre.co,0
93fc1fd031d8463d83eef7b0655d3355@grupogodo1.fyre.co,93fc1fd031d8463d83eef7b0655d3355@grupogodo1.fyre.co,0
1325221165@grupogodo1.fyre.co,1325221165@grupogodo1.fyre.co,0
64b69f259dbe483f9fed00ceb1fc8880@grupogodo1.fyre.co,64b69f259dbe483f9fed00ceb1fc8880@grupogodo1.fyre.co,0
b725d6a4de4840debfed20c439bc87f8@grupogodo1.fyre.co,b725d6a4de4840debfed20c439bc87f8@grupogodo1.fyre.co,0
0c03545565cc4bd98f098dc8fe6aab2c@grupogodo1.fyre.co,0c03545565cc4bd98f098dc8fe6aab2c@grupogodo1.fyre.co,0
1325465607@grupogodo1.fyre.co,1325465607@grupogodo1.fyre.co,0
1291539337@grupogodo1.fyre.co,1291539337@grupogodo1.fyre.co,0
e6b9262d8c754dfcacd7772c596c7312@grupogodo1.fyre.co,e6b9262d8c754dfcacd7772c596c7312@grupogodo1.fyre.co,0
87fab5c3f15e4d89824a36597c06b29f@grupogodo1.fyre.co,87fab5c3f15e4d89824a36597c06b29f@grupogodo1.fyre.co,0
6d050eb5c9f34628a90065aa04c1cdd5@grupogodo1.fyre.co,6d050eb5c9f34628a90065aa04c1cdd5@grupogodo1.fyre.co,0
fdc1c6c081714365a29405711cb7a388@grupogodo1.fyre.co,fdc1c6c081714365a29405711cb7a388@grupogodo1.fyre.co,0
64e6f31460ae461c8a0b6a3b66da60fd@grupogodo1.fyre.co,64e6f31460ae461c8a0b6a3b66da60fd@grupogodo1.fyre.co,0
1324646258@grupogodo1.fyre.co,1324646258@grupogodo1.fyre.co,0
4e0555a4570442efbb67476ff6d8f6de@grupogodo1.fyre.co,4e0555a4570442efbb67476ff6d8f6de@grupogodo1.fyre.co,0
