id,intensidad,ocupacion,vmed,error,periodo_integracion
4708,224,67.0,0.0,N,15
4708,297,28.0,0.0,N,15
4708,260,10.0,0.0,N,15
4708,296,11.0,0.0,N,15
4708,268,8.0,0.0,N,15
4708,239,6.0,0.0,N,15
4708,339,10.0,0.0,N,15
4708,372,12.0,0.0,N,15
4708,271,10.0,0.0,N,15
4708,244,7.0,0.0,N,15
4708,300,9.0,0.0,N,15
4708,272,9.0,0.0,N,15
4708,255,7.0,0.0,N,15
4708,200,6.0,0.0,N,15
4708,295,8.0,0.0,N,15
4708,276,7.0,0.0,N,15
4708,224,6.0,0.0,N,15
4708,300,8.0,0.0,N,15
4708,256,7.0,0.0,N,15
4708,269,9.0,0.0,N,15
4708,229,6.0,0.0,N,15
4708,297,8.0,0.0,N,15
4708,204,11.0,0.0,N,15
4708,292,38.0,0.0,N,15
4708,264,8.0,0.0,N,15
4708,277,10.0,0.0,N,15
4708,333,12.0,0.0,N,15
4708,284,7.0,0.0,N,15
4708,248,9.0,0.0,N,15
4708,304,10.0,0.0,N,15
4708,245,7.0,0.0,N,15
4708,280,9.0,0.0,N,15
4708,289,8.0,0.0,N,15
4708,284,7.0,0.0,N,15
4708,224,5.0,0.0,N,15
4708,219,6.0,0.0,N,15
4708,206,5.0,0.0,N,15
4708,204,5.0,0.0,N,15
4708,204,6.0,0.0,N,15
4708,217,6.0,0.0,N,15
4708,208,5.0,0.0,N,15
4708,212,4.0,0.0,N,15
4708,149,5.0,0.0,N,15
4708,213,4.0,0.0,N,15
4708,260,5.0,0.0,N,15
4708,176,4.0,0.0,N,14
4708,150,7.0,0.0,N,8
4708,193,4.0,0.0,N,9
4708,220,5.0,0.0,N,6
4708,150,3.0,0.0,N,10
4708,145,4.0,0.0,N,12
4708,154,4.0,0.0,N,9
4708,137,4.0,0.0,N,7
4708,99,3.0,0.0,N,14
4708,85,2.0,0.0,N,15
4708,97,4.0,0.0,N,15
4708,64,9.0,0.0,N,15
4708,71,1.0,0.0,N,15
4708,92,2.0,0.0,N,15
4708,76,3.0,0.0,N,15
4708,60,1.0,0.0,N,13
4708,76,2.0,0.0,N,15
4708,39,2.0,0.0,N,14
4708,76,2.0,0.0,N,15
4708,53,2.0,0.0,N,15
4708,15,0.0,0.0,N,8
4708,72,1.0,0.0,N,15
4708,60,1.0,0.0,N,15
4708,68,3.0,0.0,N,15
4708,100,3.0,0.0,N,15
4708,100,3.0,0.0,N,15
4708,125,4.0,0.0,N,15
4708,108,2.0,0.0,N,15
4708,140,4.0,0.0,N,15
4708,208,5.0,0.0,N,15
4708,320,8.0,0.0,N,15
4708,316,9.0,0.0,N,15
4708,276,10.0,0.0,N,15
4708,268,23.0,0.0,N,15
4708,308,11.0,0.0,N,15
4708,335,16.0,0.0,N,15
4708,320,49.0,0.0,N,15
4708,260,8.0,0.0,N,15
4708,280,21.0,0.0,N,15
4708,216,63.0,0.0,N,15
4708,243,15.0,0.0,N,15
4708,192,75.0,0.0,N,15
4708,216,81.0,0.0,N,15
4708,228,43.0,0.0,N,15
4708,225,20.0,0.0,N,15
4708,216,60.0,0.0,N,15
4708,224,36.0,0.0,N,15
4708,232,29.0,0.0,N,15
4708,280,9.0,0.0,N,15
4708,224,36.0,0.0,N,15
4708,271,27.0,0.0,N,15
4708,216,74.0,0.0,N,15
4708,236,44.0,0.0,N,15
4708,320,27.0,0.0,N,15
4708,276,8.0,0.0,N,15
4708,300,7.0,0.0,N,15
4708,303,9.0,0.0,N,15
4708,365,14.0,0.0,N,14
4708,277,6.0,0.0,N,15
4708,212,7.0,0.0,N,15
4708,233,7.0,0.0,N,15
4708,257,8.0,0.0,N,15
4708,280,8.0,0.0,N,15
4708,304,8.0,0.0,N,15
4708,255,7.0,0.0,N,15
4708,261,8.0,0.0,N,15
4708,292,8.0,0.0,N,15
4708,317,9.0,0.0,N,15
4708,288,10.0,0.0,N,15
4708,228,6.0,0.0,N,15
4708,236,8.0,0.0,N,15
4708,223,7.0,0.0,N,15
4708,257,10.0,0.0,N,15
4708,312,10.0,0.0,N,15
4708,271,7.0,0.0,N,15
4708,251,7.0,0.0,N,15
4708,293,10.0,0.0,N,15
4708,264,8.0,0.0,N,15
4708,311,14.0,0.0,N,15
4708,308,8.0,0.0,N,15
4708,332,8.0,0.0,N,15
4708,292,8.0,0.0,N,15
4708,284,7.0,0.0,N,15
4708,216,7.0,0.0,N,15
4708,340,7.0,0.0,N,15
4708,276,6.0,0.0,N,15
4708,256,6.0,0.0,N,15
4708,183,5.0,0.0,N,15
4708,220,7.0,0.0,N,15
4708,256,6.0,0.0,N,15
4708,248,7.0,0.0,N,15
4708,236,6.0,0.0,N,14
4708,208,4.0,0.0,N,15
4708,196,5.0,0.0,N,15
4708,265,7.0,0.0,N,14
4708,249,7.0,0.0,N,15
4708,200,6.0,0.0,N,15
4708,164,27.0,0.0,N,15
4708,316,13.0,0.0,N,15
4708,180,6.0,0.0,N,13
4708,200,5.0,0.0,N,12
4708,220,4.0,0.0,N,9
4708,158,4.0,0.0,N,11
4708,104,3.0,0.0,N,11
4708,111,2.0,0.0,N,7
4708,180,4.0,0.0,N,10
4708,136,3.0,0.0,N,11
4708,120,3.0,0.0,N,6
4708,126,2.0,0.0,N,10
4708,120,3.0,0.0,N,10
4708,170,5.0,0.0,N,6
4708,51,0.0,0.0,N,7
4708,60,1.0,0.0,N,6
4708,96,2.0,0.0,N,5
4708,18,1.0,0.0,N,10
4708,55,2.0,0.0,N,11
4708,48,2.0,0.0,N,10
4708,27,2.0,0.0,N,9
4708,76,2.0,0.0,N,11
4708,53,1.0,0.0,N,9
4708,76,3.0,0.0,N,11
4708,90,3.0,0.0,N,12
4708,148,5.0,0.0,N,13
4708,140,4.0,0.0,N,15
4708,180,8.0,0.0,N,14
4708,193,5.0,0.0,N,15
4708,308,7.0,0.0,N,14
4708,257,7.0,0.0,N,14
4708,245,7.0,0.0,N,13
4708,370,11.0,0.0,N,12
4708,254,6.0,0.0,N,12
4708,272,20.0,0.0,N,13
4708,305,12.0,0.0,N,11
4708,265,8.0,0.0,N,12
4708,283,9.0,0.0,N,14
4708,317,29.0,0.0,N,14
4708,250,9.0,0.0,N,12
4708,231,10.0,0.0,N,14
4708,292,36.0,0.0,N,15
4708,244,12.0,0.0,N,15
4708,286,34.0,0.0,N,13
4708,224,9.0,0.0,N,15
4708,276,22.0,0.0,N,15
4708,176,85.0,0.0,N,14
4708,164,78.0,0.0,N,15
4708,248,25.0,0.0,N,15
4708,244,8.0,0.0,N,14
4708,301,35.0,0.0,N,15
4708,276,9.0,0.0,N,15
4708,296,12.0,0.0,N,15
4708,232,12.0,0.0,N,15
4708,236,8.0,0.0,N,15
4708,344,10.0,0.0,N,15
4708,349,15.0,0.0,N,15
4708,280,10.0,0.0,N,15
4708,276,8.0,0.0,N,15
4708,274,8.0,0.0,N,14
4708,227,7.0,0.0,N,14
4708,316,8.0,0.0,N,15
4708,253,5.0,0.0,N,14
4708,266,7.0,0.0,N,14
4708,258,7.0,0.0,N,14
4708,220,5.0,0.0,N,15
4708,307,8.0,0.0,N,15
4708,244,9.0,0.0,N,15
4708,236,7.0,0.0,N,14
4708,344,10.0,0.0,N,15
4708,249,8.0,0.0,N,14
4708,224,7.0,0.0,N,15
4708,228,5.0,0.0,N,15
4708,180,6.0,0.0,N,14
4708,225,7.0,0.0,N,15
4708,244,6.0,0.0,N,15
4708,279,8.0,0.0,N,14
4708,209,6.0,0.0,N,15
4708,272,7.0,0.0,N,15
4708,272,9.0,0.0,N,15
4708,228,6.0,0.0,N,15
4708,268,6.0,0.0,N,15
4708,368,9.0,0.0,N,15
4708,317,9.0,0.0,N,14
4708,373,10.0,0.0,N,14
4708,280,7.0,0.0,N,15
4708,292,5.0,0.0,N,15
4708,256,8.0,0.0,N,15
4708,220,3.0,0.0,N,15
4708,248,6.0,0.0,N,15
4708,257,8.0,0.0,N,15
4708,196,5.0,0.0,N,15
4708,248,6.0,0.0,N,15
4708,224,6.0,0.0,N,15
4708,264,7.0,0.0,N,15
4708,216,6.0,0.0,N,15
4708,300,8.0,0.0,N,15
4708,320,8.0,0.0,N,15
4708,245,6.0,0.0,N,15
4708,240,6.0,0.0,N,15
4708,256,6.0,0.0,N,15
4708,261,5.0,0.0,N,15
4708,266,6.0,0.0,N,14
4708,228,4.0,0.0,N,15
4708,192,4.0,0.0,N,15
4708,195,3.0,0.0,N,15
4708,192,8.0,0.0,N,15
4708,181,4.0,0.0,N,15
4708,177,3.0,0.0,N,15
4708,159,3.0,0.0,N,14
4708,157,3.0,0.0,N,13
4708,221,6.0,0.0,N,15
4708,145,4.0,0.0,N,15
4708,152,4.0,0.0,N,15
4708,101,3.0,0.0,N,15
4708,104,2.0,0.0,N,15
4708,80,5.0,0.0,N,15
4708,80,3.0,0.0,N,15
4708,82,2.0,0.0,N,14
4708,72,3.0,0.0,N,14
4708,72,3.0,0.0,N,15
4708,72,3.0,0.0,N,15
4708,86,2.0,0.0,N,14
4708,84,3.0,0.0,N,15
4708,83,3.0,0.0,N,15
4708,108,2.0,0.0,N,14
4708,124,4.0,0.0,N,14
4708,128,5.0,0.0,N,15
4708,133,3.0,0.0,N,15
4708,128,4.0,0.0,N,15
4708,128,3.0,0.0,N,15
4708,148,4.0,0.0,N,15
4708,188,5.0,0.0,N,15
4708,217,5.0,0.0,N,15
4708,172,6.0,0.0,N,15
4708,173,5.0,0.0,N,15
4708,236,8.0,0.0,N,15
4708,180,5.0,0.0,N,15
4708,212,7.0,0.0,N,15
4708,184,7.0,0.0,N,15
4708,252,8.0,0.0,N,15
4708,236,7.0,0.0,N,15
4708,253,8.0,0.0,N,15
4708,236,10.0,0.0,N,15
4708,288,7.0,0.0,N,15
4708,301,9.0,0.0,N,15
4708,313,8.0,0.0,N,15
4708,280,9.0,0.0,N,15
4708,304,9.0,0.0,N,15
4708,280,10.0,0.0,N,15
4708,273,6.0,0.0,N,15
4708,241,6.0,0.0,N,15
4708,303,8.0,0.0,N,15
4708,284,6.0,0.0,N,15
4708,232,5.0,0.0,N,15
4708,200,4.0,0.0,N,15
4708,280,9.0,0.0,N,15
4708,212,6.0,0.0,N,15
4708,172,5.0,0.0,N,15
4708,210,5.0,0.0,N,14
4708,188,4.0,0.0,N,15
4708,236,7.0,0.0,N,15
4708,217,5.0,0.0,N,15
4708,176,6.0,0.0,N,15
4708,211,6.0,0.0,N,15
4708,160,4.0,0.0,N,15
4708,219,5.0,0.0,N,15
4708,251,7.0,0.0,N,15
4708,248,8.0,0.0,N,15
4708,289,9.0,0.0,N,15
4708,220,7.0,0.0,N,15
4708,295,8.0,0.0,N,15
4708,324,13.0,0.0,N,15
4708,376,38.0,0.0,N,15
4708,312,11.0,0.0,N,15
4708,335,22.0,0.0,N,15
4708,364,11.0,0.0,N,15
4708,348,9.0,0.0,N,14
4708,404,16.0,0.0,N,15
4708,341,10.0,0.0,N,15
4708,328,9.0,0.0,N,15
4708,276,8.0,0.0,N,15
4708,328,8.0,0.0,N,15
4708,263,7.0,0.0,N,15
4708,251,7.0,0.0,N,15
4708,280,7.0,0.0,N,15
4708,248,7.0,0.0,N,15
4708,264,6.0,0.0,N,15
4708,240,7.0,0.0,N,15
4708,236,6.0,0.0,N,15
4708,220,8.0,0.0,N,15
4708,272,7.0,0.0,N,15
4708,168,9.0,0.0,N,15
4708,304,6.0,0.0,N,15
4708,256,4.0,0.0,N,15
4708,231,6.0,0.0,N,14
4708,220,4.0,0.0,N,15
4708,244,6.0,0.0,N,15
4708,268,6.0,0.0,N,15
4708,191,6.0,0.0,N,15
4708,236,8.0,0.0,N,15
4708,176,4.0,0.0,N,15
4708,180,4.0,0.0,N,15
4708,180,4.0,0.0,N,15
4708,180,4.0,0.0,N,15
4708,140,7.0,0.0,N,15
4708,160,4.0,0.0,N,15
4708,225,4.0,0.0,N,15
4708,264,6.0,0.0,N,15
4708,156,4.0,0.0,N,15
4708,225,4.0,0.0,N,15
4708,148,4.0,0.0,N,15
4708,164,4.0,0.0,N,15
4708,108,3.0,0.0,N,15
4708,84,1.0,0.0,N,15
4708,84,3.0,0.0,N,15
4708,92,2.0,0.0,N,15
4708,84,1.0,0.0,N,15
4708,111,3.0,0.0,N,15
4708,96,2.0,0.0,N,15
4708,129,4.0,0.0,N,15
4708,152,6.0,0.0,N,15
4708,88,3.0,0.0,N,15
4708,129,3.0,0.0,N,15
4708,100,3.0,0.0,N,15
4708,136,3.0,0.0,N,15
4708,100,2.0,0.0,N,15
4708,136,4.0,0.0,N,15
4708,111,4.0,0.0,N,15
4708,124,3.0,0.0,N,15
4708,176,4.0,0.0,N,15
4708,143,4.0,0.0,N,15
4708,163,5.0,0.0,N,15
4708,232,7.0,0.0,N,15
4708,196,5.0,0.0,N,15
4708,180,5.0,0.0,N,15
4708,192,6.0,0.0,N,15
4708,184,5.0,0.0,N,15
4708,193,6.0,0.0,N,15
4708,228,7.0,0.0,N,15
4708,240,8.0,0.0,N,15
4708,229,8.0,0.0,N,15
4708,288,11.0,0.0,N,15
4708,292,9.0,0.0,N,15
4708,200,5.0,0.0,N,15
4708,260,6.0,0.0,N,15
4708,287,10.0,0.0,N,15
4708,256,6.0,0.0,N,15
4708,253,7.0,0.0,N,15
4708,308,7.0,0.0,N,15
4708,313,8.0,0.0,N,15
4708,259,5.0,0.0,N,15
4708,224,5.0,0.0,N,15
4708,244,5.0,0.0,N,15
4708,173,27.0,0.0,N,15
4708,188,4.0,0.0,N,15
4708,243,7.0,0.0,N,15
4708,280,7.0,0.0,N,15
4708,196,6.0,0.0,N,15
4708,193,6.0,0.0,N,15
4708,211,6.0,0.0,N,15
4708,185,9.0,0.0,N,15
4708,156,5.0,0.0,N,15
4708,180,5.0,0.0,N,15
4708,188,5.0,0.0,N,15
4708,199,4.0,0.0,N,15
4708,232,7.0,0.0,N,15
4708,179,5.0,0.0,N,15
4708,225,5.0,0.0,N,15
4708,232,7.0,0.0,N,15
4708,232,7.0,0.0,N,15
4708,280,8.0,0.0,N,15
4708,258,7.0,0.0,N,15
4708,260,7.0,0.0,N,15
4708,224,7.0,0.0,N,15
4708,223,5.0,0.0,N,15
4708,189,6.0,0.0,N,15
4708,184,4.0,0.0,N,15
4708,237,5.0,0.0,N,15
4708,232,6.0,0.0,N,15
4708,157,4.0,0.0,N,15
4708,164,3.0,0.0,N,15
4708,224,5.0,0.0,N,15
4708,180,4.0,0.0,N,15
4708,152,5.0,0.0,N,15
4708,189,4.0,0.0,N,14
4708,218,3.0,0.0,N,14
4708,185,4.0,0.0,N,14
4708,116,3.0,0.0,N,14
4708,134,4.0,0.0,N,13
4708,150,4.0,0.0,N,14
4708,97,2.0,0.0,N,13
4708,97,3.0,0.0,N,13
4708,73,1.0,0.0,N,14
4708,91,2.0,0.0,N,12
4708,106,3.0,0.0,N,14
4708,78,2.0,0.0,N,13
4708,55,2.0,0.0,N,11
4708,60,2.0,0.0,N,14
4708,52,2.0,0.0,N,14
4708,46,5.0,0.0,N,13
4708,48,2.0,0.0,N,14
4708,65,2.0,0.0,N,11
4708,65,1.0,0.0,N,12
4708,44,0.0,0.0,N,15
4708,40,1.0,0.0,N,12
4708,60,1.0,0.0,N,15
4708,64,1.0,0.0,N,14
4708,65,3.0,0.0,N,14
4708,51,1.0,0.0,N,14
4708,64,2.0,0.0,N,15
4708,112,3.0,0.0,N,15
4708,124,3.0,0.0,N,15
4708,105,5.0,0.0,N,15
4708,125,4.0,0.0,N,13
4708,120,3.0,0.0,N,15
4708,206,5.0,0.0,N,14
4708,192,4.0,0.0,N,15
4708,253,5.0,0.0,N,15
4708,317,8.0,0.0,N,14
4708,324,11.0,0.0,N,15
4708,256,6.0,0.0,N,15
4708,236,17.0,0.0,N,15
4708,271,8.0,0.0,N,15
4708,244,10.0,0.0,N,15
4708,308,34.0,0.0,N,15
4708,196,10.0,0.0,N,15
4708,300,9.0,0.0,N,14
4708,244,8.0,0.0,N,15
4708,236,8.0,0.0,N,15
4708,268,8.0,0.0,N,15
4708,236,8.0,0.0,N,15
4708,252,38.0,0.0,N,15
4708,312,9.0,0.0,N,15
4708,171,4.0,0.0,N,14
4708,268,37.0,0.0,N,15
4708,208,70.0,0.0,N,15
4708,283,22.0,0.0,N,14
4708,235,15.0,0.0,N,15
4708,285,8.0,0.0,N,15
4708,252,7.0,0.0,N,15
4708,229,8.0,0.0,N,15
4708,208,5.0,0.0,N,15
4708,236,5.0,0.0,N,15
4708,264,7.0,0.0,N,15
4708,224,6.0,0.0,N,15
4708,237,7.0,0.0,N,15
4708,188,4.0,0.0,N,15
4708,225,7.0,0.0,N,15
4708,176,5.0,0.0,N,15
4708,236,6.0,0.0,N,15
4708,288,7.0,0.0,N,14
4708,220,7.0,0.0,N,15
4708,216,12.0,0.0,N,15
4708,275,6.0,0.0,N,15
4708,232,6.0,0.0,N,14
4708,199,6.0,0.0,N,15
4708,284,8.0,0.0,N,15
4708,236,5.0,0.0,N,15
4708,273,7.0,0.0,N,15
4708,236,5.0,0.0,N,15
4708,200,8.0,0.0,N,15
4708,304,8.0,0.0,N,15
4708,216,7.0,0.0,N,15
4708,272,7.0,0.0,N,15
4708,272,7.0,0.0,N,15
4708,256,6.0,0.0,N,15
4708,229,5.0,0.0,N,15
4708,240,6.0,0.0,N,15
4708,236,6.0,0.0,N,15
4708,256,5.0,0.0,N,15
4708,232,4.0,0.0,N,15
4708,188,4.0,0.0,N,15
4708,172,5.0,0.0,N,15
4708,180,4.0,0.0,N,15
4708,180,5.0,0.0,N,15
4708,164,4.0,0.0,N,15
4708,164,5.0,0.0,N,15
4708,207,6.0,0.0,N,15
4708,176,6.0,0.0,N,15
4708,188,4.0,0.0,N,15
4708,191,5.0,0.0,N,15
4708,140,4.0,0.0,N,15
4708,144,3.0,0.0,N,15
4708,156,4.0,0.0,N,15
4708,117,2.0,0.0,N,15
4708,160,4.0,0.0,N,15
4708,116,3.0,0.0,N,15
4708,76,4.0,0.0,N,15
4708,108,2.0,0.0,N,15
4708,72,2.0,0.0,N,15
4708,60,1.0,0.0,N,15
4708,77,2.0,0.0,N,15
4708,76,3.0,0.0,N,15
4708,44,5.0,0.0,N,15
4708,56,2.0,0.0,N,15
4708,76,1.0,0.0,N,15
4708,88,2.0,0.0,N,15
4708,74,2.0,0.0,N,13
4708,52,2.0,0.0,N,15
4708,39,1.0,0.0,N,15
4708,72,1.0,0.0,N,15
4708,45,2.0,0.0,N,12
4708,32,1.0,0.0,N,13
4708,48,2.0,0.0,N,15
4708,52,2.0,0.0,N,14
4708,56,2.0,0.0,N,15
4708,104,3.0,0.0,N,15
4708,76,3.0,0.0,N,15
4708,135,2.0,0.0,N,15
4708,155,7.0,0.0,N,15
4708,153,5.0,0.0,N,15
4708,225,7.0,0.0,N,15
4708,280,7.0,0.0,N,15
4708,252,7.0,0.0,N,15
4708,272,6.0,0.0,N,15
4708,329,9.0,0.0,N,15
4708,225,7.0,0.0,N,15
4708,244,30.0,0.0,N,15
4708,259,72.0,0.0,N,15
4708,236,83.0,0.0,N,15
4708,172,38.0,0.0,N,15
4708,269,9.0,0.0,N,13
4708,236,7.0,0.0,N,14
4708,240,7.0,0.0,N,11
4708,279,10.0,0.0,N,12
4708,325,11.0,0.0,N,12
4708,317,8.0,0.0,N,14
4708,249,7.0,0.0,N,13
4708,202,35.0,0.0,N,11
4708,218,26.0,0.0,N,14
4708,253,49.0,0.0,N,14
4708,261,11.0,0.0,N,14
4708,275,9.0,0.0,N,14
4708,269,56.0,0.0,N,12
4708,291,10.0,0.0,N,13
4708,307,12.0,0.0,N,8
4708,223,6.0,0.0,N,14
4708,253,8.0,0.0,N,14
4708,264,9.0,0.0,N,15
4708,283,7.0,0.0,N,14
4708,267,7.0,0.0,N,15
4708,284,6.0,0.0,N,15
4708,272,7.0,0.0,N,15
4708,292,8.0,0.0,N,15
4708,265,4.0,0.0,N,15
4708,304,8.0,0.0,N,15
4708,208,7.0,0.0,N,15
4708,252,7.0,0.0,N,15
4708,292,6.0,0.0,N,15
4708,232,7.0,0.0,N,15
4708,297,8.0,0.0,N,15
4708,224,6.0,0.0,N,15
4708,280,8.0,0.0,N,15
4708,256,8.0,0.0,N,15
4708,216,6.0,0.0,N,15
4708,292,9.0,0.0,N,15
4708,272,7.0,0.0,N,15
4708,268,8.0,0.0,N,15
4708,212,7.0,0.0,N,15
4708,257,7.0,0.0,N,15
4708,219,6.0,0.0,N,15
4708,233,6.0,0.0,N,15
4708,228,6.0,0.0,N,15
4708,181,5.0,0.0,N,14
4708,189,4.0,0.0,N,15
4708,264,6.0,0.0,N,15
4708,181,5.0,0.0,N,15
4708,184,4.0,0.0,N,14
4708,191,5.0,0.0,N,15
4708,204,5.0,0.0,N,15
4708,160,4.0,0.0,N,15
4708,159,3.0,0.0,N,15
4708,148,4.0,0.0,N,15
4708,141,4.0,0.0,N,15
4708,127,4.0,0.0,N,15
4708,176,5.0,0.0,N,15
4708,160,4.0,0.0,N,15
4708,146,4.0,0.0,N,14
4708,213,4.0,0.0,N,11
4708,150,2.0,0.0,N,8
4708,175,5.0,0.0,N,11
4708,160,3.0,0.0,N,6
4708,90,3.0,0.0,N,6
4708,106,2.0,0.0,N,9
4708,69,2.0,0.0,N,7
4708,132,4.0,0.0,N,5
4708,50,2.0,0.0,N,12
4708,72,2.0,0.0,N,15
4708,37,0.0,0.0,N,15
4708,88,2.0,0.0,N,15
4708,56,3.0,0.0,N,15
4708,39,5.0,0.0,N,15
4708,76,3.0,0.0,N,15
4708,42,1.0,0.0,N,13
4708,30,0.0,0.0,N,14
4708,43,1.0,0.0,N,14
4708,60,7.0,0.0,N,14
4708,55,2.0,0.0,N,11
4708,29,1.0,0.0,N,13
4708,48,1.0,0.0,N,14
4708,56,2.0,0.0,N,15
4708,88,2.0,0.0,N,15
4708,111,4.0,0.0,N,15
4708,56,1.0,0.0,N,15
4708,116,3.0,0.0,N,15
4708,148,5.0,0.0,N,15
4708,152,4.0,0.0,N,15
4708,196,4.0,0.0,N,15
4708,256,6.0,0.0,N,15
4708,360,10.0,0.0,N,15
4708,339,9.0,0.0,N,15
4708,324,8.0,0.0,N,15
4708,304,12.0,0.0,N,15
4708,300,20.0,0.0,N,15
4708,272,10.0,0.0,N,15
4708,247,8.0,0.0,N,15
4708,289,11.0,0.0,N,15
4708,336,12.0,0.0,N,15
4708,284,42.0,0.0,N,15
4708,236,47.0,0.0,N,15
4708,273,60.0,0.0,N,15
4708,269,11.0,0.0,N,15
4708,292,39.0,0.0,N,15
4708,196,68.0,0.0,N,15
4708,244,62.0,0.0,N,15
4708,265,25.0,0.0,N,14
4708,285,13.0,0.0,N,15
4708,276,15.0,0.0,N,15
4708,284,9.0,0.0,N,15
4708,221,26.0,0.0,N,15
4708,212,13.0,0.0,N,15
4708,316,32.0,0.0,N,15
4708,280,7.0,0.0,N,15
4708,236,7.0,0.0,N,15
4708,291,8.0,0.0,N,14
4708,264,7.0,0.0,N,15
4708,304,8.0,0.0,N,15
4708,285,10.0,0.0,N,15
4708,293,9.0,0.0,N,15
4708,256,10.0,0.0,N,15
4708,257,7.0,0.0,N,15
4708,304,9.0,0.0,N,15
4708,252,7.0,0.0,N,15
4708,208,7.0,0.0,N,15
4708,285,7.0,0.0,N,15
4708,251,7.0,0.0,N,15
4708,261,7.0,0.0,N,15
4708,296,9.0,0.0,N,15
4708,256,9.0,0.0,N,15
4708,257,9.0,0.0,N,15
4708,252,7.0,0.0,N,15
4708,268,8.0,0.0,N,15
4708,280,8.0,0.0,N,15
4708,228,6.0,0.0,N,15
4708,247,7.0,0.0,N,15
4708,265,8.0,0.0,N,15
4708,291,7.0,0.0,N,14
4708,304,10.0,0.0,N,14
4708,289,7.0,0.0,N,15
4708,203,8.0,0.0,N,13
4708,232,7.0,0.0,N,15
4708,286,6.0,0.0,N,13
4708,236,5.0,0.0,N,15
4708,264,6.0,0.0,N,15
4708,260,7.0,0.0,N,15
4708,204,5.0,0.0,N,15
4708,196,5.0,0.0,N,15
4708,232,5.0,0.0,N,15
4708,164,5.0,0.0,N,15
4708,168,5.0,0.0,N,15
4708,184,4.0,0.0,N,15
4708,187,5.0,0.0,N,15
4708,177,4.0,0.0,N,15
4708,193,5.0,0.0,N,14
4708,203,5.0,0.0,N,13
4708,174,6.0,0.0,N,9
4708,180,3.0,0.0,N,6
4708,96,2.0,0.0,N,5
4708,130,2.0,0.0,N,6
4708,160,3.0,0.0,N,6
4708,150,2.0,0.0,N,4
4708,144,3.0,0.0,N,10
4708,90,3.0,0.0,N,10
4708,126,2.0,0.0,N,9
4708,60,2.0,0.0,N,12
4708,60,1.0,0.0,N,13
4708,87,4.0,0.0,N,11
4708,55,3.0,0.0,N,12
4708,60,3.0,0.0,N,11
4708,33,0.0,0.0,N,11
4708,65,2.0,0.0,N,13
4708,47,2.0,0.0,N,14
4708,60,2.0,0.0,N,12
4708,28,1.0,0.0,N,13
4708,32,2.0,0.0,N,15
4708,40,1.0,0.0,N,9
4708,50,1.0,0.0,N,12
4708,111,3.0,0.0,N,13
4708,78,3.0,0.0,N,13
4708,117,3.0,0.0,N,15
4708,125,3.0,0.0,N,13
4708,133,3.0,0.0,N,14
4708,184,4.0,0.0,N,15
4708,141,3.0,0.0,N,14
4708,261,7.0,0.0,N,14
4708,300,9.0,0.0,N,13
4708,305,7.0,0.0,N,15
4708,313,17.0,0.0,N,14
4708,245,12.0,0.0,N,12
4708,356,52.0,0.0,N,14
4708,248,14.0,0.0,N,14
4708,256,62.0,0.0,N,15
4708,296,35.0,0.0,N,15
4708,320,9.0,0.0,N,15
4708,257,11.0,0.0,N,15
4708,233,13.0,0.0,N,15
4708,312,17.0,0.0,N,15
4708,295,10.0,0.0,N,14
4708,264,15.0,0.0,N,15
4708,276,8.0,0.0,N,15
4708,228,5.0,0.0,N,15
4708,292,12.0,0.0,N,15
4708,352,10.0,0.0,N,15
4708,328,13.0,0.0,N,15
4708,265,13.0,0.0,N,15
4708,348,16.0,0.0,N,15
4708,272,12.0,0.0,N,15
4708,272,35.0,0.0,N,15
4708,325,9.0,0.0,N,15
4708,300,9.0,0.0,N,14
4708,308,10.0,0.0,N,15
4708,251,5.0,0.0,N,15
4708,232,7.0,0.0,N,15
4708,254,7.0,0.0,N,13
4708,197,5.0,0.0,N,14
4708,320,8.0,0.0,N,15
4708,281,8.0,0.0,N,15
4708,277,9.0,0.0,N,15
4708,292,7.0,0.0,N,15
4708,172,5.0,0.0,N,14
4708,320,7.0,0.0,N,15
4708,261,7.0,0.0,N,15
4708,267,7.0,0.0,N,15
4708,257,6.0,0.0,N,15
4708,291,7.0,0.0,N,15
4708,264,9.0,0.0,N,15
4708,324,9.0,0.0,N,15
4708,292,10.0,0.0,N,14
4708,262,6.0,0.0,N,14
4708,337,9.0,0.0,N,13
4708,300,9.0,0.0,N,14
4708,287,14.0,0.0,N,14
4708,300,32.0,0.0,N,14
4708,240,8.0,0.0,N,15
4708,231,7.0,0.0,N,13
4708,216,6.0,0.0,N,15
4708,285,7.0,0.0,N,15
4708,280,7.0,0.0,N,15
4708,281,7.0,0.0,N,15
4708,284,8.0,0.0,N,15
4708,232,6.0,0.0,N,15
4708,248,7.0,0.0,N,15
4708,268,7.0,0.0,N,15
4708,240,7.0,0.0,N,15
4708,232,6.0,0.0,N,15
4708,163,4.0,0.0,N,15
4708,176,4.0,0.0,N,14
4708,220,6.0,0.0,N,15
4708,224,5.0,0.0,N,15
4708,262,6.0,0.0,N,14
4708,228,6.0,0.0,N,15
4708,184,4.0,0.0,N,15
4708,240,7.0,0.0,N,12
4708,113,3.0,0.0,N,9
4708,145,3.0,0.0,N,12
4708,216,5.0,0.0,N,10
4708,120,3.0,0.0,N,8
4708,227,6.0,0.0,N,10
