screen_name,text,localidad,provincia,hora,verified,friends_count,followers,tweets,primera persona,segunda persona,tercera persona,sentimiento medio emojis,tiempo condicional,tiempo futuro,tiempo pasado,tiempo presente,mediana,sentiment
NorbyDecibel,Pues oye….un poquito meh la verdad…me esperaba más siendo de quien es…,Madrid,Madrid,17,0,1490,628,54068,0,0,3,0.0,1,0,1,1,20650.0,0.66859
NorbyDecibel,No tenía grandes expectativas pero me ha encantado! ❤️,Madrid,Madrid,17,0,1490,628,54068,0,0,2,1.0,0,0,1,1,20650.0,0.993023
NorbyDecibel,"#PelisconNorby2021
135. Villaviciosa de al Lado https://t.co/tYmKZCCJ1v",Madrid,Madrid,12,0,1490,628,54068,0,0,0,0.0,0,0,0,0,20650.0,0.0
NorbyDecibel,Hoy mi chiquitina cumple 4 añitos. Feliz cumpleaños Nymeria ❤️ https://t.co/lqQR18TjRZ,Madrid,Madrid,17,0,1490,628,54068,0,0,1,1.0,0,0,0,1,20650.0,0.989494
NorbyDecibel,El chiquitín ha llegado a 200.000 kilómetros!! 😍😭 https://t.co/OV139mePl0,Madrid,Madrid,22,0,1490,628,54068,0,0,1,0.5,0,0,0,1,20650.0,0.731295
NorbyDecibel,"Estoy enamorado de las Telecaster ❤️ 
#telecaster #guitar #musician #colours #fantasticbeasts en Madrid, Spain https://t.co/ehxUR45jzc",Madrid,Madrid,14,0,1490,628,54068,1,0,0,1.0,0,0,0,1,20650.0,0.859008
AngelCaballero2,"Mañana de dedicatorias. 
#elultimobailedemiss_u @missuteatro 

#elultimobailedemissu #dedicatoria #autor #dramaturgo #dramaturgia #firmadelibros #angelcaballero en Madrid, Spain https://t.co/WdQ1ldaCTy",Madrid,Madrid,13,0,1012,1651,10611,0,0,0,0.0,0,0,0,0,20650.0,0.405044
AngelCaballero2,"De aquí a National Geographic (al más puro estilo @vladytsky )

#ontour #gira #elfotografoquehayenmi #sevilla #elultimobailedemiss_u #elultimobailedemissu #andalucia #teatro #angelcaballero en Seville, Spain https://t.co/SboyFqaYVT",Madrid,Madrid,7,0,1012,1651,10611,0,0,0,0.0,0,0,0,0,20650.0,0.0
AngelCaballero2,"Posiblemente, el mejor lugar para acabar el día. 

(Gracias por el descubrimiento, @vladytsky ) 

#vanillasky #beforesunset #madrid #otoñoenmadrid #otoño #loscoloresdelotoño #actor #actorslife #onset #angelcaballero https://t.co/PeQNsSRrsE",Madrid,Madrid,20,0,1012,1651,10611,0,0,0,0.0,0,0,0,0,20650.0,0.74502
AngelCaballero2,"¿Alguien más a quien pasear? 

#woodythedog #amoresperros #paseosnocturnos #humor #amor #angelcaballero #actor #actorslife https://t.co/Km9J64O6b4",Madrid,Madrid,22,0,1012,1651,10611,0,0,0,0.0,0,0,0,0,20650.0,0.689257
AngelCaballero2,"Por la amistad. 

#amistad #amigos #momentos #dondemuerenlaspalabras #amistaddivinotesoro #brindis #angelcaballero en En algún lugar del mundo https://t.co/9NTWDCfvn4",Madrid,Madrid,16,0,1012,1651,10611,0,0,0,0.0,0,0,0,0,20650.0,0.93789
AngelCaballero2,"Miss U. tiene algo de muchas mujeres (algunas dolorosamente cercanas), que conocen, que han vivido la frustración y el miedo, la impotencia de saber que su voz no iba a ser escuchada, y menos, creída. 

De fantasmas que hablaban de amor y solo querían minar, doblegar, destruir... https://t.co/5flqhALUOT",Madrid,Madrid,14,0,1012,1651,10611,0,0,6,0.0,0,0,3,3,20650.0,-0.874365
AngelCaballero2,"De puente 

#depuente #puente #desconexion #relaxingtime #calm #bedtime #portraitphotography #blackandwhitephotography #angelcaballero https://t.co/AtaEYRXJtU",Madrid,Madrid,18,0,1012,1651,10611,0,0,0,0.0,0,0,0,0,20650.0,0.766633
AngelCaballero2,"Cuando tus amigos ya son padres, solo te queda ejercer de hijo… 

#elniñoquellevodentro #miniyo #mipequeñodelalma #babyyo #babyme #angelcaballero #humor #amistaddivinotesoro https://t.co/dRCiajvpDI",Madrid,Madrid,20,0,1012,1651,10611,0,0,2,0.0,0,0,0,2,20650.0,0.634209
AngelCaballero2,"Que comiencen los juegos del hambre.
 #quemandoroscones #cuestadeenero 

#losjuegosdelhambre #enero #roscondereyes #fit #fitnessmotivation #dominadas #dorsal #fitnesslifestyle #fitness #calistenia #angelcaballero https://t.co/CYnuOLYsyt",Madrid,Madrid,12,0,1012,1651,10611,0,0,1,0.0,0,0,0,1,20650.0,0.0
AngelCaballero2,"Hola, Sidney! 
#screammovie @j_andrew_87 @aranchanutricion @asecasjaime 

#scream #autocinemálaga #autocine #ghostface #angelcaballero en Autocine Málaga Metrovacesa https://t.co/MILogqp75f",Madrid,Madrid,0,0,1012,1651,10611,0,0,0,0.0,0,0,0,0,20650.0,0.7590680000000001
Iriigaaraay,ojalá mi habitación algún día,Ciutadella de Menorca,Baleares,1,0,558,489,32830,0,0,0,0.0,0,0,0,0,15750.0,0.5190939999999999
Iriigaaraay,ayer vi pocas inocentadas porque para inocentada guena la ómicron,Ciutadella de Menorca,Baleares,6,0,558,489,32830,1,0,1,0.0,0,0,2,0,15750.0,0.0
Iriigaaraay,"saber quedarse, pero también saber irse",Ciutadella de Menorca,Baleares,10,0,558,489,32830,0,0,0,0.0,0,0,0,0,15750.0,0.0
Iriigaaraay,para dormir bien,Ciutadella de Menorca,Baleares,1,0,558,489,32830,0,0,0,0.0,0,0,0,0,15750.0,0.875469
Iriigaaraay,💖🖤🤍 en Estadio Vicalvaro https://t.co/8pzRlPnyyP,Ciutadella de Menorca,Baleares,23,0,558,489,32830,0,0,0,1.0,0,0,0,0,15750.0,0.8907430000000001
Iriigaaraay,llamemos “moda” a un problema de salud cuya gestión es privada a ver si con un poquito de suerte seguimos mirando para otro lado en vez de invertir en prevención,Ciutadella de Menorca,Baleares,21,0,558,489,32830,2,0,1,0.0,0,0,0,3,15750.0,-0.427521
Iriigaaraay,droga en tamaño real https://t.co/wVtSnM5PhU,Ciutadella de Menorca,Baleares,10,0,558,489,32830,0,0,0,0.0,0,0,0,0,15750.0,0.0
Iriigaaraay,… presume orgullosa en Giralda https://t.co/yMQCChXBIl,Ciutadella de Menorca,Baleares,13,0,558,489,32830,0,0,1,0.0,0,0,0,1,15750.0,0.930938
Iriigaaraay,"💃🏽 en Plaza De España, Sevilla https://t.co/cZe46WeH7C",Ciutadella de Menorca,Baleares,18,0,558,489,32830,0,0,0,1.0,0,0,0,0,15750.0,0.0
Iriigaaraay,quien fuera guitarra chica,Ciutadella de Menorca,Baleares,22,0,558,489,32830,0,0,1,0.0,0,0,1,0,15750.0,0.0
Achikitu,"¡Bonita cena de navidad! 
Gracias por tantos bonitos momentos juntos🎉🎄
Y gracias al servicio del restaurante Ágora☺️ en Don Benito, Extremadura, Spain https://t.co/1lascIINZO",Don Benito,Badajoz,22,0,2149,2215,27077,0,0,0,1.0,0,0,0,0,13650.0,0.999291
Achikitu,"¡Ya falta menos! 
#carnaval2022 #Carnavaldebadajoz @carnavaldb en Don Benito, Extremadura, Spain https://t.co/XCfyI77LvW",Don Benito,Badajoz,9,0,2149,2215,27077,0,0,1,0.0,0,0,0,1,13650.0,0.0
Achikitu,"Hemos completado plazas para la próxima excursión el día 20 a #Coria! 
#JuventudActiva2021 @ijextremadura @ecjdonbenito @aytodonbenito @ayto_coria #DonBenito #turismoextremadura #coria #setas #micología https://t.co/nnLwoWZC8i",Don Benito,Badajoz,11,0,2149,2215,27077,1,0,0,0.0,0,0,0,1,13650.0,0.8370049999999999
Achikitu,"¡Feliz #diainternacionaldelvoluntariado ! 
Gracias por vuestro apoyo! 😊👏 en Don Benito, Extremadura, Spain https://t.co/oEVRsJUFsP",Don Benito,Badajoz,11,0,2149,2215,27077,0,0,0,1.0,0,0,0,0,13650.0,0.995909
Achikitu,"Nuestra aportación por la #cabalgatadereyes en #DonBenito  en videos! Gracias por todas vuestras menciones!!! en Don Benito, Extremadura, Spain https://t.co/0tnc6mBxVy",Don Benito,Badajoz,17,0,2149,2215,27077,0,0,0,0.0,0,0,0,0,13650.0,0.914734
Achikitu,"Y terminamos #extremiedo2021 #ExtremiedoOnTour por Palazuelo, Medellin y Madrigalejo. 
Gracias a todos por visitarnos y gracias a todo el equipo por hacerlo posible un año más!! 
#juventudactiva2021 en Extremadura https://t.co/V3Axn8bhri",Don Benito,Badajoz,12,0,2149,2215,27077,1,0,0,0.0,0,0,0,1,13650.0,0.992389
Achikitu,"¡Achikitú en la prensa escrita!
Gracias @hoy_extremadura #DonBenito #hiperlocal 
#JuventudActiva2021 #extremiedo2021 #carnaval2022 en Don Benito, Extremadura, Spain https://t.co/O7LqpkoCQX",Don Benito,Badajoz,7,0,2149,2215,27077,0,0,0,0.0,0,0,0,0,13650.0,0.0
Achikitu,"Ya sólo queda esperar al 5 de enero para disfrutar!! Gracias equipazo! #cabalgatadereyes 2022 en Don Benito, Extremadura, Spain https://t.co/lPcHg0PQkW",Don Benito,Badajoz,8,0,2149,2215,27077,0,0,1,0.0,0,0,0,1,13650.0,0.8620120000000001
Achikitu,"¡Deseando volver a vivir el calor de las calles del #carnavalbadajoz2022! #Achikitú #freedomfighters en Don Benito, Extremadura, Spain https://t.co/mhCs843YX4",Don Benito,Badajoz,7,0,2149,2215,27077,0,0,0,0.0,0,0,0,0,13650.0,0.0
Achikitu,"Planes para este SÁBADO, disfrutar de #Extremiedo21 ! #festivaldeloshorroresdeextremadura#DonBenito @emilymagic @ Don Benito, Extremadura, Spain https://t.co/7WONgHs9iB",Don Benito,Badajoz,10,0,2149,2215,27077,0,0,0,0.0,0,0,0,0,13650.0,0.736221
jL_doc,"Perosobrio no me daaa, por eso es que stoy tomando",Trefacio,Zamora,21,0,1076,522,10469,1,0,2,0.0,0,0,0,3,15050.0,-0.4230890000000001
jL_doc,"Esto de que salga el sol tan temprano, no me deja dormir bien",Trefacio,Zamora,17,0,1076,522,10469,0,0,2,0.0,0,0,0,2,15050.0,-0.668814
jL_doc,Lindas ganas de salir de fiesta y terminar en la cama bien tapadito 😴 #laedad,Trefacio,Zamora,12,0,1076,522,10469,0,0,0,0.0,0,0,0,0,15050.0,0.796226
jL_doc,"Y pa colmo andamo con to’ el flow
Hoy yo estoy me lo gasto to’
Y si es contigo mucho mejor🎵
.
.
.
📍Madrid
.
.
Te sabes el temita? en 360º Rooftop Bar https://t.co/4OBRvle9z2",Trefacio,Zamora,20,0,1076,522,10469,1,1,2,1.0,0,0,1,3,15050.0,0.845569
jL_doc,"Pa que me escribe, si ya no quiero nada.
A mi que ni me salude x navidad esa tipa",Trefacio,Zamora,13,0,1076,522,10469,1,0,2,0.0,0,0,0,3,15050.0,-0.75417
jL_doc,Eso de que llueve y no te enteras q la piscina esta a reventar,Trefacio,Zamora,15,0,1076,522,10469,0,0,1,0.0,0,0,0,1,15050.0,-0.770595
jL_doc,Estas guardias localizadas. A veces buenas y casi siempre malaaaas,Trefacio,Zamora,18,0,1076,522,10469,0,0,0,0.0,0,0,0,0,15050.0,-0.730049
jL_doc,El alcooohol que dañoooo hace,Trefacio,Zamora,7,0,1076,522,10469,0,0,1,0.0,0,0,0,1,15050.0,-0.931798
jL_doc,Hoy empezamos un día quirúrgico,Trefacio,Zamora,7,0,1076,522,10469,1,0,0,0.0,0,0,0,1,15050.0,0.7465149999999999
jL_doc,Maluma se lanZó un temazo la vdd,Trefacio,Zamora,21,0,1076,522,10469,1,0,0,0.0,0,0,0,1,15050.0,0.966401
henshousestudio,Hoy éste va a ser mi día. Primera etapa: Villajoyosa - Alicante en #tram (1 horita) en Villajoyosa https://t.co/U9kBOnPBoq,la Villajoyosa,Alicante,7,0,1407,418,1009,0,0,1,0.0,0,0,0,1,14350.0,0.787065
henshousestudio,Gran bolo ayer en #torrelavega #Anfitrión @pentacionespectaculos #gira #teatro en Torrelavega https://t.co/CbVLyniMLY,la Villajoyosa,Alicante,13,0,1407,418,1009,0,0,0,0.0,0,0,0,0,14350.0,0.0
henshousestudio,"13 horas después, llegamos!! #cruzandoespaña en Ferrol, Spain https://t.co/PS5v9886DQ",la Villajoyosa,Alicante,20,0,1407,418,1009,1,0,0,0.0,0,0,0,1,14350.0,0.6716880000000001
henshousestudio,Casi todo listo en #Narón #Anfitrión #teatro #gira en Padroado de Cultura Concello de Narón https://t.co/HMHLE8Ljyy,la Villajoyosa,Alicante,11,0,1407,418,1009,0,0,0,0.0,0,0,0,0,14350.0,0.65087
henshousestudio,Ya estamos!! #Anfitrión #zaragoza @pentacionespectaculos #gira #teatro en Teatro Principal (Zaragoza) https://t.co/erkPAoXZDv,la Villajoyosa,Alicante,14,0,1407,418,1009,1,0,0,0.0,0,0,0,1,14350.0,0.0
henshousestudio,Día ocupado en el estudio editando guitarras. — Busy day in the studio editing guitars. @avid.protools @slatedigital #ravenmti2 #studiolife #studiogear en Beniardá https://t.co/0bMeqfDTUt,la Villajoyosa,Alicante,9,0,1407,418,1009,0,0,0,0.0,0,0,0,0,14350.0,0.0
henshousestudio,Aeropuerto de #almeria #buscandogente #nidios en Aeropuerto de Almería https://t.co/0qibjDb1XV,la Villajoyosa,Alicante,15,0,1407,418,1009,0,0,0,0.0,0,0,0,0,14350.0,0.0
henshousestudio,"A día 2 de diciembre todavía no he recibido el pago de la devolución de la #renta2020 Devolución que viene del pago adelantado del #irpf que hago en mis facturas, de un año que he tenido pérdidas por la pandemia. Acojonante. Verdad @Haciendagob ??",la Villajoyosa,Alicante,21,0,1407,418,1009,3,0,1,0.0,0,0,0,4,14350.0,-0.7075100000000001
henshousestudio,Empezando el viaje. #gira #teatro #nofilters en Villajoyosa https://t.co/VwsHJ85UUg,la Villajoyosa,Alicante,15,0,1407,418,1009,0,0,0,0.0,0,0,0,0,14350.0,0.0
henshousestudio,Todo listo en #salamanca #Anfitrión @pentacionespectaculos #nofilter en Teatro Liceo https://t.co/h4xEu0DV40,la Villajoyosa,Alicante,17,0,1407,418,1009,0,0,0,0.0,0,0,0,0,14350.0,0.0
annacivis,"¿Pensando ya en los regalitos de Navidad? 🤔 #pulserainicial 
#platabañadaenoro #handmade #joyitas #jewelrylover #fetama #ow22 #annacivislimitededition en Lleida Cataluña https://t.co/7RRFZESy3w",Arbeca,Lleida,13,0,547,169,996,0,0,0,1.0,0,0,0,0,16450.0,0.0
annacivis,Y ya 𝐕𝐢𝐞𝐫𝐧𝐞𝐬👏!! Estos aros tamaño mediano de plata  con perlas naturales son 💟. #perlasnaturales #plata925 #aros #criollas #joyitas #jewelrylover en Lleida Cataluña https://t.co/d5pjsARBdM,Arbeca,Lleida,9,0,547,169,996,0,0,1,1.0,0,0,0,1,16450.0,0.0
annacivis,Cuerdas de mascarilla personalizados con nombre y colores etc.. #cuerdasdemascarilla #cuelgamascarilla #handmade #regalosqueenamoran en Lleida Cataluña https://t.co/WMugS9cf5m,Arbeca,Lleida,20,0,547,169,996,0,0,0,0.0,0,0,0,0,16450.0,0.0
annacivis,Hola!! Pendientes con piedras naturales lila. ¿Y tu de que color las quieres? #platabañadaenoro #piedrassemipreciosas #piedrasnaturales en Lleida Cataluña https://t.co/syHynrJm8O,Arbeca,Lleida,10,0,547,169,996,1,1,0,0.0,0,0,0,2,16450.0,0.0
annacivis,Aros de plata con baño de oro con  zirconitas azules son de tamaño mediano y son preciosas😍. #joyitas #jewelrylover #platabañadaenoro en Lleida Cataluña https://t.co/pvi4bGmbi6,Arbeca,Lleida,11,0,547,169,996,0,0,2,1.0,0,0,0,2,16450.0,0.821601
annacivis,"Colores más de otoño con letra en dorado, con estrellitas y corazón dorados. #cuerdasdemascarilla #handmade #personalizalatuya #annacivislimitededition en Lleida Cataluña https://t.co/wC9zA6Plok",Arbeca,Lleida,16,0,547,169,996,0,0,0,0.0,0,0,0,0,16450.0,0.0
annacivis,Pulsera con inicial en plata con zirconitas y turmalinas. Me encanta como a quedado😍 #pulserainicial #plataconzirconitas #handmade #joyitas #jewelrydesign #jewelrylover #annacivislimitededition https://t.co/oYRARlnAB0,Arbeca,Lleida,12,0,547,169,996,0,0,1,1.0,0,0,0,1,16450.0,0.98078
annacivis,"🆕️Estos aros de plata con zirconitas🔝
 #arosdeplata #joyitas #jewelrylover en Lleida Cataluña https://t.co/GIeT4vghkZ",Arbeca,Lleida,12,0,547,169,996,0,0,0,1.0,0,0,0,0,16450.0,0.0
annacivis,"Pendientes aros de plata con perlas naturales, gota de cristal morada y pieza de jade frambuesa. #aros #plata925 #joyitas #jewelrylover #handmade #perlasnaturales #piedrassemipreciosas en Lleida Cataluña https://t.co/bfASK7X7yd",Arbeca,Lleida,11,0,547,169,996,0,0,0,0.0,0,0,0,0,16450.0,0.0
annacivis,Pulsera con inicial en plata. #paraellos #paraellostambién #regalosqueenamoran #plata925 #regaloamigoinvisible #pulserainicial en Lleida Cataluña https://t.co/7mKpcoiBAZ,Arbeca,Lleida,11,0,547,169,996,0,0,0,0.0,0,0,0,0,16450.0,0.0
PaoloPolloni,El futuro ya no es lo que era antes... #paseourbano #culturainquieta #streetart #urbanology #culturaalternativa #covid #1984 #distopia #futuros #2019/2021 #paolopolloni #ciudad #barcelona en Barrio Gótico de Barcelona https://t.co/RnkGFZzQbZ,Barcelona,Barcelona,12,0,342,138,5949,0,0,2,0.0,0,0,1,1,26250.0,-0.615754
PaoloPolloni,"La serie TV mejor del mundo mundial...

#will&amp;grace #jackmafarland #serietv #gayfriendly #paolopolloni #instaseries en POP &amp; FUN Store https://t.co/m27ZLTX0wh",Barcelona,Barcelona,16,0,342,138,5949,0,0,0,0.0,0,0,0,0,26250.0,0.722186
PaoloPolloni,"La exposición de WORLD PRESS PHOTO 2021
#worldpressphoto #worldpressphoto2021 #cccb #culturainquieta #fotografia #paolopolloni #barcelonacultura en CCCB https://t.co/iQhuzzYaoQ",Barcelona,Barcelona,14,0,342,138,5949,0,0,0,0.0,0,0,0,0,26250.0,0.0
PaoloPolloni,Alino y Jasper. Cruz de gatos. #alino #jasperino #mascotasfelices #mascotas #instacat #gatosfelices #gatosdelmundo #gatos #paolopolloni #instamascotas #instamoment en Les Corts https://t.co/QwWoH7GSPO,Barcelona,Barcelona,13,0,342,138,5949,0,0,0,0.0,0,0,0,0,26250.0,-0.44235
PaoloPolloni,"La exposición de WORLD PRESS PHOTO 2021
#worldpressphoto #worldpressphoto2021 #cccb #culturainquieta #fotografia #paolopolloni #barcelonacultura en CCCB https://t.co/BH3NRs49Yb",Barcelona,Barcelona,14,0,342,138,5949,0,0,0,0.0,0,0,0,0,26250.0,0.0
PaoloPolloni,"Una película y un libro de culto... 

#carrie #carrielapelicula #stefenking #peliculadeculto #librodeculto #instacult #paolopolloni en POP &amp; FUN Store https://t.co/FZmWlncL1z",Barcelona,Barcelona,17,0,342,138,5949,0,0,0,0.0,0,0,0,0,26250.0,0.8824569999999999
PaoloPolloni,"Llego tarde, pero llego... #sebasmartin #libreriaantinous #novelasgraficas #culturalgtb #paolopolloni en Librería Antinous https://t.co/dzAi7DCP1h",Barcelona,Barcelona,17,0,342,138,5949,1,0,0,0.0,0,0,0,1,26250.0,0.0
PaoloPolloni,"La exposición de WORLD PRESS PHOTO 2021
#worldpressphoto #worldpressphoto2021 #cccb #culturainquieta #fotografia #paolopolloni #barcelonacultura en CCCB https://t.co/lRgnk61eGf",Barcelona,Barcelona,14,0,342,138,5949,0,0,0,0.0,0,0,0,0,26250.0,0.0
PaoloPolloni,"No sé porque, pero este edificio me hace pensar siempre en la novela de ciencia ficción FUNDACIÓN de Isaac Asimov.
#cienciaficcion #edificiobcn #urquinaona #barcelona #paolopolloni en Plaça Urquinaona https://t.co/HW6W0QtIuZ",Barcelona,Barcelona,11,0,342,138,5949,1,0,1,0.0,0,0,0,2,26250.0,0.0
PaoloPolloni,"Un personaje de culto... 

#elvira  #elvira40years #paolopolloni #instacult #personajedeculto en POP &amp; FUN Store https://t.co/ufyBwe2QgZ",Barcelona,Barcelona,16,0,342,138,5949,0,0,0,0.0,0,0,0,0,26250.0,0.0
pauubarrosoo,Creo que me voy a empezar a leer los libros de Harry Potter.,Gandia,Valencia,16,0,424,566,20652,2,0,0,0.0,0,0,0,2,12950.0,0.611045
pauubarrosoo,Qué hago trabajando debería estar durmiendo.,Gandia,Valencia,16,0,424,566,20652,1,0,1,0.0,1,0,0,1,12950.0,-0.460505
pauubarrosoo,Ir un día al gimnasio y pensar que voy a perder 5kg de inmediato es una personalidad y es la mía.,Gandia,Valencia,22,0,424,566,20652,1,0,2,0.0,0,0,0,3,12950.0,0.289276
pauubarrosoo,Sabía que en 2022 mi vida iba a cambiar pero no me imaginaba que tanto.,Gandia,Valencia,11,0,424,566,20652,0,0,3,0.0,0,0,3,0,12950.0,-0.508594
pauubarrosoo,Está claro que hay días que es mejor no levantarse.,Gandia,Valencia,18,0,424,566,20652,0,0,3,0.0,0,0,0,3,12950.0,0.27231
pauubarrosoo,"Una de las cosas que peor llevo de estar confinada es que necesito hacer muchas cosas en mi vida y ahora mismo estoy en pausa, lo voy a querer hacer todo después y no voy a poder 🙃",Gandia,Valencia,21,0,424,566,20652,5,0,1,0.0,0,0,0,6,12950.0,-0.912087
pauubarrosoo,Mi sueño.,Gandia,Valencia,19,0,424,566,20652,0,0,0,0.0,0,0,0,0,12950.0,-0.890059
pauubarrosoo,Sabes que te haces mayor cuando no te da ninguna envidia ver las historias de todo el mundo de fiesta el viernes.,Gandia,Valencia,11,0,424,566,20652,0,2,1,0.0,0,0,0,3,12950.0,0.702344
pauubarrosoo,Cuanto más veo las películas de Shrek más me gustan.,Gandia,Valencia,17,0,424,566,20652,1,0,1,0.0,0,0,0,2,12950.0,0.8899950000000001
pauubarrosoo,Días al sol ☀️💙 https://t.co/lTgKTuh8Gl,Gandia,Valencia,21,0,424,566,20652,0,0,0,1.0,0,0,0,0,12950.0,0.8915350000000001
AlcanizCF,Fotos Cadete DH - La Almunia. Reportaje completo en nuestra página de Facebook. #alcañizcfbase #contigosomosmas https://t.co/XXQV7PaNG3,Alcañiz,Teruel,19,0,545,1506,2908,0,0,0,0.0,0,0,0,0,13650.0,0.838706
AlcanizCF,Fotos Cadete DH - U.J. Vadorrey. Reportaje completo en nuestra página de Facebook. #alcañizcfbase #futbolbasearagon #contigosomosmas https://t.co/tq4LcfzpNf,Alcañiz,Teruel,13,0,545,1506,2908,0,0,0,0.0,0,0,0,0,13650.0,0.8905620000000001
AlcanizCF,Fotos del partido de Regional Preferente Alcañiz - La Almunia. Reportaje completo en nuestra página de Facebook. #alcañizcf #aragonesadeobrasciviles #contigosomosmas en Alcañiz https://t.co/JsenAoxMLN,Alcañiz,Teruel,13,0,545,1506,2908,0,0,0,0.0,0,0,0,0,13650.0,0.797504
AlcanizCF,"Desde el Alcañiz CF queremos dar nuestro más sentido pésame y apoyo a la familia Cano Alonso por el fallecimiento de Joaquín Cano “Quini”, padre de nuestro jugador Joel del Cadete DH. DEP. en Alcañiz https://t.co/tYLvrbGwtp",Alcañiz,Teruel,17,0,545,1506,2908,1,0,1,0.0,0,0,0,2,13650.0,0.0
AlcanizCF,Fotos Femenino - Fraga. Reportaje completo en nuestra página de Facebook. #alcañizcffemenino #alcañizcfbase #contigosomosmas https://t.co/Y88MAGkAce,Alcañiz,Teruel,20,0,545,1506,2908,0,0,0,0.0,0,0,0,0,13650.0,0.804439
AlcanizCF,Enhorabuena al CD Utrillas por el merecido pase en la Copa del Rey para jugar con un primera división. Seguiremos atentos y deseando la mejor de las suertes para ellos! https://t.co/GWQjqRt3Na,Alcañiz,Teruel,21,0,545,1506,2908,1,0,1,0.0,0,1,0,1,13650.0,0.996613
AlcanizCF,Fotos Alevin B - At. Escalerillas. Reportaje completo en nuestra página de Facebook. #alcañizcfbase #contigosomosmas en Alcañiz https://t.co/8glXcY5G5J,Alcañiz,Teruel,20,0,545,1506,2908,0,0,0,0.0,0,0,0,0,13650.0,0.6173529999999999
AlcanizCF,Desde el AlcañizCF os deseamos un Feliz Año Nuevo!! Que este 2022 esté lleno de buenos momentos y que nuestra gran familia siga creciendo. #alcañizcfbase #alcañizcf #contigosomosmas https://t.co/zL3LJEpq6m,Alcañiz,Teruel,13,0,545,1506,2908,1,0,2,0.0,0,0,0,3,13650.0,0.7989729999999999
AlcanizCF,Fotos Alcañiz CF - At. Cariñena. Reportaje completo en nuestra página de Facebook. #alcañizcf #contigosomosmas https://t.co/3fMHbf6hZV,Alcañiz,Teruel,12,0,545,1506,2908,0,0,0,0.0,0,0,0,0,13650.0,0.727823
AlcanizCF,Fotos Alevin B - St. Casablanca. Reportaje completo en nuestra página de Facebook. #alcañizcfbase #contigosomosmas en Alcañiz https://t.co/ejhINVgtiD,Alcañiz,Teruel,19,0,545,1506,2908,0,0,0,0.0,0,0,0,0,13650.0,0.629909
JaviRomeroPerez,"De verdad, qué cansancio. Se quitan las ganas de todo.",Granada,Granada,23,0,361,602,11119,0,0,1,0.0,0,0,0,1,17850.0,-0.87011
JaviRomeroPerez,"""A ver quién es el listo que me cambia a mí
Un pleno día de sol por una madrugada
Un día de verano por uno de invierno..."" https://t.co/9vjd3XOIkN",Granada,Granada,12,0,361,602,11119,0,0,2,0.0,0,0,0,2,17850.0,0.0
JaviRomeroPerez,"De este mes que llevo en atención primaria he podido comprobar que tristemente se repite con más frecuencia de la que me gustaría el patrón de gestante adolescente-joven, con nivel de estudios básico, que dice ni haberse vacunado ni querer vacunarse de COVID por miedo [...]",Granada,Granada,14,0,361,602,11119,2,0,3,0.0,1,0,0,4,17850.0,-0.857841
JaviRomeroPerez,"Cositas matroniles de las guardias de noche...

50% ilusionao porque fuera un parto velado.
50% acojonao porque si se rompía nos íbamos a poner hasta las pestañas. 

Fue la segunda opción, y con el líquido una miaja teñido 😅 aún así, vivencias muy chulas ✌🏼",Granada,Granada,15,0,361,602,11119,1,0,3,1.0,0,0,4,0,17850.0,0.282553
JaviRomeroPerez,"Qué orgullo pertenecer a un equipo tan humano y tan profesional a la vez; y sobre todo qué crack es Pepe, desde el primer día me quedé maravillado cuando lo vi trabajar.",Granada,Granada,14,0,361,602,11119,2,0,1,0.0,0,0,2,1,17850.0,0.608973
JaviRomeroPerez,"El zombie este me está llevando por la mala vida matronil 💀 

LA RESISTENCIA DE LA COMIDA DE NAVIDAD 💪🏼💪🏼",Granada,Granada,20,0,361,602,11119,0,0,1,0.6666666666666666,0,0,0,1,17850.0,0.943524
JaviRomeroPerez,"Pues si ya parece vergonzoso la nómina de un MIR, como ponga por aquí la de un EIR lloramos todos juntos 😂😂",Granada,Granada,6,0,361,602,11119,1,0,2,1.0,0,0,0,3,17850.0,-0.8271120000000001
JaviRomeroPerez,Qué placer da tener el coche limpio y qué poquito dura el jodío,Granada,Granada,12,0,361,602,11119,0,0,2,0.0,0,0,0,2,17850.0,0.788335
JaviRomeroPerez,"El sexto sentido de mi madre, que siempre me pone un whatsApp cuando estoy aparcando en Sevilla con un: ""¿Has llegado ya?"". 
Mortal la tía, no falla.",Granada,Granada,21,0,361,602,11119,1,0,3,0.0,0,0,0,4,17850.0,0.0
JaviRomeroPerez,🎒⛰️🏰 en Murallas De Ávila https://t.co/vKc5EBiJM5,Granada,Granada,21,0,361,602,11119,0,0,0,0.6666666666666666,0,0,0,0,17850.0,0.0
MiticoPastor,"POR FIN UNA DECISIÓN INTERESANTE E INTELIGENTE,  DESDE EL COMIENZO DE LA PANDEMIA!!! 💪🏻💪🏻💪🏻💪🏻💪🏻💪🏻💪🏻💪🏻 https://t.co/ty26KNtinb",Valladolid,Valladolid,0,0,903,742,5936,0,0,0,1.0,0,0,0,0,26250.0,0.99995
