PROVINCIA,MUNICIPIO,ESTACION,MAGNITUD,PUNTO_MUESTREO,ANO,MES,DIA,H01,V01,H02,V02,H03,V03,H04,V04,H05,V05,H06,V06,H07,V07,H08,V08,H09,V09,H10,V10,H11,V11,H12,V12,H13,V13,H14,V14,H15,V15,H16,V16,H17,V17,H18,V18,H19,V19,H20,V20,H21,V21,H22,V22,H23,V23,H24,V24,source_file
28,79,56,14,28079056_14_6,2019,3,16,3.93,V,4.0,V,3.92,V,4.09,V,10.17,V,12.73,V,7.24,V,5.8,V,11.65,V,20.78,V,26.16,V,41.99,V,55.84,V,74.21,V,77.19,V,90.03,V,97.26,V,96.05,V,92.8,V,79.5,V,65.4,V,67.25,V,41.84,V,19.22,V,mar_mo19.csv
28,79,56,14,28079056_14_6,2019,3,17,5.23,V,7.21,V,7.98,V,12.89,V,11.44,V,9.9,V,4.54,V,5.36,V,10.49,V,71.22,V,78.37,V,73.28,V,74.19,V,81.82,V,85.76,V,87.1,V,86.46,V,84.19,V,82.16,V,79.12,V,68.0,V,49.39,V,51.66,V,70.15,V,mar_mo19.csv
28,79,56,14,28079056_14_6,2019,3,18,76.27,V,77.54,V,79.75,V,82.2,V,86.8,V,84.01,V,62.07,V,47.68,V,45.79,V,51.53,V,58.72,V,63.69,V,66.85,V,72.2,V,81.67,V,76.42,V,72.4,V,65.53,V,46.49,V,39.59,V,35.85,V,45.38,V,60.99,V,70.87,V,mar_mo19.csv
28,79,56,14,28079056_14_6,2019,3,19,75.61,V,73.95,V,75.29,V,76.26,V,72.46,V,67.87,V,45.07,V,27.75,V,36.76,V,51.29,V,70.86,V,72.3,V,69.4,V,68.87,V,74.19,V,76.44,V,69.9,V,65.21,V,56.44,V,48.83,V,42.69,V,52.94,V,56.87,V,58.09,V,mar_mo19.csv
28,79,56,14,28079056_14_6,2019,3,20,69.76,V,67.35,V,76.93,V,74.55,V,77.3,V,72.12,V,50.64,V,28.48,V,38.53,V,55.91,V,67.24,V,70.36,V,74.47,V,75.42,V,79.66,V,81.05,V,78.33,V,64.94,V,60.25,V,34.27,V,20.49,V,28.51,V,41.81,V,61.49,V,mar_mo19.csv
28,79,56,14,28079056_14_6,2019,3,21,75.07,V,70.89,V,68.86,V,65.37,V,65.29,V,58.3,V,43.49,V,20.74,V,17.5,V,20.17,V,46.73,V,72.79,V,80.46,V,75.37,V,80.68,V,83.85,V,87.21,V,84.42,V,61.36,V,29.48,V,5.87,V,4.51,V,8.0,V,15.74,V,mar_mo19.csv
28,79,56,14,28079056_14_6,2019,3,22,38.76,V,38.05,V,38.9,V,40.55,V,36.89,V,26.26,V,13.67,V,14.49,V,12.33,V,17.15,V,27.85,V,65.61,V,72.43,V,78.89,V,88.03,V,85.85,V,82.12,V,73.33,V,58.9,V,19.77,V,5.1,V,11.83,V,19.23,V,8.68,V,mar_mo19.csv
28,79,56,14,28079056_14_6,2019,3,23,11.16,V,8.45,V,16.45,V,16.49,V,16.15,V,28.48,V,25.57,V,20.93,V,20.18,V,31.71,V,57.96,V,71.18,V,87.21,V,87.77,V,85.61,V,82.69,V,77.96,V,78.71,V,65.39,V,54.29,V,41.53,V,48.13,V,43.26,V,27.94,V,mar_mo19.csv
28,79,56,14,28079056_14_6,2019,3,24,26.2,V,41.56,V,53.9,V,25.78,V,33.33,V,24.97,V,21.64,V,21.42,V,23.09,V,39.95,V,67.42,V,81.8,V,85.2,V,91.67,V,90.63,V,91.94,V,86.76,V,88.27,V,69.17,V,18.91,V,5.62,V,4.88,V,4.77,V,4.55,V,mar_mo19.csv
28,79,56,14,28079056_14_6,2019,3,25,5.27,V,13.0,V,14.94,V,24.56,V,31.25,V,51.51,V,30.0,V,14.8,V,16.85,V,49.91,V,63.48,V,70.51,V,75.75,V,85.14,V,88.62,V,81.9,V,75.3,V,67.83,V,60.74,V,52.79,V,33.1,V,61.71,V,74.56,V,79.15,V,mar_mo19.csv
28,79,56,14,28079056_14_6,2019,3,26,84.21,V,90.87,V,94.0,V,95.98,V,94.01,V,87.06,V,68.83,V,45.94,V,50.0,V,57.47,V,65.9,V,66.14,V,72.16,V,84.94,V,90.68,V,90.15,V,86.81,V,65.4,V,55.57,V,49.19,V,54.65,V,62.64,V,61.92,V,60.9,V,mar_mo19.csv
28,79,56,14,28079056_14_6,2019,3,27,65.82,V,60.38,V,69.58,V,75.33,V,72.84,V,56.31,V,30.8,V,11.41,V,17.19,V,38.47,V,56.87,V,71.31,V,79.76,V,74.78,V,73.57,V,68.38,V,69.67,V,67.74,V,62.08,V,19.38,V,4.41,V,4.74,V,24.09,V,70.71,V,mar_mo19.csv
28,79,56,14,28079056_14_6,2019,3,28,69.3,V,45.39,V,52.13,V,73.21,V,71.31,V,62.46,V,31.94,V,12.33,V,15.43,V,38.36,V,62.33,V,70.27,V,81.44,V,87.79,V,91.62,V,96.74,V,102.0,V,96.78,V,71.6,V,33.33,V,4.97,V,4.74,V,4.36,V,4.55,V,mar_mo19.csv
28,79,56,14,28079056_14_6,2019,3,29,7.39,V,37.45,V,39.47,V,28.26,V,26.9,V,55.09,V,33.86,V,9.34,V,16.59,V,42.22,V,86.87,V,86.03,V,97.7,V,103.1,V,99.08,V,100.3,V,94.11,V,87.82,V,79.95,V,60.9,V,28.94,V,20.43,V,50.81,V,70.25,V,mar_mo19.csv
28,79,56,14,28079056_14_6,2019,3,30,83.85,V,85.98,V,90.06,V,97.82,V,100.5,V,88.75,V,70.38,V,54.24,V,47.05,V,79.83,V,88.62,V,96.41,V,101.4,V,104.2,V,112.1,V,112.8,V,115.9,V,112.7,V,92.8,V,37.46,V,6.53,V,16.15,V,29.23,V,49.0,V,mar_mo19.csv
28,79,56,14,28079056_14_6,2019,3,31,66.52,V,72.59,V,0.0,N,76.7,V,74.8,V,55.08,V,67.99,V,55.92,V,38.58,V,38.09,V,74.49,V,68.73,V,68.23,V,66.66,V,68.61,V,79.18,V,77.17,V,74.6,V,65.5,V,60.06,V,53.89,V,47.71,V,50.61,V,50.89,V,mar_mo19.csv
28,79,56,6,28079056_6_48,2020,3,1,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,mar_mo20.csv
28,79,56,6,28079056_6_48,2020,3,2,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.4,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,mar_mo20.csv
28,79,56,6,28079056_6_48,2020,3,3,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,mar_mo20.csv
28,79,56,6,28079056_6_48,2020,3,4,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.4,V,0.4,V,0.4,V,0.4,V,0.3,V,mar_mo20.csv
28,79,56,6,28079056_6_48,2020,3,5,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,N,0.4,N,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,mar_mo20.csv
28,79,56,6,28079056_6_48,2020,3,6,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.3,V,0.4,V,mar_mo20.csv
28,79,56,6,28079056_6_48,2020,3,7,0.6,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.7,V,1.1,V,0.9,V,mar_mo20.csv
28,79,56,6,28079056_6_48,2020,3,8,0.5,V,0.5,V,0.4,V,0.4,V,0.4,V,0.3,V,0.3,V,0.4,V,0.4,V,0.4,V,0.3,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.4,V,0.4,V,mar_mo20.csv
28,79,56,6,28079056_6_48,2020,3,9,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.5,V,0.7,V,0.8,V,mar_mo20.csv
28,79,56,6,28079056_6_48,2020,3,10,0.8,V,0.7,V,0.4,V,0.4,V,0.4,V,0.3,V,0.4,V,0.5,V,0.8,V,0.7,V,0.5,V,0.4,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.6,V,0.8,V,0.9,V,1.2,V,0.8,V,mar_mo20.csv
28,79,56,6,28079056_6_48,2020,3,11,0.8,V,0.7,V,0.3,V,0.4,V,0.3,V,0.3,V,0.4,V,0.5,V,0.6,V,0.7,V,0.7,V,0.5,V,0.3,N,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,1.0,V,1.5,V,1.7,V,1.9,V,0.6,V,mar_mo20.csv
28,79,56,6,28079056_6_48,2020,3,12,0.5,V,0.5,V,0.4,V,0.3,V,0.3,V,0.4,V,0.4,V,0.7,V,0.9,V,0.7,V,0.7,V,0.6,V,0.4,V,0.4,V,0.3,V,0.3,V,0.2,V,0.2,V,0.3,V,1.0,V,1.3,V,1.8,V,1.7,V,1.1,V,mar_mo20.csv
28,79,56,6,28079056_6_48,2020,3,13,0.8,V,0.8,V,0.8,V,0.3,V,0.3,V,0.3,V,0.4,V,0.8,V,0.7,V,0.6,V,0.4,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.3,V,0.4,V,0.7,V,0.4,V,0.4,V,0.4,V,mar_mo20.csv
28,79,56,6,28079056_6_48,2020,3,14,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.5,V,0.7,V,0.5,V,0.4,V,mar_mo20.csv
28,79,56,6,28079056_6_48,2020,3,15,0.5,V,0.4,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,mar_mo20.csv
28,79,56,6,28079056_6_48,2020,3,16,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,mar_mo20.csv
28,79,56,6,28079056_6_48,2020,3,17,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,mar_mo20.csv
28,79,56,6,28079056_6_48,2020,3,18,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.3,V,0.3,V,0.4,V,0.5,V,0.5,V,0.4,V,mar_mo20.csv
28,79,56,6,28079056_6_48,2020,3,19,0.4,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,mar_mo20.csv
28,79,56,6,28079056_6_48,2020,3,20,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.3,V,0.3,V,mar_mo20.csv
28,79,56,6,28079056_6_48,2020,3,21,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,mar_mo20.csv
28,79,56,6,28079056_6_48,2020,3,22,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.3,V,mar_mo20.csv
28,79,56,6,28079056_6_48,2020,3,23,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,mar_mo20.csv
28,79,56,6,28079056_6_48,2020,3,24,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,mar_mo20.csv
28,79,56,6,28079056_6_48,2020,3,25,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.3,V,0.3,V,mar_mo20.csv
28,79,56,6,28079056_6_48,2020,3,26,0.3,V,0.3,V,0.2,V,0.2,V,0.3,V,0.3,V,0.4,V,0.7,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,mar_mo20.csv
28,79,56,6,28079056_6_48,2020,3,27,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,mar_mo20.csv
28,79,56,6,28079056_6_48,2020,3,28,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.4,V,0.4,V,mar_mo20.csv
28,79,56,6,28079056_6_48,2020,3,29,0.4,V,0.4,V,0.0,N,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.3,V,mar_mo20.csv
28,79,56,6,28079056_6_48,2020,3,30,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,mar_mo20.csv
28,79,56,6,28079056_6_48,2020,3,31,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.3,V,0.2,V,0.2,V,mar_mo20.csv
28,79,56,7,28079056_7_8,2020,3,1,7.0,V,6.0,V,5.0,V,5.0,V,5.0,V,5.0,V,5.0,V,6.0,V,6.0,V,8.0,V,7.0,V,8.0,V,9.0,V,8.0,V,9.0,V,8.0,V,7.0,V,8.0,V,10.0,V,12.0,V,9.0,V,8.0,V,8.0,V,7.0,V,mar_mo20.csv
28,79,56,7,28079056_7_8,2020,3,2,7.0,V,5.0,V,5.0,V,5.0,V,5.0,V,5.0,V,7.0,V,11.0,V,9.0,V,9.0,V,9.0,V,9.0,V,10.0,V,10.0,V,9.0,V,9.0,V,9.0,V,10.0,V,12.0,V,16.0,V,12.0,V,11.0,V,7.0,V,6.0,V,mar_mo20.csv
28,79,56,7,28079056_7_8,2020,3,3,5.0,V,5.0,V,6.0,V,5.0,V,6.0,V,5.0,V,9.0,V,15.0,V,23.0,V,16.0,V,13.0,V,19.0,V,16.0,V,14.0,V,12.0,V,11.0,V,11.0,V,11.0,V,12.0,V,11.0,V,11.0,V,9.0,V,10.0,V,13.0,V,mar_mo20.csv
28,79,56,7,28079056_7_8,2020,3,4,7.0,V,5.0,V,5.0,V,5.0,V,8.0,V,6.0,V,8.0,V,10.0,V,14.0,V,17.0,V,15.0,V,12.0,V,15.0,V,11.0,V,12.0,V,10.0,V,12.0,V,13.0,V,19.0,V,27.0,V,37.0,V,21.0,V,24.0,V,12.0,V,mar_mo20.csv
28,79,56,7,28079056_7_8,2020,3,5,6.0,V,6.0,V,6.0,V,5.0,V,5.0,V,6.0,V,13.0,V,17.0,V,16.0,V,13.0,V,11.0,V,11.0,V,18.0,V,13.0,V,16.0,V,12.0,V,11.0,N,18.0,N,28.0,V,21.0,V,11.0,V,7.0,V,7.0,V,6.0,V,mar_mo20.csv
28,79,56,7,28079056_7_8,2020,3,6,5.0,V,6.0,V,5.0,V,7.0,V,9.0,V,5.0,V,7.0,V,10.0,V,11.0,V,13.0,V,14.0,V,11.0,V,12.0,V,14.0,V,12.0,V,26.0,V,13.0,V,17.0,V,13.0,V,21.0,V,17.0,V,14.0,V,10.0,V,19.0,V,mar_mo20.csv
28,79,56,7,28079056_7_8,2020,3,7,35.0,V,13.0,V,15.0,V,6.0,V,11.0,V,7.0,V,5.0,V,6.0,V,8.0,V,12.0,V,10.0,V,13.0,V,11.0,V,14.0,V,14.0,V,11.0,V,8.0,V,12.0,V,12.0,V,15.0,V,24.0,V,68.0,V,209.0,V,96.0,V,mar_mo20.csv
28,79,56,7,28079056_7_8,2020,3,8,24.0,V,31.0,V,27.0,V,18.0,V,13.0,V,16.0,V,12.0,V,25.0,V,41.0,V,43.0,V,30.0,V,28.0,V,23.0,V,16.0,V,12.0,V,9.0,V,9.0,V,10.0,V,8.0,V,10.0,V,13.0,V,10.0,V,10.0,V,13.0,V,mar_mo20.csv
28,79,56,7,28079056_7_8,2020,3,9,6.0,V,6.0,V,5.0,V,5.0,V,5.0,V,6.0,V,13.0,V,14.0,V,20.0,V,24.0,V,28.0,V,24.0,V,17.0,V,15.0,V,12.0,V,14.0,V,14.0,V,12.0,V,12.0,V,24.0,V,16.0,V,19.0,V,82.0,V,114.0,V,mar_mo20.csv
28,79,56,7,28079056_7_8,2020,3,10,118.0,V,87.0,V,17.0,V,26.0,V,45.0,V,13.0,V,43.0,V,64.0,V,124.0,V,140.0,V,73.0,V,42.0,V,35.0,V,34.0,V,24.0,V,14.0,V,14.0,V,14.0,V,18.0,V,71.0,V,113.0,V,125.0,V,171.0,V,121.0,V,mar_mo20.csv
28,79,56,7,28079056_7_8,2020,3,11,130.0,V,97.0,V,20.0,V,21.0,V,13.0,V,28.0,V,33.0,V,56.0,V,92.0,V,104.0,V,90.0,V,63.0,V,109.0,N,33.0,V,27.0,V,24.0,V,18.0,V,18.0,V,37.0,V,177.0,V,282.0,V,349.0,V,317.0,V,52.0,V,mar_mo20.csv
28,79,56,7,28079056_7_8,2020,3,12,34.0,V,40.0,V,26.0,V,17.0,V,19.0,V,28.0,V,42.0,V,97.0,V,136.0,V,110.0,V,96.0,V,65.0,V,36.0,V,43.0,V,36.0,V,21.0,V,14.0,V,15.0,V,28.0,V,230.0,V,202.0,V,313.0,V,288.0,V,177.0,V,mar_mo20.csv
28,79,56,7,28079056_7_8,2020,3,13,90.0,V,104.0,V,120.0,V,16.0,V,28.0,V,28.0,V,53.0,V,149.0,V,78.0,V,69.0,V,42.0,V,29.0,V,27.0,V,29.0,V,21.0,V,16.0,V,11.0,V,10.0,V,8.0,V,30.0,V,77.0,V,21.0,V,16.0,V,17.0,V,mar_mo20.csv
28,79,56,7,28079056_7_8,2020,3,14,10.0,V,7.0,V,6.0,V,6.0,V,6.0,V,7.0,V,8.0,V,12.0,V,18.0,V,19.0,V,13.0,V,14.0,V,11.0,V,10.0,V,9.0,V,9.0,V,6.0,V,7.0,V,8.0,V,14.0,V,25.0,V,59.0,V,10.0,V,10.0,V,mar_mo20.csv
28,79,56,7,28079056_7_8,2020,3,15,13.0,V,13.0,V,8.0,V,6.0,V,8.0,V,8.0,V,6.0,V,8.0,V,11.0,V,11.0,V,11.0,V,9.0,V,9.0,V,9.0,V,6.0,V,5.0,V,5.0,V,6.0,V,6.0,V,6.0,V,15.0,V,7.0,V,7.0,V,6.0,V,mar_mo20.csv
28,79,56,7,28079056_7_8,2020,3,16,6.0,V,5.0,V,5.0,V,5.0,V,4.0,V,5.0,V,10.0,V,19.0,V,30.0,V,26.0,V,17.0,V,10.0,V,14.0,V,16.0,V,14.0,V,12.0,V,11.0,V,10.0,V,13.0,V,11.0,V,8.0,V,8.0,V,8.0,V,6.0,V,mar_mo20.csv
28,79,56,7,28079056_7_8,2020,3,17,5.0,V,6.0,V,6.0,V,5.0,V,6.0,V,7.0,V,11.0,V,20.0,V,19.0,V,20.0,V,20.0,V,21.0,V,15.0,V,13.0,V,14.0,V,11.0,V,13.0,V,10.0,V,11.0,V,9.0,V,10.0,V,9.0,V,9.0,V,7.0,V,mar_mo20.csv
28,79,56,7,28079056_7_8,2020,3,18,5.0,V,7.0,V,5.0,V,5.0,V,6.0,V,7.0,V,11.0,V,24.0,V,24.0,V,23.0,V,21.0,V,19.0,V,15.0,V,20.0,V,23.0,V,20.0,V,14.0,V,14.0,V,18.0,V,26.0,V,50.0,V,56.0,V,75.0,V,54.0,V,mar_mo20.csv
28,79,56,7,28079056_7_8,2020,3,19,23.0,V,11.0,V,11.0,V,9.0,V,5.0,V,6.0,V,11.0,V,25.0,V,25.0,V,19.0,V,16.0,V,12.0,V,13.0,V,12.0,V,11.0,V,10.0,V,11.0,V,10.0,V,11.0,V,11.0,V,12.0,V,13.0,V,12.0,V,9.0,V,mar_mo20.csv
28,79,56,7,28079056_7_8,2020,3,20,7.0,V,5.0,V,5.0,V,5.0,V,5.0,V,6.0,V,10.0,V,18.0,V,21.0,V,16.0,V,16.0,V,11.0,V,11.0,V,14.0,V,14.0,V,14.0,V,10.0,V,9.0,V,8.0,V,10.0,V,8.0,V,8.0,V,19.0,V,15.0,V,mar_mo20.csv
28,79,56,7,28079056_7_8,2020,3,21,7.0,V,5.0,V,5.0,V,5.0,V,5.0,V,5.0,V,5.0,V,6.0,V,6.0,V,7.0,V,8.0,V,8.0,V,9.0,V,6.0,V,6.0,V,6.0,V,6.0,V,6.0,V,6.0,V,6.0,V,6.0,V,6.0,V,5.0,V,5.0,V,mar_mo20.csv
28,79,56,7,28079056_7_8,2020,3,22,6.0,V,4.0,V,5.0,V,4.0,V,5.0,V,5.0,V,5.0,V,5.0,V,6.0,V,7.0,V,6.0,V,6.0,V,6.0,V,6.0,V,7.0,V,6.0,V,6.0,V,6.0,V,6.0,V,5.0,V,6.0,V,6.0,V,5.0,V,5.0,V,mar_mo20.csv
28,79,56,7,28079056_7_8,2020,3,23,5.0,V,5.0,V,6.0,V,5.0,V,5.0,V,6.0,V,9.0,V,22.0,V,18.0,V,15.0,V,14.0,V,13.0,V,14.0,V,11.0,V,16.0,V,13.0,V,10.0,V,10.0,V,9.0,V,7.0,V,11.0,V,7.0,V,7.0,V,5.0,V,mar_mo20.csv
28,79,56,7,28079056_7_8,2020,3,24,8.0,V,5.0,V,5.0,V,5.0,V,6.0,V,6.0,V,11.0,V,14.0,V,14.0,V,13.0,V,11.0,V,10.0,V,10.0,V,10.0,V,11.0,V,11.0,V,11.0,V,12.0,V,9.0,V,14.0,V,11.0,V,9.0,V,10.0,V,7.0,V,mar_mo20.csv
28,79,56,7,28079056_7_8,2020,3,25,6.0,V,5.0,V,5.0,V,5.0,V,4.0,V,6.0,V,11.0,V,43.0,V,16.0,V,14.0,V,13.0,V,11.0,V,12.0,V,10.0,V,9.0,V,7.0,V,6.0,V,6.0,V,6.0,V,5.0,V,12.0,V,5.0,V,6.0,V,8.0,V,mar_mo20.csv
28,79,56,7,28079056_7_8,2020,3,26,10.0,V,5.0,V,5.0,V,12.0,V,7.0,V,16.0,V,81.0,V,202.0,V,53.0,V,21.0,V,18.0,V,16.0,V,18.0,V,15.0,V,15.0,V,13.0,V,10.0,V,10.0,V,9.0,V,7.0,V,8.0,V,8.0,V,7.0,V,7.0,V,mar_mo20.csv
28,79,56,7,28079056_7_8,2020,3,27,5.0,V,4.0,V,5.0,V,5.0,V,6.0,V,5.0,V,8.0,V,12.0,V,10.0,V,10.0,V,11.0,V,11.0,V,10.0,V,12.0,V,10.0,V,9.0,V,9.0,V,9.0,V,9.0,V,9.0,V,10.0,V,11.0,V,13.0,V,18.0,V,mar_mo20.csv
28,79,56,7,28079056_7_8,2020,3,28,6.0,V,5.0,V,5.0,V,6.0,V,10.0,V,8.0,V,9.0,V,13.0,V,14.0,V,12.0,V,10.0,V,8.0,V,7.0,V,7.0,V,7.0,V,6.0,V,6.0,V,6.0,V,5.0,V,6.0,V,10.0,V,13.0,V,8.0,V,7.0,V,mar_mo20.csv
28,79,56,7,28079056_7_8,2020,3,29,12.0,V,6.0,V,0.0,N,5.0,V,6.0,V,6.0,V,7.0,V,9.0,V,11.0,V,16.0,V,14.0,V,15.0,V,12.0,V,7.0,V,7.0,V,6.0,V,6.0,V,5.0,V,5.0,V,5.0,V,6.0,V,5.0,V,5.0,V,6.0,V,mar_mo20.csv
28,79,56,7,28079056_7_8,2020,3,30,5.0,V,5.0,V,5.0,V,5.0,V,5.0,V,5.0,V,7.0,V,9.0,V,10.0,V,10.0,V,9.0,V,9.0,V,10.0,V,10.0,V,12.0,V,10.0,V,10.0,V,9.0,V,8.0,V,8.0,V,7.0,V,8.0,V,6.0,V,5.0,V,mar_mo20.csv
