Date,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,WST,InsB,Bloomberg,FT,Overperforming,Sentiment,Total,Increment
2019-02-05,1.0260507276614048,1.1568596668997702,0.9134087791495199,1.135894931075654,1.0954574536148434,1.3860488683706789,0.9726046642315257,1.5579245877533874,1.0,31,91,37,20,-16.464301675977655,0.0909818095947385,179,-0.0036523565181480907
2019-02-06,0.9018106494778501,1.1323805358427743,0.8764322511322441,0.8292365998917164,0.9433484404158891,0.9472052339638743,1.4214908286717836,0.9296845305967313,1.0,31,75,32,31,-17.99,0.0738487743432798,169,0.003207293754772814
2019-02-07,1.424672761201571,1.0107756458939343,0.7848754691590357,1.6345605960990575,0.9226190476190477,0.9265177548682704,0.8415547520661157,0.5516998000235267,1.0,35,78,22,33,-22.46648809523809,0.0927440366090982,168,-0.0018329191761978743
2019-02-08,0.965577018325904,1.0459555001039718,0.5838301878334156,0.9305255988193893,0.8872219348163477,0.9300360793746242,0.855957413496164,0.987098709870987,1.0,26,82,24,28,-19.92575,0.0716619883733164,160,-0.0051000619783066635
2019-02-09,0.8203868933427277,0.6966313565538895,0.6572203452159323,0.8676703645007924,0.6764306205646988,0.936565371024735,1.0985096870342772,0.6420240339302544,1.0,21,39,17,11,-10.26375,0.1039767948616544,88,0.0
2019-02-10,0.8395542362158742,0.75209995800084,0.7468196445219693,0.7175452399685287,0.6901728475208959,0.6319948440608625,0.7695378473821587,0.5060841101544155,1.0,28,44,25,13,-8.686727272727273,0.0923193364776156,110,0.0016832067114575364
2019-02-11,1.0281979584273826,1.156625801832342,0.7681530398957923,0.9359438411758254,0.7491737988306075,0.8416001955930442,0.6658664666166542,0.8751774008244916,1.0,32,61,32,27,-17.75486842105263,0.044346425621684,152,0.002907458935061209
2019-02-12,1.1136065354225257,1.1108727175875233,1.6031457867371541,0.8276260990282277,1.709565357893036,0.8260884493888202,1.3288609763060233,2.2750111871124465,1.0,31,86,32,25,-30.72442528735632,0.0655879377587071,174,0.0004583697514752028
2019-02-13,1.0968351471390354,0.9762923433163117,1.0164935950883043,1.4315667474449478,1.1689189189189189,0.5597885595620162,1.1451612903225807,1.3886897892243213,1.0,34,75,32,22,-21.18650306748466,0.0437823890870925,163,0.005569062012424202
2019-02-14,1.3788126467650075,1.562032379422581,1.4885028831779026,1.6052356020942409,1.7207875588529034,1.5256474459865503,1.659053610503282,2.033730531056483,1.0,33,92,26,33,-14.86,0.0827039851240382,184,0.023133246013329875
2019-02-15,1.3399154673114144,1.687552952903065,1.275561633131471,1.8522906793048972,1.196307028775524,2.120565065450453,1.3468529739087425,1.647988389905668,7.0,32,83,32,25,-13.242267441860465,0.0702230804222586,172,0.016690691455494715
2019-02-16,0.5476088878994205,0.42479290243403556,0.4255228865527814,0.29429820481815644,0.33335674650558406,0.3884966980057907,0.4576136061652937,0.1743908065260244,0.0,22,39,22,12,-10.017052631578949,0.0224387382597908,95,0.0
2019-02-17,0.9132761474793077,0.9049772092339362,0.875812398864631,0.8136171741668913,0.8292715949092878,0.8753895071542129,0.7897342365815528,0.733764705882353,0.0,23,48,27,9,-9.911588785046728,0.0992337525434381,107,0.0
2019-02-18,0.8474023008105821,0.7478974515333994,0.6016336494225895,0.7636592379583034,0.490086741016109,0.7524489133960427,0.4466897101834618,0.2777033337393917,0.0,25,39,29,30,-7.254634146341464,0.090596084045502,123,0.0023879361991543343
2019-02-19,1.400438571509939,1.3776226254607313,1.570599255877774,2.152001096491228,1.7347806185836656,1.5474166121648136,2.4167283493708362,1.5582163172759458,0.0,27,85,30,31,-29.345664739884395,0.0645153556226016,173,-0.012387117295990863
2019-02-20,1.4340267568362246,1.2308967744046775,1.2108188449240607,1.8160744599894632,1.3503297508549095,0.9904665419783873,0.8410568253302578,0.6772794846382557,0.0,37,78,30,27,-24.494127906976743,0.0723672595817482,172,-0.010496610692861
2019-02-21,0.9259879564437362,0.7664893554561361,0.8814821773674039,0.41184277047522755,1.0536101438801655,0.7564755429546642,0.7409783480352847,0.604977696674777,0.0,33,83,32,18,-23.04632530120482,0.0341128624723686,166,0.0018133920771156026
2019-02-22,0.8200428854634462,1.1912771564387397,1.6108637577916296,0.6571165817770233,1.829383334303849,1.7987245914707055,1.1540342298288508,1.7648896068928381,1.0,27,73,26,25,-17.27860927152318,0.0749828978049176,151,-0.0024826413474535224
2019-02-23,0.6102513020462761,0.583225758861063,0.6173610513504543,0.28086419753086417,0.6797306913350485,0.5803078949534864,1.187365398420675,0.47648919073046814,1.0,22,43,26,11,-16.41892156862745,0.0775456554675742,102,0.0
2019-02-24,0.7302514117558113,0.6714900573442828,0.7138468454967781,0.7592681752527685,0.45671118153010415,0.7087088747580869,0.30084015510555795,0.4619449128724002,1.0,26,48,30,3,-6.581495327102804,0.0671933381477167,107,-0.0006034005682129428
2019-02-25,0.9065748500251867,0.8004764740917213,0.8152030511645758,0.6365807067812799,0.8826214712981425,0.8374641622678921,0.5950945749324464,0.5782724941343372,1.0,28,80,30,30,-19.41672619047619,0.0774277495319516,168,-0.0061845335931804135
2019-02-26,1.6951925374106813,1.531584891454386,2.9593327651284547,2.2083445491251683,1.2684614147047784,1.3532543409413564,1.2906081601231718,2.054550499445061,1.0,33,91,30,28,-26.02565934065934,0.0908351337343684,182,-0.009282263213667085
2019-02-27,1.0801041721287121,1.1222856237121572,0.6821208010566523,1.1013333333333333,1.128885519332828,0.6747036833106327,0.815813953488372,0.5565145910398684,1.0,32,76,24,29,-25.81670807453416,0.0818258850424444,161,-0.016164474119369707
2019-02-28,1.0853653637568794,1.2269915022610942,0.696592553611367,0.9668624792890496,0.9684103984658001,1.0937258580730604,0.8684978768577494,0.8653934126258006,1.0,26,85,29,24,-17.29329268292683,0.0466722982584263,164,-0.021328457463872193
2019-03-01,1.0005454687134732,0.945792076012445,0.8254604640042666,0.9330625861193705,0.8665194454668139,1.097341842741186,1.146741358109031,0.9279279279279279,1.0,23,67,28,31,-18.187919463087248,0.0766955135810001,149,-0.0089478365994172
2019-03-02,0.7825445465894905,0.5686692489666467,0.40501609267899047,0.3763602520045819,0.601208079028503,0.6628090478695424,0.6824916361319102,0.4504347826086957,1.0,20,51,22,12,-8.710380952380953,0.0954580541812684,105,0.0
2019-03-03,0.5893024504940998,0.5164569797072832,0.379879466616049,0.4794015937453015,0.48734456857918323,0.3024474940732579,0.6902315595767521,0.4490996738976322,1.0,24,47,22,7,-9.3879,0.0721731905385179,100,-0.0021793654434236237
2019-03-04,1.1207283428361228,1.2976449364898928,0.9064931519315648,1.0856275589439504,1.128806789815277,1.0168371625020962,1.5648740639891083,1.099343955014058,1.0,29,84,32,30,-24.335942857142857,0.0828647069500965,175,7.781412059307471e-05
2019-03-05,0.8873924900356619,0.9340275408404186,1.244548809124455,0.6535297493782285,1.3653319753007829,1.1376998452810727,1.199719495091164,1.6829095489254506,1.0,33,84,29,30,-19.664375000000003,0.0844973520816154,176,0.0014040942497074882
2019-03-06,1.1963613810212943,1.357488495971942,1.5707491952004684,1.0289782412513786,1.4465009035956875,2.375526958065232,4.360171280381159,1.2932978952661447,1.0,30,97,29,26,-24.945934065934065,0.0431270041009051,182,0.009417056079094797
2019-03-07,1.1047768438498875,1.1738391845979614,1.052735361308164,1.3791436464088398,1.0949573507275463,1.8058837890625,0.3735479186834462,1.9891641809216534,1.0,29,80,30,19,-26.72284810126582,0.0713582832762308,158,0.0038946874979200125
2019-03-08,1.2304328815041539,1.05870127101708,1.675079751284131,1.2935455349248453,1.5662207357859532,0.7682884491395129,0.35585139318885445,1.2076971464516497,7.0,27,90,26,20,-14.739018404907975,0.0614085713621756,163,-0.00632224454269468
2019-03-09,0.8037516619457773,0.6409173124909233,0.6770432906327576,0.9039349713652318,0.585880922107358,0.5576904079818236,0.3194521221055218,0.6782812585200938,0.0,29,51,24,15,-13.451008403361346,0.0977682434390117,119,0.0
2019-03-10,1.0077007461794958,0.681254258642634,0.9801757260436728,0.5443214584689796,1.1073446327683616,0.31776338220252304,2.5361905150267097,0.5633966244725739,0.0,25,44,29,5,-6.367184466019418,0.0911361451514017,103,0.005819366632410955
2019-03-11,1.0663312868545456,1.0696858469178452,0.9192293977622081,0.8706111167980345,1.072387736439332,1.2752209827889476,1.072279792746114,0.8326350957204222,0.0,24,86,38,24,-15.665988372093024,0.069873619395785,172,0.014509582916976467
2019-03-12,1.1643829911290657,1.0427719052217974,0.8509593454905424,1.1872698082916233,1.0560402684563759,0.7828775684743755,0.30071227185042293,0.902827536791049,0.0,33,118,29,33,-17.649906103286384,0.0715344472841538,213,-0.002237155214708328
2019-03-13,0.8716570079416184,0.7787883211678832,0.7412556385417437,1.0984197393956197,0.7938144329896908,0.6119088646371817,0.2645101556622881,1.1209816612729235,0.0,20,60,14,8,-13.778921568627451,0.07602667008917,102,-0.00435942728250478
2019-03-14,3.0381660181030754,2.8280994195564815,3.052722255779474,4.726944873776404,3.403078202995008,3.1474063095490155,2.334945340756695,3.884796766225017,0.0,64,232,44,53,-20.26478371501272,0.0480278330306701,393,0.0053347953330898975
2019-03-15,1.4832911003849516,2.2004144734115307,1.6721141822258634,1.0467047747141898,1.1228154652315536,1.1587289209474607,3.6209639776763063,2.6931314058436593,1.0,46,193,47,42,-19.810609756097563,0.0889362928077763,328,-0.0011522506865399903
2019-03-16,1.1208875673249552,1.1854178842782,1.0407966948949918,0.9955207166853304,0.7812335681985488,0.8548652202498356,0.9278615857582041,1.2682727035782104,1.0,46,123,47,18,-11.326923076923077,0.076725776439965,234,0.0
2019-03-17,0.7950194761584957,0.9538844841060443,0.9293261181064754,0.6041365222572134,0.7566744311055367,1.19370824577361,0.3985051298493107,0.7768768206054205,1.0,54,99,55,15,-8.443363228699551,0.0709059762692049,223,0.0036145128011882775
2019-03-18,1.1278494354071178,1.2984585322213265,1.562082806351883,0.9105851077426447,1.3200976845151955,1.3370786516853934,0.7743164195347572,1.335631261376177,1.0,58,162,75,56,-13.912336182336182,0.0845328829419738,351,0.00015377310187383508
2019-03-19,0.6856872800689494,1.0247779134898385,1.0861381901557476,0.5191616023812476,0.9963460976322712,1.2187309295350377,0.7583229923772381,1.137280472961224,1.0,51,121,58,46,-13.978260869565217,0.0295273920164144,276,0.0008428931693007663
2019-03-20,0.8316593125226232,0.5962201782121299,0.7633142773913993,1.4624918059652574,0.4848206822027851,0.4017697533071148,0.25722133923018453,0.4831440439887627,1.0,28,100,27,24,-26.729944134078213,0.0769559223764403,179,0.008535160004565551
2019-03-21,0.8019931401409782,0.7705569238102804,0.5550258642497623,0.9635426986328512,0.5699229947726379,0.5849723047282652,0.16309156328031302,0.5396738826425016,1.0,33,93,30,23,-28.199329608938548,0.0609651214590194,179,0.01209712052941188
2019-03-22,0.6427441741818346,0.7740912715766727,0.7867363722351911,0.5606922641565637,0.8022904829545454,0.7258110202109402,0.4924520005862524,0.49289483668471695,1.0,31,75,30,27,-14.24196319018405,0.0624662163166034,163,0.007853041338708174
2019-03-23,0.6393518686099201,0.5907326288691898,0.8029158557904806,0.37928323396448926,1.1236753132369237,0.40604797399936415,1.1113133279722351,0.6861564918314703,1.0,19,58,25,15,-10.15094017094017,0.0902248050403714,117,0.0
2019-03-24,0.6126117013484385,0.7953647823447487,0.5426361944994152,0.42038303693570456,0.608713595094918,0.6863069884839881,0.41530524505588995,0.4331496345992572,1.0,25,62,31,14,-13.048030303030302,0.0638391113255831,132,-0.005749281674539812
2019-03-25,0.7752528511283532,0.900928320190161,0.8021182041920847,0.487788906009245,1.115141955835962,1.860212533208314,0.9782380702674358,0.579389827126001,1.0,35,79,38,32,-15.844510869565216,0.0688966733515937,184,-0.009077842331774711
2019-03-26,0.8424638599565342,0.9530965674569711,0.9443023865722528,0.6584500098599881,0.8536902770031604,0.861128519369589,0.9568982745986276,1.4666315419740077,1.0,30,98,34,28,-23.56605263157895,0.0575880606329655,190,-0.01864110103461157
2019-03-27,1.2694143577677715,1.1074423617865874,1.446997987224376,1.4217887375782112,1.4096115283961526,1.2445239921588682,2.2139673105497772,1.8791256886875032,1.0,35,114,30,32,-36.28104265402844,0.0542380257095896,211,-0.012901766622702468
2019-03-28,0.718982683008546,0.8637600414615185,0.6375770020533881,0.6976403994148699,0.5629896692782361,0.8677989586832382,0.39427136215465186,0.7147283062582506,1.0,28,99,28,21,-39.21255681818182,0.0460703438745747,176,-0.0010854584905113948
2019-03-29,0.6807566034920162,0.9069466665389294,0.5819694221678358,0.7891082368958475,0.38062781627475484,0.816519828487318,0.41118771369317864,0.6871587682900197,1.0,34,75,25,24,-24.774240506329114,0.0894520308027315,158,-0.003557599061049884
2019-03-30,1.0369790168057376,0.8243884699307125,0.7908067100179059,1.5879841053318309,0.6691064348886856,0.8222289705435772,0.8371657085728568,1.1444980412013965,1.0,28,58,27,10,-7.575040650406504,0.0818088849196572,123,0.0
2019-03-31,0.6090152519149127,0.6795437634419562,0.7284350945910152,0.40516434853115446,0.8392731432594157,0.8327085936415383,0.8728106755629691,0.7971581548599671,1.0,20,60,22,11,-22.286106194690262,0.0687477272136722,113,0.0012418313843677049
2019-04-01,0.9090010976948408,0.8636363636363636,0.9579947359763119,0.46237688772160207,1.1904938730040846,1.0464100905562743,0.6440972222222222,0.4134004237288135,1.0,36,71,31,31,-32.12041420118344,0.0663931823924955,169,0.0011642346876562415
2019-04-02,1.23113175329554,1.1404347221776736,1.4024716574830578,1.7944769293116425,0.9183712301398534,1.2888683662292477,0.9651318730442557,0.5526260346124906,1.0,25,94,33,24,-26.751590909090908,0.0644804165899222,176,-0.0007751937984496124
2019-04-03,0.7591699191112106,1.0433272827716833,0.6291710064421556,0.7648621720358685,0.6525316835845997,0.6223001001287369,0.400116652085156,1.163765359859567,1.0,31,99,31,37,-37.01873737373737,0.061815824391955,198,0.0003876269404887601
2019-04-04,0.5974397527461054,0.7296693370100079,0.4669569273829886,0.30525420123378005,0.45579695961375355,0.6649507834471675,0.4291378609190728,0.4361240495242645,1.0,23,84,27,32,-34.18469879518072,0.0410286271520494,166,0.006283922099253297
2019-04-05,0.892392249626048,0.9761370838005167,0.7821723237597911,0.686304347826087,0.657905035220454,0.9065041680391214,0.48278419324080946,0.7539488412586544,7.0,27,82,23,28,-30.961,0.0806713289356146,160,0.005192150530931116
2019-04-06,0.6909172892582544,0.5628980156898938,0.6015121216887231,0.48100084025767903,0.6996643145851887,0.35715292459478504,0.48162356144041585,0.8858780108780109,0.0,22,61,21,13,-27.20948717948718,0.0626094573416001,117,0.0
2019-04-07,0.6670185202955571,0.6941810871750292,0.5005616194173809,0.4630584192439862,0.6357788328993721,0.5875753620486046,0.49231485794131347,0.4500839168933387,0.0,28,59,30,15,-20.095,0.0544054747511186,132,0.004934102640138763
2019-04-08,0.8855583278691317,1.248136724076305,0.8726294895523188,0.7872539831302718,1.01547142337095,0.9926890335503255,1.007177033492823,1.9065370853882604,0.0,37,93,33,27,-32.0191052631579,0.063874111838122,190,0.00925140715894259
2019-04-09,1.1570895270433212,1.0861494059627885,1.125019169492392,1.0946073793755913,1.5722630488034672,0.8908571428571429,1.0187413234613605,1.033463916552603,0.0,33,96,34,28,-26.80460732984293,0.0703527240004555,191,-0.011430782059119678
2019-04-10,1.4817088607594937,1.2421430794036945,1.4279241510529201,1.6073102155576382,1.4964428249175776,1.194569774406069,1.2742606790799562,0.862968231389284,0.0,36,95,29,34,-25.310103092783503,0.0893316764462866,194,-0.014131846570174765
2019-04-11,1.0999802867844317,1.149631588890988,1.01119012436892,1.2465523444058042,1.1608430393788132,1.2200388349514564,2.5064808813998707,1.0787799310311332,0.0,32,91,34,29,-41.79913978494624,0.0607711206267884,186,-0.0013968080024167762
2019-04-12,0.8090215016052014,0.9084785778765364,0.7916455572079949,0.7038753701557873,1.1369493557087205,1.1311695170004468,0.6414939124712076,0.6082322488961072,1.0,26,71,26,18,-23.44049645390071,0.0455334506514248,141,-0.0029443102663064273
2019-04-13,0.7244257162619681,0.6972553519953003,0.5937232915114014,0.6354584249321091,0.6031514219830899,0.6227131101701686,0.5630308076602831,0.361493232749057,1.0,24,55,24,15,-14.667372881355933,0.1024898941493221,118,0.0
2019-04-14,2.1971647498844327,0.9950270129531992,1.0628171873237848,2.586602185205087,0.891660516605166,0.6055710078534031,0.8045592220628089,0.7831268374632506,1.0,33,57,30,7,-9.886220472440945,0.0998339322844384,127,-0.011035182393037173
2019-04-15,1.3647748870344498,1.3580680459068122,2.793416003370569,1.2163820261979772,2.6921968293185095,1.32082898224757,5.9651014019327615,1.0210747485037566,1.0,31,84,30,16,-33.7944099378882,0.1071375747656601,161,-0.01134604997065873
2019-04-16,1.0831067544361763,0.8665291079446651,0.7243781094527363,1.7694257914211322,0.7613469985358712,0.6257212141483401,0.15637269502585902,0.9215740421125302,1.0,31,83,33,19,-27.17481927710844,0.0711361927380645,166,-0.000550016647260051
2019-04-17,1.8063807907861587,1.9099516450816623,4.125256042043064,2.425563223056627,2.668548506908335,0.7213825852700789,0.17230012698927344,1.6114597198453446,7.0,30,93,30,25,-21.58943820224719,0.0677663330739173,178,0.001021890330154055
2019-04-18,0.8039625552099612,1.1449441639895976,0.6838910221247029,0.4587457053484437,0.610843594927403,1.8270169333276747,0.106177660808784,0.912791499931006,0.0,33,94,26,26,-22.25944134078212,0.0803700946972096,179,0.0012579413123877995
2019-04-19,0.5763516444514551,0.9296840372316849,0.30656404674907356,0.46140412155082083,0.2827795025104442,1.1198799056401458,0.14641218365565972,1.1447549244159414,0.0,31,73,25,24,-36.41039215686274,0.0806964944413979,153,0.0
2019-04-20,0.8050208663582543,0.45012730268084467,0.1937072305297078,0.5805671471927163,0.29098376386596553,0.3434343434343434,0.38154344306529947,0.33797585886722376,0.0,19,55,24,7,-20.183142857142855,0.0590269425543801,105,0.0
2019-04-21,0.6560859138115009,0.5999357682340694,0.3950561544105198,0.4179278230500582,0.5206985769728332,0.5551425030978934,1.4001541001651072,1.2936028208034254,0.0,20,66,21,6,-18.588938053097348,0.0566705471332525,113,-0.0032979593026109147
2019-04-22,0.7299826317188941,0.9134313486960249,0.6106245218165831,0.44179350061703004,1.0702544471965774,1.105971031628732,3.718227091633466,1.328305711219745,0.0,21,65,35,28,-31.114362416107383,0.0693450696816588,149,0.0015704750687082843
2019-04-23,0.6305313205179259,0.9534428442844285,0.2999210506601202,0.4024467859415883,0.5922219695246759,0.9995279679018173,0.5235132489025045,1.4872867888547516,0.0,30,76,31,40,-18.83819209039548,0.0774295074543075,177,0.005120932600610149
2019-04-24,0.8302414987261438,0.935065109050962,0.8552565292324008,0.9211401425178147,0.9626931567328919,1.2357957017314887,0.18978771868771552,0.6712328767123288,1.0,26,84,30,24,-38.48615853658537,0.0814012882174177,164,0.007369678098049785
2019-04-25,1.1563100131884405,1.1312624687403412,1.0033675118164933,1.4764114462490332,1.1347676677125356,1.3970714081962539,0.10014592056845578,0.7734806629834254,1.0,34,93,27,32,-48.78763440860215,0.0845162852208903,186,0.0021946438710237926
2019-04-26,0.9166307626023266,1.0197276332672343,0.9903256007489858,1.0315464372380323,0.9701033808326348,1.6611424541607898,0.32940156651496855,1.0624889046689152,1.0,25,67,25,27,-19.900902777777777,0.0699256265532307,144,-0.0049031432083581255
2019-04-27,0.7731693484903632,0.6635853369209849,0.7386350508317929,0.6922413793103448,0.7220603185360895,0.7579985963753457,0.3437902339456743,0.7102294826915597,1.0,18,73,24,12,-23.470708661417323,0.0691547041537667,127,0.0
2019-04-28,0.8245388961626671,0.8934032514779444,0.5878467635402906,1.1083891013384322,0.6168697015031702,0.5633992805755396,0.2793503480278422,0.5777547664006822,1.0,22,54,27,8,-19.454504504504506,0.0853737984531635,111,0.0032849001426445
2019-04-29,1.0325017207319145,1.0696757732993147,1.137948966856192,1.1654668037938523,0.9991944578701467,1.243752417794971,0.6133080748283211,0.9985747603005959,1.0,26,71,24,35,-21.208846153846157,0.0832962339137934,156,0.0021899334284296666
2019-04-30,1.5539513494859674,1.6001846227942258,1.7462363343090985,1.5789268292682928,1.4272459832541298,1.0810920945395273,1.4289642529789184,2.0617474529175674,1.0,30,97,34,32,-28.146528497409324,0.0848886662656092,193,-0.010212111909581947
2019-05-01,1.22431547011069,1.2197463190770605,0.9946213393162265,1.2974514346818748,1.373914884607241,1.1122886794528586,0.7830757139114487,1.0746719312507258,1.0,33,96,29,31,-30.76756613756613,0.0709305206681749,189,-0.001716929296293336
2019-05-02,1.594740254760195,1.4207029575653665,1.401181532672007,1.8668503937007874,1.0920728705071394,1.5486244725738398,0.9948644452406545,0.9396979260595132,1.0,30,88,31,40,-39.55783068783069,0.0637036021247395,189,0.00945105179292521
2019-05-03,0.8613845588184283,1.304480730111606,1.0492651540805962,0.7185723310170562,1.2269938650306749,0.9842237742404368,1.459983831851253,1.5348729554572573,1.0,32,79,28,27,-27.460903614457838,0.0345398333438888,166,0.001954346541140617
2019-05-04,0.791868488702476,0.6966463577289558,0.8145806211642179,0.6088830728966207,0.6884779516358464,0.49267831837505904,0.569208856661919,0.7357378714757429,1.0,24,72,29,8,-30.54984962406015,0.0823802090517987,133,0.0
2019-05-05,0.8783018867924528,0.9059331175836031,0.9759810013658344,0.613670133729569,1.0387836051123842,0.9000068208171338,1.473555452003728,0.9221259059258208,1.0,33,57,29,7,-20.82357142857143,0.0642911080216919,126,0.001404422951314925
2019-05-06,0.9718109178555961,0.986818371028167,1.097895946706699,1.0591760299625468,0.6387815558990212,0.9082559121621622,1.387406725953184,1.5186764949478218,1.0,23,69,34,36,-37.09191358024692,0.0621940894651432,162,-0.0017944346145208534
2019-05-07,1.0976937511608098,1.1282390031526797,1.287263421021307,1.1193393713372404,0.8837035018394878,1.1929314356096894,1.1584982242516488,1.3815598724267903,1.0,28,96,37,30,-20.03340314136126,0.1027876384794688,191,0.0
2019-05-08,1.1129403434236147,1.1713298190735484,1.1826594628385168,1.332454791712424,1.2295593126385809,1.318989405052975,0.8301018409714062,1.1712304891746388,1.0,24,84,34,32,-41.05390804597701,0.0620411695302195,174,0.0049241258696221535
2019-05-09,0.9825326912670307,0.9049708190782854,0.7435537416261111,0.7761620358348481,0.9504705299653293,1.0262869272952415,0.6266020789181551,0.47158774373259055,1.0,31,92,33,28,-30.81864130434783,0.0802533408796642,184,0.012933366253165173
2019-05-10,0.8833761437886232,1.1606808545088396,0.8396927232821205,0.9058334040927232,0.9226889491117133,1.2746979029923593,0.6189672629092137,0.8929258299188896,1.0,30,76,31,27,-26.435182926829267,0.0730110021527704,164,0.011200143860110853
2019-05-11,0.5347712455435137,0.4596993109208603,0.4562666229690041,0.3663551401869159,0.5899698165776642,0.4404966764517326,0.6648773006134969,0.30958005249343834,1.0,27,64,26,14,-24.484885496183207,0.1064641553886828,131,0.0
2019-05-12,0.5841384772033035,0.5638222615231568,0.398413446869886,0.32660948251484584,0.4379270565267548,0.38101330603889455,0.4558804750351168,0.34880749574105624,1.0,24,47,30,13,-14.66342105263158,0.097665071268037,114,-0.004153545508397369
2019-05-13,1.0272888071863873,0.9192918095541909,1.2654754930677603,0.6925094418799832,1.373041775456919,1.1382274898284097,1.2875346260387812,0.8970322014372702,1.0,32,85,34,30,-31.56646408839779,0.0535466033991586,181,-0.002922795807376217
2019-05-14,0.9358325837782528,1.1523335509138382,0.7977126293734936,1.1880446927374302,0.8692540831789863,0.9497382976353984,1.1194949646775891,1.4725822532402792,1.0,34,90,27,28,-31.22391061452514,0.0714643641063188,179,-0.007492045676757197
2019-05-15,1.3287214746699287,1.2487848784878488,1.3199167477928095,1.5001237317495668,1.2448961633227738,0.9796358019673198,0.7520091848450058,1.2851737847890214,1.0,37,119,35,37,-57.80451754385965,0.0682967334084971,228,-0.01681713184214764
2019-05-16,0.8686916514048332,0.9740438994002614,1.0353447840788654,0.7890410958904109,0.9165439823334559,1.085085291809508,1.1063348416289593,1.4652181332119902,1.0,23,97,35,25,-38.87533333333333,0.0702610028628667,180,-0.006926089038180934
2019-05-17,1.3771143080719919,1.1537362735470047,0.9337827190755493,2.237952808241941,0.8935030140656397,0.9264848400941438,0.8192219679633868,1.5641601197156754,1.0,29,109,29,18,-32.239135135135136,0.0693057789004217,185,0.001255375116467242
2019-05-18,0.9073657124477325,0.7295796691012073,0.698956780923994,0.9770595432300163,0.5989451064661067,0.5551836355183636,0.4245080500894454,0.5266457680250783,1.0,20,77,27,7,-25.97160305343512,0.072142517046143,131,0.0
2019-05-19,0.9753721900239013,0.8168383718966391,1.2967061362841814,0.9289439374185137,1.314475590014484,0.678529544429409,0.9026063100137175,0.5838949982263214,7.0,27,67,25,5,-35.8325,0.1098592748723796,124,-0.0032128952780952325
2019-05-20,1.2604085193429997,1.1643225942106863,1.322796567235212,0.9547698818550521,1.1627055039313796,1.655109489051095,2.4869739478957915,0.8893572181243414,0.0,30,78,33,25,-28.858795180722893,0.0871078540297004,166,-0.001959094152362234
2019-05-21,0.8445103812873248,0.8660006129328838,0.7154663152182339,0.642659023668639,0.8349496963654491,1.1041893244007484,0.7323858482007862,0.6178308413300603,0.0,31,92,27,26,-34.11647727272727,0.0817857964452424,176,0.01006293146865173
2019-05-22,1.0152485348382896,1.1921321343730955,1.342791678679271,1.0842869104102706,1.0993358900009353,1.4777589408250584,0.8212116723448378,1.3844146159582402,0.0,29,95,37,26,-32.91465240641711,0.0667778882055046,187,0.007380672577147222
2019-05-23,1.2457364451808262,1.2902749214003735,1.284164021617912,1.1389971201084195,1.056252863032524,1.0293365794278757,0.645069979556534,1.2751408755960123,0.0,29,99,31,33,-30.354010416666668,0.0602459019512083,192,-0.006460187198541541
2019-05-24,1.190915402162055,1.1679819616685456,1.0898856616451718,1.8844830411273144,0.9769196228109565,0.9544318857822724,1.3229376257545271,1.9338369499087407,0.0,34,74,29,29,-25.559036144578315,0.0968900903566839,166,-0.005066250974279034
2019-05-25,0.6824440991107659,0.6358569655527715,0.6005104782375067,0.3521163789326089,0.8830494037478706,0.6577253632404517,0.8296710613929951,0.4613262491059569,0.0,25,64,25,6,-17.325583333333334,0.0803971778442016,120,0.0
2019-05-26,0.5855040237187632,0.5444349732099367,0.6115199671612033,0.4974883720930232,1.0218520508687086,0.4090603363006924,1.5243111831442464,0.7694369973190348,1.0,26,50,25,17,-16.90542372881356,0.057591731433631,118,0.0
2019-05-27,0.5320191158900837,0.5362860990573096,0.46524055241053386,0.31732365145228214,0.5097629009762901,0.6025528777475692,0.9486027243364695,0.3381971465629053,1.0,25,28,35,8,-17.773020833333334,0.0762024951482416,96,0.0032118884339502546
2019-05-28,1.1635896083344324,1.0941719546101554,1.1074920624891402,1.0605436169168874,1.068972216825335,1.1323099754208596,0.6328522920203735,1.1728650137741048,1.0,35,76,29,23,-22.85901840490797,0.0751764959511129,163,0.008303937004259694
2019-05-29,1.6413054830287206,1.154496060853029,1.431368546664992,1.8483383685800605,1.7359462290502792,1.3265680825724495,1.1377101681345074,1.4135164993515539,1.0,29,100,28,19,-40.03090909090909,0.0857271877933788,176,0.019678333377022926
2019-05-30,1.0373486734781487,1.1837903629984965,1.840743746558071,0.8434655988350928,1.2507745122665996,1.9349444006654408,0.7997179125528914,1.3572681935722202,1.0,24,95,29,24,-30.68552325581395,0.1046130047486085,172,0.027659060105048188
2019-05-31,1.1086497805014106,1.396060606060606,1.3499136829990597,1.1455098273428168,1.4037706810311659,1.370757180156658,2.1658323570135267,0.9885014836795252,1.0,25,82,31,27,-36.02321212121212,0.0672919006753373,165,0.01294218234937012
2019-06-01,1.1120046433126372,1.052845921283322,1.0869299090980127,0.8888888888888888,1.1604115345602086,1.1013558136824522,0.7950563204005006,0.8945331878162516,1.0,26,48,30,10,-18.4359649122807,0.0984009435520028,114,0.0
