id,followers,created_at,friends_count,screen_name,verified,tweets,localidad,provincia,distrito,seccion,cambio1518,mediana,rentapaismin,rentapaismax,rentacommin,rentacommax
493381284,1053,2012-02-15T18:56:54Z,2242,MueblesMaderiv,False,89,Pozoblanco,Córdoba,01,001,+10,15.75,54,61,79,82
106828991,11,2010-01-20T20:42:32Z,100,maadoc,False,842,Moaña,Pontevedra,01,002,+16,15.05,41,48,28,44
17250153,1345,2008-11-08T13:15:29Z,1022,ezekielmontes,False,7166,Málaga,Málaga,La Merced,001,+19,17.85,71,76,87,89
92598627,1000,2009-11-25T19:57:22Z,767,Espinal_Kirsy02,False,107850,Miranda de Ebro,Burgos,03,010,+8,18.55,76,79,81,85
296742958,244,2011-05-11T10:03:05Z,256,jordi_lorente,False,135,Barcelona,Barcelona,Eixample,072,+16,31.15,98,99,98,99
155596867,254,2010-06-14T15:37:39Z,829,Santa_Muerte88,False,6919,Tarancón,Cuenca,02,004,+16,15.05,41,48,73,78
1015438132005818373,97,2018-07-07T03:31:31Z,303,r0se_axl,False,816,Aller,Asturias,02,001,+12,19.95,82,85,81,84
106120391,557,2010-01-18T15:24:09Z,993,luisdeseda,False,6310,La Orotava,S. C. de Tenerife,06,002,+24,10.85,4,6,3,7
382106278,1023,2011-09-29T14:06:38Z,215,ciciar85,False,2772,Barcelona,Barcelona,Eixample,083,+10,29.75,97,98,97,98
536246896,355,2012-03-25T12:06:02Z,86,lour1996,False,8009,València,Valencia,L'Eixampla,001,+15,26.25,95,96,98,99
1120653792234680320,9,2019-04-23T11:40:59Z,86,viernes_domingo,False,81,Almuñécar,Granada,02,001,+15,10.85,4,6,10,17
2211567290,67,2013-11-24T00:27:29Z,296,jjvm1958,False,4958,Las Palmas de Gran Canaria,Las Palmas,04,080,+26,13.65,25,33,35,47
70748585,2188,2009-09-01T18:26:51Z,2809,ovihuertas,False,42221,L' Hospitalet de Llobregat,Barcelona,01,004,+9,21.0,87,89,78,82
1608357115,659,2013-07-20T14:13:20Z,1544,Pablo_Mat_,False,14661,Madrid,Madrid,Arganzuela,083,+7,20.65,85,87,62,65
548574667,797,2012-04-08T17:13:19Z,4977,ToCabrera67,False,7052,Santa Cruz de Tenerife,S. C. de Tenerife,02,001,+16,20.65,85,87,92,93
325582083,905,2011-06-28T14:51:04Z,686,CAMBIHENARES,False,12287,Oropesa del Mar,Castellón,01,003,+16,15.05,41,48,59,69
2295166633,1228,2014-01-16T23:29:45Z,1471,Life_is_Grape,False,928,Rueda,Valladolid,01,001,+24,14.35,33,41,32,33
357561185,97,2011-08-18T15:19:39Z,417,alexaurio,False,2570,Foz,Lugo,01,007,+10,15.75,54,61,58,69
3347486092,91,2015-06-27T11:03:11Z,250,noeliacriado_c,False,4151,Madrid,Madrid,Arganzuela,083,+7,20.65,85,87,62,65
732138081483100160,17,2016-05-16T09:18:15Z,191,davidgibernau,False,277,Barcelona,Barcelona,Sant Andreu,026,+7,22.05,89,90,82,85
92629354,981,2009-11-25T22:39:26Z,1999,javinumy,False,30608,Zaragoza,Zaragoza,Universidad,036,+3,24.15,93,94,94,95
387076806,592,2011-10-08T12:35:06Z,603,juancvida,False,4086,Murcia,Murcia,08,006,+7,11.55,6,11,7,14
751467733502615552,21,2016-07-08T17:27:24Z,89,HalonaWorld,False,517,Salou,Tarragona,01,001,+9,16.45,61,67,24,31
21868043,667,2009-02-25T14:03:01Z,2238,damaris13,False,10236,Barcelona,Barcelona,Gràcia,083,+10,24.15,93,94,90,91
1358957401,73,2013-04-17T08:47:25Z,52,libreriaburo,False,90,Arahal,Sevilla,04,001,+13,12.25,11,18,29,44
267228352,181,2011-03-16T15:03:38Z,2175,Clipija,False,591,La Secuita,Tarragona,01,001,+12,19.25,79,82,60,67
317047044,378,2011-06-14T10:47:47Z,426,Parada_De_Kito,False,4746,Málaga,Málaga,Málaga-Norte,058,+12,12.95,18,25,55,64
209174403,1474,2010-10-28T17:18:23Z,3203,eduardgomezra,False,12581,València,Valencia,Ciutat Vella,032,+16,28.7,97,98,99,100
1073525091110146048,409,2018-12-14T10:28:21Z,299,Julsregalado8,False,2538,Tarancón,Cuenca,02,004,+16,15.05,41,48,73,78
489598327,84,2012-02-11T17:56:01Z,340,josesaenzandres,False,221,Arnedillo,La Rioja,01,001,+12,16.1,61,67,57,58
204048135,72,2010-10-17T20:12:16Z,119,isarium,False,1894,Algeciras,Cádiz,03,003,+4,16.45,61,67,82,85
409766030,46,2011-11-11T05:53:08Z,253,kabbyforever,False,1282,Madrid,Madrid,Arganzuela,083,+7,20.65,85,87,62,65
1239557464460333059,42,2020-03-16T14:21:54Z,406,CadizNuevo,False,166,San Fernando,Cádiz,04,005,+4,17.15,67,71,85,87
48708627,95,2009-06-19T13:44:40Z,439,Robert_da5_Diaz,False,10352,Sant Adrià de Besòs,Barcelona,01,003,+15,16.45,61,67,24,31
218217896,732,2010-11-21T19:09:14Z,694,1960ais,False,5899,Arteixo,A Coruña,01,005,+18,18.55,76,79,87,90
2228724821,22,2013-12-16T15:31:22Z,291,carmensosaf,False,413,Dos Hermanas,Sevilla,05,007,+9,17.15,67,71,85,87
798677324078215168,409,2016-11-16T00:01:27Z,3592,e_d_u_23,False,4659,Granada,Granada,08,002,+10,15.75,54,61,79,82
1074442192469540866,322,2018-12-16T23:12:35Z,241,carmenems_,False,4891,València,Valencia,Pla del Real,019,+6,26.25,95,96,98,99
336487395,59,2011-07-16T11:23:13Z,176,Nanaa_silva_,False,2702,Málaga,Málaga,La Merced,001,+19,17.85,71,76,87,89
765438732,1407,2012-08-18T10:02:29Z,3001,Erjavi30,False,27194,Víznar,Granada,01,001,+15,15.75,54,61,79,82
409525207,801,2011-11-10T21:27:25Z,175,LosdulcesdeAlma,False,3162,San Martín de Valdeiglesias,Madrid,01,002,+11,14.35,33,41,17,23
1272168236,1162,2013-03-16T12:10:38Z,616,liidias_m,False,55413,Granada,Granada,04,002,+9,17.15,67,71,85,87
862562895045042176,2944,2017-05-11T06:59:54Z,2865,AIAljama,False,74727,Ávila,Ávila,06,013,+8,18.55,76,79,81,85
368924276,176,2011-09-06T13:23:32Z,396,1801Andrea,False,3379,Campillo de Ranas,Guadalajara,01,001,+3,13.3,25,33,58,65
250403991,161,2011-02-11T01:15:01Z,331,VegaBornos8,False,18322,Espera,Cádiz,01,003,+22,11.55,6,11,17,29
907940322,909,2012-10-27T11:46:00Z,572,aandreat4,False,10271,Granada,Granada,01,019,+12,19.95,82,85,91,93
30445634,350,2009-04-11T13:19:09Z,379,mjcerval,False,6319,Los Alcázares,Murcia,01,005,+7,11.55,6,11,7,14
437720808,72,2011-12-15T19:12:02Z,123,jlramosmonzon,False,2614,Las Palmas de Gran Canaria,Las Palmas,03,003,-11,10.85,4,6,3,7
636523526,106,2012-07-15T23:02:34Z,583,Jemi1910Enrique,False,5904,Madrid,Madrid,Puente-Vallecas,014,+13,12.25,11,18,4,7
4069778056,702,2015-10-29T18:55:39Z,756,eliaonmymind,False,23072,Sant Lluís,Baleares,02,002,+21,19.95,82,85,81,85
225954159,284,2010-12-12T22:36:59Z,242,javichu08,False,3409,Icod de los Vinos,S. C. de Tenerife,04,002,+14,11.55,6,11,12,13
137508630,1003,2010-04-26T23:38:44Z,918,djcesardelrio,False,996,Vejer de la Frontera,Cádiz,03,001,+17,9450.0,1,2,3,5
279504374,740,2011-04-09T11:56:47Z,1221,futbolfan1978,False,69568,Gijón,Asturias,03,020,+8,27.65,96,97,98,99
2813182292,63320,2014-09-16T13:55:19Z,297,jhoonpereza,False,2706,València,Valencia,L'Eixampla,003,+10,24.15,93,94,96,97
1537421106,1284,2013-06-21T22:16:24Z,1292,icabenitez,False,12104,Cádiz,Cádiz,08,011,+5,15.05,41,48,76,79
594480434,877,2012-05-30T10:13:00Z,869,Josin_MRF,False,10414,Puebla de Lillo,León,01,001,+13,17.85,71,76,76,81
159993327,149,2010-06-26T22:17:33Z,225,Cesarlds12,False,5056,Madrid,Madrid,Arganzuela,083,+7,20.65,85,87,62,65
397617470,60,2011-10-24T22:59:57Z,93,Capitan__n,False,8207,La Línea de la Concepción,Cádiz,03,006,+18,13.65,25,33,64,71
636187669,462,2012-07-15T13:31:10Z,328,A_Moraless99,False,19372,Chiclana de la Frontera,Cádiz,05,009,+4,17.15,67,71,85,87
797755210638704640,94,2016-11-13T10:57:18Z,275,la_verdad_eaf,False,2837,Barcelona,Barcelona,Eixample,121,+10,24.15,93,94,90,91
410025980,387,2011-11-11T14:53:42Z,333,DavixuD,False,5640,Granada,Granada,08,001,+10,15.75,54,61,79,82
2590262197,41,2014-06-26T20:43:39Z,145,CriFabbrini,False,346,Adeje,S. C. de Tenerife,01,007,+17,9450.0,1,2,0,1
1887602749,67,2013-09-20T19:29:48Z,373,RuthGonzalezSMP,False,990,Montánchez,Cáceres,01,001,+21,12.25,11,18,57,68
148284394,136,2010-05-26T09:15:15Z,139,ArtemisPiozPozo,False,6139,Pozo de Guadalajara,Guadalajara,01,001,+15,16.45,61,67,82,85
410071304,2301,2011-11-11T16:06:41Z,833,_crlxs,False,53150,Madrid,Madrid,Arganzuela,083,+7,20.65,85,87,62,65
1291073416477528064,416,2020-08-05T18:07:51Z,477,itsivaanx,False,81,San Felices de Buelna,Cantabria,01,001,+10,15.05,41,48,15,25
3058722251,1303,2015-02-24T11:48:01Z,147,MasajesBRAHMA,False,897,Barcelona,Barcelona,Eixample,072,+16,31.15,98,99,98,99
1376335380,59,2013-04-24T06:38:30Z,558,frankasekas,False,1940,Barcelona,Barcelona,Sant Martí,061,+10,23.45,92,93,88,90
464206612,577,2012-01-14T23:58:51Z,557,JuanjeSimon,False,33481,Santa Cruz de Tenerife,S. C. de Tenerife,08,001,+21,12.25,11,18,22,23
326911312,31,2011-06-30T17:54:08Z,125,Pessanha65,False,273,Candeleda,Ávila,03,002,+15,10.85,4,6,1,2
352468789,491,2011-08-10T17:25:41Z,153,DeniaFernandez,False,57805,Málaga,Málaga,Centro,004,+12,19.25,79,82,90,91
252492103,562,2011-02-15T09:17:12Z,626,yabraya,False,4426,Madrid,Madrid,Arganzuela,083,+7,20.65,85,87,62,65
161441647,70,2010-06-30T21:37:17Z,161,jolufx,False,1920,Sanlúcar de Barrameda,Cádiz,02,003,+22,11.55,6,11,17,29
276662432,1431,2011-04-03T20:39:26Z,2742,morenin69,False,19896,Alcarràs,Lleida,01,004,+10,15.05,41,48,14,19
759574885,472,2012-08-15T15:19:57Z,553,Jenii_P94,False,3244,Barcelona,Barcelona,Eixample,072,+16,31.15,98,99,98,99
88946173,376,2009-11-10T15:07:32Z,475,rafiitacol,False,13645,Palas de Rei,Lugo,01,003,+12,12.95,18,25,3,6
4156387583,53767,2015-11-10T12:27:18Z,65,Gemmacgreal,False,6795,Madrid,Madrid,Arganzuela,083,+7,20.65,85,87,62,65
2254725482,754,2013-12-20T08:59:04Z,1983,CabezarrubiaCC,False,2317,Cáceres,Cáceres,01,013,+9,17.15,67,71,89,91
859891273,9,2012-10-03T15:36:41Z,54,leonoroma,False,899,Sant Adrià de Besòs,Barcelona,01,003,+15,16.45,61,67,24,31
215961514,1151,2010-11-15T12:19:27Z,459,Gurygundi,False,54175,Medina de Pomar,Burgos,01,002,+11,13.65,25,33,21,22
851555448,53625,2012-09-28T18:53:45Z,487,MinidukeLoL,True,25053,Alhaurín de la Torre,Málaga,01,005,+21,12.25,11,18,29,44
745401482,150,2012-08-08T15:25:36Z,400,profepacosimon,False,1889,Tomelloso,Ciudad Real,04,005,+21,12.25,11,18,31,32
327432378,488,2011-07-01T15:17:18Z,552,Iriigaaraay,False,32830,Ciutadella de Menorca,Baleares,03,002,+22,15.75,54,61,17,18
996055734,475,2012-12-07T23:19:23Z,500,LidiaMP_12,False,15912,San Martín de la Vega,Madrid,01,005,+16,15.05,41,48,23,29
1347607514402185218,4,2021-01-08T18:14:19Z,71,PTranquilamente,False,181,La Campana,Sevilla,02,001,+3,11.2,6,11,17,29
1303281232688578563,4,2020-09-08T10:38:11Z,12,BarbijoAndino,False,27,Barcelona,Barcelona,Sarrià-Sant Gervasi,042,+17,29.05,97,98,97,98
452487233,204,2012-01-01T22:28:13Z,695,Mussol81,False,9469,Albalat dels Tarongers,Valencia,01,001,+14,17.15,67,71,81,85
820060459,77,2012-09-12T18:00:48Z,248,EternoPadawan,False,2836,Dénia,Alicante,03,003,+9,16.45,61,67,76,81
304645793,552,2011-05-24T21:32:32Z,449,MikePadilla9,False,88074,Camas,Sevilla,03,002,+19,12.95,18,25,55,64
1234530465153003523,7,2020-03-02T17:29:09Z,66,gjinfantil,False,239,Lopera,Jaén,01,001,+11,10.85,4,6,10,17
119550440,171,2010-03-04T00:12:40Z,558,juanrodero,False,6531,Arganda del Rey,Madrid,01,010,+21,16.45,61,67,35,40
2811551502,1532,2014-09-15T16:21:37Z,899,flagelado3,False,9358,Plasencia,Cáceres,04,008,+11,14.35,33,41,80,83
220639235,420,2010-11-28T11:47:45Z,1399,henshousestudio,False,1009,la Villajoyosa,Alicante,02,003,+24,14.35,33,41,37,49
248846369,167,2011-02-07T21:09:29Z,265,blaidelta,False,2689,Monachil,Granada,01,001,+7,11.55,6,11,17,29
989597911,791,2012-12-04T21:09:08Z,1509,JM_Grimaldi,False,2887,Cádiz,Cádiz,08,011,+5,15.05,41,48,76,79
70203289,2624,2009-08-30T20:15:09Z,1906,tonimateos,False,1621,Barcelona,Barcelona,Eixample,072,+16,31.15,98,99,98,99
302075347,108,2011-05-20T15:16:22Z,322,karyganet,False,11361,València,Valencia,Ciutat Vella,032,+16,28.7,97,98,99,100
138167121,1247,2010-04-28T20:25:09Z,1126,NaniLacourt,False,58272,Rincón de la Victoria,Málaga,01,012,+20,17.15,67,71,85,87
278039896,241,2011-04-06T13:51:51Z,311,capitanspavento,False,664,Barcelona,Barcelona,Ciutat Vella,004,+19,12.95,18,25,4,7
92860303,981,2009-11-26T23:40:51Z,2615,JorgeCarmona31,False,13385,Barcelona,Barcelona,Eixample,072,+16,31.15,98,99,98,99
977323730,929,2012-11-29T01:10:51Z,1178,DGIGANTO,False,996,León,León,04,008,+9,16.45,61,67,62,69
3906790347,155,2015-10-09T07:19:55Z,436,OmarForeroP,False,11246,La Guardia de Jaén,Jaén,01,002,+15,10.85,4,6,10,17
1228796214067572736,80,2020-02-15T21:40:31Z,194,Fjhonny4,False,2839,Madrid,Madrid,Centro,079,+11,22.05,89,90,68,71
178348898,56,2010-08-14T14:41:33Z,359,AnaMartinsAlves,False,2503,Algete,Madrid,01,001,+10,31.85,98,99,92,93
477862710,541,2012-01-29T17:04:54Z,2267,alberto_conxo,False,2379,Teo,A Coruña,02,002,+16,15.05,41,48,28,44
293126360,6887,2011-05-04T20:11:24Z,4504,NachodeFerrol,False,276140,Ferrol,A Coruña,08,009,+5,15.05,41,48,28,44
154751688,910,2010-06-12T03:13:30Z,697,Luisarmandodal,False,78564,Beceite,Teruel,01,001,+17,14.35,33,41,17,18
433563165,11,2011-12-10T18:34:26Z,78,vizentZ,False,75,Premià de Dalt,Barcelona,01,001,+11,24.5,94,95,92,93
1847781,1084,2007-03-22T07:28:31Z,2031,jaimezebus,False,27326,València,Valencia,Benicalap,019,+9,16.45,61,67,76,81
908104055888732160,1048,2017-09-13T23:04:13Z,632,soyconchaentro,False,40449,València,Valencia,Benimaclet,020,+15,21.35,87,89,93,94
542540740,1501,2012-04-01T13:24:35Z,1376,nattorress,False,2724,Caravaca de la Cruz,Murcia,01,011,+17,14.35,33,41,66,74
407980896,87,2011-11-08T20:29:12Z,287,MarcosManSal,False,968,Castroverde de Campos,Zamora,01,001,+13,12.25,11,18,4,7
368055573,3033,2011-09-05T00:55:46Z,2443,RuizReyAbogados,False,20521,Torremolinos,Málaga,01,010,+6,12.25,11,18,29,44
54263350,211,2009-07-06T17:01:51Z,337,G4rriElSucio,False,6972,San Cristóbal de La Laguna,S. C. de Tenerife,02,022,+30,12.25,11,18,22,23
1022504865711435776,180,2018-07-26T15:32:11Z,264,CFVilarmaior,False,2879,Carral,A Coruña,01,003,+10,15.05,41,48,28,44
263359147,882,2011-03-09T22:09:55Z,818,diegoarce_,False,13715,Torremolinos,Málaga,01,010,+6,12.25,11,18,29,44
436852539,355,2011-12-14T17:19:17Z,243,PabloSanchez_13,False,4830,Arganda del Rey,Madrid,01,010,+21,16.45,61,67,35,40
133393252,130,2010-04-15T17:25:22Z,245,Turoneta,False,964,Alcañiz,Teruel,03,005,+5,15.75,54,61,26,36
118352921,2961,2010-02-28T11:53:22Z,1954,fvazquezmedem,False,26242,Madrid,Madrid,Salamanca,007,+7,31.85,98,99,92,93
478036128,417,2012-01-29T20:52:15Z,442,lauraillann,False,12989,Madrid,Madrid,Arganzuela,083,+7,20.65,85,87,62,65
387674437,330,2011-10-09T13:36:44Z,755,Aran21guada,False,10036,Madrid,Madrid,Puente-Vallecas,014,+13,12.25,11,18,4,7
941283157,3991,2012-11-11T13:12:59Z,763,PokeLexgnzlz,False,202826,Gijón,Asturias,01,019,+8,19.95,82,85,81,84
3195500645,24,2015-04-22T17:44:59Z,77,fincasgalicia,False,401,Verín,Ourense,01,008,+3,14.0,33,41,14,28
358855916,520,2011-08-20T16:29:42Z,1279,krlitaa,False,18144,Badalona,Barcelona,03,013,+18,27.65,96,97,95,96
121789855,59,2010-03-10T15:56:55Z,465,AiricMJ,False,1767,San Bartolomé de Tirajana,Las Palmas,02,001,+11,13.65,25,33,35,47
272646622,138,2011-03-26T22:19:05Z,360,ReeneMusic,False,694,Barcelona,Barcelona,Eixample,072,+16,31.15,98,99,98,99
211799482,224,2010-11-04T08:55:58Z,938,BERNA_NAIZ,False,2224,Ocaña,Toledo,03,002,+7,11.55,6,11,8,17
1941845822,316,2013-10-06T19:31:14Z,222,SentidoAnimalES,False,785,Alcorcón,Madrid,01,015,+10,23.45,92,93,73,75
553035798,350,2012-04-13T19:36:03Z,274,anaisabelmunhoz,False,15493,Torremolinos,Málaga,01,010,+6,12.25,11,18,29,44
24855284,222,2009-03-17T08:02:45Z,582,marcodipalo,False,5078,La Oliva,Las Palmas,01,005,+21,12.25,11,18,22,23
127359323,4241,2010-03-28T23:37:06Z,2906,Jose_Ma_Garcia,False,32843,Teo,A Coruña,02,002,+16,15.05,41,48,28,44
1089767514773618688,43,2019-01-28T06:09:57Z,211,Colometa12,False,571,Gijón,Asturias,01,004,+11,22.05,89,90,90,91
2191145552,171,2013-11-12T22:18:24Z,238,ChemaGMarmol,False,3043,Córdoba,Córdoba,09,008,+6,12.25,11,18,29,44
104236143,70,2010-01-12T18:32:49Z,120,Kirapollito,False,734,València,Valencia,L'Eixampla,003,+10,24.15,93,94,96,97
270010775,39,2011-03-21T21:05:44Z,216,ReinaldoReini,False,2058,Sada,A Coruña,02,002,+8,19.25,79,82,90,92
2530468916,514,2014-05-28T17:19:06Z,142,trececasas,False,1434,València,Valencia,L'Eixampla,003,+10,24.15,93,94,96,97
272520203,512,2011-03-26T17:44:37Z,895,12mariiiiaa,False,19533,Murcia,Murcia,02,031,+9,26.95,96,97,99,100
526544988,243410,2012-03-16T16:12:46Z,166,lucasvelascook,True,17204,Madrid,Madrid,Arganzuela,083,+7,20.65,85,87,62,65
286113574,230,2011-04-22T11:09:32Z,287,manusnchz,False,3722,Almería,Almería,06,002,0,10.15,2,4,5,10
441807579,182,2011-12-20T12:50:46Z,191,DNCsentimigades,False,21304,Puertollano,Ciudad Real,01,002,+15,16.45,61,67,82,85
592520419,749,2012-05-28T07:59:18Z,400,Ivan_Artero,False,22981,Mojácar,Almería,01,002,+14,11.55,6,11,17,29
1090194829420699648,360,2019-01-29T10:27:56Z,268,VivaPalencia,False,492,Palencia,Palencia,02,003,+9,17.85,71,76,76,81
1613349842,1342,2013-07-22T17:58:27Z,973,matillavm,False,61772,Madrid,Madrid,Barajas,011,+8,27.65,96,97,85,86
2801748476,252,2014-09-10T12:54:51Z,421,EduuVPerez,False,9279,Las Palmas de Gran Canaria,Las Palmas,04,034,+14,11.55,6,11,12,13
1280083332878012416,21,2020-07-06T10:17:12Z,48,DroneOdin,False,30,València,Valencia,L'Eixampla,003,+10,24.15,93,94,96,97
244210159,3396,2011-01-28T19:55:37Z,296,Jorge_Perona,False,3997,Molina de Segura,Murcia,01,040,+13,17.85,71,76,85,87
2378688757,468,2014-03-08T12:52:47Z,603,ReMotos_oficial,False,367,Madridejos,Toledo,03,004,+14,11.55,6,11,8,17
368215988,65,2011-09-05T08:28:42Z,284,mammagallina,False,895,Barcelona,Barcelona,Sant Martí,018,+4,18.55,76,79,53,60
317364007,82,2011-06-14T20:36:46Z,86,PatriciaCercas,False,354,Santa María de Cayón,Cantabria,01,001,+10,15.75,54,61,25,39
283023664,230,2011-04-16T12:15:14Z,685,dvicente70,False,2643,Barcelona,Barcelona,Sarrià-Sant Gervasi,042,+17,29.05,97,98,97,98
1595211942,95,2013-07-15T07:24:23Z,208,JRdi59,False,4014,Santa Cristina d'Aro,Girona,01,001,+15,16.45,61,67,24,31
526335755,412,2012-03-16T12:18:04Z,1027,DanielSam74,False,15393,Vila de Cruces,Pontevedra,01,002,+18,13.65,25,33,6,14
414165751,2259,2011-11-16T18:24:09Z,1775,Man__POP,False,29526,La Nava de Ricomalillo,Toledo,01,001,+21,12.25,11,18,31,32
494599109,1113,2012-02-17T02:15:53Z,1615,Juanllu_7,False,20647,Vejer de la Frontera,Cádiz,03,001,+17,9450.0,1,2,3,5
826567122776125444,379,2017-01-31T23:05:33Z,358,carrmenmontiel,False,3946,Málaga,Málaga,Málaga-Este,015,+21,19.95,82,85,91,93
108024173,141,2010-01-24T15:20:28Z,777,L_A_Lopez80,False,937,San Felices de Buelna,Cantabria,01,001,+10,15.05,41,48,15,25
57988913,3211,2009-07-18T17:53:23Z,3299,rocioggasque,False,3821,València,Valencia,L'Eixampla,053,+22,27.65,96,97,98,99
470187427,375,2012-01-21T12:20:41Z,586,mamenmilian,False,1151,Vila-real,Castellón,02,007,+17,14.35,33,41,37,49
1403137081417863168,1,2021-06-10T23:49:15Z,63,JDMusicayOle,False,36,Sevilla,Sevilla,Nervión,003,0,25.55,94,95,98,99
720967051448303616,140,2016-04-15T13:28:34Z,603,futbolchapastfe,False,856,Güímar,S. C. de Tenerife,01,011,+10,15.05,41,48,67,75
135088193,1020,2010-04-20T09:02:08Z,1268,ArantzaArruti,False,4619,Liendo,Cantabria,01,001,+13,17.85,71,76,75,81
238609328,172,2011-01-15T15:48:16Z,385,Dan1980uw,False,3774,A Coruña,A Coruña,07,005,+8,18.55,76,79,87,90
1899637658,98,2013-09-24T08:10:34Z,33,Victor_eb5foj,False,315,Caravaca de la Cruz,Murcia,01,011,+17,14.35,33,41,66,74
1967355474,280,2013-10-17T18:46:48Z,1483,carmendecora,False,1858,Fuente Vaqueros,Granada,01,002,0,7350.0,0,1,1,2
923537478,90,2012-11-03T16:27:14Z,170,jorgemariaespin,False,783,Colmenar,Málaga,01,001,+15,10.85,4,6,10,17
358858812,558,2011-08-20T16:35:34Z,818,Josele06,False,6340,Manises,Valencia,03,003,+24,14.35,33,41,37,49
1114203034735738881,20,2019-04-05T16:27:59Z,154,mrib_as,False,43,Eivissa,Baleares,03,002,+9,17.15,67,71,31,43
249353387,558,2011-02-08T21:49:46Z,553,gordobarkley34,False,9023,Mancha Real,Jaén,01,001,+19,12.95,18,25,55,64
367510510,9,2011-09-04T02:52:18Z,12,lexuga73,False,82,Mojácar,Almería,01,002,+14,11.55,6,11,17,29
54438649,692,2009-07-07T03:39:28Z,3308,sucubosygatos,False,10630,Vila de Cruces,Pontevedra,01,002,+18,13.65,25,33,6,14
156823731,15,2010-06-18T01:35:23Z,251,felixjairo,False,431,Manacor,Baleares,03,002,+11,14.35,33,41,4,6
792489536,729,2012-08-30T21:58:42Z,425,carlayebra7,False,13152,Víznar,Granada,01,001,+15,15.75,54,61,79,82
245573465,65,2011-02-01T00:33:01Z,350,hookedontechno,False,1120,Puerto del Rosario,Las Palmas,01,012,+10,15.05,41,48,67,75
184537316,408,2010-08-29T20:47:57Z,643,miguelx94,False,291,Narón,A Coruña,04,003,+9,17.85,71,76,83,87
189306662,348,2010-09-10T22:49:07Z,354,Marcmanu,False,21259,Madrid,Madrid,Arganzuela,083,+7,20.65,85,87,62,65
461346789,157,2012-01-11T18:14:29Z,467,xesus86,False,1993,València,Valencia,Cuatre Carreres,040,+6,24.85,94,95,97,98
566090650,675,2012-04-29T07:49:32Z,454,Claudilla95,False,622,Burgohondo,Ávila,01,001,+24,10.85,4,6,1,2
265334882,1779,2011-03-13T11:24:02Z,569,Jaimeuzarbidel,False,2333,Ribadesella,Asturias,01,002,+6,12.95,18,25,2,3
4188658216,421,2015-11-14T19:38:14Z,117,sofiamarticas,False,25672,Barcelona,Barcelona,Eixample,072,+16,31.15,98,99,98,99
358155571,103,2011-08-19T13:32:56Z,140,autoescuelafiti,False,752,Madrid,Madrid,Arganzuela,083,+7,20.65,85,87,62,65
784655,79,2007-02-20T22:19:24Z,161,maikelnai,False,4676,El Puerto de Santa María,Cádiz,01,029,+16,15.05,41,48,76,79
18758729,378,2009-01-08T09:05:52Z,1476,zihon,False,15230,Palma,Baleares,04,078,+26,13.65,25,33,2,4
146376337,576,2010-05-21T08:19:07Z,1154,marcosabril,False,18627,Totana,Murcia,01,010,+15,15.75,54,61,78,80
297943525,762,2011-05-13T11:49:17Z,777,ElGalloNivar,False,1603,Nívar,Granada,01,001,+10,15.75,54,61,79,82
309077758,5391,2011-06-01T14:00:35Z,1466,JuanCar_Sevilla,False,16324,Albacete,Albacete,07,007,+31,5950.0,0,0,0,1
469498578,2831,2012-01-20T17:21:02Z,100,PedroMPortero,False,1095,Alzira,Valencia,05,002,+24,14.35,33,41,37,49
636115978,104,2012-07-15T11:21:20Z,131,u_g_o_76,False,420,Buenavista del Norte,S. C. de Tenerife,01,003,+6,12.25,11,18,22,23
1282962428695904258,11,2020-07-14T08:57:42Z,50,motos_Lozano,False,88,Petrer,Alicante,04,005,+15,10.85,4,6,5,7
115083721,310,2010-02-17T15:18:51Z,939,RafaAlcaide,False,15057,Montilla,Córdoba,03,003,+12,12.95,18,25,55,64
158072192,3141,2010-06-21T18:10:37Z,2779,virginiaolmedo,False,35065,Madrid,Madrid,Arganzuela,083,+7,20.65,85,87,62,65
1077924180,39,2013-01-10T22:58:48Z,303,Antonio34827941,False,361,Albuñol,Granada,02,001,+10,8050.0,0,2,2,3
186256294,653,2010-09-02T23:55:32Z,537,DJFlow68,False,8017,Madrid,Madrid,Ciudad Lineal,081,+6,12.25,11,18,4,7
178757983,180,2010-08-15T16:24:21Z,432,PabloSanva5,False,2271,Rois,A Coruña,01,004,+11,13.65,25,33,6,14
321038898,419,2011-06-20T22:52:06Z,500,maariiajosepj,False,23495,Madrid,Madrid,Moncloa-Aravaca,091,+8,36.75,99,100,97,100
1033076669920305154,78,2018-08-24T19:40:46Z,149,laaauu_09,False,26285,Marbella,Málaga,01,001,+11,13.65,25,33,64,71
111561015,2740,2010-02-05T10:46:10Z,2504,panzones,False,14294,Madrid,Madrid,Centro,077,+9,24.85,94,95,78,79
401683982,1332,2011-10-30T22:46:58Z,927,SergioYeyo_,False,110606,Cabezón de la Sal,Cantabria,02,001,+10,15.05,41,48,15,25
740659578,207,2012-08-06T13:46:24Z,312,seryi79,False,2665,Madrid,Madrid,Arganzuela,083,+7,20.65,85,87,62,65
385590243,352,2011-10-05T19:27:58Z,405,JamonMoreno,False,4026,Madrid,Madrid,Arganzuela,083,+7,20.65,85,87,62,65
353827936,702,2011-08-12T18:05:14Z,673,ChrisAfonSan,False,19132,Moya,Las Palmas,01,006,+21,12.25,11,18,22,23
