id,screen_name,location,n_tweets,followers,friends,long,lat
102667693,martaalija,San Fernando,1,424,697,-6.20852184,36.44964701
1027500125332094976,teleclubdemoza1,San Bartolomé,1,61,146,-13.61272,29.0224
357849429,armand_carlos,Montánchez,2,38,83,-6.15,39.2
256959983,lajotica,Ejea de los Caballeros,2,372,295,-1.14108,42.1261482
408066527,Elena0693,Madrid,1,30,358,-3.68333,40.4
79738650,viajesdehector,Sevilla,2,2144,1342,-5.91139089,37.38557362
2345143216,lesgaletesaina,Barcelona,1,96,115,2.1683,41.3894
79845869,ramonferrer,Badalona,1,322,619,2.2429,41.448
3125850657,lbratm12,Madrid,2,296,310,-3.6328681,40.40865254
2967504490,Vity_Diez,Sabero,1,131,383,-5.1269609,42.83799042
180509926,der_ericf,València,4,189,753,-0.377,39.4648
1514253546,dsl_sanchez,Ayora,1,85,43,-1.19627595,39.07261637
946707565,jaguban,Málaga,1,22,65,-4.45974,36.71998
259827264,CURROFUXA,es Mercadal,2,69,111,4.083333,39.966667
1073937128,EcijaBpeInfo,Melilla,4,3241,566,-2.9385,35.29187
275561476,noelafigar,Villaviciosa,2,694,952,-5.46929367,43.54331342
2717800595,carlosvera_43,Arrecife,1,67,89,-13.55055556,28.9625
322321732,TeldeCultura,Telde,1,2831,882,-15.4167,28.0
291769088,GuillermoLecha,Castelló de la Plana,5,75,120,-0.03639221,39.98764283
2252180527,cosasdeandrod,Tarancón,2,3123,353,-3.0,40.0
138403160,Lanagy,Jaén,1,193,61,-3.7874,37.7709
399939492,laplayacarlos,Málaga,1,68,87,-4.36498,36.72032
109854629,josellr0210,Getxo,1,121,638,-3.01010688,43.32796145
1040629530,MaravillasColla,Algeciras,1,322,171,-5.43079052,36.07176096
129089066,FelipeGinerGran,Madrid,2,852,1064,-3.68333,40.4
252775846,jandrodelloreda,Badalona,2,69,740,2.2429,41.448
16390778,JuanGimenez,Elx / Elche,2,4026,1560,-0.69792785,38.26209809
63513417,juambedo,Moya,2,1064,730,-15.57832667,28.11929582
118088800,estefaniamnez,Madrid,1,2944,578,-3.7027031,40.4024612
29793047,campoamor,Madrid,2,1368,723,-3.70038588,40.41236039
137886701,mioj31,Sevilla,1,498,733,-6.00248337,37.38630506
88967747,chavitorossel,Rutis,3,171,762,-8.40758003,43.3203263
261407461,MiriamLRoca,Morata de Tajuña,6,431,926,-3.43774,40.22817
270068229,MazingerJota,Zaragoza,1,837,1845,-0.88055556,41.654625
991280246,Enriquehid,Puente Genil,1,367,366,-4.77778,37.39104
234867549,luismelilla,Jaén,1,643,713,-3.7874,37.7709
1380040771,mimach77,Orpesa / Oropesa del Mar,1,77,134,0.13388889,40.09222222
300861743,_paolacabello,Toledo,1,265,1032,-4.03075171,39.86193085
304649423,enegueva,Santa Cruz de Tenerife,2,87,258,-16.25947893,28.46047492
154193837,opticasdebor,Güímar,5,815,2085,-16.37471,28.29545
33187129,cayaoh,Madrid,1,864,709,-3.68333,40.4
296980084,AdrianJM13,Chiclana de la Frontera,1,590,521,-6.13333,36.4167
1353581863055589376,DaniEcheray,Cortes de Pallás,1,8,5,-0.94064,39.24225
135044960,GabrielColuccig,Madrid,3,127,64,-3.68333,40.4
1382006100267044866,iago_carro,A Coruña,1,41,665,-8.39023,43.35381
2876531356,iamkev___,Móstoles,1,226,216,-3.8647,40.3218
840862424,antonio79337479,Brenes,1,304,381,-5.86981,37.55063
106596019,lomcsilvestre,Elda,1,3565,922,-0.8249,38.47171
131327700,stalintaekwondo,Almería,2,30,20,-2.44659428,36.84996937
15402903,isakiphoto,Barcelona,1,186,200,2.1679,41.392
430176857,i_magv,Alcalá de Guadaíra,1,310,956,-5.83983,37.33831
1051545680,Yunquera_,Yunquera,1,314,218,-4.91777658,36.73448194
100269583,Maraix,Punta Umbría,1,329,509,-7.04601242,37.1722745
2305434560,YordiMaycol,Madrid,1,87,25,-3.70388889,40.41666667
128040261,DJROGER2500,Almería,2,262,558,-2.45015267,36.85266082
159032982,Riverita88,Santa Coloma de Gramenet,1,195,901,2.21667,41.45
178713899,AridayBonilla,Santiago de Compostela,1,1616,372,-8.54432,42.87684
196516679,AiranRguez,San Cristóbal de La Laguna,1,588,326,-16.31468,28.48525
1723397401,halilikse,Avilés,1,479,364,-5.92421651,43.57028604
94522169,victormmarquez,Málaga,1,527,1015,-4.36796061,36.71972976
26630693,MiguelSierralta,Madrid,1,14415,2025,-3.68333,40.4
480077351,bakapawn,Picanya,1,609,788,-0.4359054,39.4355947
134551802,iluystrator,Elx / Elche,2,115,258,-0.64014287,38.12336193
2378742043,alvarotriatlon,Massamagrell,2,106,43,-0.3329905,39.5691757
840287644789723138,RococoDecora,Ames,1,182,175,-8.57993603,42.84084065
1232004214047506439,maina_san,Las Palmas de Gran Canaria,1,8,29,-15.4405,28.1057
2545526156,elm0nt3s,Sils,1,763,273,2.74563,41.80863
197578209,maury_7,Tarancón,2,94,141,-3.0,40.0
355133815,MickeyBeigi,Madrid,1,489,24,-3.68333,40.4
1451159960,Naturelle_Est,Amposta,1,25,20,0.57852,40.70766
2436954755,0Cavaglieri,Málaga,1,28,372,-4.43036788,36.71018374
1704567841,Organicmens,Madrid,2,8568,1882,-3.69826,40.42297
701379658600882176,juancaitan999,Elx / Elche,1,168,262,-0.74404,38.22707
155318721,marru_lior,València,1,320,97,-0.34119,39.47462
887798204187783168,FUTBOLBASE67,Jerez de la Frontera,2,87,188,-6.08990206,36.7106685
221091181,quesoslaantigua,Vallelado,1,3291,410,-4.45,41.38333333
465940079,G_maRodriguez,Barcelona,1,1151,844,2.1683,41.3894
889341308,tamaraartiles,Badajoz,1,136,98,-6.95608579,38.86932049
3438990832,Valenciallibert,Llanera de Ranes,1,233,910,-0.57271,38.99353
612404395,OlgaLorente1,Área metropolitana de Madrid y Corredor del Henares,1,546,1461,-3.7018001,40.4425316
198298211,LaValanTine,Mutxamel,1,112,211,-0.433333,38.4167
707507234,Mario90mani,Villanueva de la Torre,1,148,171,-3.29939243,40.59259724
69140713,israelpintor,Sevilla,1,859,1027,-5.98384,37.3996
459654350,CalpPsoe,Calp,2,1224,2042,0.04738,38.6459
404001889,sheylafh,Sástago,1,1327,2557,-0.34609,41.32255
279915215,Lauesgi,Alboraia / Alboraya,1,614,652,-0.32175287,39.51118727
142385347,Advanz,Cádiz,2,270,615,-6.26357228,36.48093764
1269981217589465090,ElPandaJugon,la Pobla de Montornès,3,193,246,1.41667,41.1833
564623502,EEscondite,Marbella,2,6,57,-4.88626,36.51098
945896971629408256,aytoalbatormes,Alba de Tormes,5,269,277,-5.51104,40.82402
1094797736,jesusmg28,Estepa,2,922,253,-4.8782,37.29393
192609982,djverseonline,Madrid,2,32610,356,-3.68333,40.4
196332005,enricpey,Marín,1,40,75,-8.71983735,42.38558554
178099847,losverodes,Santa Cruz de Tenerife,2,1257,2394,-16.25262,28.47449
2808433972,EjseSmart,Alhaurín de la Torre,2,101,294,-4.56649,36.66199
88684478,PeterBetancourt,Madrid,1,1710,361,-3.7028,40.4201
133770101,fendeq52,Golosalvo,4,261,480,-1.63534,39.2382
227322769,TTB67,el Vendrell,1,228,462,1.53472222,41.22027778
350838927,Jou_Latelier,Santa Cruz de Tenerife,2,82,92,-16.25,28.4667
134767832,VictorSelles,Candeleda,1,474,540,-5.24278522,40.15560569
442087615,AndreuBorras,la Sénia,2,310,1187,0.28459,40.63307
341506627,kaRiiah,Víznar,2,216,112,-3.552216,37.233906
399601508,cabezadavestruz,Madrid,1,295,850,-3.69851,40.40069
171432221,pangea_ele,Santiago de Compostela,1,427,386,-8.55246964,42.87383606
219782692,porteroloko,Arganda del Rey,1,213,523,-3.44083333,40.29944444
398750562,CantaJuegos,Crevillent,1,3914,220,-0.8052,38.24632
263278483,mcasanovaRCCV,Barcelona,1,2747,1934,2.19035615,41.37612676
2223185163,ParrLuengo,Miranda del Castañar,4,159,392,-5.99685,40.4825
226471905,JosebaEskuza,Getaria,1,665,310,-2.20454106,43.30378648
714457610418786304,mariary_psi,Madrid,1,3398,202,-3.64476115,40.49295699
27893584,enricmolas,Canet de Mar,2,112,152,2.59025,41.59011
320301901,NomadasPirineo,Abizanda,1,401,730,0.216667,42.2833
67477681,DrLepervanche,Jalance,2,1516,2010,-1.14849915,39.19267909
328525931,ReginaLanzas,Marbella,1,1375,759,-4.91697007,36.5078418
182092342,vickyber71,Madrid,1,78,150,-3.68333,40.4
2478313104,Apapeles,Los Barrios,1,113,278,-5.53137107,36.20535965
957589664,FilialCatalunya,Figueres,5,4377,1068,2.9661585,42.2674999
1581564660,celiiapalomo_,Zafra de Záncara,1,374,590,-2.55379924,39.90032288
303387541,emonroye,Barcelona,1,161,281,2.20515149,41.43749875
364263109,MeryWhite134,Sopelana,1,568,713,-3.00617695,43.3844973
387344827,catapumchimpum,Sant Carles de la Ràpita,1,1353,336,0.73643231,40.62345781
523622615,DaniaCaballero_,Gandia,1,123,178,-0.15638,38.99594
205678729,SebaPomares,Punta Umbría,1,211,246,-6.96999,37.18169
42004114,sheilacrosby403,Breña Baja,1,2340,4055,-17.77551,28.64167
23925067,SrPanda,Madrid,1,1943,152,-3.70509,40.40353
161997182,RoBertiito10,Mojácar,1,395,377,-1.83420181,37.11879544
729321963043356676,TheMojoGlove,Madrid,1,1296,2619,-3.68333,40.4
1282005674109665281,RockOnPanama,Cogollos de la Vega,4,124,257,-3.60228199,37.31547379
377582506,taxisevillarafa,Sevilla,1,971,603,-5.9956932,37.3732152
1398610374874865668,GoldenHField,Alcalá de los Gazules,1,3,27,-5.604,36.3484
122455228,epigijon,Gijón/Xixón,1,4507,1631,-5.6634,43.5421
738059815122042880,Despegayviaja,Guadix,1,29,97,-3.12837277,37.30064176
3404236917,MostolesNoVello,Móstoles,2,96,129,-3.8647,40.3218
2613422689,enna_oficial,Sevilla,1,716,1026,-5.97108,37.39216
1281171244319232006,centroutrera,Utrera,2,2,1,-5.7793,37.18435
177569256,wmelon84,Piélagos,1,252,677,-3.94528292,43.44086698
219247318,OPTICABENJAMIN,el Verger,1,562,149,0.00986,38.84435
306220763,JuananMureddu,Valdemoro,1,859,663,-3.68985551,40.20978249
318560530,Markitosvgs,Lena,1,431,709,-5.956907,43.019095
1386616647356665857,vikingsbiketor2,Torremolinos,1,11,81,-4.50982,36.62598
453894329,wilkoart,Madrid,1,282,282,-3.69941,40.40832
1438494180,ferran_sola,Manresa,1,33,29,1.82373,41.7254
1132234241570496512,urbanamadridfm,Madrid,2,75,163,-3.68333,40.4
798062864,Jose24sanchez,Deba,3,233,716,-2.35,43.2833
299264539,cocinadedolores,Santa Úrsula,2,147,165,-16.50680045,28.41380848
285869482,northwindnwk,Ribamontán al Mar,1,474,723,-3.74571562,43.45522424
521366205,ColinaOm,Santander,4,279,321,-3.8044,43.4639
2589966336,AutoescuelaARas,Zaragoza,1,92,126,-0.88616656,41.67551904
1135282208,ppbejar,Béjar,3,490,248,-5.77283,40.38807
1272208722,SpeedMoney50,Torrevieja,1,353,1829,-0.67537,37.9763
730853383716868096,Gelati_Gelati,Galdakao,2,129,103,-2.85267771,43.23775324
993503377,NoemiPradoo,la Pobla Llarga,1,1156,648,-0.46385585,39.09389297
703568000935395329,FreeWaterman,Perillo,1,23,24,-8.36982158,43.34091082
81248351,digerible,Barcelona,1,407,407,2.1683,41.3894
334125896,Drroqueleonel,Barcelona,1,1325,33,2.1683,41.3894
1563054366,joseporrina7,Setenil de las Bodegas,1,229,279,-5.18333,36.85
269283150,TuristaConArte,Quesada,2,502,646,-3.02335918,37.76935957
247935519,Nachocuberofoto,Santander,1,1175,286,-3.8044,43.4639
2163942995,mledom5blanco,Sada,3,2,197,-8.25208735,43.36119269
275572312,Chempi007,Madrid,1,383,671,-3.68333,40.4
580032611,UDSamano,Castro-Urdiales,3,2257,346,-3.3001196,43.4046691
1405633586,Sempere_Joyas,València,3,279,364,-0.3857135,39.46206765
1367221706750885893,soyalex_xx,Madrid,2,107,58,-3.70388889,40.41666667
89529114,anabelbotella,Águilas,1,4765,2120,-1.59930235,37.39708812
844552032157650945,vinilosymas_es,Luque,1,301,299,-4.27827,37.55979
199789563,thaisfarran,Quart,2,83,248,2.84207,41.93656
163107530,Fieldofireflies,Adeje,5,299,694,-16.75559435,28.10117167
1069569979,gerson_iglesias,Allariz,1,182,170,-7.8050429,42.1929784
1012980192,MerceriaEsperac,Hinojosa del Duque,3,340,750,-5.14509,38.49923
374167625,NoeliaSolleiro,Poio,1,3665,4522,-8.65237,42.43246
96663968,GGabrielaH,Madrid,1,1394,697,-3.70915,40.41911
136663698,MiguelAPerezRod,Rincón de la Victoria,1,783,1545,-4.24,36.71166667
385309654,burbusymas,Eibar,2,73,27,-2.46636,43.18634
1332999900448034824,Madnessart83,València,1,4,6,-0.37188,39.4861
285819521,txecinco,Segovia,1,149,138,-4.13333,40.9667
1306120601921347585,namastebrenes,Brenes,6,5,63,-5.86981,37.55063
576222162,AytoCofrentes,Cofrentes,1,1212,819,-1.05913,39.2299
96853999,ginaaran,València,1,3077,1042,-0.377,39.4648
120070404,Silvana_pb,Vega de Liébana,5,201,331,-4.76578862,43.06695027
309906369,vendeloamazing,Zaragoza,6,4015,4484,-0.88762,41.63894
455036278,rafapuas,Madrid,1,4730,137,-3.68333,40.4
1030567609719316480,northexplorerok,Pontedeume,1,21,86,-8.1718823,43.4072585
2830080797,_ADSevilla,Sevilla,1,962,1488,-5.97108,37.39216
2977683557,restlesslegs_,Barcelona,1,186,486,2.1683,41.3894
610535107,nurse306,Ciutadella,1,49,53,3.90274,39.92675
1326256923616960512,Aventurasmallo1,Santanyí,1,44,218,3.11945,39.3127
1113699271268884481,lambercan,Víznar,3,29,42,-3.552216,37.233906
107013178,ELBAVALLEJO,Madrid,2,744,944,-3.68333,40.4
145400513,Jaimon87,Moncada,2,796,831,-0.39833,39.54557
707884073457418240,1jardinenazotea,Robledo de Chavela,1,326,212,-4.23911,40.49866
953204155,NietoPepon,Madrid,1,60514,548,-3.68333,40.4
372351816,CorearteBCN,Barcelona,2,775,1049,2.1683,41.3894
237053950,Antonio_CruzMa,Huelva,1,86,581,-6.91671,37.31676
1276118642225274880,EIA14622181,Ortigueira,1,4,75,-7.87246587,43.60302278
2712919174,gemma_sanchezoj,Baeza,3,319,1264,-3.5,38.0
370005873,RGSeBaS,Mas Camarena,1,470,421,-0.45777136,39.55579092
425712212,_vlosa,Madrid,1,231,380,-3.71893,40.42228
108405173,ivancete79,Gijón/Xixón,2,223,934,-5.687513,43.523431
407426591,6GGonza16,Jaca,1,92,238,-0.55323,42.56638
1325184590,carolaclavo,Palma,2,389,718,2.656737,39.5713818
808273317698433024,SebastianDeDie1,Segovia,2,91,98,-4.2395,40.88933333
1052214504,Svitbytka,Sevilla,4,39,78,-5.98674,37.38392
401240224,larsrehm,Guisando,1,1232,294,-5.14911,40.28071
1162805303840301056,pakobarba1,Eivissa,1,9,67,1.43354416,38.9093352
172523743,o0o_Liwy_o0o,Vidreres,3,349,675,2.80930834,41.79938451
180333341,_albertt_,Madrid,1,413,322,-3.69657487,40.41638978
247473816,avalverderamos,Madrid,1,158,375,-3.69888,40.41964
614357196,ayraldo9,Las Palmas de Gran Canaria,1,448,426,-15.43761944,28.14008889
415454227,Jose_Olaria,Castelló de la Plana,1,98,349,0.02920176,39.99809981
913311027407802369,Xoroto82,Coslada,1,44,38,-3.5551,40.4232
829467067,titoquiqui,Lebrija,1,620,442,-6.07746,36.91959
443187242,agususte,Santiago de Compostela,1,663,715,-8.54432,42.87684
2524004049,daniRibes6,Alacant / Alicante,1,354,217,-0.51381811,38.32617853
115355950,Cibeles_,Madrid,4,112,195,-3.61275237,40.49509162
733633769811415041,mimiluga,Laguna de Duero,2,6,27,-4.72514,41.58125
1135585756343394306,canina_mn,Dos Hermanas,2,23,74,-5.92531085,37.2281714
801869188885315584,marialumorato_,Alcalá del Río,1,188,133,-5.98333,37.5167
1623304927,sevilstyle,Roquetas de Mar,2,12,15,-2.58433287,36.81097122
935125805159583745,zumaquero10,Elx / Elche,2,688,416,-0.52138889,38.25305556
1244745961,kepasajai,Marbella,2,50,349,-4.88467,36.50945
262630476,pepinbanzo,Zaragoza,1,3951,1148,-0.88577,41.65576
115159454,lauracarriotent,Colindres,1,23,12,-3.45276023,43.39871406
17729665,geniales,Medina del Campo,3,168,128,-4.91131872,41.30722926
756026875969933312,CalHued,Mont-roig del Camp,1,34,148,0.9506461,41.01874581
74125390,BeLLa_akirE,Granada,1,171,704,-3.6003068,37.1596015
482538860,cegs0303,Madrid,1,176,237,-3.68333,40.4
270998251,raquelbarredo,Cangas,2,159,211,-8.81667,42.2833
1037515969,gvillanuoficial,Tarancón,1,386,1125,-3.0,40.0
157530895,sebuky,Barcelona,1,618,212,2.1683,41.3894
141069521,ytatianac,Santa Pola,1,158,957,-0.52202775,38.22453963
307789894,yasminreads_,Madrid,1,270,318,-3.68333,40.4
555852659,Arletteymasnada,Madrid,1,852,2798,-3.68333,40.4
4015730295,MostachonasSanz,Utrera,1,1226,2346,-5.7793,37.18435
1108637395,Bhos_official,Lourenzá,1,144,102,-7.29850827,43.47036685
3170099800,DakotaBlanes,Blanes,1,40,159,2.79263458,41.6739037
60700023,DimasDFormation,Madrid,1,13795,503,-3.68333,40.4
1044313541048774656,JuanmaEmergCLM,Miguelturra,3,44,330,-3.89673,38.96867
472047627,MartaDomeenech,Torreblanca,1,697,708,0.223684,40.1973
1241344843948965888,OniricoVicky,Sevilla,2,10,5,-5.97108,37.39216
2338379621,reyesmgp,Valladolid,1,19,42,-4.74897475,41.67898652
125637302,LuisValcar,Santander,2,2377,3405,-3.79075556,43.49042778
329741738,AbrahamGstylist,Madrid,2,1043,582,-3.71283,40.40739
229508931,JoseG_J,San Felices de Buelna,1,189,349,-4.01347715,43.25859022
244378641,Efeuveka,Gijón/Xixón,1,571,735,-5.6634,43.5421
516886171,alabertoooo,Jerez de la Frontera,1,393,324,-6.1372,36.6904
30693191,epedrero30,Madrid,1,145,70,-3.70388889,40.41666667
413318896,GuzmanGomezMdC,Medina del Campo,1,1787,1689,-4.91131872,41.30722926
1343557529956196355,labibliodeana,Getafe,1,40,115,-3.7311,40.3047
436079240,goferca,Las Rozas de Madrid,1,608,1112,-3.8759,40.4933
895342759716040704,juventudjota,Madrid,2,748,509,-3.68333,40.4
865987140,paulasanro,Vigo,1,895,365,-8.7323,42.2117
3385043343,jorquiria,Picassent,1,85,154,-0.46316716,39.36558886
434780632,ChemaGonzalez81,Cabrales,2,1339,1734,-4.81666944,43.2
1974659378,sr_boca,Barcelona,1,2198,407,2.15353,41.39435
448016312,MrPablico,Madrid,2,3694,781,-3.68333,40.4
262604164,FTKatherineGoes,Barcelona,1,67,160,2.1683,41.3894
133246158,ELISEOHV,Madrid,1,182,715,-3.68333,40.4
1207764817869709318,snapathletics,València,1,81,324,-0.377,39.4648
550877209,Juanma_Carballo,Chozas de Canales,1,74,69,-4.04314,40.09839
1307297940,gabivicentegome,Madrid,1,170,128,-3.70532,40.45716
618006256,monica_re19966,Cobisa,1,799,518,-4.02401143,39.8096855
479934780,AitorZT,Madrid,1,1141,973,-3.58521701,40.46215278
31459182,TonSanchez,Fuengirola,2,236,633,-4.62117344,36.53961408
81507106,Cesardjuliuus,València,1,1143,1189,-0.377,39.4648
109374939,Guatenil,La Guingueta d'Àneu,1,60,193,1.16667,42.6333
385329622,PabloLGM94,Ciempozuelos,1,267,314,-3.61846,40.15937
2438345598,mchamberi,Área metropolitana de Madrid y Corredor del Henares,1,118,148,-3.70353,40.4455699
213360658,piccolocapricio,Vigo,1,870,2403,-8.7323,42.2117
4077428283,sergioalejogom2,Barcelona,1,1105,795,2.19015749,41.4233
576154045,laserbarcelona,Barcelona,1,188,17,2.16943,41.38206
60037323,Juanf2,Málaga,1,154,340,-4.42623309,36.75410575
225014092,willgrobensky,Madrid,2,150,583,-3.68333,40.4
2846589448,Juan_jo_carmona,Alhaurín el Grande,2,731,559,-4.65666667,36.62555556
267411180,maliucu,Gijón/Xixón,1,220,203,-5.6634,43.5421
617383,jopemoro,Madrid,1,2171,2900,-3.68333,40.4
394120885,juanjomarfe,la Pobla Llarga,1,75240,107,-0.46385585,39.09389297
290544230,JordiRubioBobet,Madrid,1,355,330,-3.68333,40.4
1356400872,VitalAndClinic,Ubrique,1,428,707,-5.44599,36.67815
2237432778,librada_moreno,Mijas,1,196,218,-4.63656,36.59744
16381230,grahunt,la Pobla de Vallbona,1,4992,491,-0.55,39.6
4643132427,prmiguel_aj,Talavera de la Reina,1,43,93,-4.83256,39.95851
2820086110,PyrofrostYL,Dos Hermanas,2,1425,310,-5.92417,37.2844
11625152,darioalvarez,Antas de Ulla,1,1161,983,-7.90691801,42.76401424
2862579359,consej_viajero,Bocairent,2,3161,976,-0.59166667,38.73361111
716278376,cuadroslarrayoz,Barañáin/Barañain,2,85,608,-1.68063,42.80566
1148908074,GonzaloGD_15,Calp,1,556,2226,0.04558704,38.64365309
163220690,manuelsanlucar,Sanlúcar de Barrameda,1,765,403,-6.35786,36.77788
4118481489,comerfueradecas,Elx / Elche,2,310,495,-0.69850624,38.26653745
264350276,Martista_TS,Madrid,1,87,259,-3.6457,40.4088
140429656,marsicilia,Castelldefels,1,2501,2647,1.98200138,41.28599985
153037939,saul1701,Eivissa,1,482,390,1.43658,38.90949
622045694,albert_ritort,Barcelona,1,261,28,2.1683,41.3894
214544667,turismosantona,Santoña,1,1835,276,-3.46480559,43.46320385
1293863707316027392,venta_q,Porreres,1,11,51,3.0,39.5
76135669,Sorianoramirez,Rivas-Vaciamadrid,1,1555,2225,-3.5303,40.3564
373559566,constanjaeng,Tomelloso,1,654,536,-3.00531,39.16655
588332239,irati_18,Guirguillano,1,247,203,-1.87852,42.7244
2810183285,carracano,València,3,11,17,-0.35357,39.47108
1446522456,Nazaretmartins,Islantilla,1,412,837,-7.24439806,37.20727949
152808010,gallowildspirit,Barcelona,2,360,310,2.18874516,41.41388962
397273346,JuanCarballa,Poio,1,961,1052,-8.65237,42.43246
2987496809,EntreBandas84,Jerez de la Frontera,1,742,1008,-6.10369055,36.68883696
785488050847645696,sandf_10,Burgohondo,1,313,307,-4.78561,40.41293
376641841,moifdezphoto,Madrid,3,699,900,-3.7302,40.38652
182474069,resmediterraneo,València,1,170,458,-0.34898127,39.47383081
215819041,ManuelTorresTfe,La Orotava,3,80,109,-16.59536362,28.26072694
483317358,alfonso_jmnruiz,Palos de la Frontera,1,475,426,-6.89244,37.22411
76518720,freddys_beltran,Madrid,1,96,350,-3.6187,40.3722
4847232015,enjoty_es,Barcelona,4,324,448,2.16123,41.38537
329034468,JuventudFuenla,Fuenlabrada,1,3608,2208,-3.79228,40.28243
1172855312,milicocinillas,Castalla,1,5309,1166,-0.683333,38.6
317056952,djsuperivan,Barcelona,1,525,1227,2.1683,41.3894
64683356,vidalgaitan,Yebes,1,555,1383,-3.10944444,40.59194444
606689271,eladio_pineiro,Vilagarcía de Arousa,1,208,190,-8.78642796,42.58409268
89784347,tanausulord,Madrid,2,120,63,-3.68333,40.4
241945690,AppLinares,Linares,1,269,154,-3.64115,38.0927505
493125798,acetrefolk,Olivenza / Olivença,1,1596,495,-7.09817,38.68435
473001400,patrivgarcia,Víznar,1,674,617,-3.552216,37.233906
442623917,JorgeMarin2211,València,2,105,183,-0.377,39.4648
905544620125380610,JorgeVM0806,Estepona,1,7,115,-5.14578,36.42743
1127847372845875200,ColegioelCaton,Torrejón de Velasco,1,74,18,-3.77918,40.18753
1172293650,Ivan_marhuenda,Mula,1,572,377,-1.4921199,38.04096
186209747,LeonorMederosM,Santa Úrsula,1,511,625,-16.49175,28.42539
223210447,GembDroiD,Dénia,3,226,98,0.11139,38.84287
1967273395,mascota_mi,Málaga,1,40,104,-4.39649,36.73082
1375676485,_cunqueiro,Vigo,1,1024,1379,-8.71949673,42.23282307
1059172213,1erotemaquillas,Las Palmas de Gran Canaria,1,626,174,-15.4405,28.1057
305747964,AmparoRaposo,Sada,1,322,973,-8.25559,43.35114
1449317208,IreneDortaSurez,Santa Cruz de Tenerife,1,56,96,-16.2573,28.45639
315795748,brandothetiger,Las Palmas de Gran Canaria,1,18,51,-15.4405,28.1057
311701558,lorefrea,Santa Cruz de Tenerife,1,250,328,-16.25,28.4667
307285877,LuciaGilLopez,Rincón de la Victoria,1,480,224,-4.25282486,36.71089166
281689608,Trichure,Barcelona,1,184,180,2.13614084,41.4031101
470005809,infosgr,Monzón,1,241,402,0.1916,41.91297
1038530456,ADNVLoranca,Fuenlabrada,1,1214,491,-3.83296899,40.29254178
2838312285,begonabotana,A Coruña,1,27,80,-8.41072,43.35527
472794296,capristino,El Rosario,2,15,245,-16.3667,28.45
1696243158,thevaperider,San Sebastián de los Reyes,1,15,306,-3.62536,40.54741
2294485309,foxstinger,Béjar,4,5,8,-5.76667,40.3667
283544090,Indica_es,Tarancón,2,744,44,-3.0,40.0
1136528427941580801,CosmenK,Vejer de la Frontera,1,89,26,-5.96667,36.25
2823333838,News_965,Barcelona,1,2475,3991,2.1683,41.3894
2896058535,CPCaravaca,Caravaca de la Cruz,1,219,141,-1.85,38.1
1470462110,alicanterugby,Picanya,1,456,417,-0.43476396,39.43736181
593440221,Laura_sasasa,Tarancón,1,337,129,-3.0,40.0
1426562893,alberobecerril,Becerril de la Sierra,1,247,215,-3.98831429,40.71569182
1252930010,balado_toni,Antas de Ulla,1,374,716,-7.90691801,42.76401424
175001267,Dannyadagios,Maspalomas,1,617,1987,-15.5822508,27.75830761
166735234,guedi82,Caravaca de la Cruz,1,293,901,-1.83333333,38.0
155620868,manuarriaga,Mañaria,1,816,292,-2.64802208,43.11479519
1105599578978635778,AVCristi,Daganzo de Arriba,1,45,115,-3.4571,40.54371
971775865,LimpiezadGenil,Puente Genil,1,528,701,-4.77778,37.39104
482258583,iblama2,Porrera,1,174,306,0.85577,41.18682
108107006,NoeliaMarGil,València,3,291,419,-0.33304618,39.38378358
357193716,hugo_alexis10,Madrid,1,315,463,-3.68333,40.4
122954058,yulianauz,Madrid,3,91,261,-3.68333,40.4
2298398582,caliconectate,Sevilla,1,109,1314,-5.9956932,37.3732152
437520046,HectorGonsalees,Ciudad Real,1,612,760,-3.93333,38.9833
253156864,juampi_arroyo,Sevilla,1,95,148,-5.9956932,37.3732152
1142826499759886338,bisuteria_y,Zaragoza,1,23,152,-0.90337,41.65364
713372249,inmamanzano50,Barcelona,1,12,108,2.1683,41.3894
713148647081426944,tiodiegu2,Arganda del Rey,1,55,98,-3.44083333,40.29944444
966211111,ROBERTOAIKIDO,Sierra Oeste,1,330,429,-4.1991835,40.565132
1140249032335470592,Camilo20013011,Sevilla,1,36,239,-5.9956932,37.3732152
709168287016312834,WineToursSpain,Barcelona,2,467,847,2.17323104,41.37806559
276076949,diemuga_,Madrid,1,573,261,-3.68333,40.4
814137874463490048,laural_art,Bétera,1,4064,263,-0.46474,39.59074
370911956,ojosdeltigre,Madrid,2,4249,393,-3.72264539,40.4105127
15558499,marcel_invernon,Mataró,1,490,1237,2.44798927,41.53459057
61985065,andreinaveliz,Madrid,1,33534,770,-3.68333,40.4
2700872377,metromagazzin,Madrid,1,509,2217,-3.70388889,40.41666667
1323986402,somoanojld,Getxo,1,69,201,-3.01324,43.35706
3396834797,Auto_Dimas,Fuenlabrada,1,125,314,-3.80279,40.28407
866245886,slaintesal,Salamanca,1,818,926,-5.65961,40.97295
1616186251,LCarbajalMakeup,Siero,1,334,127,-5.79,43.4125
831192743196160001,MoisesBranc,Cornellà de Llobregat,1,31,185,2.08535557,41.36337261
2152465694,feresman5,Madrid,1,1165,510,-3.62325556,40.48834444
17244992,waynepaulward,Torremolinos,1,508,789,-4.503357,36.622128
116897015,pepyuc,Madrid,1,3857,523,-3.68333,40.4
