accelerometer_mean,accelerometer_min,accelerometer_max,accelerometer_std,gyroscope_mean,gyroscope_min,gyroscope_max,gyroscope_std,sound_mean,sound_min,sound_max,sound_std,label,target
10.76054662,8.234940128,12.21622079,1.236220035,0.361613957,0.104592582,0.597507766,0.174334542,74.15991493,74.15991493,74.15991493,0,3,Bus
10.45581314,6.154648574,15.62724508,4.25176589,0.620490907,0.247062217,1.09306162,0.2430078,84.23788847,84.23788847,84.23788847,0,4,Walking
9.81656575,9.776592819,9.853398548,0.017537151,0.001727884,0,0.003840866,0.000760576,0,0,0,0,0,Still
9.741056615,9.721100156,9.764308888,0.009137766,0.002360202,0.001727788,0.002992616,0.000894369,80.77558139,80.77558139,80.77558139,1.564842431,0,Still
11.4735131,8.66997414,15.01309585,2.875811969,1.296440158,0.171010971,4.265188364,0.95922366,89.73880561,89.73880561,89.73880561,0.010812064,4,Walking
9.814860387,8.195931992,11.75156593,1.126240919,0.213162201,0.022911772,0.807429098,0.189672827,89.89394246,89.89394246,89.89394246,0.030696943,1,Car
9.722104514,8.053781454,11.48198498,0.629958865,0,0,0,0,66.83660114,66.83660114,66.83660114,1.161999207,2,Train
9.755210062,8.720714937,10.69637805,0.516201279,0.075272605,0.027012385,0.116309121,0.022858599,82.03562863,82.03562863,82.03562863,2.554476042,1,Car
9.621233015,8.840089868,10.22573396,0.425101746,0.124888549,0.02110194,0.342515551,0.072896855,89.84794323,89.84794323,89.84794323,0.003588695,1,Car
10.76244098,8.927526258,12.76836229,1.219738675,0.503854838,0.208152938,0.952313691,0.22014444,80.66525752,80.66525752,80.66525752,0,3,Bus
9.719049419,9.222663732,9.934754242,0.11142114,0.864483326,0.027939992,1.70102666,1.183050929,0,0,0,0,0,Still
9.847421718,5.486646193,15.44370667,3.34805106,1.840374498,0.351034157,7.047827743,1.372470879,89.72634216,89.72634216,89.72634216,0,4,Walking
9.987321331,6.594534038,16.37768961,2.374798335,0,0,0,0,62.33879293,62.33879293,62.33879293,7.077717523,4,Walking
9.647181073,8.306455437,10.98648937,0.535632048,0.073602164,0.058132607,0.106686117,0.019928468,86.98632778,86.98632778,86.98632778,1.185994569,1,Car
9.642103288,8.891506722,10.42977302,0.540708799,0.120309014,0.030225474,0.757451478,0.12104931,89.76406883,89.73993777,89.78819989,0.034126474,3,Bus
9.737787181,8.883672001,10.74691464,0.48165983,0.024455688,0.005710356,0.094893856,0.015884249,0,0,0,0,1,Car
10.1791891,10.14471568,10.21361481,0.022280204,0.006422287,0.003107852,0.013768003,0.002666737,79.60643172,79.60643172,79.60643172,1.981853289,2,Train
9.8379808,8.359576109,11.34897364,0.616968928,0.02749803,0.011760265,0.040599381,0.00907887,0,0,0,0,2,Train
10.2529508,8.002096882,13.27058637,1.678500388,0,0,0,0,59.12183782,57.88632125,60.35735438,1.74728428,4,Walking
9.647444595,9.586546019,9.779012095,0.070689025,0.008831151,0.002579142,0.017501837,0.00356396,89.37196761,89.37196761,89.37196761,0.007604274,2,Train
9.391929328,8.493162672,9.856775898,0.418844834,0.02062325,0.003429394,0.07773761,0.016495561,89.78819989,89.78819989,89.78819989,0.017991376,2,Train
9.760940102,8.274336115,12.93372568,1.452165435,0.192908184,0.063175442,0.524041376,0.115137578,89.78009093,89.74191868,89.81826317,0.053983701,3,Bus
9.564315779,8.605178137,10.0441016,0.285949603,0.145574619,0.020458509,0.318997833,0.110167369,89.75322954,89.75322954,89.75322954,0.034126474,3,Bus
9.938832094,8.641315573,13.337305,0.635712747,0.455214132,0.041843155,0.868585109,0.584594842,73.40632333,71.90992444,75.64371733,1.974109332,0,Still
10.88882483,6.978416796,18.77826408,3.27550151,1.52816791,0.17012659,3.342706265,0.905462306,89.72293994,89.72293994,89.72293994,0.03706528,4,Walking
9.712319008,9.071136619,10.49269339,0.315640254,0,0,0,0,68.04866692,68.04866692,68.04866692,2.701138087,2,Train
11.40607479,4.422188174,13.82553998,3.039101853,0.583822947,0.156252864,0.994038796,0.265918539,72.24295677,72.24295677,72.24295677,0,4,Walking
9.755106137,9.737508877,9.782640187,0.011335038,0.006778916,0.002593141,0.016769541,0.003117442,79.79789127,79.79789127,79.79789127,0,0,Still
9.787156901,5.026042682,14.66471956,3.446794093,0.53409219,0.196716574,0.918172206,0.263958,66.92314604,66.92314604,66.92314604,0,4,Walking
9.844725764,9.791973235,9.884399542,0.022315835,0.001764453,0,0.002609354,0.000729781,0,0,0,0,0,Still
9.93920438,8.257437254,11.65765714,0.698665776,0,0,0,0,75.05172357,75.05172357,75.05172357,0.796177513,1,Car
9.987318247,9.977628279,9.997902833,0.006912465,0.006245109,0.001745248,0.012672137,0.002765058,89.74191868,89.74191868,89.74191868,5.799806985,0,Still
9.598299693,9.535104342,9.643227022,0.030077123,0.01645605,0.003105791,0.047150708,0.011107985,85.12135965,85.12135965,85.12135965,2.050007902,3,Bus
9.799174228,5.648603129,16.41803548,2.762579721,0,0,0,0,71.57049211,71.57049211,71.57049211,2.314351306,4,Walking
10.44654614,5.734332862,27.28426368,5.046797575,2.176901001,0.481070635,5.552216557,1.170865747,0,0,0,0,4,Walking
10.06185161,9.077487098,10.99214569,0.549087956,0.020803187,0.005863844,0.047770716,0.010517986,0,0,0,0,1,Car
9.768954263,8.693204588,11.00832901,0.471776899,0.031363037,0.031363037,0.031363037,0.025361598,82.45610926,82.45610926,82.45610926,1.464632749,3,Bus
9.713956796,9.124168954,9.905606912,0.186027631,0.035706889,0.027563496,0.043211971,0.007843741,78.81132573,78.81132573,78.81132573,2.644416955,2,Train
9.811083273,6.634362573,13.26416857,1.959187675,1.574931313,0.384921493,3.201211265,0.923888828,89.62827923,89.62827923,89.62827923,0,4,Walking
9.813674006,9.756215742,9.85905231,0.018076868,0.001564226,0,0.003533083,0.000780569,0,0,0,0,0,Still
12.77868592,8.51829762,17.924526,3.745499052,0.98545765,0.205348338,2.568265863,0.676245183,89.69538955,89.69538955,89.69538955,0.064285991,4,Walking
10.20489478,10.1623594,10.24600812,0.028096485,0.051410722,0.003283335,0.230886045,0.064799202,51.07766053,51.07766053,51.07766053,1.135029554,0,Still
9.951329269,8.32090126,12.25002613,0.546268546,0.142099814,0.005431804,0.678676292,0.126640249,0,0,0,0,3,Bus
9.835711196,8.852775144,11.65621306,0.710077034,0.061657138,0.017633264,0.165945505,0.044581142,77.29946351,76.51760598,78.08132104,1.105713522,1,Car
9.761165272,4.66907041,13.11793246,1.216756133,0.75827242,0.035514341,2.818966749,1.374712026,89.35097826,89.35097826,89.35097826,0.447762341,2,Train
10.7680973,6.4412376,14.23704091,2.973116044,1.378382617,0.153519135,3.642001276,0.884855636,89.77467968,89.77467968,89.77467968,0.064285991,4,Walking
11.10215673,3.30028595,15.1665321,3.59552124,0.685384992,0.424365343,1.065175849,0.22596129,77.36583376,77.36583376,77.36583376,2.575569037,4,Walking
10.09404216,9.498178613,10.67629128,0.37749537,0.025116353,0.009635367,0.04735208,0.010909667,89.75746732,89.75746732,89.75746732,0.081124276,1,Car
10.20946588,5.68618823,15.10876045,2.943313496,0,0,0,0,0,0,0,0,4,Walking
9.985827132,9.375309846,10.77882076,0.380758669,0.024609689,0.003840866,0.05438068,0.016096592,78.9093717,78.9093717,78.9093717,0.443461741,1,Car
9.622866912,9.574878773,9.646227546,0.022112146,0.005862363,0.00178208,0.010244296,0.002544732,69.40232706,69.40232706,69.40232706,0.344938057,0,Still
9.67813309,8.467662816,10.84598231,0.660620068,0.176670821,0.048197058,0.4467208,0.100381785,89.76396123,89.76396123,89.76396123,0.186592981,3,Bus
12.17812913,4.954573875,22.4713052,4.701921595,1.343334448,0.277701377,2.684316575,0.623086418,89.76000899,89.76000899,89.76000899,0,4,Walking
9.670115553,9.566215902,9.753219394,0.05979313,0.009327983,0.001030844,0.018631013,0.00523183,89.7467276,89.7467276,89.7467276,0,2,Train
9.858262972,9.817527438,9.920923546,0.020237395,0,0,0,0,47.12051714,47.12051714,47.12051714,0.811517088,0,Still
10.4467059,10.0762701,10.73636144,0.22417338,0.23396213,0.099260456,0.309163375,0.077775759,89.74870697,89.74870697,89.74870697,0.026062347,1,Car
9.797407316,9.086461901,10.12547976,0.158785755,0.06888939,0.036015157,0.101763622,0.046491186,53.87453898,53.87453898,53.87453898,0.318415701,0,Still
9.562766472,8.123765629,10.74694153,0.774290924,0.127575969,0.022138315,0.517917545,0.124170478,83.9268404,83.9268404,83.9268404,0,3,Bus
9.861445878,9.025759276,10.4159253,0.403603357,0.036204464,0.019322148,0.057878278,0.013671646,84.41000691,84.41000691,84.41000691,2.069550669,1,Car
10.44391564,7.926515719,13.77206029,1.64412963,0.806423073,0.363595202,1.17230509,0.349723246,73.63748244,73.63748244,73.63748244,4.549349099,4,Walking
10.9552007,5.452688833,14.84345002,3.385471166,0.66219333,0.109406123,1.164210765,0.29358829,81.60747833,81.60747833,81.60747833,0,4,Walking
10.17974142,10.07308455,10.28633656,0.061518696,0.015942812,0.001925149,0.042227292,0.009523503,89.77045029,89.77045029,89.77045029,0.006981304,2,Train
9.717142648,8.176347623,11.08849785,0.835528083,0.47764194,0.042390332,1.10632184,0.339008096,89.80085601,89.80085601,89.80085601,0.010171437,3,Bus
9.807451634,9.337242531,10.12612747,0.138825311,0.031545599,0.001065265,0.173078435,0.039110332,0,0,0,0,3,Bus
9.835545234,9.783723989,9.890281654,0.016348123,0.004518183,0,0.020071119,0.004400082,0,0,0,0,0,Still
9.985767035,9.961149061,10.00643774,0.014864744,0.006998106,0.001096618,0.014228597,0.003287673,78.77339602,78.77339602,78.77339602,7.416336092,0,Still
11.11886047,9.864163746,13.90545719,1.620638938,0.628326881,0.146527119,1.454017215,0.381923374,79.54898455,79.54898455,79.54898455,0,4,Walking
9.783229238,9.139944558,10.51959628,0.229510503,0.028599978,0.028599978,0.028599978,0.00018579,76.33410367,76.33410367,76.33410367,1.026466646,3,Bus
10.24724065,9.427015169,10.97428043,0.638323752,0.061093763,0.046213329,0.095500228,0.023066073,0,0,0,0,2,Train
9.766199465,8.735748113,10.63247795,0.293154874,0.08689687,0.006903703,0.390349295,0.060680116,0,0,0,0,2,Train
9.986532159,4.207427163,14.23618513,3.624559264,0.50585992,0.094794223,0.767614294,0.218734958,75.20392459,75.20392459,75.20392459,0,4,Walking
9.859375546,9.354675373,10.61401559,0.452942947,0.023646743,0.002356433,0.06494627,0.013377541,89.75605496,89.75605496,89.75605496,0.081124276,1,Car
10.02913654,8.860606371,10.72935855,0.736505011,0.139529965,0.035757675,0.44044327,0.09831562,67.40285694,67.40285694,67.40285694,0,1,Car
9.621693435,8.774520233,9.959504669,0.443237473,0.175160948,0.056346162,0.362193264,0.071610413,89.7580322,89.7580322,89.7580322,0.54663232,1,Car
10.40621584,6.451925431,15.49344161,2.435629334,0,0,0,0,78.02262503,78.02262503,78.02262503,7.077717523,4,Walking
9.81293074,8.98249166,10.64292021,0.547754215,0.117558222,0.027158733,0.773163873,0.152611441,89.78538492,89.78538492,89.78538492,0.54663232,1,Car
9.937225939,9.14467203,10.2519126,0.265530174,0,0,0,0,61.39336194,61.39336194,61.39336194,4.557620769,4,Walking
11.53674435,4.206019171,23.05837662,4.825285742,1.15177702,0.219865261,2.067333223,0.55889884,89.74220164,89.74220164,89.74220164,0,4,Walking
9.410646229,9.33803541,9.487556834,0.037512404,0.018895081,0.003316848,0.070410742,0.019892049,41.51093923,41.51093923,41.51093923,0,0,Still
10.14864875,9.686512985,11.84739395,0.557934461,0.018828574,0.003194173,0.042562349,0.010629103,0,0,0,0,2,Train
9.840027789,9.452041615,10.42829842,0.151624758,0.046896842,0.032462186,0.062892426,0.015275053,60.70058564,60.70058564,60.70058564,0.919797099,0,Still
9.712262207,8.968424717,10.88928879,0.537173016,0.041004727,0.01510273,0.079009309,0.022161892,0,0,0,0,1,Car
9.843545501,9.350757828,10.36322309,0.178956259,0.014913121,0.014913121,0.014913121,0.008190499,71.13328524,71.13328524,71.13328524,1.25992727,3,Bus
11.47365379,8.78700211,14.92395136,2.242508907,0.471854956,0.069226548,1.71846019,0.454216685,89.76452569,89.76452569,89.76452569,0,3,Bus
10.17316265,9.91931928,10.33140327,0.112304322,0.017827461,0.002525779,0.044360462,0.01187891,89.75351213,89.75351213,89.75351213,0.122969183,2,Train
9.845988234,9.800184873,9.878836958,0.016596991,0.006348298,0.006348298,0.006348298,0.007370709,48.56269588,48.56269588,48.56269588,5.291097525,0,Still
9.45913128,8.596291599,9.958369431,0.424460302,0.203068651,0.0243866,0.598667652,0.162122585,89.80872162,89.80872162,89.80872162,0.54663232,1,Car
9.682682072,8.686881967,10.61227743,0.374473846,0,0,0,0,0,0,0,0,2,Train
10.7051593,6.10027509,21.3792596,4.550347277,1.512945446,0.498027618,3.629637783,0.942724019,89.75887945,89.75887945,89.75887945,0.052428386,4,Walking
9.692864547,8.999502184,10.03210766,0.253951507,0.200389683,0.186208321,0.212941589,0.007206152,89.75732568,89.75464236,89.76000899,0.00379478,3,Bus
9.878139512,9.70482864,10.01712289,0.093294386,0.007084217,0.001806153,0.015292999,0.002962931,86.66733311,86.66733311,86.66733311,1.548786831,1,Car
10.11252181,7.383301783,14.36645282,1.288102652,0,0,0,0,61.0845982,61.0845982,61.0845982,6.678706655,4,Walking
10.20377001,9.762101915,10.63522573,0.314001327,0.294850977,0.033342581,0.437312804,0.138259844,89.72662562,89.72662562,89.72662562,0.000993908,1,Car
17.427391,4.29912665,43.93826778,9.485932818,0.870419046,0.380703521,1.360134571,0.692562338,0,0,0,0,4,Walking
9.633485187,9.113346256,10.09079267,0.291492542,0.207394313,0.085767891,0.611919465,0.148560084,88.85963527,88.47310785,89.24616269,0.54663232,1,Car
9.61753994,9.568313953,9.818561911,0.070298224,0.009171827,0.00091794,0.018973573,0.00422031,78.43892908,78.43892908,78.43892908,0.004187966,2,Train
9.855387798,9.811289754,9.874900846,0.016330376,0.001744422,0,0.003368662,0.001085406,0,0,0,0,0,Still
9.999606133,4.356963144,14.84881669,2.105502565,0.098881112,0.051761593,0.14600063,0.066637062,0,0,0,0,1,Car
9.972705513,9.95002615,10.02438255,0.029808046,0.017180366,0.002180779,0.060162528,0.011541204,89.60100165,89.60100165,89.60100165,2.099441427,0,Still
10.12261672,10.09984413,10.15621425,0.020685085,0.020541145,0.006070505,0.046646578,0.009749543,89.76760774,89.74814148,89.78707401,0.027529457,4,Walking
9.818294462,8.795665019,10.90845128,0.743290348,1.317710838,0.40137425,3.090124668,0.886037753,16.9019608,16.9019608,16.9019608,8.752192834,4,Walking
9.667731205,9.47065777,9.880148085,0.109241074,0.009429836,0.00403946,0.017157564,0.00377389,89.48957021,89.48957021,89.48957021,0.028259793,2,Train
9.963659376,9.463400402,10.31839332,0.292485043,0.049445702,0.024626093,0.09868826,0.024580211,66.13278882,66.13278882,66.13278882,0,1,Car
10.21433351,10.01173211,10.71848217,0.235004532,0.026870477,0.007416541,0.06195498,0.013868728,89.73314263,89.73314263,89.73314263,0.010617205,2,Train
10.11871928,9.481020177,10.44362223,0.305921767,0.05683425,0.00879289,0.178038109,0.040606141,89.75774976,89.75774976,89.75774976,0.010772381,2,Train
9.831355746,9.816834291,9.865245275,0.012113318,0.003665192,0.003665192,0.003665192,0.00130067,0,0,0,0,0,Still
9.623830108,9.496416203,9.731854776,0.03891117,0,0,0,0,47.60422483,47.60422483,47.60422483,1.543535889,0,Still
9.862620417,9.750553348,10.08354487,0.057066221,0.022998009,0.003863451,0.075569733,0.026491633,67.69065231,67.69065231,67.69065231,5.395697853,0,Still
9.635495668,9.084120956,10.44777023,0.335222998,0.03545098,0.00877655,0.094067864,0.021818928,89.78876278,89.78876278,89.78876278,0.018753759,2,Train
9.849969647,9.794847268,9.900415092,0.023705697,0,0,0,0,48.23239412,48.23239412,48.23239412,4.829448176,0,Still
9.69454815,9.65836482,9.726301712,0.014405347,0,0,0,0,49.30765703,49.30765703,49.30765703,1.006611253,1,Car
9.965866825,9.247321467,10.68358951,0.383834543,0.017322762,0.003024552,0.031309637,0.008054205,89.75294695,89.75294695,89.75294695,1.548786831,1,Car
10.63956298,6.622009618,15.86548806,2.817135276,1.435478329,0.310429897,4.356803228,1.113842875,89.76819378,89.76819378,89.76819378,0.02707035,4,Walking
9.843558623,9.816624079,9.864706046,0.01273711,0,0,0,0,32.51881455,25.57507202,39.46255707,9.819934855,0,Still
9.783982635,9.424802839,10.16685026,0.177190135,0.022720824,0.002382004,0.051165973,0.013911009,0,0,0,0,3,Bus
10.1692944,9.90327892,10.34607902,0.165515066,0.034801573,0.005894121,0.06885149,0.018762425,89.77496156,89.77496156,89.77496156,0.006983799,2,Train
9.877359278,9.718813941,10.00789884,0.044185421,0.010224347,0.001065265,0.037542071,0.006874528,0,0,0,0,3,Bus
9.852031717,9.826499367,9.874821175,0.012698864,0,0,0,0,30.88136089,30.88136089,30.88136089,0,0,Still
9.538415737,9.460513523,9.636371756,0.031941093,0,0,0,0,35.7065967,35.7065967,35.7065967,1.543535889,0,Still
10.17784254,10.13797754,10.21536412,0.024080102,0.005524629,0.00035622,0.012150692,0.002675672,88.91830828,88.91830828,88.91830828,1.676496276,2,Train
9.932587147,8.325074769,11.55842585,0.637454947,0.090193586,0.004582466,0.60228674,0.159305097,88.89485692,88.01869952,89.77101433,1.239073688,0,Still
9.788912393,8.038066995,10.63419605,0.74704296,0.160983392,0.053801764,0.431530496,0.096740538,85.29730053,85.29730053,85.29730053,0,1,Car
10.20142531,10.16963096,10.22234411,0.014797673,0.008389427,0.002857919,0.025565826,0.004252195,83.39642658,83.39642658,83.39642658,0.122969183,2,Train
14.66113878,6.624943208,36.47398689,7.406865218,2.114907377,0.911707655,3.103465301,0.790811142,90.30873362,90.30873362,90.30873362,0,4,Walking
12.5986748,6.890962714,16.14693167,3.307174825,1.328022757,0.415726026,3.468901257,0.819024532,89.70505634,89.70505634,89.70505634,0.244118162,4,Walking
7.598464308,4.861172297,13.65157842,3.735634419,0.54918182,0.22456429,1.07704378,0.24397392,77.83520803,77.83520803,77.83520803,0,4,Walking
13.97955176,2.256781449,64.90239545,8.878539141,2.537732006,0.700048996,6.052375944,1.122934582,0,0,0,0,4,Walking
11.72542158,4.270848893,25.15345209,5.335688877,1.584837908,0.282457126,3.636958366,1.02522925,89.73484191,89.73484191,89.73484191,0,4,Walking
10.17936205,9.85306837,10.58706507,0.16758354,0.018244213,0.003719829,0.056016114,0.011046181,89.76226764,89.76226764,89.76226764,0.001197709,2,Train
9.657758873,9.029123878,10.28644342,0.414024684,0.099004384,0.019247721,0.353880839,0.070550235,89.76904004,89.76904004,89.76904004,0.013130846,1,Car
10.2993211,8.088141948,12.45625179,1.604990051,0.883040454,0.142877791,1.999408642,0.493791658,88.57273719,88.57273719,88.57273719,0.095156658,4,Walking
9.590984458,7.982080114,10.10421536,0.481317294,0.046056319,0.008977849,0.098430843,0.027292448,76.51953611,76.50332745,76.53574478,0.022922515,2,Train
9.729061559,7.139445584,14.3552895,2.184604469,0.477483133,0.056265696,1.230785445,0.341807871,89.77369108,89.76791167,89.77947049,0.008173321,3,Bus
9.77463946,9.669241035,9.877541513,0.032700953,0.009825741,0.006691693,0.014862993,0.003615591,74.37003378,74.37003378,74.37003378,4.008184246,3,Bus
9.655694097,9.176192729,10.08333085,0.207007957,0,0,0,0,72.582073,72.582073,72.582073,0.289731158,1,Car
9.972095616,8.994819227,11.22708388,0.487490901,0.062000727,0.037269036,0.086732417,0.034975892,82.04156809,78.83221604,85.25092014,4.538709195,1,Car
9.791342992,9.170116444,10.22763256,0.252210909,0.042382558,0.018265481,0.064172791,0.012911408,85.01961614,85.01961614,85.01961614,0.354573817,1,Car
10.0629992,4.109966913,18.49117311,1.79417087,0.296467434,0.019322147,1.483950109,0.243231847,0,0,0,0,3,Bus
10.00019824,9.990616075,10.02072169,0.010131511,0.00640407,0.00148693,0.015531656,0.003320929,83.56168866,83.56168866,83.56168866,6.790333072,0,Still
10.78717021,8.597849943,29.84124375,3.209024859,1.062048361,0.682492597,1.84589248,0.451397382,64.74364307,62.4900845,66.99720164,3.187013098,0,Still
9.87494531,7.292070293,14.19305298,1.878880695,0,0,0,0,69.57603361,61.64852602,77.5035412,11.21118875,4,Walking
9.546276409,9.44834839,9.639897382,0.032989461,0,0,0,0,43.10672075,43.10672075,43.10672075,1.543535889,0,Still
10.29704518,9.857734296,11.17569123,0.439106858,0.490727618,0.004131329,1.985069324,0.556895776,79.3659223,79.3659223,79.3659223,0.006983799,2,Train
10.06333983,8.78993582,11.06151027,0.689722664,0.030977939,0.005216063,0.067498825,0.017008972,0,0,0,0,2,Train
9.908957009,8.113183099,11.48817704,0.550640207,0,0,0,0,62.14419939,62.14419939,62.14419939,5.538315741,3,Bus
9.865128198,8.818054977,11.23297728,0.428108541,0,0,0,0,69.07859184,69.07859184,69.07859184,2.701138087,2,Train
9.850955949,4.90204164,21.15411752,4.912860006,1.569719385,0.243584278,3.2852453,0.937982207,89.72634216,89.72634216,89.72634216,0,4,Walking
9.015259716,3.87329177,14.88796055,4.365558684,0.637309395,0.15268411,1.707833072,0.409495641,77.87412586,77.87412586,77.87412586,0,4,Walking
10.92256147,8.102448279,15.05563947,1.888280172,0.92205431,0.506992195,1.491900824,0.429577102,77.2664572,77.2664572,77.2664572,4.549349099,4,Walking
9.585784552,9.531946548,9.661137307,0.042386946,0.055776712,0.02052779,0.238696411,0.047154316,89.73808839,89.72520824,89.75096855,0.018215291,3,Bus
9.313521789,9.229760937,9.408309581,0.0627739,0.011451046,0.003531291,0.01913544,0.005061367,71.66170733,71.66170733,71.66170733,0.149747512,3,Bus
9.578772508,8.857683452,10.68425065,0.483275464,0.039765998,0.007379987,0.106353135,0.021609275,89.73455872,89.73455872,89.73455872,0.037445572,2,Train
9.859663399,9.721062839,10.1036127,0.078867141,0,0,0,0,56.01434157,56.01434157,56.01434157,14.60492068,0,Still
9.98716805,7.636036778,12.1184902,0.775577362,0,0,0,0,73.74701139,73.74701139,73.74701139,1.161554693,1,Car
9.929474713,9.44278588,10.7096988,0.285889627,0.015301033,0.005834694,0.035266528,0.009648875,76.56933095,76.56933095,76.56933095,2.162526162,1,Car
9.901064184,7.740293801,11.99064019,0.932249072,0.093156828,0.077394481,0.108919175,0.022291325,84.3538892,84.3538892,84.3538892,0,1,Car
9.700796884,9.241215386,9.851042278,0.143507284,0.052904907,0.004571297,0.134645563,0.050831385,66.79697566,66.79697566,66.79697566,0.022922515,2,Train
10.88042095,9.233380302,13.30875339,1.204091581,0.454723375,0.033092211,1.767335081,0.577504472,59.44405677,59.44405677,59.44405677,0,3,Bus
9.65389568,9.598628279,9.692619538,0.03048984,0.007712522,0.002368113,0.014074039,0.003488646,82.38841727,82.38841727,82.38841727,0.197536526,2,Train
9.759919277,9.040072575,10.30551318,0.264027814,0.023921642,0.010328122,0.035395005,0.01154261,81.56561256,80.72698776,82.40423737,1.185994569,1,Car
9.833107944,9.21031725,10.50873929,0.217925792,0.047101927,0.004881655,0.198565412,0.042822991,0,0,0,0,3,Bus
9.861131829,9.825483296,9.891916195,0.016151269,0,0,0,0,51.17417141,51.17417141,51.17417141,0.811517088,0,Still
10.20581345,10.18136641,10.23122605,0.016108182,0.006917446,0.003230866,0.012547866,0.002570557,83.11279268,83.11279268,83.11279268,0.122969183,2,Train
9.915176371,9.801634759,10.15269469,0.128741311,0.01648834,0.008584083,0.032347302,0.006842593,74.50679632,74.50679632,74.50679632,1.597227664,2,Train
9.860086324,9.836350755,9.900133099,0.016884083,0.001709966,0.001065265,0.002382004,0.000506688,0,0,0,0,0,Still
9.868717859,9.309211567,10.42287514,0.336452354,0.023740408,0.004392198,0.031348473,0.009879135,89.29306915,89.29306915,89.29306915,0,2,Train
9.828561027,9.798615258,9.853838777,0.014717879,0.001731476,0.001065265,0.002382004,0.00058321,54.13435565,54.13435565,54.13435565,4.861349936,0,Still
10.97303791,5.343782273,14.77883206,3.55339446,0.574972002,0.226856014,1.088736269,0.232374543,75.32974412,75.32974412,75.32974412,0,4,Walking
9.996785797,9.981185861,10.02043733,0.01715545,0.077632379,0.006597252,0.253776373,0.084438625,72.45771983,68.82447348,76.09096617,5.138186252,4,Walking
9.858061794,5.453960643,12.95937194,2.157926644,0.396836879,0.064363565,1.160240108,0.259436087,89.83227583,89.83227583,89.83227583,0,3,Bus
10.10942207,7.878994895,12.32090052,1.10719327,0.140184412,0.019527101,0.567879367,0.121915198,89.76875796,89.76875796,89.76875796,1.023190914,3,Bus
10.36186489,9.580721002,14.21639344,1.174513046,0.543744128,0.008838435,2.791418394,0.883569787,89.76904004,89.76904004,89.76904004,0,3,Bus
9.743633681,8.757438519,11.10229857,0.473656481,0,0,0,0,69.15570353,68.86212913,69.44927793,0.415176896,2,Train
9.809688945,9.784889293,9.907338025,0.026117761,0.011318115,0.000666863,0.032948691,0.008320699,87.2146626,86.50045601,87.9288692,1.010040658,0,Still
9.883302937,7.603985373,11.39179454,0.809201463,0.029691065,0.007681731,0.086817423,0.019784944,82.31221023,82.31221023,82.31221023,2.727141154,1,Car
10.57574399,10.18298634,11.10722473,0.207397794,0.080180622,0.035837543,0.111195267,0.011675853,70.31217898,70.31217898,70.31217898,2.721671465,2,Train
9.830089527,9.292083566,10.22852839,0.242699783,0,0,0,0,73.11620989,73.11620989,73.11620989,1.406284566,1,Car
9.996373358,9.981387961,10.02482171,0.012669285,0.007314917,0.002891088,0.012617257,0.00290194,82.29888831,82.29888831,82.29888831,6.790333072,0,Still
9.296339454,7.602162427,11.52100833,1.043763298,0.981681918,0.104944244,2.100800268,0.664310014,0,0,0,0,4,Walking
9.844821566,9.771844286,9.913669643,0.0203422,0.002351825,0.001727788,0.003455576,0.000741133,0,0,0,0,0,Still
13.27339242,3.152838415,35.33775349,7.303595655,1.51304641,1.260353298,2.081417134,0.324597953,89.38730798,89.38730798,89.38730798,3.36612749,4,Walking
12.21736992,5.191025253,33.76863508,7.615044951,2.036059787,0.87350041,3.683416316,0.888305278,68.40901718,68.40901718,68.40901718,4.549349099,4,Walking
10.22265051,10.19642877,10.27376639,0.025556355,0.01036957,0.001061227,0.019360475,0.004422735,87.43059264,87.43059264,87.43059264,0.008189536,2,Train
10.21696455,10.16384179,10.26592833,0.03681995,0.011352626,0.001290248,0.084194383,0.014572096,59.09449582,59.09449582,59.09449582,15.78244676,0,Still
9.936010668,8.60463655,11.23653528,0.73451086,0.188014863,0.067173122,0.321939352,0.060562985,89.78200574,89.78200574,89.78200574,0.010171437,3,Bus
10.00498977,7.647000822,12.02237981,1.4519451,0,0,0,0,58.40665547,56.70112203,60.11218891,2.411988517,4,Walking
9.518031324,8.219794197,12.26411009,1.087877537,0.185573561,0.018264745,0.589680278,0.137822908,86.77948302,86.77948302,86.77948302,0,3,Bus
9.885696121,7.776468405,12.89365817,1.77279799,0.180251481,0.009324419,0.524788649,0.131063224,89.78594798,89.78594798,89.78594798,0.014161619,3,Bus
9.217275647,8.865195205,9.32234745,0.109479341,0.012139726,0.012139726,0.012139726,0.086529777,0,0,0,0,3,Bus
9.694465434,9.675012108,9.714253485,0.008057234,0.002862244,0.002731872,0.002992616,0.000184374,77.89628658,77.89628658,77.89628658,0.993230403,0,Still
9.844389855,8.747373398,10.81915518,0.650536669,0.09146963,0.011221436,0.220008792,0.057637081,89.88309188,89.88309188,89.88309188,0.091202633,1,Car
9.723496227,8.533934749,11.20154855,0.419430156,0.021119623,0.001065265,0.075761204,0.013576623,0,0,0,0,2,Train
9.807114974,9.77182184,9.844671786,0.016860041,0.001428335,0,0.003840866,0.000675589,0,0,0,0,0,Still
10.26536557,9.912883915,10.79935474,0.264868068,0.019253899,0.005081887,0.059897522,0.011350343,89.74616198,89.74616198,89.74616198,0.122969183,2,Train
