;ID;Latitud;Longitud;Usuario;Seccion;Indice_Gini;Distribucion_P80P20;Renta_neta_media_por_persona;Renta_neta_media_por_hogar;Media_de_la_renta_por_unidad_de_consumo;Mediana_de_la_renta_por_unidad_de_consumo;Renta_bruta_media_por_persona;Renta_bruta_media_por_hogar;Salarios;Prestaciones_desempleo;Poblacion_Total;Porcentaje_Pob_Espaniola;IngXUdCo_menor_al_40porc_mediana;IngXUdCo_menor_al_60porc_mediana;IngXUdCo_menor_al_60porc_mediana;IngXUdCo_menor_al_60porc_mediana;IngXUdCo_menor_al_60porc_mediana;IngXUdCo_menor_al_60porc_mediana;IngXUdCo_menor_al_60porc_mediana;IngXUdCo_menor_al_60porc_mediana;IngXUdCo_menor_al_60porc_mediana;IngXUdCo_menor_al_60porc_mediana;IngXUdCo_menor_al_60porc_mediana;IngXUdCo_menor_al_60porc_mediana;IngXUdCo_menor_al_60porc_mediana;IngXUdCo_menor_al_60porc_mediana;IngXUdCo_menor_al_60porc_mediana;IngXUdCo_menor_al_60porc_mediana;IngXUdCo_menor_al_60porc_mediana;IngXUdCo_mayor_al_140porc_mediana;IngXUdCo_mayor_al_160porc_mediana;IngXUdCo_mayor_al_200porc_mediana
1747;890179195497836545;40.59539;-3.9836;escuelanovarte;2806101007;29.7;2.5;18165.0;54246.0;28524.0;24850.0;23091.0;68956.0;15667.0;536.0;2165.0;94.6;4.2;6.5;6.5;6.5;6.5;6.5;6.5;6.5;6.5;6.5;6.5;6.5;6.5;6.5;6.5;6.5;6.5;59.8;50.0;33.9
1748;532219312;40.3238782;-3.6622893;Inmoperales;2806504029;29.9;2.6;13697.0;41538.0;21434.0;19250.0;16716.0;50694.0;11476.0;817.0;2797.0;91.6;5.8;13.6;13.6;13.6;13.6;13.6;13.6;13.6;13.6;13.6;13.6;13.6;13.6;13.6;13.6;13.6;13.6;40.4;32.1;16.7
1749;712237987418021888;40.629956;-4.1739488;ConchitaMTurf;0518401001;34.3;3.3;13964.0;23421.0;17604.0;13650.0;16170.0;27121.0;8020.0;481.0;277.0;93.0;;;;;;;;;;;;;;;;;;;;
1750;1106237684975091717;40.629956;-4.1739488;ARYFS6;0518401001;34.3;3.3;13964.0;23421.0;17604.0;13650.0;16170.0;27121.0;8020.0;481.0;277.0;93.0;;;;;;;;;;;;;;;;;;;;
1751;120399288;40.629956;-4.1739488;PPGuadarrama;0518401001;34.3;3.3;13964.0;23421.0;17604.0;13650.0;16170.0;27121.0;8020.0;481.0;277.0;93.0;;;;;;;;;;;;;;;;;;;;
1752;62018940;40.629956;-4.1739488;Mathiasounet;0518401001;34.3;3.3;13964.0;23421.0;17604.0;13650.0;16170.0;27121.0;8020.0;481.0;277.0;93.0;;;;;;;;;;;;;;;;;;;;
1753;4211581102;40.629956;-4.1739488;lauraasantiuste;0518401001;34.3;3.3;13964.0;23421.0;17604.0;13650.0;16170.0;27121.0;8020.0;481.0;277.0;93.0;;;;;;;;;;;;;;;;;;;;
1754;1193856034143690752;40.629956;-4.1739488;GuadarramaIes;0518401001;34.3;3.3;13964.0;23421.0;17604.0;13650.0;16170.0;27121.0;8020.0;481.0;277.0;93.0;;;;;;;;;;;;;;;;;;;;
1755;734719795;40.629956;-4.1739488;PCivilGuada;0518401001;34.3;3.3;13964.0;23421.0;17604.0;13650.0;16170.0;27121.0;8020.0;481.0;277.0;93.0;;;;;;;;;;;;;;;;;;;;
1756;259862996;40.629956;-4.1739488;ItsMe_Po;0518401001;34.3;3.3;13964.0;23421.0;17604.0;13650.0;16170.0;27121.0;8020.0;481.0;277.0;93.0;;;;;;;;;;;;;;;;;;;;
1757;188668046;40.629956;-4.1739488;monirrama;0518401001;34.3;3.3;13964.0;23421.0;17604.0;13650.0;16170.0;27121.0;8020.0;481.0;277.0;93.0;;;;;;;;;;;;;;;;;;;;
1758;1442010354;40.2926631;-3.8181556;celiajm21;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1759;2301653931;40.2926631;-3.8181556;paulapaupaula_;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1760;949770458915893249;40.2926631;-3.8181556;Andrea_10813;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1761;364361223;40.2926631;-3.8181556;DSerrejon;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1762;1081850914561028096;40.2926631;-3.8181556;Albinagre_02;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1763;826470327077183489;40.2926631;-3.8181556;lealcarmen592;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1764;1033835953658503168;40.2926631;-3.8181556;rsuero__;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1765;495809396;40.2926631;-3.8181556;LauraLeganes5;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1766;488907091;40.2926631;-3.8181556;evisss__;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1767;514966177;40.2926631;-3.8181556;verano201;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1768;227339018;40.2926631;-3.8181556;jacobhumonegro;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1769;895661438311825409;40.2926631;-3.8181556;silvia_inte;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1770;415351743;40.2926631;-3.8181556;reformista45;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1771;1013542925530206208;40.2926631;-3.8181556;ANovo17;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1772;2957541964;40.2926631;-3.8181556;ymv_4;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1773;1129520735783915522;40.2926631;-3.8181556;soyanavito;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1774;1221108944250331137;40.2926631;-3.8181556;Francis92509132;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1775;595471950;40.2926631;-3.8181556;BunyTuber;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1776;457591889;40.2926631;-3.8181556;francandeira;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1777;717436086042107906;40.2926631;-3.8181556;albiitaa16_;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1778;327072210;40.2926631;-3.8181556;RealCas10;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1779;1680394836;40.2926631;-3.8181556;macuinfante;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1780;2811325834;40.2926631;-3.8181556;UGTAYTOLGNS;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1781;542665263;40.2926631;-3.8181556;Paula_Alberca;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1782;613730396;40.2926631;-3.8181556;HardyTheJoker;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1783;448307795;40.2926631;-3.8181556;albu_x;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1784;1413056311;40.2926631;-3.8181556;DawidOjeda;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1785;740228682233610241;40.2926631;-3.8181556;claudiaaa_1414;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1786;318350110;40.2926631;-3.8181556;samirsese;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1787;597798819;40.2926631;-3.8181556;chonlago;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1788;89873235;40.2926631;-3.8181556;FredoCorleone_;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1789;199626460;40.2926631;-3.8181556;SoyLaShey;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1790;278111258;40.2926631;-3.8181556;lndgrk;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1791;572950150;40.2926631;-3.8181556;AlbaAndrada;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1792;2970425349;40.2926631;-3.8181556;insaafinqalaab;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1793;229584092;40.2926631;-3.8181556;ponchipun;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1794;885348330;40.2926631;-3.8181556;karllisgold;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1795;1577565913;40.2926631;-3.8181556;maarcoml;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1796;140766183;40.2926631;-3.8181556;hecogo;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1797;2909901639;40.2926631;-3.8181556;clauudiiaob_;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1798;167901311;40.2926631;-3.8181556;anserran31;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1799;274971500;40.2926631;-3.8181556;HDiazGarcia;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1800;258816632;40.2926631;-3.8181556;VictorChip4;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1801;89670353;40.2926631;-3.8181556;julianscs;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1802;492171854;40.2926631;-3.8181556;LulakM;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1803;724127430;40.2926631;-3.8181556;JaviOH_24;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1804;290149793;40.2926631;-3.8181556;sandramerinob;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1805;149159167;40.2926631;-3.8181556;isabedward;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1806;887402665;40.2926631;-3.8181556;Achraf6_;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1807;851683627;40.2926631;-3.8181556;chrisjs97;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1808;775379412946681856;40.2926631;-3.8181556;_loorenaa__;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1809;189843203;40.2926631;-3.8181556;Berto_Diez;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1810;391031302;40.2926631;-3.8181556;JotaRoUg;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1811;785178204;40.2926631;-3.8181556;marimarArriba;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1812;2828488208;40.2926631;-3.8181556;Rubideleganes;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1813;1452365162;40.2926631;-3.8181556;diego7san;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1814;401929792;40.2926631;-3.8181556;AlvaroDomingo97;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1815;371801656;40.2926631;-3.8181556;Maiwels94;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1816;973161300212834304;40.2926631;-3.8181556;HipatiaFUHEM;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1817;3350618225;40.2926631;-3.8181556;pabliiitooo__;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1818;268974129;40.2926631;-3.8181556;CabaOriginals9;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1819;409596536;40.2926631;-3.8181556;onak5029;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1820;1176485448;40.2926631;-3.8181556;Nohaypatata;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1821;2241846196;40.2926631;-3.8181556;molinaleganes;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1822;1493807084;40.2926631;-3.8181556;Yogarfer07;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1823;392886372;40.2926631;-3.8181556;KristianK_93;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1824;431101333;40.2926631;-3.8181556;__vmav;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1825;310810114;40.2926631;-3.8181556;ManuAranda9;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1826;2212939823;40.2926631;-3.8181556;dborregoalon99;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1827;287575442;40.2926631;-3.8181556;Jhalio_Prrah;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
1828;82981539;40.2926631;-3.8181556;mrjavigram;2805807015;24.5;2.2;14677.0;45469.0;24203.0;22750.0;18062.0;55954.0;14502.0;712.0;2232.0;95.5;3.2;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;6.6;53.0;41.6;21.9
