screen_name,text,localidad,provincia,hora,verified,friends_count,followers,tweets,primera persona,segunda persona,tercera persona,sentimiento medio emojis,tiempo condicional,tiempo futuro,tiempo pasado,tiempo presente,mediana,sentiment,tipo_renta
veracoteloc,"🎧Descubriendo los podcasts de Fernando Morales en @bbva 

En este episodio se conoce la bonita labor que hace @adoptaunabuelo 🧓🏼👴🏻

Los abuelos cuentan mejores historias que Netflix https://t.co/RuGiAa5NV5 a través de @BBVA",Negreira,A Coruña,10,0,917,505,3953,0,0,3,0.0,0,0,0,3,14350.0,0.977879,<16000
wmelon84,"estás teniendo un mal martes, javi al rescate:
https://t.co/pdrQkAIL2P",Piélagos,Cantabria,9,0,700,253,8202,0,1,0,0.0,0,0,0,1,19250.0,-0.844407,<23000
wmelon84,"hola @FestivalSonica, se me olvidó poner en la encuesta (y por pedir que no quede):
 - @foals 
 - @theblackkeys 
y ya aprovecharé este tweet para hacer 🧻 y seguir pidiendo, que es triste pedir, pero más triste es robar 😬",Piélagos,Cantabria,11,0,700,253,8202,1,0,4,0.0,0,1,1,3,19250.0,-0.961179,<23000
wmelon84,"hoy en #salvadosluz han hablado de #Wildpoldsried, un pueblo que genera 8 veces más de la energía que consumen. gran ejemplo para otros pueblos @LPdeCos guiño guiño",Piélagos,Cantabria,21,0,700,253,8202,0,0,3,0.0,0,0,0,3,19250.0,0.0,<23000
wmelon84,"pero que subidón! no me había enterado yo de esto:
https://t.co/gDlJ2rWjE0",Piélagos,Cantabria,18,0,700,253,8202,0,0,1,0.0,0,0,1,0,19250.0,-0.690345,<23000
wmelon84,"mis nuevos compañeros de mesa al mediodía
#seinfeld #sitcom https://t.co/20RvBpv1aH",Piélagos,Cantabria,13,0,700,253,8202,0,0,0,0.0,0,0,0,0,19250.0,0.0,<23000
wmelon84,visto S1E1 de #EuphoriaHBOMax y #overrated o paciencia que mejora?,Piélagos,Cantabria,7,0,700,253,8202,0,0,1,0.0,0,0,0,1,19250.0,0.0,<23000
wmelon84,"cosas que se entienden mejor juntas
 - https://t.co/R3rNI3DRG8
 - https://t.co/bKjkeFz4vN",Piélagos,Cantabria,19,0,700,253,8202,0,0,1,0.0,0,0,0,1,19250.0,0.735468,<23000
wmelon84,"“…no sean tan miserables…”
“…aquí lo que hay es franquistas…”",Piélagos,Cantabria,21,0,700,253,8202,0,0,3,0.0,0,0,0,3,19250.0,-0.557104,<23000
wmelon84,"""Por suerte o desgracia los equipos de producto son el cuello de botella de la empresa.""
muy de acuerdo con @javisantana en su newsletter de hoy",Piélagos,Cantabria,14,0,700,253,8202,0,0,1,0.0,0,0,0,1,19250.0,-0.4495989999999999,<23000
wmelon84,emprendedores por una buena causa https://t.co/zGMCrQv3K0,Piélagos,Cantabria,20,0,700,253,8202,0,0,0,0.0,0,0,0,0,19250.0,0.952982,<23000
enricpey,Es indignante el trato de @caixabank a los ciudadanos de Pontevedra... Ni una oficina con caja en toda la ciudad. #adios #adeu #byebye,Marín,Pontevedra,8,0,75,43,825,0,0,1,0.0,0,0,0,1,15050.0,-0.804653,<23000
enricpey,"Bueno, pues otro año más, dorsal de @lamitja listo para usar..... #run #running #runner #instarunner #instarun #esquancorroquehiveigclar @sgpontevedra @mediompontevedra en Granollers https://t.co/psDx9RMdzx",Marín,Pontevedra,7,0,75,43,825,0,0,0,0.0,0,0,0,0,15050.0,0.0,<23000
enricpey,"La Estrella.... #beer #birra #bier #biere #garimba #somoslaresistencia #posamunaestrella #dameunaestrella @estrellagalicia en Pontevedra, Spain https://t.co/rb8pGpIWjn",Marín,Pontevedra,19,0,75,43,825,0,0,0,0.0,0,0,0,0,15050.0,0.0,<23000
enricpey,"Pedazo de #regalo me trajo @fdezrguezfran de #dubai ....  Gracias hermabo.¡¡¡Estaban buenísimas!!! #regal #gift #beer @instabeerofficial #biere #garimba #cerveza #cervesa en Pontevedra, Spain https://t.co/Y3mnIVA4kM",Marín,Pontevedra,11,0,75,43,825,1,0,1,0.0,1,0,1,0,15050.0,0.809415,<23000
enricpey,"Ying&amp;Yang, la noche y el día, al agua y el aceite.... Son mis dos ratitas.... Las que me hacen perder la cabeza.... #filles  #hijas  #daughters #germanes #hermanas #sisters #aina #abril #ainaabril en Pontevedra, Spain https://t.co/9qfpNcdVaP",Marín,Pontevedra,18,0,75,43,825,0,0,2,0.0,0,0,0,2,15050.0,-0.496061,<23000
enricpey,Aprovechando los últimos días de veroño que nos quedan...... #mtb #btt #mountainbike #bike #biker @trekbikes #canteiro #pontillondocastro #galifornia en Embalse de Pontillón de Castro https://t.co/1uEURnhMU3,Marín,Pontevedra,7,0,75,43,825,0,0,1,0.0,0,0,0,1,15050.0,0.8070510000000001,<23000
enricpey,"3 generacions..... #avi #abuelo #avó  #grandpa #pare #padre #father #pai #filles #hijas #daughters #fillas #pey en Pontevedra, Spain https://t.co/eGVJ7Ka8Ec",Marín,Pontevedra,12,0,75,43,825,0,0,0,0.0,0,0,0,0,15050.0,0.0,<23000
enricpey,"Este año es un poco rara, pero la recepción a SSMM los Reyes Magos de Oriente, sigue siendo mágica y especial.... #losreyes #ssmmreyesmagos #ssmmreyesmagosdeoriente #regalitos #ainaabril #navidad en Pontevedra, Spain https://t.co/QJXXiPm9x0",Marín,Pontevedra,11,0,75,43,825,0,0,2,0.0,0,0,0,2,15050.0,0.770658,<23000
enricpey,"¡¡¡Una #sansilvestre muy chula!!! Por primera vez, aun que no sea competitiva, entré el 1º.... @sgpontevedra @milervintage #run #running #runner en Pontevedra, Spain https://t.co/VZB9POHPRm",Marín,Pontevedra,17,0,75,43,825,1,0,1,0.0,0,0,1,1,15050.0,0.5935520000000001,<23000
enricpey,"Como cada domingo me he levantado y estoy viendo #lomejordecadacasa y por fin @antena3com ha puesto contenido nuevo... ¡¡Está muy bien!! Jolin es de mis programas favoritos pero últimamente, me lo sabía de memoria.",Marín,Pontevedra,8,0,75,43,825,2,0,4,0.0,0,0,1,5,15050.0,0.81533,<23000
anillabelmonte,"Mi color favorito es el otoño

#otoño #autumn #nature #instagood #tardor #fall #autummvibes #autummcolors #autummleaves en Sans-Souci Castle in Potsdam https://t.co/yE2L4tEBkj",Toledo,Toledo,19,0,310,126,4413,0,0,1,0.0,0,0,0,1,17150.0,0.0,<23000
anillabelmonte,"Hoy, en un caso claro de lunes, ir a comprar sin llevarme el bolso. https://t.co/8qxOvr9Vlo",Toledo,Toledo,9,0,310,126,4413,0,0,0,0.0,0,0,0,0,17150.0,0.28672,<23000
anillabelmonte,"Al #2022 le pido que sigas pintando mi cielo de azul.

#whishlist #propositos2022 #wanderlust #praha2021 #praguestagram #praguelove #welivetoexplore #traveltheworld #travelgram en Karlov Most https://t.co/0cdTQrnIvu",Toledo,Toledo,10,0,310,126,4413,2,0,0,0.0,0,1,0,1,17150.0,0.267214,<23000
anillabelmonte,Quiero ver esto por el resto de mi vida. #BalloonWorldCup,Toledo,Toledo,19,0,310,126,4413,1,0,0,0.0,0,0,0,1,17150.0,-0.624499,<23000
anillabelmonte,"Viaja, que al final solo nos llevamos recuerdos.

#egypt2021 #traveltheworld #travelgram #wanderlust #visitegypt #egiptian  #unlimitedegypt #egypt #experienceegypt #roamtheplanet #thisisegypt #beautifuldestinations #wowshots
https://t.co/gP3y6Z6QcL",Toledo,Toledo,11,0,310,126,4413,1,0,1,0.0,0,0,0,2,17150.0,0.593037,<23000
anillabelmonte,"Desde el primer momento en que te vi, supe que tú ibas a ser para mí.

#que18añosnoesnada #aniversario #kiss #egypt2021 #instagood #instalove en Temple of Edfu https://t.co/HFAhvNWM0b",Toledo,Toledo,11,0,310,126,4413,2,1,0,0.0,0,0,2,1,17150.0,0.0,<23000
anillabelmonte,"Somos las cervezas que nos debemos.

#praha2021 #prague #czechrepublic #pragueworld #wanderlust #instaprague #praguestagram #czechbeer #beerlover #beerstagram#beerporn #ceskepivo en Strahov Monastery https://t.co/Rmm5YTq180",Toledo,Toledo,18,0,310,126,4413,2,0,0,0.0,0,0,0,2,17150.0,0.754008,<23000
anillabelmonte,"Lo mejor 
es no pensarlo mucho:
seguir andando,
tomar cafés, enamorarse,
ver la lluvia...

#praha2021 #pragueworld #prague#instaprague #wanderlust #photooftheday #instagood #selfie #instagood #fridayvibes https://t.co/e1el6YY1Sk",Toledo,Toledo,10,0,310,126,4413,0,0,1,0.0,0,0,0,1,17150.0,0.5924590000000001,<23000
anillabelmonte,"Mira #NoSpoilers , pero #SpiderManNowWayHome es lo mejor del MCU, hasta ahora.",Toledo,Toledo,19,0,310,126,4413,0,1,1,0.0,0,0,0,1,17150.0,0.706051,<23000
anillabelmonte,"Marido viendo en bucle el (no) gol del #ValenciaElche 
Por favor, @LaLiga estáis jugando con un matrimonio, poned el puto sensor ése.
#RoboAlElche",Toledo,Toledo,21,0,310,126,4413,0,1,1,0.0,0,0,1,1,17150.0,0.0,<23000
vinnylevam,#whatimlookingfor #onedayatatime #beautifulsightsnplaces #barcelona @ Arco de Triunfo de Barcelona https://t.co/6xa6B4tlKM,Barcelona,Barcelona,22,0,59,94,8224,0,0,0,0.0,0,0,0,0,31150.0,0.742417,>23000
vinnylevam,Traduce eso. #👏 #elfacto https://t.co/rgUsnifhOW,Barcelona,Barcelona,18,0,59,94,8224,0,0,1,1.0,0,0,0,1,31150.0,0.8258200000000001,>23000
vinnylevam,Nunca le cortes las alas a alguien que quiere volar. #Levam https://t.co/zwznRNXEcB,Barcelona,Barcelona,18,0,59,94,8224,0,1,1,0.0,0,0,0,2,31150.0,-0.617328,>23000
vinnylevam,Mucha tu confianza #🐦 #🛴 😳🤣 #chillingwitdapigeons @ Sant Boi de Llobregat https://t.co/9KpwiulZlW,Barcelona,Barcelona,16,0,59,94,8224,0,0,0,0.75,0,0,0,0,31150.0,0.922577,>23000
vinnylevam,"#minime #2 #myheartache #2  Abigail Sky Asturias  #mypupp @ Jerez De La Frontera, Andalucia, Spain https://t.co/ePxzjUWnkw",Barcelona,Barcelona,20,0,59,94,8224,0,0,0,0.0,0,0,0,0,31150.0,0.0,>23000
vinnylevam,"#solorecuerdos #😞 #🏍 #sacrificioparamejorar
Reposted from @humormotero Jajajaja confirmen 😂😂😂 👉 Sigue para más contenido ➡️➡️ @humormotero ⬅️🇨🇴🌎 https://t.co/dWhnLGAnK5",Barcelona,Barcelona,9,0,59,94,8224,0,0,2,0.9090909090909092,0,0,0,2,31150.0,0.0,>23000
vinnylevam,"Ni que tuviera otra opción 🦿♿ L😂L @ Barcelona, Spain https://t.co/8oJs1JgP7N",Barcelona,Barcelona,3,0,59,94,8224,0,0,1,0.6666666666666666,0,0,1,0,31150.0,-0.4488,>23000
vinnylevam,"Mis redes y sí veras mi cara, no te gusta bueno ya saves que hacer. #LEVAM #ratherthanhatecongratulate #itsacoldworld #atadbitnip  #bluemyeyesandheart @ Sant Boi de Llobregat https://t.co/AWiYWIxsO9",Barcelona,Barcelona,12,0,59,94,8224,0,1,1,0.0,0,0,0,2,31150.0,0.903808,>23000
vinnylevam,Tener espíritu joven no es equivalente a ser ignorante. #seriedadmijo #ohsoseriousface #blueeyesdontlie @ Sant Boi de Llobregat https://t.co/n4tRxkbHQj,Barcelona,Barcelona,10,0,59,94,8224,0,0,2,0.0,0,0,0,2,31150.0,-0.30027,>23000
vinnylevam,Mientras tanto en el pueblo donde vivo esta alegre 👏aunque no se ni que celebran #lol  #lovingthiscity #lovingspain #santboidellobregat #extremelythankful #beautifulsightsnplaces https://t.co/dbPfoxhX3Z,Barcelona,Barcelona,20,0,59,94,8224,1,0,1,1.0,0,0,0,2,31150.0,0.0,>23000
irenemv15,"todas las heridas se regeneran solitas…✨ en Madrid, Spain https://t.co/Odowxd3f8I",Madrid,Madrid,19,0,1093,987,23316,0,0,1,1.0,0,0,0,1,20650.0,0.420567,<23000
irenemv15,lloro,Madrid,Madrid,0,0,1093,987,23316,1,0,0,0.0,0,0,0,1,20650.0,-0.995153,<23000
irenemv15,🫀 en Retiro (Madrid) https://t.co/HkIAVTZxsh,Madrid,Madrid,19,0,1093,987,23316,0,0,0,0.0,0,0,0,0,20650.0,0.0,<23000
irenemv15,"si jugásemos tú policía y yo ladrón… en Madrid, Spain https://t.co/50gwnRaQi6",Madrid,Madrid,18,0,1093,987,23316,0,0,0,0.0,0,0,0,0,20650.0,0.0,<23000
irenemv15,no sabéis la suerte que tengo💘 https://t.co/Vics8BTV6u,Madrid,Madrid,17,0,1093,987,23316,2,0,0,1.0,0,0,1,1,20650.0,0.766224,<23000
irenemv15,sin abrir los ojos cómo vais a ver,Madrid,Madrid,22,0,1093,987,23316,1,0,0,0.0,0,0,0,1,20650.0,-0.774511,<23000
irenemv15,"👣 en Villaverde, Madrid, Spain https://t.co/WlXj67NYpU",Madrid,Madrid,19,0,1093,987,23316,0,0,0,0.0,0,0,0,0,20650.0,0.0,<23000
irenemv15,"no se trata de volar, es poner el cielo a tu altura en Serrano https://t.co/9yVyBjRSMQ",Madrid,Madrid,13,0,1093,987,23316,0,0,2,0.0,0,0,0,2,20650.0,0.0,<23000
irenemv15,como un invierno eterno si no estás,Madrid,Madrid,23,0,1093,987,23316,0,1,0,0.0,0,0,0,1,20650.0,-0.7771140000000001,<23000
irenemv15,"miles de historias que se quedan aparte en Madrid, Spain https://t.co/g0qSAY0Hx3",Madrid,Madrid,12,0,1093,987,23316,0,0,1,0.0,0,0,0,1,20650.0,0.0,<23000
maariiajosepj,"Soy de intentarlo siempre, de ir a por todo, de quedarme con lo bueno y de soñar mucho.

Primera del 2022 🦩 en La Chimenea Restaurante https://t.co/D2XlwO7SHd",Madrid,Madrid,20,0,496,419,23495,1,0,0,1.0,0,0,0,1,36750.0,0.7471479999999999,>23000
maariiajosepj,"Nada de perfecta, pero todo de guerra, de leal, de loca y de atrevida 🍀 en Kingsford Country Park https://t.co/CwSFfy7SKw",Madrid,Madrid,14,0,496,419,23495,0,0,0,1.0,0,0,0,0,36750.0,0.61026,>23000
maariiajosepj,Nothing else matters ✔️ en Aeropuerto De Alicante - El Altet https://t.co/tuwYmnZLHw,Madrid,Madrid,20,0,496,419,23495,0,0,0,1.0,0,0,0,0,36750.0,0.0,>23000
maariiajosepj,Nothing else matters ✔️ en Aeropuerto De Alicante - El Altet https://t.co/YqtCooXARf,Madrid,Madrid,20,0,496,419,23495,0,0,0,1.0,0,0,0,0,36750.0,0.0,>23000
maariiajosepj,"Sin prisa, pero con alma 🐬 en Mi Refugio https://t.co/rRwD5Tw6OJ",Madrid,Madrid,20,0,496,419,23495,0,0,0,1.0,0,0,0,0,36750.0,0.0,>23000
maariiajosepj,"2021, has hecho bueno al 2020 pero por fin llegan 365 nuevas oportunidades.

2022, please, be nice ✨ en La Chimenea Restaurante https://t.co/iYjFatDIkl",Madrid,Madrid,22,0,496,419,23495,0,1,1,1.0,0,0,0,2,36750.0,0.839728,>23000
maariiajosepj,"Hay gente que te hace bien, gente que te hace mal y gente que no te hace ni puta falta 🍁Ojalá elijamos bien 🤍🤎 en La Barandica de Farina https://t.co/zSKQYsGJnv",Madrid,Madrid,16,0,496,419,23495,1,0,4,0.6666666666666666,0,1,0,4,36750.0,-0.7805979999999999,>23000
maariiajosepj,Nothing else matters ✔️ en Aeropuerto De Alicante - El Altet https://t.co/cOpJdO5bLx,Madrid,Madrid,20,0,496,419,23495,0,0,0,1.0,0,0,0,0,36750.0,0.0,>23000
maariiajosepj,"Nada de perfecta, pero todo de guerra, de leal, de loca y de atrevida 🍀 en Kingsford Country Park https://t.co/WsGTmvYAuK",Madrid,Madrid,14,0,496,419,23495,0,0,0,1.0,0,0,0,0,36750.0,0.61026,>23000
maariiajosepj,"El modo avión, a veces veces no está mal 🙈 Sometimes nothing else matters en Aeropuerto De Alicante - El Altet https://t.co/qbQEC5jcXS",Madrid,Madrid,14,0,496,419,23495,0,0,1,0.0,0,0,0,1,36750.0,-0.659626,>23000
cocinadedolores,“Tengo que estar dispuesto a abandonar lo que soy para convertirme en lo que quiero ser”. en Dream Impulse - Dream Living https://t.co/fr9GtUUBYK,Santa Úrsula,S. C. de Tenerife,21,0,168,149,1398,3,0,0,0.0,0,0,0,3,12250.0,0.0,<16000
cocinadedolores,"Probando y disfrutando de buena cocina. Buen vino blanco ecológico seco 100% listan blanco. #bodegafrontos 
Después pondré los platos. Ummm buenísimo y totalmente brutal en Nila https://t.co/Xlj9FfNT0e",Santa Úrsula,S. C. de Tenerife,15,0,168,149,1398,1,0,1,0.0,0,1,0,1,12250.0,0.941761,<16000
cocinadedolores,"Creo que la Violencia, crea + Violencia. ¿Buscar la libertad con una Guerra? 
. ¿Te quita la razón?. 
No son las ideas, son las formas en Dream Impulse - Dream Living https://t.co/G3D9wdZxyp",Santa Úrsula,S. C. de Tenerife,20,0,168,149,1398,1,0,4,0.0,0,0,0,4,12250.0,-0.5527529999999999,<16000
cocinadedolores,"Volver a la #laboladejorgebosch
Es maravilloso, profesionales de Gastronomía, consumiendo productos de temporada.
Ahull.
Llama y reserva
Feliz día en La Bola de Jorge Bosch https://t.co/n3jXtJBzWY",Santa Úrsula,S. C. de Tenerife,10,0,168,149,1398,0,0,0,0.0,0,0,0,0,12250.0,0.985301,<16000
cocinadedolores,"visita y degustación de vinos en Bodega Reveron en Vilaflor, 12/10/21 . Seguimos traquinando por trasmitir nuestro Sector Primario Heroico. Sal Marina Virgen de la Palma. Teneguia. Ahull. Continúa
https://t.co/hBMsS50Ezm",Santa Úrsula,S. C. de Tenerife,15,0,168,149,1398,1,0,1,0.0,1,0,0,1,12250.0,0.768814,<16000
cocinadedolores,"Hoy me toca peluquería, manicura, depilación. Hoy cambio de look 
Yo quiero seguir en estado Blue.
Además me gusta.
Y no me pienso cortar el pelo. Ya me sale mi coleta tipo Palmera.
#ksandrapeluqueria https://t.co/8RZIfd74IP",Santa Úrsula,S. C. de Tenerife,10,0,168,149,1398,2,0,3,0.0,0,0,0,5,12250.0,0.358056,<16000
cocinadedolores,“¿Qué importan los años? Lo que realmente importa es comprobar que a fin de cuentas la mejor edad de la vida es estar vivo”. en Dream Impulse - Dream Living https://t.co/slco7ChOP8,Santa Úrsula,S. C. de Tenerife,22,0,168,149,1398,0,0,4,0.0,0,0,0,4,12250.0,0.596504,<16000
cocinadedolores,"Buenas noches
Aquí traquinando, a ver si Tigri me hace los dossier y trabajo del ordenador. :-) :-)
Yo la noto con ganas. Sobre todo, cuando está apagado, la silla es de ella.
Seamos felices por puro placer. https://t.co/PxxqRWUnhm",Santa Úrsula,S. C. de Tenerife,22,0,168,149,1398,2,0,3,0.0,0,0,0,5,12250.0,0.678004,<16000
cocinadedolores,"Creo que la Violencia, crea + Violencia. ¿Buscar la libertad con una Guerra? 
. ¿Te quita la razón?. 
No son las ideas, son las formas
https://t.co/0qCdVvnjSo",Santa Úrsula,S. C. de Tenerife,20,0,168,149,1398,1,0,4,0.0,0,0,0,4,12250.0,-0.730959,<16000
cocinadedolores,"Recién cogido 
Estos aguacates, directamente del árbol al restaurante.
Sector Primario. Productos de temporada
Ahh ya los probarán.
#Gangocheramayordelreino
Sin intermediarios. en La Cocina de Dolores https://t.co/Ka4SkvD7FB",Santa Úrsula,S. C. de Tenerife,17,0,168,149,1398,0,0,1,0.0,0,1,0,0,12250.0,0.743302,<16000
lenaalmono,@cervezacaleya Asturies Pale Ale #beer #beerporn #craftbeer #beerstagram #instabeer #beerdrilla #beerlovers #gijondebirras #nocrapontap @ Cervecería La Abadía https://t.co/iKap7DQTsZ,Gijón,Asturias,19,0,1285,98,1969,0,0,0,0.0,0,0,0,0,20650.0,0.0,<23000
lenaalmono,Vinos en @lasriasgijon #wine #vino #vin #winedrilla #winestagram #wineporn #instawine #gijondevinos @ Las Rias Bajas https://t.co/ToZuM2R4UV,Gijón,Asturias,9,0,1285,98,1969,0,0,0,0.0,0,0,0,0,20650.0,-0.7860149999999999,<23000
lenaalmono,"@bodegasbarbadillo Manzanilla Solear Bicentenario + @recaredo1924 Terrers 2017 #wine #vino #vin #winedrilla #winestagram #instawine #wineporn #winelovers #madwine #madriddevinos #athome @ Madrid, Spain https://t.co/wTbkvVxjcG",Gijón,Asturias,16,0,1285,98,1969,0,0,0,0.0,0,0,0,0,20650.0,0.0,<23000
lenaalmono,Vinos naturales en @petitverdotvinos #wine #vino #vin #winedrilla #wineporn #winestagram #instawine #winelovers #naturalwine #vinonatural @ Petit Verdot https://t.co/Dwocg6jwno,Gijón,Asturias,18,0,1285,98,1969,0,0,0,0.0,0,0,0,0,20650.0,0.6686489999999999,<23000
lenaalmono,"@rodrimendezarosa Tras Da Canda 2018 + @lariojaaltasa Viña Ardanza 2012 #wine #vino #vin #winedrilla #winestagram #wineporn #instawine #winelovers #madwine #madriddevinos #athome @ Madrid, Spain https://t.co/846vM9J7cn",Gijón,Asturias,8,0,1285,98,1969,0,0,1,0.0,0,0,0,1,20650.0,0.0,<23000
lenaalmono,Back to @lacanibal_ #wine #vin #vin #beer #beerstagram #winestagram #beerporn #wineporn #winedrilla #beerdrilla #instawine #instabeer #madbeer #madwine #madriddebirras #madriddevinos #winestagram #winebeer @ La caníbal https://t.co/fuohL1VkBQ,Gijón,Asturias,16,0,1285,98,1969,0,0,0,0.0,0,0,0,0,20650.0,-0.76461,<23000
lenaalmono,Cena en @restaurantemontia #montia #cena #caza #callos #escabeche #km0 #roscon #vinonatural #ostra @ Montia Restaurante https://t.co/wuHv8DbgSw,Gijón,Asturias,7,0,1285,98,1969,0,0,0,0.0,0,0,0,0,20650.0,0.0,<23000
lenaalmono,@cervezacaleya Goma 2 &amp; Reasonable Doubt #beer #craftbeer #nocrapontap #beerdrilla #beerporn #beerstagram #instabeer #beerlin #gijondebirras @ Morrison Cervecería Whiskey Bar https://t.co/3iBkcLd2yF,Gijón,Asturias,20,0,1285,98,1969,0,0,0,0.0,0,0,0,0,20650.0,0.0,<23000
lenaalmono,Cena en @restaurantemontia #montia #cena #caza #callos #escabeche #km0 #roscon #vinonatural #ostra @ Montia Restaurante https://t.co/26VayX8JK9,Gijón,Asturias,8,0,1285,98,1969,0,0,0,0.0,0,0,0,0,20650.0,0.0,<23000
lenaalmono,"Las Rías, flipante #wine #vino #vin #winedrilla #wineporn #winestagram #instawine #winelovers #gijondevinos #cider @ Las Rias Bajas https://t.co/nCYraq3d6z",Gijón,Asturias,10,0,1285,98,1969,0,0,0,0.0,0,0,0,0,20650.0,-0.560387,<23000
naazaa95,Para eso me hablas???🤷‍♀️,Castillo de Locubín,Jaén,20,0,1806,819,11458,0,1,0,0.0,0,0,0,1,11550.0,-0.719082,<16000
naazaa95,Lo sabia....,Castillo de Locubín,Jaén,22,0,1806,819,11458,0,0,0,0.0,0,0,0,0,11550.0,0.0,<16000
naazaa95,Vaya puente🧐🤦‍♀️,Castillo de Locubín,Jaén,20,0,1806,819,11458,0,0,1,0.0,0,0,0,1,11550.0,0.0,<16000
naazaa95,Madre mía...,Castillo de Locubín,Jaén,17,0,1806,819,11458,0,0,0,0.0,0,0,0,0,11550.0,-0.536234,<16000
naazaa95,Cuando me equivocó pido perdón..,Castillo de Locubín,Jaén,19,0,1806,819,11458,1,0,1,0.0,0,0,1,1,11550.0,-0.905783,<16000
naazaa95,Todo me sale mal...,Castillo de Locubín,Jaén,9,0,1806,819,11458,0,0,1,0.0,0,0,0,1,11550.0,-0.983349,<16000
naazaa95,Que impotencia y no puedo hacer nada...,Castillo de Locubín,Jaén,17,0,1806,819,11458,1,0,0,0.0,0,0,0,1,11550.0,-0.924961,<16000
naazaa95,La sociedad se esta yendo a la mierda ehhh,Castillo de Locubín,Jaén,21,0,1806,819,11458,0,0,1,0.0,0,0,0,1,11550.0,-0.904147,<16000
naazaa95,Gracias por estar ahi siempre tanto para lo bueno para tanto lo malo nunca cambies mi laurita😘 @lautbxr_,Castillo de Locubín,Jaén,18,0,1806,819,11458,0,0,1,1.0,0,0,0,1,11550.0,0.945798,<16000
naazaa95,Lo más bonito que puedes regalarle a alguien es tiempo,Castillo de Locubín,Jaén,20,0,1806,819,11458,0,1,1,0.0,0,0,0,2,11550.0,0.520328,<16000
luzurbano3,"Este filtro me mato!!! Es muy loco!!! jajajajajajaja!!! 😁😜🤗😻 @ Pradejón, La Rioja, Spain https://t.co/uxLJxfJxy9",Pradejón,La Rioja,15,0,432,86,6349,1,0,1,1.0,0,0,0,2,12950.0,0.976705,<16000
luzurbano3,¿Merezco que me traten así SÓLO por decir ESTO? https://t.co/GbpWBNMbTm a través de @YouTube,Pradejón,La Rioja,10,0,432,86,6349,1,0,1,0.0,0,0,0,2,12950.0,0.0,<16000
luzurbano3,Descubre la cosmética coreana con un 15% de descuento en tu primer pedido.https://t.co/FuVFtpcQbH,Pradejón,La Rioja,11,0,432,86,6349,0,0,1,0.0,0,0,0,1,12950.0,0.0,<16000
luzurbano3,"Apoderándose de la cama!!! Pero es tan mono!!! 😻😻😽😽😽😽🥰🥰🥰😘😘😘😘🤗 en Pradejón, La Rioja, Spain https://t.co/79dLlPPchN",Pradejón,La Rioja,23,0,432,86,6349,0,0,1,1.0,0,0,0,1,12950.0,0.913953,<16000
luzurbano3,DIY: Realiza primeros auxilios para tu gato 🆘🌡️😿❤️👩‍⚕️ | Exploración fís... https://t.co/ZRe5mtxH69 a través de @YouTube,Pradejón,La Rioja,8,0,432,86,6349,0,0,1,0.8,0,0,0,1,12950.0,0.0,<16000
luzurbano3,"Apreciando su nuevo árbol!!! 🥰🥰🥰😘 en Pradejón, La Rioja, Spain https://t.co/iG7jyubJhy",Pradejón,La Rioja,23,0,432,86,6349,0,0,0,1.0,0,0,0,0,12950.0,0.610392,<16000
luzurbano3,"El divo de la casa!!! Si es que me lo como a picos!!!😻😻😻😻💜💜💜💜💜💜💜 en Pradejón, La Rioja, Spain https://t.co/Aezqn6e8AT",Pradejón,La Rioja,16,0,432,86,6349,0,0,1,1.0,0,0,0,1,12950.0,0.915406,<16000
luzurbano3,La TikToker feminista que ROBA a otras Mujeres para Lucrarse - (Day Namo) https://t.co/jrxF2G7W4G a través de @YouTube,Pradejón,La Rioja,9,0,432,86,6349,0,0,0,0.0,0,0,0,0,12950.0,-0.623456,<16000
luzurbano3,NOS ARRUGAMOS AL DORMIR - Que son y como evitar las arrugas del sueño - ... https://t.co/ZcAOZhcKWa a través de @YouTube,Pradejón,La Rioja,11,0,432,86,6349,0,0,1,0.0,0,0,0,1,12950.0,0.0,<16000
luzurbano3,"Leo, el inagotable!!! 🥰😘🤣🤣🤣 en Pradejón, La Rioja, Spain https://t.co/kPMqrm1flx",Pradejón,La Rioja,23,0,432,86,6349,0,0,0,1.0,0,0,0,0,12950.0,0.593666,<16000
AlezeiaEvans,Desesperada con @Liberbank es el peor banco posible... Nada de atencion al cliente ni nada ¡Son unos sinverguenzas! Pero para cobrar comisiones los primeros,Móstoles,Madrid,9,0,1906,417,17231,0,0,1,0.0,0,0,0,1,12950.0,-0.7377819999999999,<16000
AlezeiaEvans,Diario de  una Yonky Emocional - Diario de una Yonky Emocional #wattpad https://t.co/5R02afBnEf,Móstoles,Madrid,14,0,1906,417,17231,0,0,0,0.0,0,0,0,0,12950.0,0.454509,<16000
AlezeiaEvans,Y que diga @Tamara_Gorro que la alcaldesa de Mostoles lo esta dejando precioso? Como se nota que solo visitas lo que te interesa y no ves otros barrios... ¡Meses para que recojan la basura! El vidrio lleva en #Losrosales hasta que vengan las ratas @AytoMostoles,Móstoles,Madrid,10,0,1906,417,17231,0,1,6,0.0,0,0,0,7,12950.0,-0.713724,<16000
AlezeiaEvans,A veces la vida te da sorpresas #Yderepentetu #yderepente https://t.co/RWzEMYwq8U #rigobertabandini,Móstoles,Madrid,22,0,1906,417,17231,0,0,1,0.0,0,0,0,1,12950.0,0.558149,<16000
