fecha,INDU_Index_Open,INDU_Index_Closing,INDU_Index_High,INDU_Index_Low,INDU_Index_Volatility,INDU_Index_Volume,SPX_Index_Open,SPX_Index_Closing,SPX_Index_High,SPX_Index_Low,SPX_Index_Volatility,SPX_Index_Volume
14/10/2011,13596.02,13596.02,13649.93,13571.86,78.07,128435480,1480.95,1480.94,1485.98,1475.81,10.17,598682816
15/10/2011,13649.7,13649.7,13712.21,13622.96,89.25,130455008,1485.98,1485.98,1492.56,1481.16,11.4,584697152
16/10/2011,13712.21,13712.21,13794.29,13710.13,84.16,134402576,1492.56,1492.56,1496.13,1489.9,6.23,587275072
17/10/2011,13779.33,13779.33,13879.66,13779.33,100.33,127643712,1494.81,1494.81,1502.27,1489.46,12.81,556294272
18/10/2011,13825.33,13825.33,13895.98,13825.33,70.65,118551272,1494.82,1494.82,1503.26,1494.82,8.44,553191104
19/10/2011,13895.98,13895.98,13915.72,13862.57,53.15,99875296,1502.96,1502.96,1503.23,1496.33,6.9,477527360
20/10/2011,13881.93,13881.93,13969.99,13880.01,89.98,75091664,1500.18,1500.18,1509.35,1498.09,11.26,400159936
21/10/2011,13954.42,13954.42,13966.13,13896.95,69.18,117201504,1507.84,1507.84,1509.94,1500.11,9.83,489501408
22/10/2011,13910.42,13910.42,13941.06,13860.58,80.48,133732560,1501.96,1501.96,1504.19,1496.76,7.43,513566752
23/10/2011,13860.58,13860.58,14019.78,13860.58,159.2,114819464,1498.11,1498.11,1514.41,1498.11,16.3,533981152
24/10/2011,14009.79,14009.79,14009.79,13866.83,142.96,195686832,1513.17,1513.17,1513.17,1495.02,18.15,811687552
25/10/2011,13880.08,13880.08,14013.6,13880.08,133.52,195686832,1495.71,1495.71,1514.96,1495.71,19.25,811687552
26/10/2011,13979.3,13979.3,13991.61,13913.18,78.43,136428160,1511.29,1511.29,1512.53,1504.71,7.82,571763136
27/10/2011,13986.52,13986.52,13988.06,13852.2,135.86,138554480,1512.12,1512.12,1512.9,1498.49,14.41,594170816
28/10/2011,13944.05,13944.05,14022.62,13944.05,78.57,131456432,1509.39,1509.39,1518.31,1509.39,8.92,599309760
29/10/2011,13992.97,13992.97,13992.97,13940.41,52.56,139857936,1517.93,1517.93,1518.31,1513.61,4.7,515547200
30/10/2011,13971.24,13971.24,14038.97,13968.94,70.03,152307200,1517.01,1517.01,1522.29,1515.61,6.68,637253824
31/10/2011,14018.7,14018.7,14029.35,13945.78,83.57,132600448,1519.43,1519.43,1524.69,1515.93,8.76,579446720
01/11/2011,13982.91,13982.91,13990.36,13921.94,68.42,107014376,1520.33,1520.33,1523.14,1514.02,9.12,492036288
02/11/2011,13973.39,13973.39,14001.93,13906.73,95.2,177181216,1521.38,1521.38,1524.24,1514.14,10.1,748922944
03/11/2011,13973.39,13973.39,14001.93,13906.73,95.2,125941376,1521.38,1521.38,1524.24,1514.14,10.1,548455808
04/11/2011,13981.76,13981.76,14044.82,13977.9,66.92,110818096,1519.79,1519.79,1530.94,1519.79,11.15,513849664
05/11/2011,14035.67,14035.67,14058.27,13919.28,138.99,112111888,1530.94,1530.94,1530.94,1511.41,19.53,522751872
06/11/2011,13927.54,13927.54,13927.54,13834.4,93.14,116519456,1511.95,1511.95,1511.95,1497.29,14.66,502355712
07/11/2011,13880.62,13880.62,14001.19,13880.62,120.57,117107544,1502.42,1502.42,1515.64,1502.42,13.22,498992384
08/11/2011,14000.57,14000.57,14081.58,13784.01,297.57,115645088,1515.6,1515.6,1525.84,1487.85,37.99,487435904
09/11/2011,13784.17,13784.17,13918.44,13784.17,134.27,94889592,1487.85,1487.85,1498.99,1485.01,13.98,450470304
10/11/2011,13900.13,13900.13,14104.86,13880.19,224.67,102106328,1496.94,1496.94,1520.08,1494.88,25.2,466648288
11/11/2011,14075.37,14075.37,14149.15,14050.18,98.97,83965328,1515.99,1515.99,1525.34,1514.46,10.88,420973952
12/11/2011,14054.49,14054.49,14107.09,13937.6,169.49,117412768,1514.68,1514.68,1519.99,1501.48,18.51,504222144
13/11/2011,14089.66,14089.66,14128.21,14030.37,97.84,407922624,1518.2,1518.2,1525.27,1512.29,12.98,1447565312
14/11/2011,14127.82,14127.82,14286.37,14127.82,158.55,119658192,1525.2,1525.2,1543.47,1525.2,18.27,507141280
15/11/2011,14253.77,14253.77,14320.65,14253,67.65,122174096,1539.79,1539.79,1545.25,1538.11,7.14,544881984
16/11/2011,14296.24,14296.24,14354.69,14296.24,58.45,121359496,1541.46,1541.46,1545.78,1541.46,4.32,515015072
17/11/2011,14329.49,14329.49,14413.17,14329.49,83.68,110478344,1544.26,1544.26,1552.48,1542.94,9.54,524169408
18/11/2011,14397.07,14397.07,14448.06,14373.32,74.74,101467600,1551.15,1551.18,1556.27,1547.36,8.91,505786400
19/11/2011,14447.29,14447.29,14478.8,14412.06,66.74,124849144,1556.22,1556.22,1556.77,1548.24,8.53,540532352
20/11/2011,14450.06,14450.06,14472.8,14411.66,61.14,96045920,1552.48,1552.48,1556.39,1548.25,8.14,417852192
21/11/2011,14455.28,14455.28,14539.29,14455.28,84.01,92683136,1554.52,1554.52,1563.32,1554.52,8.8,418415424
22/11/2011,14539.14,14539.14,14539.14,14470.5,68.64,153742880,1563.21,1563.23,1563.62,1555.74,7.88,673190912
23/11/2011,14514.11,14514.11,14521.59,14404.21,117.38,153742880,1560.7,1560.7,1560.7,1545.13,15.57,673190912
24/11/2011,14452.06,14452.06,14514.34,14382.09,132.25,91406544,1552.1,1552.1,1557.25,1538.57,18.68,422775552
25/11/2011,14455.82,14455.82,14546.82,14455.82,91,98428496,1548.34,1548.34,1561.56,1548.34,13.22,473640320
26/11/2011,14511.73,14511.73,14511.73,14383.02,128.71,127147416,1558.71,1558.71,1558.71,1543.55,15.16,587850944
27/11/2011,14421.49,14421.49,14519.95,14421.49,98.46,105101776,1545.9,1545.8,1557.74,1545.9,11.84,481445376
28/11/2011,14512.03,14512.03,14563.75,14395,168.75,131265984,1556.89,1556.89,1564.91,1546.22,18.69,558288704
29/11/2011,14447.75,14447.75,14561.54,14447.75,113.79,106704656,1551.69,1551.69,1563.95,1551.69,12.26,455851968
30/11/2011,14559.65,14559.65,14559.65,14439.55,120.1,128593912,1563.75,1563.77,1564.07,1551.9,12.17,521582048
01/12/2011,14526.16,14526.16,14585.1,14520.86,64.24,120740816,1562.86,1562.85,1570.28,1561.08,9.2,524612448
02/12/2011,14526.16,14526.16,14585.1,14520.86,64.24,144620960,1562.86,1562.85,1570.28,1561.08,9.2,530718944
03/12/2011,14578.54,14578.54,14605.72,14531.48,74.24,119588224,1569.18,1569.19,1570.57,1558.47,12.1,538931392
04/12/2011,14572.85,14572.85,14684.49,14572.85,111.64,161737392,1562.17,1562.17,1573.66,1562.17,11.49,725229120
05/12/2011,14662.01,14662.01,14683.13,14525.36,157.77,127004424,1570.25,1570.25,1571.47,1549.8,21.67,572293824
06/12/2011,14550.35,14550.35,14625.24,14538.72,86.52,168023328,1553.69,1553.69,1562.6,1552.52,10.08,708085120
07/12/2011,14606.11,14606.11,14606.11,14434.43,171.68,158377824,1559.98,1559.98,1559.98,1539.5,20.48,635698176
08/12/2011,14565.25,14565.25,14613.48,14497.8,115.68,207215904,1553.26,1553.28,1563.07,1548.63,14.44,790566336
09/12/2011,14613.48,14613.48,14716.46,14598.5,117.96,146912704,1563.11,1563.07,1573.89,1560.92,12.97,520923456
10/12/2011,14673.46,14673.46,14826.66,14673.46,153.2,137377360,1568.61,1568.61,1589.07,1568.61,20.46,555077120
11/12/2011,14802.24,14802.24,14887.51,14785.36,102.15,138050176,1587.73,1587.73,1597.35,1586.17,11.18,574951040
12/12/2011,14865.14,14865.14,14865.21,14790.57,74.64,129623680,1593.3,1593.37,1593.3,1579.97,13.33,591309504
13/12/2011,14865.06,14865.06,14865.06,14598.58,266.48,128920616,1588.84,1588.85,1588.84,1552.28,36.56,558080320
14/12/2011,14599.2,14599.2,14761.73,14599.2,162.53,97069416,1552.36,1552.36,1575.35,1552.36,22.99,455326880
15/12/2011,14756.78,14756.78,14756.78,14560.81,195.97,148252800,1574.57,1574.57,1574.57,1543.69,30.88,676820608
16/12/2011,14618.59,14618.59,14650.26,14495.29,154.97,112629464,1552.03,1552.01,1554.38,1536.03,18.35,514984544
17/12/2011,14537.14,14537.14,14553.73,14444.03,109.7,91184832,1541.61,1541.61,1555.89,1539.4,16.49,464684416
18/12/2011,14547.51,14547.51,14588.83,14457.6,131.23,119898528,1555.25,1555.25,1565.55,1548.19,17.36,528213536
19/12/2011,14567.17,14567.17,14721.42,14554.29,167.13,116164800,1562.5,1562.5,1579.58,1562.5,17.08,477645664
20/12/2011,14719.46,14719.46,14747.42,14666.54,80.88,117239352,1578.78,1578.78,1583,1575.8,7.2,489537536
21/12/2011,14676.3,14676.3,14768.05,14665.45,102.6,113513424,1578.93,1578.79,1592.64,1578.93,13.71,516801472
22/12/2011,14700.8,14700.8,14743.49,14684.82,58.67,97852264,1585.16,1585.16,1585.78,1577.56,8.22,482900672
23/12/2011,14712.55,14712.55,14844.96,14712.55,132.41,98985880,1582.34,1582.24,1596.65,1582.34,14.31,475475488
24/12/2011,14818.75,14818.75,14839.8,14734.47,105.33,94291976,1593.58,1593.61,1597.57,1586.5,11.07,455174880
25/12/2011,14839.8,14839.8,14839.8,14687.05,152.75,124607192,1597.55,1597.57,1597.55,1581.28,16.27,529472000
26/12/2011,14700.95,14700.95,14834.63,14700.95,133.68,126287904,1582.77,1582.7,1598.6,1582.77,15.83,547590400
27/12/2011,14831.58,14831.58,15009.59,14831.58,178.01,145108720,1597.6,1597.59,1618.46,1597.6,20.86,562299328
28/12/2011,14973.96,14973.96,14988.87,14941.09,47.78,175778336,1614.4,1614.42,1619.77,1614.21,5.56,717787392
29/12/2011,14968.89,14968.89,15056.67,14968.89,87.78,116504520,1617.55,1617.5,1626.03,1616.64,9.39,494665952
30/12/2011,15056.2,15056.2,15106.81,15021.87,84.94,122970728,1625.95,1625.96,1632.78,1622.7,10.08,513919040
31/12/2011,15105.12,15105.12,15144.83,15046.87,97.96,171875824,1632.69,1632.69,1635.01,1623.09,11.92,683490432
01/01/2012,15082.62,15082.62,15118.49,15038.18,80.31,148822400,1626.69,1626.67,1633.7,1623.71,9.99,610989376
02/01/2012,15113.42,15118.49,15113.42,15053.46,59.96,105657896,1632.1,1633.7,1636,1626.74,9.26,449088384
03/01/2012,15092.15,15091.68,15219.55,15089.3,130.25,105657896,1633.75,1633.77,1651.1,1633.75,17.35,449088384
04/01/2012,15211.87,15215.25,15301.34,15175.39,125.95,130699128,1649.13,1650.34,1661.49,1646.68,14.81,554619712
05/01/2012,15273.92,15275.69,15302.49,15215.82,86.67,114027144,1658.07,1658.78,1660.51,1648.6,11.91,511999488
06/01/2012,15234.75,15233.22,15357.4,15234.75,122.65,121157504,1652.45,1650.47,1667.47,1652.45,15.02,525967968
07/01/2012,15348.33,15354.4,15391.84,15314.15,77.69,208850816,1665.71,1667.47,1672.84,1663.52,9.32,872444608
08/01/2012,15334.97,15335.28,15434.5,15325.68,108.82,148367856,1666.2,1666.29,1674.93,1662.67,12.26,614601792
09/01/2012,15387.12,15387.58,15542.4,15265.96,276.44,134321264,1669.39,1669.16,1687.18,1648.86,38.32,567560832
10/01/2012,15300.57,15307.17,15348.41,15180.23,168.18,141411440,1651.62,1655.35,1655.5,1635.53,19.97,573941056
11/01/2012,15290.74,15294.5,15306.71,15199.63,107.08,140417824,1646.67,1650.51,1649.78,1636.88,12.9,611811968
12/01/2012,15290.74,15294.5,15306.71,15199.63,107.08,137384896,1646.67,1650.51,1649.78,1636.88,12.9,588722112
13/01/2012,15307.33,15303.1,15521.49,15307.33,214.16,94247464,1652.63,1649.6,1674.21,1652.63,21.58,446790496
14/01/2012,15399.94,15409.39,15400.25,15229.53,170.72,101643032,1656.57,1660.06,1656.57,1640.05,16.52,494419744
15/01/2012,15306.02,15302.8,15398.7,15280.99,117.71,105782608,1649.14,1648.36,1661.91,1648.61,13.3,496663680
16/01/2012,15322.22,15324.53,15392.38,15115.57,276.81,104492064,1652.13,1654.41,1658.99,1630.74,28.25,508786048
17/01/2012,15123.55,15115.57,15254.11,15123.55,130.56,107442528,1631.71,1630.74,1640.42,1622.72,17.7,454660192
18/01/2012,15255.22,15254.03,15304.98,15100.78,204.2,139259776,1640.73,1640.42,1646.53,1623.62,22.91,517127360
19/01/2012,15168.1,15177.54,15168.63,14945.57,223.06,99220656,1629.05,1631.38,1629.31,1607.09,22.22,468885664
20/01/2012,14955.45,14960.59,15040.62,14844.22,196.4,111400000,1609.29,1608.9,1622.56,1598.23,24.33,564339840
21/01/2012,15044.46,15040.62,15255.58,15044.46,211.12,172643456,1625.27,1622.56,1644.4,1625.27,19.13,783320960
22/01/2012,15247.81,15248.12,15300.64,15211.25,89.39,420084256,1644.67,1643.38,1648.69,1639.26,9.43,1521151104
23/01/2012,15231.38,15238.59,15251.07,15086.09,164.98,158676080,1638.64,1642.81,1640.13,1622.92,17.21,700688000
24/01/2012,15130.39,15122.02,15241.28,14981.21,260.07,135948608,1629.94,1626.13,1637.71,1610.92,26.79,605506944
25/01/2012,14992.54,14995.23,15202.27,14953.45,248.82,133235280,1612.15,1612.52,1639.25,1608.07,31.18,568844608
26/01/2012,15178.08,15176.08,15205.92,15044.8,161.12,113654592,1635.52,1636.36,1640.8,1623.96,16.84,518668672
27/01/2012,15078.71,15070.18,15261.71,15078.71,183,230033920,1630.64,1626.73,1646.5,1630.34,16.16,1081289088
28/01/2012,15186.3,15179.85,15340.09,15186.3,153.79,120576224,1639.77,1639.04,1654.19,1639.77,14.42,526115136
29/01/2012,15315.47,15318.23,15322.07,15112.11,209.96,116609184,1651.83,1651.81,1652.45,1628.91,23.54,527795648
30/01/2012,15105.51,15112.19,15105.51,14732.03,373.48,60999072,1624.62,1628.93,1624.62,1584.32,40.3,303759136
31/01/2012,14760.62,14758.32,14858.56,14688.43,170.13,60999072,1588.62,1588.19,1599.19,1577.7,21.49,303759136
01/02/2012,14795.79,14799.4,14795.79,14551.27,244.52,94572944,1588.77,1592.43,1588.77,1560.33,28.44,430664640
02/02/2012,14669.69,14659.56,14812.03,14669.69,142.34,136831616,1577.52,1573.09,1593.79,1577.09,16.7,742917120
03/02/2012,14769.99,14760.31,14938.98,14769.68,169.3,109275112,1592.27,1588.03,1606.83,1592.27,14.56,521108576
04/02/2012,14921.28,14910.14,15075.01,14921.28,153.73,105073648,1606.44,1603.26,1620.07,1606.44,13.63,509090304
05/02/2012,15016.58,15024.49,15034.63,14884.8,149.83,125054784,1611.12,1613.2,1615.94,1601.06,14.88,566455744
06/02/2012,14911.6,14909.6,15083.28,14911.6,171.68,130147848,1609.78,1606.28,1626.61,1609.78,16.83,588945728
07/02/2012,14973.04,14974.96,15049.22,14870.51,178.71,99438736,1614.29,1614.96,1624.26,1606.77,17.49,427337632
08/02/2012,14923.73,14932.41,15025.9,14858.93,166.97,105978392,1611.48,1614.08,1618.97,1604.57,14.4,476974368
09/02/2012,14923.73,14932.41,15025.9,14858.93,166.97,126980872,1611.48,1614.08,1618.97,1604.57,14.4,566833088
10/02/2012,14995.46,14988.55,15137.51,14971.2,166.31,136953280,1618.65,1615.41,1632.07,1614.71,17.36,539273920
11/02/2012,15137.22,15135.84,15262.72,15137.22,125.5,229878240,1634.2,1631.89,1644.68,1634.2,10.48,770584192
12/02/2012,15228.46,15224.69,15320.42,15228.46,91.96,130827424,1643.93,1640.46,1654.18,1643.93,10.25,502083104
13/02/2012,15298.03,15300.34,15348.95,15258.89,90.06,98712832,1651.56,1652.32,1657.92,1647.66,10.26,459706016
14/02/2012,15298,15291.66,15483.55,15298,185.55,99343464,1657.41,1652.62,1676.63,1657.41,19.22,532656576
15/02/2012,15460.69,15460.92,15498.39,15410.27,88.12,103268272,1675.26,1675.02,1680.19,1672.33,7.86,518129216
16/02/2012,15459.69,15464.3,15509.48,15455.77,53.71,94887040,1679.59,1680.19,1684.51,1677.89,6.62,466156032
17/02/2012,15485.03,15484.26,15498.16,15415.71,82.45,87244496,1682.7,1682.5,1683.73,1671.84,11.89,419819552
18/02/2012,15456.92,15451.85,15502,15438.12,63.88,117559496,1677.91,1676.26,1684.75,1677.91,6.84,499839296
19/02/2012,15465.91,15470.52,15589.4,15465.91,123.49,145134320,1681.05,1680.91,1693.12,1681.05,12.07,664419840
20/02/2012,15524.27,15548.54,15544.55,15491.96,52.59,111051928,1686.15,1689.37,1692.09,1684.08,8.01,530951104
21/02/2012,15543.97,15543.74,15576.21,15516.2,60.01,104848928,1694.41,1692.09,1697.61,1690.67,6.94,503275552
22/02/2012,15547,15545.55,15604.22,15544.06,60.16,76853536,1696.63,1695.53,1698.78,1691.13,7.65,369575840
23/02/2012,15576.69,15567.74,15602.6,15496.84,105.76,87765912,1696.06,1692.39,1698.38,1682.57,15.81,454070400
24/02/2012,15539.17,15542.24,15560.33,15455.59,104.74,88433536,1685.21,1685.94,1690.94,1680.07,10.87,445614144
25/02/2012,15547.85,15555.61,15560.97,15405.16,155.81,91000792,1687.31,1690.25,1691.85,1676.03,15.82,453654656
26/02/2012,15557.14,15558.83,15557.14,15482.27,74.87,81189880,1690.32,1691.65,1690.92,1681.86,9.06,412941184
27/02/2012,15534.49,15521.97,15593.91,15479.13,114.78,78072064,1687.92,1685.33,1693.19,1682.42,10.77,382142528
28/02/2012,15528.57,15520.59,15634.32,15492.96,141.36,84811208,1687.76,1685.96,1698.43,1684.94,13.49,413884832
29/02/2012,15503.85,15499.54,15650.69,15503.85,146.84,95201352,1689.42,1685.73,1707.85,1689.42,18.43,420471648
01/03/2012,15627.56,15628.02,15658.43,15558.68,99.75,128358232,1706.1,1706.87,1709.67,1700.68,8.99,510318464
02/03/2012,15651.98,15658.36,15655.21,15584.83,70.38,151636336,1708.01,1709.67,1709.24,1703.55,5.69,650111744
03/03/2012,15608.44,15612.13,15608.44,15473.4,135.04,111657176,1705.79,1707.14,1705.79,1693.29,12.5,442953888
04/03/2012,15516.21,15518.74,15516.21,15421.75,94.46,102348888,1695.3,1697.37,1695.3,1684.91,10.39,436119584
05/03/2012,15477.27,15470.67,15557.12,15418.6,138.52,98370352,1693.35,1690.91,1700.18,1688.38,11.8,479892032
06/03/2012,15496.63,15498.32,15507.76,15346.65,161.11,103086560,1696.1,1697.48,1699.42,1686.02,13.4,407240096
07/03/2012,15415.22,15425.51,15441.75,15359.93,81.82,131900432,1688.37,1691.42,1691.49,1683.35,8.14,454291296
08/03/2012,15420.68,15419.68,15504.14,15342.34,161.8,102830336,1690.65,1689.47,1696.81,1682.62,14.19,416322368
09/03/2012,15447.71,15451.01,15453.08,15316.62,136.46,118612880,1693.88,1694.16,1695.52,1684.83,10.69,506000064
10/03/2012,15332.71,15337.66,15332.71,15094.03,238.68,104626128,1679.61,1685.39,1679.61,1658.59,21.02,438063040
11/03/2012,15112.57,15112.19,15139.77,15054.38,85.39,93184168,1661.22,1661.32,1663.6,1652.61,10.99,389334848
12/03/2012,15076.79,15081.47,15106.39,15005.42,100.97,135881984,1655.25,1655.83,1659.18,1645.84,13.34,542310528
13/03/2012,15011.82,15010.74,15074.92,14992.16,82.76,135881984,1646.81,1646.06,1658.92,1646.08,12.84,542310528
14/03/2012,14993.81,15002.99,15019.7,14880.84,138.86,142542512,1650.66,1652.35,1656.99,1639.43,17.56,525167808
15/03/2012,14908.6,14897.55,14989.12,14899,90.12,122179624,1645.03,1642.8,1659.55,1645.03,14.52,530963712
16/03/2012,14988.78,14963.74,15025.56,14931.24,94.32,101020664,1659.92,1656.96,1664.85,1654.81,10.04,435460128
17/03/2012,15014.58,15010.51,15049.98,14945.24,104.74,108420144,1664.29,1663.5,1669.51,1656.02,13.49,492524608
18/03/2012,14939.25,14946.46,14939.25,14765.42,173.83,90664192,1652.54,1656.78,1652.54,1629.05,23.49,440884800
19/03/2012,14770.99,14776.13,14867.4,14760.41,106.99,103202480,1630.25,1630.48,1641.18,1627.47,13.71,499155040
20/03/2012,14817.91,14824.51,14916.01,14792.11,123.9,102104736,1633.5,1634.96,1646.41,1630.88,15.53,484793056
21/03/2012,14844.1,14840.95,14848.24,14762.35,85.89,99759584,1638.89,1638.17,1640.08,1628.05,12.03,459040640
22/03/2012,14844.1,14840.95,14848.24,14762.35,85.89,90913232,1638.89,1638.17,1640.08,1628.05,12.03,395148096
23/03/2012,14801.55,14810.31,14933.35,14777.48,155.87,105750872,1635.95,1632.97,1651.35,1633.41,17.94,459764480
24/03/2012,14832.42,14833.96,14956.74,14799.09,157.65,104485944,1640.72,1639.77,1655.72,1637.41,18.31,425239904
25/03/2012,14929.49,14930.87,14987.47,14923.27,64.2,145458064,1653.28,1653.08,1659.17,1653.07,6.1,580426240
26/03/2012,14941.55,14937.48,15009.84,14789.4,220.44,116298136,1657.44,1655.08,1664.83,1640.62,24.21,514394016
27/03/2012,14927.19,14922.5,15088.41,14927.19,161.22,379706816,1656.85,1655.17,1672.4,1656.85,15.55,1383413632
28/03/2012,15067.23,15063.12,15192.13,15067.23,124.9,94958000,1674.32,1671.71,1684.09,1674.32,9.77,511866176
29/03/2012,15194.13,15191.06,15326.6,15194.13,132.47,85429608,1681.04,1683.99,1689.13,1678.7,10.43,509947392
30/03/2012,15327.14,15326.6,15345.32,15283.26,62.06,81947656,1689.21,1689.13,1689.97,1681.96,8.01,475587744
31/03/2012,15312.86,15300.64,15380.97,15312.86,68.11,79080560,1685.04,1683.42,1688.73,1682.22,6.51,440223488
01/04/2012,15381.36,15376.06,15549.87,15381.36,168.51,95665680,1691.7,1687.99,1704.95,1691.7,13.25,489103104
02/04/2012,15503.15,15494.78,15555.07,15503.15,51.92,122332064,1697.73,1697.6,1705.52,1697.73,7.79,629131264
03/04/2012,15533.03,15529.73,15709.58,15470.16,239.42,82470776,1705.74,1704.76,1729.44,1700.35,29.09,462701056
04/04/2012,15677.86,15676.94,15695.89,15625.45,70.44,86107896,1727.34,1725.52,1729.86,1720.2,9.66,484326528
05/04/2012,15635.09,15636.55,15654.77,15448.09,206.68,91308864,1722.44,1722.34,1725.23,1708.89,16.34,499857024
06/04/2012,15452.31,15451.09,15466.95,15368.25,98.7,75106384,1711.44,1709.91,1711.44,1697.1,14.34,440017056
07/04/2012,15402.54,15401.38,15433.75,15327.14,106.61,79622208,1702.6,1701.84,1707.63,1694.9,12.73,425290336
08/04/2012,15339.02,15334.59,15372.48,15253.16,119.32,102722640,1698.02,1697.42,1701.71,1691.88,9.83,571411520
09/04/2012,15274.42,15273.26,15387.19,15274.42,112.77,103205360,1694.05,1692.77,1703.85,1693.11,10.74,574130112
10/04/2012,15317.45,15328.3,15317.45,15211.81,105.64,106549032,1695.52,1698.67,1695.52,1687.11,8.41,552177600
11/04/2012,15249.82,15258.24,15249.82,15086.71,163.11,85770712,1687.26,1691.75,1687.26,1674.99,12.27,482553184
12/04/2012,15132.49,15129.67,15208.4,15110.34,98.06,81491400,1682.41,1681.55,1696.55,1682.07,14.48,424196640
13/04/2012,15182.65,15191.7,15182.65,15044.71,137.94,91747360,1691.9,1695,1693.87,1680.34,13.53,532916160
14/04/2012,15127.23,15133.14,15127.23,14947.03,180.2,92858920,1692.35,1693.87,1692.35,1670.36,21.99,543564800
15/04/2012,14994.68,14996.48,15083.99,14972.33,111.66,108506664,1678.79,1678.66,1691.94,1677.33,14.61,542925248
16/04/2012,15069.3,15072.58,15069.3,14920.83,148.47,156674656,1687.15,1690.5,1687.15,1674.7,12.45,703510848
17/04/2012,14938.04,14936.24,14938.04,14773.47,164.57,93476184,1676.22,1676.12,1676.79,1655.03,21.76,498906016
18/04/2012,14778.19,14776.53,14852.5,14719.43,133.07,107035336,1656.99,1655.45,1662.47,1646.47,16,569504384
19/04/2012,14806.39,14802.98,15126.07,14806.39,319.68,90647928,1660.88,1656.4,1692.56,1660.88,31.68,533654080
20/04/2012,15126.52,15126.07,15237.3,15100.13,137.17,89962680,1691.09,1692.56,1703.44,1688.52,14.92,525480416
21/04/2012,15231.33,15237.11,15309.48,15136.38,173.1,109913608,1699.86,1703.2,1711.03,1692.13,18.9,541907712
22/04/2012,15300.3,15301.26,15301.91,15161.33,140.58,92764744,1709.17,1710.14,1711.57,1695.93,15.64,579556608
23/04/2012,15170.7,15168.01,15374.15,15170.7,203.45,86615576,1700.49,1698.06,1721.76,1700.49,21.27,501806208
24/04/2012,15369.46,15373.83,15376.11,15229.02,147.09,79174568,1720.17,1721.54,1733.45,1714.12,19.33,480263712
25/04/2012,15371.71,15371.65,15412.97,15321.81,91.16,114095200,1736.72,1733.15,1745.31,1735.74,9.57,635805632
26/04/2012,15401.32,15399.65,15410.18,15362.66,47.52,101841912,1745.2,1744.5,1747.79,1740.67,7.12,549504320
27/04/2012,15394.22,15392.2,15518.1,15394.22,123.88,71202720,1746.48,1744.66,1759.33,1746.48,12.85,431930880
28/04/2012,15465.34,15467.66,15465.66,15366.19,99.47,91894368,1752.27,1754.67,1752.27,1740.5,11.77,487444064
29/04/2012,15414.87,15413.33,15528.63,15414.13,114.5,109219424,1747.48,1746.38,1753.94,1745.5,8.44,499953728
30/04/2012,15523.72,15509.21,15570.6,15512.96,57.64,103858480,1756.01,1752.07,1759.82,1752.45,7.37,602191296
01/05/2012,15569.19,15570.28,15599.09,15533.48,65.61,102018536,1759.42,1759.77,1764.99,1757.67,7.32,575603648
02/05/2012,15572.21,15568.93,15683.08,15572.21,110.87,58862048,1762.93,1762.11,1772.09,1762.93,9.16,388547616
03/05/2012,15680.74,15680.35,15721,15574.52,146.48,79262200,1772.27,1771.95,1775.22,1757.24,17.98,457417792
04/05/2012,15619.92,15618.76,15651.86,15544.69,107.17,99021720,1763.24,1763.31,1768.53,1755.72,12.81,528086784
05/05/2012,15558.01,15545.75,15649.4,15543.25,106.15,123955448,1758.7,1756.54,1765.67,1752.7,12.97,526450144
06/05/2012,15621.2,15615.55,15658.9,15588.48,70.42,126522568,1763.4,1761.64,1768.78,1761.56,7.22,668120320
07/05/2012,15631.22,15639.12,15651.89,15522.18,129.71,94870528,1765.67,1767.93,1767.03,1755.76,11.27,496627680
08/05/2012,15628.72,15618.22,15750.29,15628.72,121.57,84587872,1765,1762.97,1773.74,1764.4,9.34,471416992
09/05/2012,15751.31,15746.88,15797.68,15586.33,211.35,84359888,1770.74,1770.49,1774.54,1746.2,28.34,486419488
10/05/2012,15591.54,15593.98,15764.29,15579.35,184.94,79030800,1748.37,1747.15,1770.78,1747.63,23.15,501020576
11/05/2012,15759.28,15761.78,15791.45,15737.22,54.23,81045216,1769.96,1770.61,1773.44,1767.85,5.59,450318016
12/05/2012,15773.15,15783.1,15793.38,15708.29,85.09,94053392,1769.51,1771.89,1771.78,1762.29,9.49,482740864
13/05/2012,15739.5,15750.67,15822.98,15672,150.98,107465216,1764.37,1767.69,1782,1760.64,21.36,566536576
14/05/2012,15806.22,15821.63,15884.99,15798.74,86.25,65742940,1782.75,1782,1791.53,1780.22,11.31,380423904
15/05/2012,15876.16,15876.22,15962.98,15875.9,87.08,65742940,1790.66,1790.62,1798.22,1790.66,7.56,380423904
16/05/2012,15962.72,15961.7,16030.28,15942.17,88.11,69193424,1798.82,1798.18,1802.33,1788,14.33,357478752
17/05/2012,15974.06,15976.02,16025.85,15943.78,82.07,92595456,1790.79,1791.53,1795.51,1784.72,10.79,470156032
18/05/2012,15971.2,15967.03,16016.85,15865.37,151.48,103918384,1789.59,1787.87,1795.73,1777.23,18.5,535826848
19/05/2012,15908.07,15900.82,16016.04,15908.07,107.97,111181856,1783.52,1781.37,1797.16,1783.52,13.64,591186240
20/05/2012,16008.71,16009.99,16068.78,15976.27,92.51,128098896,1797.21,1795.85,1804.84,1794.7,10.14,576708544
