_id,screen_name,name,followers,created_at,friends_count,location,ntweets,verified,geo_enabled,nOriginal,nRT,nTotal
448451334,Turvegal,Turvegal,13279,2011-12-28T01:07:17.000Z,10933,,81298,false,true,79,0,79
1899637658,Victor_eb5foj,Victor Sarabia Grau,99,2013-09-24T08:10:34.000Z,33,Orihuela,370,false,true,35,0,35
1247403380,dorsalchip,🔸🄳🄾🅁🅂🄰🄻🄲🄷🄸🄿🔸,1253,2013-03-06T22:32:00.000Z,555,Málaga,1521,false,true,66,0,66
2838312285,begonabotana,Begoña Botana,27,2014-10-20T18:31:34.000Z,82,España,611,false,true,5,0,5
182092342,vickyber71,Victoria B.Muñiz,87,2010-08-23T20:26:05.000Z,149,"Comunidad de Madrid, España",2780,false,true,14,0,14
94391787,pabel1305,Pabel Alban Ramirez,1128,2009-12-03T19:08:23.000Z,2751,"León, España",4094,false,true,10,0,10
315240798,elgordodelcadiz,Toni Rodriguez,18973,2011-06-11T14:54:17.000Z,689,Cádiz,41224,false,true,107,0,107
315808604,15_Juanjo,BlueRoad,216,2011-06-12T13:45:06.000Z,260,En el sofá. Almería,9080,false,true,229,0,229
4032581554,irenemv15,Irene.,987,2015-10-24T15:44:20.000Z,1093,toledo,23255,false,true,15,0,15
439520840,Alejandro_Hoz,𝗔𝗹𝗲𝗷𝗮𝗻𝗱𝗿𝗼 𝗛𝗼𝘇 Ⓐ,774,2011-12-17T21:59:33.000Z,636,Guarnizo (Cantabria),6495,false,true,104,0,104
1864291188,Sergialex22,Sergi Àlex,3045,2013-09-14T16:30:01.000Z,1579,Barcelona,16265,false,true,64,0,64
2254725482,CabezarrubiaCC,Real Club Tenis Cabezarrubia,758,2013-12-20T08:59:04.000Z,1979,Cáceres,2399,false,true,65,0,65
584955423,ColoringMyLife_,Sra.Paola 🇮🇨 ✨,513,2012-05-19T15:57:16.000Z,300,"Las Palmas de Gran Canaria, Es",36680,false,true,48,0,48
145400513,Jaimon87,Kal - El,778,2010-05-18T22:12:42.000Z,845,Albacete - Valencia 🇪🇸,45195,false,true,82,0,82
466110245,TONYREEVESIBZ,TONY REEVES,116,2012-01-17T02:26:18.000Z,211,"Eivissa, Ibiza. Illes Balears.",2239,false,true,17,0,17
244045005,Torinoga,Victorino García,508,2011-01-28T11:31:41.000Z,821,,28355,false,true,118,0,118
2450114873,Acostajoche,💔Acostajoche,440,2014-03-31T15:59:16.000Z,136,"Jerez de la Frontera, España",24093,false,true,7,0,7
1015438132005818373,r0se_axl,Facundito⚡️,108,2018-07-07T03:31:31.000Z,315,"Montevideo, Uruguay",862,false,true,20,0,20
2721651880,GabryelAngelyno,angelyno Gabryel,109,2014-07-23T11:10:55.000Z,657,Castellon de la plana ,1085,false,true,3,0,3
364833937,kelabss,Raquel BS kela-2078,44,2011-08-30T12:30:37.000Z,65,ávila,2028,false,true,18,0,18
3906790347,OmarForeroP,Ramo Orerof,163,2015-10-09T07:19:55.000Z,401,sapo,12521,false,true,215,0,215
401867260,Akura_medical,Akura,1930,2011-10-31T06:30:58.000Z,2003,España italia portugal,3873,false,true,76,0,76
85888750,JohnRGriswold,John Griswold,7363,2009-10-28T19:16:20.000Z,88,"Madrid, Comunidad de Madrid",37429,false,true,334,0,334
548517419,naomixfenty,Naomi,2387,2012-04-08T15:49:05.000Z,727,Madridddd,78696,false,true,25,0,25
83089595,MarggotJ,MarggotJ,562,2009-10-17T08:34:27.000Z,2139,,52181,false,true,219,0,219
127742597,Tono_Muniz_MX,Toño Muñiz ™️🇲🇽,401,2010-03-30T03:22:11.000Z,108,España,8845,false,true,103,0,103
293570591,MYPDENTAL,CLÍNICA DENTAL M&P,740,2011-05-05T15:43:42.000Z,1061,"C/ 28 de febrero, nº 3 - 1º F",420,false,true,24,0,24
1132947219953475585,OmblancModa,"Omblanc, Bolsos, Ropa y Complementos",9,2019-05-27T09:50:41.000Z,76,"Castellón de la Plana, Spain",220,false,true,6,0,6
358855916,krlitaa,Fuentes Cruz,527,2011-08-20T16:29:42.000Z,1294,"Barcelona, España",18636,false,true,68,0,68
167504467,AlvaroRico,Alvaro Rico ن,1140,2010-07-16T19:21:38.000Z,1946,Madrid-España,5338,false,true,34,0,34
17655662,PuertoPlataRed,Depuertoplata.com,2041,2008-11-26T18:15:05.000Z,1914,Republica Dominicana,42198,false,true,103,0,103
1298666200214503430,ArtesanalPasta,SIBARITA PASTA ARTESANAL,5,2020-08-26T16:59:03.000Z,31,,69,false,true,4,0,4
1359058416182910976,ClubAcic,Club-Escuela De Ciclismo ACIC,12,2021-02-09T08:36:05.000Z,12,"Las Palmas de Gran Canaria, Es",52,false,true,20,0,20
1030128480388886529,EFBaseYuncler,E.F.B Yuncler,234,2018-08-16T16:25:43.000Z,94,"Yuncler, España",583,false,true,27,0,27
464875025,evaalquibla,Alquibla una mirada al mundo de las bibliotecas,1718,2012-01-15T18:33:24.000Z,2225,Alicante,16315,false,true,120,0,120
929134414784815104,monicamavi4,Monica☆Mavi☆ X♡,15200,2017-11-10T23:51:21.000Z,391,"Barcelona, España",2037,false,true,19,0,19
1613349842,matillavm,Maria Matilla Valls,1343,2013-07-22T17:58:27.000Z,996,MADRID,62866,false,true,39,0,39
2423754732,LsLManager,Luis Sánchez 🇪🇸,668,2014-04-02T12:50:08.000Z,123,Bargas (Toledo),3704,false,true,26,0,26
252241736,Maikmaikmaik17,Maik,402,2011-02-14T20:00:28.000Z,459,En la jurisdisión del surtidor,24779,false,true,20,0,20
263589741,gavazper,Gabriel Vázquez,667,2011-03-10T10:13:04.000Z,476,Las Rozas de Madrid,4454,false,true,54,0,54
154279553,espritmundillo,Esprit Mundillo,543,2010-06-10T21:04:04.000Z,1946,,5810,false,true,60,0,60
248306761,EOVeoBares,EnOcasionesVeoBares,15932,2011-02-06T18:30:20.000Z,911,Barcelona,81928,false,true,163,0,163
88583375,TigridaRevuelta,Tigrida Revuelta,1007,2009-11-09T03:38:05.000Z,2072,"Ronda, ANDALUCIA.España",2072,false,true,38,0,38
237932858,AngelCaballero2,Ángel Caballero,1651,2011-01-14T00:01:05.000Z,1012,Madrid,10745,false,true,49,0,49
279915215,Lauesgi,Laurística🖤🖋,681,2011-04-10T08:06:27.000Z,682,Madrid y Valencia,9212,false,true,190,0,190
157530895,sebuky,sebas bermeo,619,2010-06-20T03:07:59.000Z,212,"Barcelona, España",3991,false,true,8,0,8
1122025458,acasar51,acasar51,845,2013-01-26T13:41:25.000Z,2948,"A Coruña, España",19530,false,true,46,0,46
255206585,principitopeter,Los Mundos de Peter 🏳️‍🌈,2058,2011-02-20T22:10:26.000Z,4464,"Madrid, Comunidad de Madrid",20907,false,true,29,0,29
26318172,aguilerandres_,Andrés Aguilera ♒,483,2009-03-24T20:39:45.000Z,223,"Madrid, Comunidad de Madrid",76394,false,true,119,0,119
156213180,_jmartin_,Jesus Martin,221,2010-06-16T09:16:28.000Z,208,Las Palmas de Gran Canaria,1757,false,true,13,0,13
310319094,KinemaSiete,Kinema Siete,395,2011-06-03T15:05:46.000Z,1276,Ciudad Rodrigo - Salamanca,886,false,true,32,0,32
1600700688,meritxell2001es,Maria José,46,2013-07-17T11:17:44.000Z,273,"Valencia, España",3180,false,true,22,0,22
866430667,YaiCookie,Yaiza Hernandez,248,2012-10-07T14:37:16.000Z,1000,Portugalete,1353,false,true,12,0,12
1235467003,QUERUBINES2005,QUERUBINES 2005,141,2013-03-02T17:13:32.000Z,224,"Madrid, Comunidad de Madrid",18519,false,true,202,0,202
3084063770,pasticelia,PASTICELIA,864,2015-03-15T08:02:43.000Z,383,"Paris 165, Barcelona",1834,false,true,18,0,18
325582083,CAMBIHENARES,Revista CAMBIHENARES,893,2011-06-28T14:51:04.000Z,676,"Alcalá de Henares, Madrid",12682,false,true,109,0,109
353827936,ChrisAfonSan,Christian Afonso,711,2011-08-12T18:05:14.000Z,693,"Arucas, Gran Canaria",19385,false,true,176,0,176
1405633586,Sempere_Joyas,Sempere   Joyas Alma,282,2013-05-05T17:31:58.000Z,364,"Valencia, España",3668,false,true,7,0,7
109282043,PozoTurismo,Turismo en Pozo Alcón,468,2010-01-28T14:59:47.000Z,680,Andalucía-Jaén-Pozo Alcón,2513,false,true,10,0,10
3078557607,_labienpaga_,La Bien Pagá Gastrotaberna,722,2015-03-08T02:21:13.000Z,882,"C/Sociedad, 1 Murcia",809,false,true,32,0,32
1092596232,APoblenou,Atelier poblenou,161,2013-01-15T16:40:34.000Z,221,"Barcelona, joncar29 poblenou",347,false,true,9,0,9
63513417,juambedo,Juan Manuel Toledo,1055,2009-08-06T19:18:56.000Z,640,Canarias,31298,false,true,11,0,11
126005943,ibregodon,Irene B. Regodón,260,2010-03-24T14:59:10.000Z,420,,9890,false,true,29,0,29
779374964784988160,carclubrenting,CAR CLUB RENTING,118,2016-09-23T17:40:46.000Z,1351,"Málaga, España",34127,false,true,1231,0,1231
397949695,AguFreeFallen,Agus💪🏾🐼👑,305,2011-10-25T11:16:45.000Z,690,"Madrid, Comunidad de Madrid",13088,false,true,35,0,35
271366555,VICENTEPELUQUER,@VICENTEPELUQUERO,964,2011-03-24T10:56:35.000Z,690,MADRID,9573,false,true,110,0,110
256136140,ccoo_ib_barajas,CCOOibbarajas,1148,2011-02-22T18:48:03.000Z,815,Aeropuerto Madrid Barajas T4,10985,false,true,34,0,34
612404395,OlgaLorente1,Olga Lorente. Representante de Actores,550,2012-06-19T08:56:43.000Z,1462,,1929,false,true,11,0,11
1219216213185789953,RereadSantiago1,Re-Read Santiago,370,2020-01-20T11:13:04.000Z,140,Santiago de Compostela,1934,false,true,94,0,94
118045046,albithinia,albithinia,95,2010-02-27T12:23:41.000Z,28,Tortosa,34015,false,true,160,0,160
147602310,marikitaun,marikitaun,376,2010-05-24T15:21:31.000Z,548,,21782,false,true,78,0,78
234939311,PaoloPolloni,Paolo Polloni,138,2011-01-06T23:33:16.000Z,342,,6001,false,true,48,0,48
866245886,slaintesal,Sláinte Salamanca,817,2012-10-07T12:23:08.000Z,923,"Van Dyck 28, Salamanca",1111,false,true,75,0,75
196742626,martincarames,martin carames,66,2010-09-29T20:20:21.000Z,131,,861,false,true,4,0,4
466767046,salvamorenoglez,Salva Moreno,1749,2012-01-17T19:29:54.000Z,5001,Málaga (Spain),98999,false,true,37,0,37
1299343011831218178,FUNK3Dbcn,FUNK3D bcn,39,2020-08-28T13:48:19.000Z,119,Barcelona,547,false,true,57,0,57
1347607514402185218,PTranquilamente,Pensando_tranquilamente,5,2021-01-08T18:14:19.000Z,75,"Andalucía, España",293,false,true,20,0,20
258484725,Quetavian,Quetavian 🎮🎲,246,2011-02-27T20:46:18.000Z,764,Cartagena pueblo,11756,false,true,187,0,187
253156864,juampi_arroyo,ʆὗᾄɱթï  ᾄՐՐσყσ,98,2011-02-16T17:33:56.000Z,148,España,1406,false,true,15,0,15
599078572,RteCasaAljaro,Rte Casa Aljaro,222,2012-06-04T08:56:51.000Z,465,"Castellón de la Plana, España",1339,false,true,147,0,147
406202639,trecebarras1,Gabriel🌹 🇵🇸#FreePalestine #YoApoyoAlGobierno,1133,2011-11-06T11:41:21.000Z,3601,"Gavà, España",69107,false,true,184,0,184
984171188,safavalverde,safavalverde,538,2012-12-02T08:18:42.000Z,375,,2094,false,true,56,0,56
711941782339194880,snider_oficial,Snider- official,10,2016-03-21T15:45:22.000Z,106,"Cáceres, España",140,false,true,34,0,34
1071858648,lorden68,Avelio,1466,2013-01-08T20:06:53.000Z,999,"Madrid, España",15340,false,true,185,0,185
196332005,enricpey,Enric Pey,43,2010-09-28T21:52:41.000Z,75,Pontevedra,855,false,true,20,0,20
101598527,UBALDOF,UBALDO,136,2010-01-03T23:18:03.000Z,616,"Palencia, España",5394,false,true,17,0,17
368055573,RuizReyAbogados,RuizReyAbogados®,3032,2011-09-05T00:55:46.000Z,2451,España/Málaga,20670,false,true,70,0,70
334279323,ESMUTerrassa,ESMUT-Escola música-,2016,2011-07-12T21:08:09.000Z,1964,Terrassa,8498,false,true,80,0,80
234853274,NievesVM,DiaryOfMyDreams_blog,682,2011-01-06T18:49:57.000Z,997,Badajoz,16525,false,true,66,0,66
308138944,chiquitectos,chiquitectos,10454,2011-05-30T22:07:04.000Z,5786,"Madrid, España",33374,false,true,166,0,166
297943525,ElGalloNivar,El Gallo Nivar,763,2011-05-13T11:49:17.000Z,776,Nivar,1650,false,true,21,0,21
3314628029,cadipsonians,Cadipsonians,656,2015-06-09T07:47:12.000Z,370,"Cádiz, Andalucía ",1059,false,true,59,0,59
915526890,_MiriamSaez,Miriam Sáez,1405,2012-10-30T21:26:21.000Z,913,"Badajoz, España",2887,false,true,10,0,10
219247318,OPTICABENJAMIN,OPTICA BENJAMIN,564,2010-11-24T10:07:00.000Z,149,El Verger (Alicante),807,false,true,30,0,30
505752398,Hotelmesonainsa,Hotel Meson Ainsa,20,2012-02-27T11:00:03.000Z,262,Ainsa,102,false,true,10,0,10
11192212,JeffreyHerrero,Jeffrey Herrero 📷,2626,2007-12-15T09:48:42.000Z,759,"Madrid, España",11343,false,true,57,0,57
82946408,jmcriado,Juan Manuel Criado,1668,2009-10-16T18:53:26.000Z,1643,"Málaga, España",16348,false,true,88,0,88
3326651231,esteticadayda,Estética Dayda,45,2015-06-15T10:11:40.000Z,143,"El Astillero, España",747,false,true,50,0,50
954909107261267968,WACHOGONZALEZ1,WACHO GONZALEZ,166,2018-01-21T02:50:47.000Z,1293,"Salinas, Ecuador",15680,false,true,604,0,604
2717800595,carlosvera_43,Carlos Vera,71,2014-07-19T14:09:46.000Z,94,Lanzarote,1244,false,true,29,0,29
249233501,Locaxlostacones,Esther Garcia 🇪🇸,8545,2011-02-08T16:54:42.000Z,322,"Comunidad de Madrid, España",23151,false,true,39,0,39
906219548,jaimele__,wikispuky,117,2012-10-26T15:27:10.000Z,252,jerez / Madris,37383,false,true,42,0,42
116703400,menorcarural,Limpiezas ServiElements,398,2010-02-23T10:07:42.000Z,331,"iPhone: 40.003967,3.803173",14045,false,true,148,0,148
160164134,calvaroa,Calvaroa,265,2010-06-27T10:55:59.000Z,1064,Madrid,4578,false,true,16,0,16
570622948,CarmenLH_2010,CarmenLH,1600,2012-05-04T07:34:05.000Z,1270,Madrid,21021,false,true,62,0,62
1234530465153003523,gjinfantil,Grupo Joven Infantil Dolores,9,2020-03-02T17:29:09.000Z,66,,288,false,true,58,0,58
70946975,iagovarela,Iago Varela Martínez,2748,2009-09-02T12:05:11.000Z,550,"Cabanas, España",55516,true,true,60,0,60
519668625,pasky1967,Oscar / 🇪🇸,225,2012-03-09T17:36:51.000Z,545,,14589,false,true,156,0,156
454732471,nando_nf91,Nando Núñez Ferriol,452,2012-01-04T09:45:52.000Z,1156,Valencia,3284,false,true,54,0,54
262839393,Achikitu,Achikitú,2215,2011-03-08T21:34:12.000Z,2149,Don Benito (Badajoz),27254,false,true,62,0,62
1306778898009665537,NazarethVarela3,Nazareth Varela,3,2020-09-18T02:15:56.000Z,5,"Alicante, España",62,false,true,38,0,38
1430512622,carlagarrr,Car,854,2013-05-15T13:23:27.000Z,437,,16899,false,true,88,0,88
270010775,ReinaldoReini,Reinaldo Jose Fdez.,39,2011-03-21T21:05:44.000Z,219,Felgosas-A Coruña ,2114,false,true,14,0,14
416524831,AlbertoCobo15,Alberto Cobo,92,2011-11-19T20:23:14.000Z,140,Loja ,455,false,true,9,0,9
408591743,mortesonido,Morte Sonido e Iluminacion,736,2011-11-09T16:40:11.000Z,787,"Calle mayor 3 , sisante ",3624,false,true,13,0,13
88946173,rafiitacol,"Rafa, Rafita para los amigos.",380,2009-11-10T15:07:32.000Z,474,"Lugo, Galicia, España",13915,false,true,5,0,5
620863678,JaviRomeroPerez,𝕁𝕒𝕧𝕚 ⚯͛,602,2012-06-28T10:22:40.000Z,361,"Córdoba, España",11399,false,true,31,0,31
61593714,lenaburkemusic,LENA,19911,2009-07-30T20:43:32.000Z,2749,"Miami, FL",23978,false,true,46,0,46
503154721,canito_75,Miguel Angel,24,2012-02-25T15:27:18.000Z,64,,2459,false,true,417,0,417
281983112,Roi_Arias,Roi Arias,577,2011-04-14T10:41:58.000Z,540,Spain,55634,false,true,64,0,64
632380120,jimbo2991,Alejandro Martín 👾,682,2012-07-10T22:42:55.000Z,2081,"Terrassa, Spain",8888,false,true,65,0,65
226658046,Kirielisi,Kiriel// aventuras en Twich,356,2010-12-14T18:49:54.000Z,569,España,12077,false,true,164,0,164
217746950,rachocolate_,Ráquel,273,2010-11-20T12:09:58.000Z,293,Elx,15369,false,true,62,0,62
1077924180,Antonio34827941,Antonio fransisco Manrique Lorenzo,41,2013-01-10T22:58:48.000Z,301,,429,false,true,33,0,33
199844043,anamariadiaz_,Ana 🐘🌵,190,2010-10-07T21:24:09.000Z,311,,14195,false,true,32,0,32
81811013,marseron,Mar Serón,5411,2009-10-12T10:24:11.000Z,3665,Málaga (Andalucía),20319,false,true,147,0,147
433318020,MirianBetanzos,Michan.,304,2011-12-10T12:17:35.000Z,134,"Galicia, España",17491,false,true,10,0,10
408482956,NoaSerna,Maquillaje Noa Serna,219,2011-11-09T13:45:42.000Z,146,TOMARES,160,false,true,9,0,9
188841268,VirginiaAkitu,Virginia Quetglas,1412,2010-09-09T18:30:17.000Z,455,España,24750,false,true,26,0,26
328525931,ReginaLanzas,Regina Lanzas,1452,2011-07-03T15:00:56.000Z,800,"Madrid, Comunidad de Madrid",21949,false,true,61,0,61
1059172213,1erotemaquillas,Ernesto Jimenez,627,2013-01-04T00:44:35.000Z,177,"Madrid, España.",5974,false,true,20,0,20
553035798,anaisabelmunhoz,Anais ✈️,347,2012-04-13T19:36:03.000Z,277,"Málaga, España",15793,false,true,14,0,14
498666014,_soniagondi,gondi,225,2012-02-21T09:01:55.000Z,113,,15620,false,true,35,0,35
4864306834,Susana_Cafetalk,Susana_Cafetalk,44,2016-01-30T16:17:13.000Z,110,"Gijón, España",837,false,true,137,0,137
258002841,ferdutilh,Fernando Dutilh,1286,2011-02-26T19:04:45.000Z,3035,Madrid,14456,false,true,29,0,29
620142848,dgonzalod,Daniel Gonzalo,1376,2012-06-27T16:36:23.000Z,1147,Trantor,48721,false,true,14,0,14
1347439346,CeliaRG00,C,296,2013-04-12T18:19:26.000Z,274,"Grijalba, España",11740,false,true,4,0,4
823081291,Miguel_GciaFdez,Miguel Gcía-Fdez,659,2012-09-14T10:43:58.000Z,1352,Santiago de Compostela,5280,false,true,104,0,104
1427660256,MayTrebol,m&t,1311,2013-05-14T12:10:37.000Z,1336,,58092,false,true,206,0,206
797755210638704640,la_verdad_eaf,La verdad está ahí fuera,100,2016-11-13T10:57:18.000Z,276,"Barcelona, España",2959,false,true,51,0,51
444618129,enekodaquinta,Eneko,1158,2011-12-23T13:03:53.000Z,545,,16512,false,true,45,0,45
1376335380,frankasekas,frank millan sanchez,63,2013-04-24T06:38:30.000Z,559,barcelona,2001,false,true,48,0,48
176516538,wariomusic,𝖂𝖆𝖗𝖎𝖔 𝕵𝕮 𝕸𝖔𝖑𝖎𝖓𝖆,220,2010-08-09T19:09:52.000Z,278,Barcelona,1381,false,true,59,0,59
541831366,ThePhilHugo,Phil Hugo,563,2012-03-31T17:29:35.000Z,1003,"Madrid, Spain",1998,false,true,94,0,94
2378688757,ReMotos_oficial,ReMotos,479,2014-03-08T12:52:47.000Z,600,"Consuegra, Castilla-La Mancha",376,false,true,22,0,22
126985467,albert_llorens,Albert Llorens,533,2010-03-27T17:07:12.000Z,2184,Sabadell,2138,false,true,23,0,23
406390113,jc_gares,Juan Carlos Garés,969,2011-11-06T16:59:48.000Z,1188,"Valencia, Spain",5334,false,true,39,0,39
713915292,FotoLuisantiago,FotoLuisSantiago,220,2012-07-24T08:08:12.000Z,116,El mundo,4420,false,true,39,0,39
2651762101,tiendashambhala,Tienda Shambhala,153,2014-07-16T18:52:41.000Z,288,"C/Monte Aya, 4, Madrid, España",547,false,true,7,0,7
1380033980,HerbaniaCD,CD Herbania,581,2013-04-25T17:52:24.000Z,72,"Islas Canarias, España",1180,false,true,75,0,75
1176192835260993539,alarith83,Alarith,238,2019-09-23T17:53:28.000Z,238,"A Coruña, España",2296,false,true,87,0,87
2390457953,vinnylevam,Barber Ed Asturias,94,2014-03-07T08:25:39.000Z,59,hell,8297,false,true,15,0,15
302075347,karyganet,kary ganet,108,2011-05-20T15:16:22.000Z,321,españa,11378,false,true,15,0,15
584199302,luciafrndezz,Lux,2066,2012-05-18T22:09:27.000Z,743,"Granada, España",26608,false,true,58,0,58
1081712479372226560,ssamiduque,Sami Duque,4831,2019-01-06T00:42:07.000Z,0,"Málaga, España",1452,true,true,120,0,120
1930391958,Richard_ARINAGA,Richard Santana,233,2013-10-03T11:44:52.000Z,389,"Agüimes, España",5511,false,true,91,0,91
384988240,MorenoeDiego,Diego Rodrigo Moreno Echanove,260,2011-10-04T17:38:48.000Z,334,Madrid,7901,false,true,9,0,9
231430187,Verushkamixina,VeróniCAT Naharro 🎗,6993,2010-12-28T14:06:25.000Z,2870,"Gramenet, bcn,  Catalunya",88017,false,true,36,0,36
753023866096812033,canclotacf,Can Clota - La Plana - Can Cervera F.C.,673,2016-07-13T00:30:55.000Z,595,"Esplugues de Llobregat, Barcelona, España",699,false,true,39,0,39
889363500,alberto09857752,albert hernández ortega,261,2012-10-18T17:39:32.000Z,610,sabadell,7078,false,true,35,0,35
186256294,DJFlow68,LMFlores,646,2010-09-02T23:55:32.000Z,437,"Madrid, Comunidad de Madrid",8065,false,true,48,0,48
1565478374,Aroa_lm,✨ 𝔄𝔯𝔬𝔞 ✨,516,2013-07-03T10:56:30.000Z,176,Madrid,33654,false,true,105,0,105
165455182,JValdesVeiniere,Jaime Valdés🇪🇦,2148,2010-07-11T16:32:49.000Z,2119,Gijón. Principado de Asturias,32149,false,true,77,0,77
1087890655,JesuMMoreno,Jesús M. Moreno,303,2013-01-14T03:20:22.000Z,305,Melilla y viviendo en Madrid,2325,false,true,14,0,14
215819041,ManuelTorresTfe,manueltorres,83,2010-11-15T00:32:33.000Z,109,Santa Cruz de Tenerife,3494,false,true,40,0,40
268672459,Laperlabcn,RestaurantLAPERLABCN,1547,2011-03-19T07:07:10.000Z,413,Paseo de la exposición nº 62 ,2490,false,true,25,0,25
197429137,Rodrigo_Ibeas_P,Rodrigo Ibeas 🌾 Palomares,2388,2010-10-01T13:46:31.000Z,2801,Palomares/ El Crucero/ Burgos,45457,false,true,32,0,32
2378742043,alvarotriatlon,Alvaro,106,2014-03-08T13:33:23.000Z,59,valencia,2055,false,true,39,0,39
18776130,rosaswarez,Rosa Suárez ⚡️,916,2009-01-08T19:46:14.000Z,726,Vallekas 🏴‍☠️🏳️‍🌈,42572,false,true,263,0,263
408066527,Elena0693,Elena,30,2011-11-08T22:56:52.000Z,359,MADRID,1323,false,true,21,0,21
558676759,mamen2811_,🍀,1274,2012-04-20T14:22:16.000Z,864,📍Madrid/Córdoba ,52064,false,true,11,0,11
397562253,Einesmv,Einés Monteagudo,1190,2011-10-24T21:16:20.000Z,980,Galicia - Madrid,15550,false,true,27,0,27
1337479172441169920,CajonSevillano,El Cajón Sevillano,1453,2020-12-11T19:27:54.000Z,4799,"Sevilla, España",901,false,true,25,0,25
66762993,Jonaliende,Haika mutil!,76,2009-08-18T18:49:33.000Z,382,Gernika - Madriz ,7234,false,true,33,0,33
240268600,EliMorales8,Elisabet Morales,139,2011-01-19T14:54:45.000Z,60,"Córdoba, España",1203,false,true,10,0,10
247907680,m3n3chm0,José Ramón m3n3chm0,134,2011-02-05T20:48:58.000Z,614,Rootland,7724,false,true,41,0,41
146376337,marcosabril,Marcos Abril,577,2010-05-21T08:19:07.000Z,1157,Murcia/Cehegín,18754,false,true,32,0,32
110823014,sweety_dorough,SWEETY,489,2010-02-02T22:10:31.000Z,859,SPAIN ,92864,false,true,19,0,19
2214246122,aceitolivex,aceitolivex,430,2013-11-25T15:28:41.000Z,386,"CC-112,Valencia de Alcántara,C",1351,false,true,21,0,21
1855572122,DollyCoco,Cｏｃｏ Dolly,110,2013-09-11T22:05:38.000Z,214,,4517,false,true,5,0,5
306057559,isalosilla,atrium moda,235,2011-05-27T06:23:18.000Z,646,vera-Almería,12894,false,true,52,0,52
4099016501,CWAlgeciras,Waterpolo Algeciras,239,2015-11-02T18:22:16.000Z,115,Algeciras- Cádiz-Andalucía,1420,false,true,38,0,38
252492103,yabraya,Yashira Alonso,567,2011-02-15T09:17:12.000Z,622,"Galicia, España",4495,false,true,12,0,12
270321211,JMarLozaVOX,Javier Martínez,2116,2011-03-22T12:02:00.000Z,1233,"Burgos, España",43215,false,true,105,0,105
341456990,mjcabgam,Manuel J. Caballero,418,2011-07-24T11:41:00.000Z,1494,,4321,false,true,23,0,23
1367989167175720961,ANitrogas,Autoescuela Nitrogas,7,2021-03-06T00:03:42.000Z,65,,317,false,true,100,0,100
895518793,el_callizo,María del Mar Mir,642,2012-10-21T14:53:35.000Z,1627,"Cl.  Carmen, 32, 44600 ALCAÑIZ",2812,false,true,54,0,54
128044041,CalleD_Cesar,César Calle Dellano,969,2010-03-30T23:23:05.000Z,1423,El batán (Cáceres),14003,false,true,29,0,29
493386722,Imisalozano,I.M.L.,139,2012-02-15T19:03:13.000Z,235,,8761,false,true,4,0,4
275631499,LuiggiLights,Luiggi Lights,293,2011-04-01T17:34:03.000Z,306,Barcelona,5062,false,true,75,0,75
2929264889,PacoPorteroOk,Paco Portero,306,2014-12-18T09:35:56.000Z,190,Marbella,3072,false,true,30,0,30
319144577,PPerezTome,P Pérez-Tomé,555,2011-06-17T16:42:59.000Z,426,Comunidad de Madrid - España,31810,false,true,23,0,23
270938576,abbaralc7,Abel,480,2011-03-23T14:53:33.000Z,478,"Quart, y tal vez Sisante",8211,false,true,20,0,20
521366205,ColinaOm,E-C-B,276,2012-03-11T14:29:02.000Z,319,Santander - España,27524,false,true,37,0,37
391958021,Fliperfefo,Fliperfefo ♐ 💔 🔻,1715,2011-10-16T10:40:45.000Z,1901,Pinto🔜Granada/España,69950,false,true,7,0,7
321038898,maariiajosepj,♡ Mαrı́α José Pαrdo ♡,419,2011-06-20T22:52:06.000Z,496,"Murcia, Región de Murcia",23465,false,true,18,0,18
279504374,futbolfan1978,El Biequipista,742,2011-04-09T11:56:47.000Z,1210,"Gijón, Asturias",70224,false,true,247,0,247
266823278,Daniel_Urdiales,Daniel Urdiales,2255,2011-03-15T21:54:09.000Z,1997,Madrid ,27569,false,true,56,0,56
106120391,luisdeseda,LUIS DESEDA,558,2010-01-18T15:24:09.000Z,993,Santa Cruz de Tenerife,6420,false,true,18,0,18
1724941,cuellar,José María Cuéllar,2142,2007-03-21T08:40:14.000Z,1173,Madrid,9328,false,true,43,0,43
38718362,Janui,Juan Luis Lopez Maza,54,2009-05-08T18:40:58.000Z,123,Burjassot,5186,false,true,29,0,29
4904589382,AaronAG2801,Aarón Araque Gracia,413,2016-02-13T12:03:43.000Z,460,"Community of Valencia, Spain",1516,false,true,8,0,8
3047980213,doryadaluz,Dørya,308,2015-02-27T23:23:26.000Z,331,,5184,false,true,12,0,12
156110868,Ab22Bravo,Adrian Bravo ab22,749,2010-06-16T01:47:44.000Z,967,españa madrid ,6603,false,true,15,0,15
248152453,Angel_betis,Angel Miguel Hdez,406,2011-02-06T11:03:14.000Z,520,Sevilla ,1609,false,true,6,0,6
539429012,triz_bearedondo,Beatriz Redondo,58,2012-03-28T22:11:44.000Z,235,,1908,false,true,21,0,21
111036987,andre_ayala,aNDRe,770,2010-02-03T16:05:11.000Z,1279,"Málaga, España",1623,false,true,3,0,3
224754750,MariaIsabel_91,Maribel AV,735,2010-12-09T19:54:30.000Z,501,"Sevilla, España",6664,false,true,4,0,4
