"ANO","MES","DIA","HORA","6","7","8","9","10","12","14"
2020,1,17,2,0.2,9,21,6,11,35,55.27
2020,1,17,3,0.2,5,18,8,12,26,55.17
2020,1,17,4,0.2,7,24,13,16,34,45.44
2020,1,17,5,0.2,7,33,11,15,43,35.87
2020,1,17,6,0.3,23,62,8,13,98,16.13
2020,1,17,7,0.5,70,77,7,12,185,5.65
2020,1,17,8,1.1,223,110,12,18,453,5.03
2020,1,17,9,0.9,195,117,23,30,416,5.12
2020,1,17,10,0.3,20,57,16,22,88,23.74
2020,1,17,11,0.3,20,44,4,9,75,36.58
2020,1,17,12,0.2,12,23,12,17,42,60.99
2020,1,17,13,0.3,13,27,9,14,46,57.48
2020,1,17,14,0.3,12,19,6,10,38,62.02
2020,1,17,15,0.3,12,22,6,9,39,64.72
2020,1,17,16,0.3,14,23,8,10,45,63.15
2020,1,17,17,0.3,16,26,5,8,50,59.76
2020,1,17,18,0.3,18,40,6,10,68,47.82
2020,1,17,19,0.5,50,74,8,12,151,16.7
2020,1,17,20,0.7,96,103,9,13,251,7.74
2020,1,17,21,0.7,77,91,10,14,209,9.13
2020,1,17,22,0.6,37,78,8,11,135,13.09
2020,1,17,23,0.7,67,91,13,17,194,5.01
2020,1,17,24,0.7,89,91,16,20,228,4.83
2020,1,18,1,0.6,97,85,16,22,234,4.75
2020,1,18,2,0.5,79,75,15,19,195,4.79
2020,1,18,3,0.5,32,62,15,19,112,4.62
2020,1,18,4,0.4,15,54,15,17,77,6.94
2020,1,18,5,0.5,23,56,5,8,91,4.99
2020,1,18,6,0.3,15,47,5,9,70,7.77
2020,1,18,7,0.4,48,58,7,11,132,4.75
2020,1,18,8,0.4,55,58,17,21,142,4.88
2020,1,18,9,0.5,87,66,13,18,199,4.85
2020,1,18,10,0.6,96,68,16,20,216,5.58
2020,1,18,11,0.6,77,62,17,21,179,7.34
2020,1,18,12,0.4,53,58,16,19,139,14.3
2020,1,18,13,0.3,42,60,11,14,125,19.57
2020,1,18,14,0.4,53,71,11,14,152,15.19
2020,1,18,15,0.5,68,67,15,18,171,17.73
2020,1,18,16,0.3,21,44,14,16,77,28.66
2020,1,18,17,0.3,14,37,12,13,58,34.68
2020,1,18,18,0.3,13,31,9,10,50,38.52
2020,1,18,19,0.4,19,36,3,4,66,35.6
2020,1,18,20,0.4,18,40,1,1,68,31.69
2020,1,18,21,0.3,15,33,2,2,57,40.35
2020,1,18,22,0.4,25,37,4,5,75,37.21
2020,1,18,23,0.3,16,37,6,6,61,34.43
2020,1,18,24,0.3,8,28,7,8,40,50.22
2020,1,19,1,0.3,7,20,3,5,30,61.03
2020,1,19,2,0.2,6,15,1,2,24,67.63
2020,1,19,3,0.3,15,35,2,4,58,41.89
2020,1,19,4,0.3,10,35,4,5,50,42.37
2020,1,19,5,0.3,12,44,6,6,62,26.48
2020,1,19,6,0.3,11,40,3,4,57,30.21
2020,1,19,7,0.4,41,61,7,9,123,8.09
2020,1,19,8,0.5,53,64,6,8,145,6.06
2020,1,19,9,0.5,71,72,10,12,181,5.07
2020,1,19,10,0.4,19,49,7,9,78,18.98
2020,1,19,11,0.3,15,30,2,4,54,41.69
2020,1,19,12,0.3,15,29,1,2,52,49.56
2020,1,19,13,0.3,17,35,2,5,61,54.95
2020,1,19,14,0.3,18,33,4,9,61,60.3
2020,1,19,15,0.3,17,31,3,8,58,60.48
2020,1,19,16,0.3,14,25,1,6,47,65.02
2020,1,19,17,0.2,13,22,1,6,42,67.38
2020,1,19,18,0.3,15,28,2,9,51,63.27
2020,1,19,19,0.3,16,39,7,11,64,50.82
2020,1,19,20,0.3,20,43,10,12,74,45.82
2020,1,19,21,0.3,17,42,5,6,68,46.76
2020,1,19,22,0.3,14,39,5,7,61,49.49
2020,1,19,23,0.3,11,30,1,3,47,55.87
2020,1,19,24,0.2,9,17,3,5,31,65.82
2020,1,20,1,0.2,8,17,1,1,30,65.09
2020,1,20,2,0.2,6,12,2,4,21,69.57
2020,1,20,3,0.2,6,10,3,4,18,71.78
2020,1,20,4,0.2,5,9,2,4,17,73.51
2020,1,20,5,0.2,6,10,1,3,19,71.25
2020,1,20,6,0.2,7,15,4,6,26,68.06
2020,1,20,7,0.3,18,39,3,5,66,48.2
2020,1,20,8,0.4,31,60,5,8,108,32.14
2020,1,20,9,0.4,47,71,5,9,144,29.57
2020,1,20,10,0.3,40,60,7,17,121,37.75
2020,1,20,11,0.3,34,50,7,16,101,44.49
2020,1,20,12,0.3,35,54,6,11,108,42.84
2020,1,20,13,0.3,35,48,6,13,102,47.2
2020,1,20,14,0.3,29,42,5,13,87,49.23
2020,1,20,15,0.4,33,52,3,9,102,40.73
2020,1,20,16,0.3,31,50,2,7,97,41.2
2020,1,20,17,0.4,35,54,3,8,108,39.07
2020,1,20,18,0.4,38,57,8,18,116,35.02
2020,1,20,19,0.4,29,53,6,12,98,36.23
2020,1,20,20,0.4,27,52,2,6,93,36.75
2020,1,20,21,0.3,20,43,1,3,73,42.58
2020,1,20,22,0.3,18,37,3,5,65,47.15
2020,1,20,23,0.3,13,28,3,5,48,52.17
2020,1,20,24,0.3,10,20,3,5,35,56.91
2020,1,21,1,0.2,7,14,3,4,24,62.44
2020,1,21,2,0.2,6,10,1,2,19,64.79
2020,1,21,3,0.2,8,10,1,2,22,63.32
2020,1,21,4,0.2,6,8,2,3,18,64.87
2020,1,21,5,0.2,6,9,2,4,18,64.94
2020,1,21,6,0.2,8,12,2,5,24,62.42
2020,1,21,7,0.3,15,24,2,5,46,52.22
2020,1,21,8,0.3,24,37,3,5,73,42.01
2020,1,21,9,0.4,42,55,3,7,118,32.75
2020,1,21,10,0.4,34,48,1,4,100,35.74
2020,1,21,11,0.4,40,51,3,4,112,33.42
2020,1,21,12,0.4,37,49,6,7,105,33.91
2020,1,21,13,0.4,34,49,3,5,101,34.23
2020,1,21,14,0.4,35,47,2,4,101,35.35
2020,1,21,15,0.4,29,42,1,2,88,37.67
2020,1,21,16,0.4,31,46,5,9,93,35.21
2020,1,21,17,0.4,42,57,7,10,121,25.27
2020,1,21,18,0.5,65,74,8,10,174,16.53
2020,1,21,19,0.4,38,57,7,9,116,25.55
2020,1,21,20,0.4,30,51,6,6,97,27.63
2020,1,21,21,0.4,24,51,1,1,88,24.32
2020,1,21,22,0.4,23,49,3,4,83,26.16
2020,1,21,23,0.4,22,40,3,3,73,31.21
2020,1,21,24,0.3,10,26,4,5,41,47.72
2020,1,22,1,0.3,8,21,1,2,33,52.71
2020,1,22,2,0.3,7,19,3,4,29,60.32
2020,1,22,3,0.2,6,15,1,1,24,66.35
2020,1,22,4,0.2,5,11,1,1,19,67.75
2020,1,22,5,0.2,6,12,1,1,22,63.76
2020,1,22,6,0.3,7,16,2,3,27,57.98
2020,1,22,7,0.3,18,39,2,5,66,39.99
2020,1,22,8,0.4,31,56,4,7,103,30.07
2020,1,22,9,0.5,63,85,7,11,181,18.01
2020,1,22,10,0.5,68,88,12,18,192,16.67
2020,1,22,11,0.4,49,76,13,20,150,23.15
2020,1,22,12,0.5,54,76,9,18,159,24.06
2020,1,22,13,0.4,66,76,14,25,176,25.5
2020,1,22,14,0.4,43,56,12,29,122,39.66
2020,1,22,15,0.3,42,58,13,33,122,41.97
2020,1,22,16,0.4,42,65,13,32,129,35.78
2020,1,22,17,0.4,57,72,13,29,159,33.6
2020,1,22,18,0.5,73,90,15,28,201,23.79
2020,1,22,19,0.7,125,106,13,26,298,15.14
2020,1,22,20,0.5,45,80,18,36,149,18.77
2020,1,22,21,0.5,38,76,13,29,134,17.75
2020,1,22,22,0.5,34,75,15,30,127,15.98
2020,1,22,23,0.4,27,63,14,30,105,23.61
2020,1,22,24,0.4,19,55,13,28,83,27.91
2020,1,23,1,0.3,11,37,10,26,55,39.71
2020,1,23,2,0.2,9,28,11,29,41,45.13
2020,1,23,3,0.2,7,22,12,30,33,48.69
2020,1,23,4,0.2,7,18,12,31,29,52.72
2020,1,23,5,0.2,9,26,13,34,40,46.09
2020,1,23,6,0.3,37,59,14,37,116,15.66
2020,1,23,7,0.4,35,65,16,39,119,17.67
2020,1,23,8,0.6,90,91,16,38,228,7.02
2020,1,23,9,0.7,134,102,17,38,307,7.67
2020,1,23,10,0.6,115,93,21,42,270,8.7
2020,1,23,11,0.5,90,82,18,41,220,12.95
2020,1,23,12,0.4,68,65,23,53,169,23.6
2020,1,23,13,0.3,43,48,20,59,114,33.18
2020,1,23,14,0.3,42,48,22,66,112,38.61
2020,1,23,15,0.4,47,53,21,64,125,36.35
2020,1,23,16,0.3,44,53,44,94,119,37.48
2020,1,23,17,0.3,39,50,34,80,110,41.92
2020,1,23,18,0.4,68,76,21,52,180,22.86
2020,1,23,19,0.5,91,92,22,69,231,12.25
2020,1,23,20,0.5,59,89,30,83,180,8.9
2020,1,23,21,0.5,67,91,28,73,193,7.47
2020,1,23,22,0.4,43,72,25,64,138,16.81
2020,1,23,23,0.4,34,64,21,56,116,19.3
2020,1,23,24,0.3,16,48,16,49,73,26.8
2020,1,24,1,0.3,11,38,14,47,55,32.77
2020,1,24,2,0.2,9,26,16,51,40,38.58
2020,1,24,3,0.2,9,26,15,49,40,37.73
2020,1,24,4,0.2,7,20,17,49,30,44.68
2020,1,24,5,0.2,6,17,16,44,27,51.22
2020,1,24,6,0.3,9,29,12,37,43,42.47
2020,1,24,7,0.3,32,59,15,36,109,18.48
2020,1,24,8,0.4,42,64,14,32,129,13.6
2020,1,24,9,0.4,67,75,11,27,178,10.69
2020,1,24,10,0.4,71,75,15,29,184,12.95
2020,1,24,11,0.3,55,68,15,29,152,15.91
2020,1,24,12,0.3,39,54,11,25,114,25.7
2020,1,24,13,0.3,38,52,12,28,110,29.2
2020,1,24,14,0.3,41,54,12,27,117,30.93
2020,1,24,15,0.3,40,56,11,24,118,30.75
2020,1,24,16,0.4,39,57,14,24,118,30.18
2020,1,24,17,0.3,41,59,12,22,121,29.61
2020,1,24,18,0.4,41,62,11,20,125,25.34
2020,1,24,19,0.6,66,82,14,25,184,12.3
2020,1,24,20,0.7,71,90,17,29,199,10.55
2020,1,24,21,0.9,106,101,21,33,263,5.32
2020,1,24,22,1,124,100,19,30,291,5.09
2020,1,24,23,1.2,165,99,26,38,352,4.99
2020,1,24,24,0.6,38,79,22,35,137,7.36
2020,1,25,1,0.5,21,62,18,30,94,13.26
2020,1,25,2,0.4,17,52,15,27,78,17.17
2020,1,25,3,0.3,17,45,11,21,71,19.64
2020,1,25,4,0.3,11,40,11,21,57,20.19
2020,1,25,5,0.3,10,31,9,19,47,29.27
2020,1,25,6,0.2,9,29,10,21,44,32.44
2020,1,25,7,0.3,13,42,6,18,63,22.24
2020,1,25,8,0.3,26,50,10,21,89,17.42
2020,1,25,9,0.3,28,47,12,24,90,20.78
2020,1,25,10,0.3,44,57,9,22,124,14.58
2020,1,25,11,0.3,36,51,9,20,107,22.85
2020,1,25,12,0.3,38,51,12,19,109,26.27
2020,1,25,13,0.3,32,51,11,17,100,27.49
2020,1,25,14,0.3,32,48,9,14,98,34.21
2020,1,25,15,0.3,31,50,7,12,97,37.26
2020,1,25,16,0.3,24,47,8,12,83,40.57
2020,1,25,17,0.3,20,40,6,8,70,48.33
2020,1,25,18,0.3,30,55,6,8,100,35.84
2020,1,25,19,0.4,40,69,10,13,130,23.76
2020,1,25,20,0.4,37,73,7,10,130,18.03
2020,1,25,21,0.5,52,81,22,25,160,12.63
2020,1,25,22,0.5,30,73,30,34,118,14.15
2020,1,25,23,0.5,32,77,18,21,126,7.19
2020,1,25,24,0.5,25,67,13,16,106,7.5
2020,1,26,1,0.5,21,64,12,14,96,7.38
2020,1,26,2,0.5,22,60,13,15,95,9.81
2020,1,26,3,0.5,35,58,8,10,112,6.97
2020,1,26,4,0.4,32,49,7,9,98,5.16
2020,1,26,5,0.3,18,29,7,9,57,27.16
2020,1,26,6,0.3,17,32,6,7,58,21.07
2020,1,26,7,0.3,8,20,6,7,33,27.38
2020,1,26,8,0.3,17,37,11,11,63,11.76
2020,1,26,9,0.4,38,46,10,12,104,9.67
2020,1,26,10,0.4,50,47,12,13,123,11.06
2020,1,26,11,0.4,58,53,12,14,142,16.63
2020,1,26,12,0.4,47,48,12,14,119,23.94
2020,1,26,13,0.4,50,51,16,19,128,26.68
2020,1,26,14,0.4,32,43,17,22,92,36.81
2020,1,26,15,0.3,13,22,6,13,42,59.66
2020,1,26,16,0.3,10,19,8,13,34,59.76
2020,1,26,17,0.3,10,18,8,12,33,59.15
2020,1,26,18,0.3,12,24,8,12,42,52.34
2020,1,26,19,0.4,17,45,4,8,71,31.44
2020,1,26,20,0.3,18,52,5,8,80,23.19
2020,1,26,21,0.5,31,61,5,9,108,16.65
2020,1,26,22,0.5,51,76,12,15,155,7.71
2020,1,26,23,0.4,28,61,7,11,104,14.64
2020,1,26,24,0.5,43,69,9,13,135,7.21
2020,1,27,1,0.4,32,59,13,16,108,8.07
2020,1,27,2,0.5,36,59,10,14,115,6.38
2020,1,27,3,0.3,13,34,9,13,54,25.1
2020,1,27,4,0.3,12,30,7,10,48,18.84
2020,1,27,5,0.3,13,39,9,12,59,11.05
2020,1,27,6,0.3,10,27,6,9,43,21.44
2020,1,27,7,0.3,23,35,5,8,70,15.84
2020,1,27,8,0.4,35,56,10,13,111,7.1
2020,1,27,9,0.4,45,55,12,16,125,5.22
2020,1,27,10,0.5,79,61,16,19,183,5.49
2020,1,27,11,0.6,121,77,22,26,263,6.03
2020,1,27,12,0.4,100,74,18,24,227,6.63
2020,1,27,13,0.5,102,75,21,26,231,8.14
2020,1,27,14,0.4,42,51,17,23,116,27.87
2020,1,27,15,0.7,24,45,15,19,81,30.38
2020,1,27,16,0.3,14,33,9,14,53,48.97
2020,1,27,17,0.3,13,30,6,11,51,52.44
2020,1,27,18,0.3,15,36,9,14,59,44.59
2020,1,27,19,0.4,19,45,7,12,74,40.09
2020,1,27,20,0.4,20,49,8,13,79,39.65
2020,1,27,21,0.3,12,35,7,12,54,49.32
2020,1,27,22,0.3,12,30,7,11,48,50.28
2020,1,27,23,0.3,11,26,8,12,43,50.08
2020,1,27,24,0.2,7,17,9,12,28,56.71
2020,1,28,1,0.2,7,11,4,6,21,59.19
2020,1,28,2,0.2,5,7,6,7,15,60.75
2020,1,28,3,0.2,6,7,4,5,15,61.38
2020,1,28,4,0.2,9,9,2,3,23,58.09
2020,1,28,5,0.2,5,7,2,3,15,58.88
2020,1,28,6,0.2,5,7,3,3,15,62.53
2020,1,28,7,0.2,8,18,4,5,31,51.63
2020,1,28,8,0.3,11,30,5,6,47,45.06
2020,1,28,9,0.3,12,35,5,6,53,40.92
2020,1,28,10,0.3,13,32,5,6,51,42.12
2020,1,28,11,0.3,20,33,4,4,64,38.89
2020,1,28,12,0.3,13,27,5,7,47,42.72
2020,1,28,13,0.3,14,24,6,9,45,47.69
2020,1,28,14,0.3,15,24,4,6,47,47.89
2020,1,28,15,0.3,12,22,7,9,39,52.93
2020,1,28,16,0.2,11,23,4,6,41,52.49
2020,1,28,17,0.3,13,24,4,5,44,51.13
2020,1,28,18,0.2,11,27,4,6,43,48.6
2020,1,28,19,0.3,19,42,4,6,72,35.47
2020,1,28,20,0.3,23,43,7,8,78,31.13
2020,1,28,21,0.3,16,40,6,7,64,33.7
2020,1,28,22,0.3,10,32,5,6,47,39.12
2020,1,28,23,0.2,10,23,4,6,38,45.92
2020,1,28,24,0.2,7,15,3,5,25,53.51
2020,1,29,1,0.2,6,11,3,5,21,55.77
2020,1,29,2,0.2,6,10,3,4,19,54.87
2020,1,29,3,0.2,5,6,3,4,13,59.58
2020,1,29,4,0.2,5,5,2,3,13,59.34
2020,1,29,5,0.2,4,5,3,4,12,58.76
2020,1,29,6,0.2,6,13,4,5,22,49.53
2020,1,29,7,0.2,11,28,3,5,45,36.33
2020,1,29,8,0.3,15,36,6,8,59,30.61
2020,1,29,9,0.3,13,43,4,7,63,26.9
2020,1,29,10,0.3,16,44,6,8,69,27.7
2020,1,29,11,0.2,14,32,5,9,53,37.38
2020,1,29,12,0.3,16,27,7,10,51,41.75
2020,1,29,13,0.3,15,24,6,9,47,45.96
2020,1,29,14,0.2,14,20,4,8,41,50.86
2020,1,29,15,0.2,15,19,6,10,42,54.46
2020,1,29,16,0.2,12,21,7,11,40,54.67
2020,1,29,17,0.3,14,29,2,6,50,48.2
2020,1,29,18,0.2,14,34,3,7,55,43.93
2020,1,29,19,0.3,20,45,5,8,77,35.27
2020,1,29,20,0.4,31,50,7,9,96,35.01
2020,1,29,21,0.3,18,42,9,11,71,35.25
2020,1,29,22,0.3,15,38,6,8,60,37.48
2020,1,29,23,0.3,12,31,5,7,49,40.34
2020,1,29,24,0.3,17,40,6,8,67,27.47
2020,1,30,1,0.2,11,28,7,9,46,33.91
2020,1,30,2,0.2,10,27,4,6,42,32.18
2020,1,30,3,0.2,9,21,5,6,34,37.84
2020,1,30,4,0.2,5,7,6,7,15,52.82
2020,1,30,5,0.2,6,10,6,7,18,48.77
2020,1,30,6,0.2,8,15,7,9,26,45.11
2020,1,30,7,0.2,15,29,7,8,52,35.63
2020,1,30,8,0.3,41,62,5,7,125,12.13
2020,1,30,9,0.4,67,74,9,12,176,7.13
2020,1,30,10,0.3,24,42,12,16,79,28.11
2020,1,30,11,0.2,14,30,10,14,52,39.7
2020,1,30,12,0.3,17,34,9,12,61,37.28
2020,1,30,13,0.2,16,25,7,10,50,46.41
2020,1,30,14,0.2,13,22,8,11,41,55.34
2020,1,30,15,0.4,26,49,10,15,88,48.95
2020,1,30,16,0.3,20,39,10,16,69,53.15
2020,1,30,17,0.3,16,35,10,15,58,52.44
2020,1,30,18,0.5,45,51,9,15,121,40.79
2020,1,30,19,0.5,78,70,13,20,189,28.32
2020,1,30,20,0.4,53,78,11,18,160,20.09
2020,1,30,21,0.3,17,51,11,18,77,33.27
2020,1,30,22,0.2,10,30,6,12,45,49.77
2020,1,30,23,0.2,8,26,5,9,38,52.49
2020,1,30,24,0.2,6,15,3,7,25,60.46
2020,1,31,1,0.2,5,10,7,8,18,63.09
2020,1,31,2,0.2,6,8,7,8,18,65.64
2020,1,31,3,0.2,5,8,5,6,17,62.48
2020,1,31,4,0.2,5,5,5,7,13,64.57
2020,1,31,5,0.2,5,5,3,5,12,64.18
2020,1,31,6,0.2,5,7,2,3,15,61.27
2020,1,31,7,0.2,9,20,2,4,33,50.42
2020,1,31,8,0.3,11,29,4,6,47,40.62
2020,1,31,9,0.3,21,36,6,7,69,34.22
2020,1,31,10,0.3,22,42,6,7,75,27.8
2020,1,31,11,0.3,17,32,6,8,58,34.76
2020,1,31,12,0.3,36,39,7,10,94,33.08
2020,1,31,13,0.3,22,30,8,11,64,37.89
2020,1,31,14,0.3,19,24,3,7,53,50.5
2020,1,31,15,0.3,15,20,7,10,43,55.55
2020,1,31,16,0.3,13,22,10,12,43,52.13
2020,1,31,17,0.5,28,35,5,7,79,43.21
2020,1,31,18,0.3,19,33,2,4,63,40.51
2020,1,31,19,0.4,32,48,5,7,97,26.17
2020,1,31,20,0.4,26,47,9,11,86,29.2
2020,1,31,21,0.5,63,70,7,9,167,12.94
2020,1,31,22,0.4,37,56,10,12,112,16.78
2020,1,31,23,0.3,18,44,9,11,72,22.87
2020,1,31,24,0.3,27,47,9,11,88,19.51
2020,2,1,1,0.2,10,19,7,8,34,38.19
2020,2,1,2,0.2,9,14,3,4,28,42.97
2020,2,1,3,0.2,8,13,3,4,25,44.87
2020,2,1,4,0.2,6,9,3,3,18,48.68
2020,2,1,5,0.2,6,10,2,2,18,48.98
2020,2,1,6,0.2,5,7,4,4,15,50.56
2020,2,1,7,0.2,6,10,2,2,18,45.45
2020,2,1,8,0.2,7,12,5,5,23,41.19
2020,2,1,9,0.2,8,16,1,1,28,39.31
2020,2,1,10,0.2,9,18,2,2,32,40.4
2020,2,1,11,0.2,10,18,4,5,33,42.02
2020,2,1,12,0.2,16,19,2,4,43,41.41
2020,2,1,13,0.3,15,17,9,12,39,50.19
2020,2,1,14,0.2,17,19,6,10,44,53.97
2020,2,1,15,0.3,14,16,5,9,38,54.11
2020,2,1,16,0.2,11,15,2,5,32,56.82
2020,2,1,17,0.2,10,14,4,6,29,57.1
2020,2,1,18,0.2,10,19,6,8,35,50.24
2020,2,1,19,0.3,23,43,4,6,79,30.24
2020,2,1,20,0.5,48,58,8,11,131,18.45
2020,2,1,21,0.4,40,58,7,10,120,16.88
2020,2,1,22,0.4,42,54,7,10,119,14.07
2020,2,1,23,0.3,26,43,3,5,82,17.44
2020,2,1,24,0.2,10,23,8,9,39,31.66
2020,2,2,1,0.3,17,30,5,7,56,25.14
2020,2,2,2,0.3,10,24,6,8,38,29.54
2020,2,2,3,0.2,6,12,6,7,21,38.34
2020,2,2,4,0.2,5,10,5,5,18,39.7
2020,2,2,5,0.2,6,11,2,3,20,37.23
2020,2,2,6,0.2,6,10,5,5,18,41.26
2020,2,2,7,0.2,6,12,7,7,21,38.32
2020,2,2,8,0.2,7,24,6,6,35,27.31
2020,2,2,9,0.2,8,25,7,8,37,25.62
2020,2,2,10,0.3,15,32,10,12,55,13.97
2020,2,2,11,0.4,22,35,12,14,69,16.96
2020,2,2,12,0.3,14,30,10,13,52,33.5
2020,2,2,13,0.3,23,36,10,12,72,29.94
2020,2,2,14,0.3,15,30,9,11,53,35.57
2020,2,2,15,0.3,12,29,10,13,48,36.29
2020,2,2,16,0.3,14,33,15,17,55,34.68
2020,2,2,17,0.3,16,35,14,16,59,34.45
2020,2,2,18,0.3,20,43,13,16,73,26.93
2020,2,2,19,0.3,16,47,14,17,71,20.61
2020,2,2,20,0.3,29,59,13,16,104,12.06
2020,2,2,21,0.4,36,65,16,19,121,9.67
2020,2,2,22,0.4,29,63,20,23,108,7.31
2020,2,2,23,0.4,40,67,21,25,127,6.4
2020,2,2,24,0.4,33,64,21,25,115,6.75
2020,2,3,1,0.4,24,62,22,25,99,6.28
2020,2,3,2,0.4,19,57,23,26,85,7.29
2020,2,3,3,0.3,10,32,21,24,48,18.74
2020,2,3,4,0.2,8,21,19,21,33,28.36
2020,2,3,5,0.2,7,14,17,21,25,33.62
2020,2,3,6,0.2,9,16,13,18,30,29.51
2020,2,3,7,0.3,17,25,13,19,50,20.35
2020,2,3,8,0.4,34,41,12,21,93,11.55
2020,2,3,9,0.5,78,61,16,28,181,6.2
2020,2,3,10,0.6,77,57,20,35,175,7.88
2020,2,3,11,0.6,78,52,22,37,171,11.94
2020,2,3,12,0.6,76,50,24,40,167,15.13
2020,2,3,13,0.5,76,53,24,39,171,16.53
2020,2,3,14,0.5,70,57,25,40,165,19.06
2020,2,3,15,0.4,48,52,27,46,126,26.29
2020,2,3,16,0.5,71,69,22,47,178,20.54
2020,2,3,17,0.5,68,72,23,50,176,17.65
2020,2,3,18,0.5,108,77,23,53,242,10.6
2020,2,3,19,0.7,149,83,26,53,311,7.14
2020,2,3,20,1.2,269,104,35,66,516,6.59
2020,2,3,21,1.1,255,99,39,71,490,6.63
2020,2,3,22,1.4,293,101,40,67,550,6.68
2020,2,3,23,1.2,287,93,46,69,533,6.32
2020,2,3,24,0.7,99,56,34,54,208,5.58
2020,2,4,1,0.5,58,45,26,43,135,5.65
2020,2,4,2,0.5,58,40,19,37,129,5.43
2020,2,4,3,0.4,38,31,14,33,90,5.16
2020,2,4,4,0.4,60,32,17,34,124,5.13
2020,2,4,5,0.3,29,28,15,32,72,4.95
2020,2,4,6,0.4,66,33,12,29,134,4.97
2020,2,4,7,0.8,138,41,16,32,252,5.08
2020,2,4,8,0.6,105,41,14,31,201,4.89
2020,2,4,9,0.7,114,46,19,35,220,4.95
2020,2,4,10,1,238,76,21,39,441,5.79
2020,2,4,11,0.8,203,83,31,52,394,7.51
2020,2,4,12,0.7,178,83,40,65,356,9.51
2020,2,4,13,0.6,150,77,41,63,308,11.56
2020,2,4,14,0.6,133,78,39,60,281,12.73
2020,2,4,15,0.7,128,86,44,69,282,13.47
2020,2,4,16,0.7,130,98,41,65,297,13.46
2020,2,4,17,0.6,85,90,36,56,221,14.36
2020,2,4,18,0.5,70,89,26,40,197,12.44
2020,2,4,19,1,246,125,29,43,502,5.71
2020,2,4,20,0.7,89,94,27,42,231,7.48
2020,2,4,21,0.5,45,72,13,24,140,15.16
2020,2,4,22,0.4,31,63,8,13,110,19.72
2020,2,4,23,0.6,68,81,8,13,185,10.31
2020,2,4,24,0.4,26,61,12,17,101,21.82
2020,2,5,1,0.3,12,35,6,8,54,44.11
2020,2,5,2,0.2,8,30,1,3,43,42.65
2020,2,5,3,0.2,16,58,3,4,83,16.29
2020,2,5,4,0.2,7,42,2,3,53,28.94
2020,2,5,5,0.2,25,57,6,7,95,11.78
2020,2,5,6,0.3,26,47,13,15,88,14.27
2020,2,5,7,0.3,22,43,2,3,77,13.44
2020,2,5,8,0.5,59,59,4,7,149,4.95
2020,2,5,9,0.6,91,62,8,11,201,5.03
2020,2,5,10,0.7,140,76,9,14,291,6.76
2020,2,5,11,0.5,77,65,15,23,182,23.43
2020,2,5,12,0.3,40,52,7,13,113,40.39
2020,2,5,13,0.3,38,50,6,11,107,46.2
2020,2,5,14,0.3,32,49,4,12,98,53.19
2020,2,5,15,0.3,25,43,7,14,82,61.8
2020,2,5,16,0.3,24,46,5,10,84,59.4
2020,2,5,17,0.3,33,60,1,5,110,48.49
2020,2,5,18,0.3,40,71,4,10,132,37.98
2020,2,5,19,0.7,109,112,10,22,279,12.22
2020,2,5,20,1.9,367,183,23,44,745,4.77
2020,2,5,21,0.9,116,116,26,41,293,4.38
2020,2,5,22,0.7,79,95,15,22,215,4.58
2020,2,5,23,0.8,98,96,13,20,247,4.42
2020,2,5,24,0.7,64,84,13,19,182,4.45
2020,2,6,1,0.5,32,67,8,13,117,5.2
2020,2,6,2,0.4,21,58,6,10,91,4.93
2020,2,6,3,0.4,23,55,6,9,90,4.71
2020,2,6,4,0.3,20,50,9,12,81,6.48
2020,2,6,5,0.4,28,47,10,13,90,5.36
2020,2,6,6,0.4,48,50,8,11,124,4.69
2020,2,6,7,0.7,164,80,10,16,332,4.74
2020,2,6,8,0.8,168,89,16,24,347,4.79
2020,2,6,9,0.7,114,84,17,26,260,6.01
2020,2,6,10,0.6,83,67,16,26,195,15.39
2020,2,6,11,0.4,38,55,11,18,113,23.7
2020,2,6,12,0.3,42,54,7,12,119,24.98
2020,2,6,13,0.3,32,46,10,16,95,32.09
2020,2,6,14,0.3,29,45,9,14,90,33.48
2020,2,6,15,0.4,44,58,12,18,126,33.72
2020,2,6,16,0.3,26,43,16,23,82,40.52
2020,2,6,17,0.4,27,57,15,22,98,29.69
2020,2,6,18,0.7,34,71,22,64,123,17.03
2020,2,6,19,0.5,52,82,23,38,162,9.83
2020,2,6,20,0.6,62,89,21,28,184,5.85
2020,2,6,21,0.7,73,92,21,28,205,5.31
2020,2,6,22,1,132,97,24,32,299,5.18
2020,2,6,23,1,119,88,29,37,271,5.1
2020,2,6,24,0.9,116,83,27,36,261,4.99
2020,2,7,1,0.8,85,71,23,31,203,4.89
2020,2,7,2,0.6,56,57,19,26,144,5.02
2020,2,7,3,0.5,43,49,16,25,114,4.95
2020,2,7,4,0.4,35,43,13,20,98,4.8
2020,2,7,5,0.4,33,37,16,21,88,4.75
2020,2,7,6,0.4,44,39,16,20,106,4.49
2020,2,7,7,0.6,85,47,15,19,178,4.74
2020,2,7,8,0.7,121,51,19,25,236,4.6
2020,2,7,9,0.8,150,65,17,23,296,5.33
2020,2,7,10,1.1,210,83,20,30,405,5.98
2020,2,7,11,0.4,71,68,23,36,177,14.95
2020,2,7,12,0.3,45,53,20,30,121,26.37
2020,2,7,13,0.3,39,47,19,29,108,32.57
2020,2,7,14,0.3,31,39,18,27,87,38.17
