community,num_conv,altura_media_ramas,long_media_mensajes,num_conv_likes_com,num_conv_likes_otras,num_likes_com,num_likes_otra,conv_insultos,conv_mayus,conv_datos,num_debates_com,long_media_debates_com,num_debates_otra,long_media_debates_otra,cont_conv_iniciadas,cont_conv_iniciadas_debate,creador_temas,usuarios_com_interacciona,usuarios_otra_interacciona
0,0.027108434,0.351377018,0.016406817,0.3,0.1,0.032374101,0.004,0.3,0,0.3,0.1,0.38028169,0.5,0.303819444,0.053333333,0.625,0.8,0.001798561,0.016
1,0.048192771,0.964138742,0.05286748,0.058823529,0.058823529,0.008,0.001798561,0.117647059,0,0.176470588,0.117647059,0.718309859,0.588235294,0.6375,0.006666667,1,0.058823529,0.008,0.010791367
0,0.003012048,0,0.016497462,1,0,0.005395683,0,0,0,0,0,0,0,0,0.013333333,0,1,0,0
0,0,0.658436214,0.052030457,0,0,0.001798561,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0.054216867,0.27654321,0.00991434,0.315789474,0.052631579,0.026978417,0.004,0.052631579,0,0.052631579,0,0,0.157894737,0.286458333,0.06,0.222222222,0.473684211,0,0.012
0,0.015060241,0.111111111,0.02284264,0.333333333,0,0.005395683,0,0,0.166666667,0,0,0,0,0,0.033333333,0,0.833333333,0,0
0,0,0,0.015228426,1,0,0.005395683,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0.039156627,0.154320988,0.010301583,0.5,0,0.048561151,0,0,0,0.071428571,0.071428571,0.295774648,0,0,0.066666667,0,0.714285714,0.001798561,0
0,0.024096386,0.205761317,0.020093063,0.888888889,0,0.053956835,0,0,0.111111111,0.222222222,0,0,0,0,0.02,0,0.333333333,0,0
1,0.009036145,0.271604938,0.022117476,0.5,0,0.052,0,0,0,0,0,0,0.25,0.234375,0.02,0,0.75,0,0.001798561
1,0,0,0.053299492,1,0,0.012,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0.006024096,0.092592593,0.01607445,0.333333333,0.333333333,0.012589928,0.004,0,0,0,0,0,0,0,0.02,0,1,0,0
1,0.027108434,0.609053498,0.019201059,0.1,0,0.004,0,0,0.1,0,0.1,0.38028169,0.4,0.416666667,0.006666667,1,0.1,0.004,0.005395683
1,0.012048193,0.105820106,0.01928934,0.4,0,0.008,0,0,0,0,0,0,0,0,0.033333333,0,1,0,0
1,0,0.12345679,0.02284264,0,0,0,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
1,0.006024096,0.540123457,0.033840948,0.333333333,0,0.004,0,0,0,0,0,0,0,0,0.013333333,0,0.666666667,0,0
1,0,0.888888889,0.032994924,0,0,0,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0.090361446,0.32488629,0.026395939,0.516129032,0,0.111510791,0,0.096774194,0,0.064516129,0.032258065,0.464788732,0.064516129,0.46875,0.086666667,0,0.419354839,0.001798561,0.008
1,0.012048193,0.141093474,0.069035533,0.6,0,0.02,0,0,0,0,0,0,0,0,0.026666667,0,0.8,0,0
1,0.006024096,0.303030303,0.012690355,0.333333333,0.333333333,0.012,0.001798561,0,0,0,0,0,0.333333333,0.260416667,0.013333333,0.5,0.666666667,0,0.001798561
1,0.015060241,0.37037037,0.018662287,0,0,0.016,0,0.166666667,0,0,0,0,0.166666667,0.364583333,0.013333333,0.5,0.333333333,0,0.001798561
1,0.018072289,0.181069959,0.031091371,0.857142857,0,0.04,0,0,0,0,0,0,0.142857143,0.208333333,0.033333333,0.2,0.714285714,0,0.001798561
0,0.009036145,0.185185185,0.030456853,0.75,0,0.019784173,0,0,0,0,0,0,0,0,0.013333333,0,0.5,0,0
0,0.009036145,0.164609053,0.024111675,0.75,0,0.01618705,0,0,0,0.5,0.25,0.211267606,0,0,0.02,0.333333333,0.75,0.001798561,0
0,0.012048193,0.144032922,0.010152284,0.8,0,0.017985612,0,0,0,0,0,0,0,0,0.02,0,0.6,0,0
0,0.003012048,0,0.02284264,1,0,0.014388489,0,0,0,0,0,0,0,0,0.013333333,0,1,0,0
0,0.003012048,0.12345679,0.072335025,0.5,0,0.001798561,0,0,0,0,0,0,0,0,0.013333333,0,1,0,0
1,0,0,0.012690355,0,0,0,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0.003012048,0.061728395,0.012690355,0.5,0,0.001798561,0,0,0,0,0,0,0,0,0.013333333,0,1,0,0
0,0.015060241,0.020576132,0.050338409,0.166666667,0,0.003597122,0,0.166666667,0.166666667,0.333333333,0,0,0,0,0.04,0,1,0,0
0,0,0,0.015228426,0,0,0,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0,0,0.012690355,0,0,0,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
1,0.006024096,0,0.013536379,0.666666667,0.333333333,0.008,0.008992806,0,0,0,0,0,0,0,0.02,0,1,0,0
1,0.003012048,0,0.026649746,0.5,0,0.004,0,0,0,0,0,0,0,0,0.013333333,0,1,0,0
1,0.003012048,0.12345679,0.039763113,0,0,0,0,0,0,0,0,0,0,0,0.006666667,0,0.5,0,0
0,0,0.185185185,0.129441624,1,0,0.001798561,0,1,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0.06626506,0.056584362,0.031891415,0.913043478,0,0.084532374,0,0,0,0.391304348,0,0,0,0,0.126666667,0,0.826086957,0,0
0,0.081325301,0.177923021,0.012957521,0.607142857,0,0.107913669,0,0.035714286,0.035714286,0,0.071428571,0.289738431,0,0,0.133333333,0.05,0.714285714,0.005395683,0
0,0.478915663,0.309774606,0.010086644,0.60625,0,0.589928058,0,0.0625,0.025,0.10625,0.04375,0.427816901,0.06875,0.467069892,0.266666667,0.1,0.25,0.008992806,0.012
0,0.030120482,0.213243547,0.025842178,0.727272727,0,0.044964029,0,0.272727273,0,0.363636364,0,0,0,0,0.033333333,0,0.454545455,0,0
0,0.090361446,0.108492331,0.019352792,0.419354839,0.032258065,0.089928058,0.004,0.032258065,0,0.064516129,0,0,0,0,0.086666667,0,0.419354839,0,0
0,0.006024096,0,0.017766497,0.666666667,0,0.014388489,0,0,0,0,0,0,0,0,0.02,0,1,0,0
0,0.015060241,0.041152263,0.017343486,0.833333333,0,0.014388489,0,0,0,0,0,0,0,0,0.033333333,0,0.833333333,0,0
0,0.009036145,0.141093474,0.015228426,1,0,0.012589928,0,0,0,0.25,0,0,0,0,0.02,0,0.75,0,0
0,0,0.12345679,0.005076142,0,0,0,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0.027108434,0.12345679,0.013666537,0.5,0,0.023381295,0,0.1,0,0,0.1,0.169014085,0,0,0.033333333,0,0.5,0.001798561,0
0,0.012048193,0.164609053,0.026226734,0,0,0.010791367,0,0.2,0,0.4,0,0,0,0,0.02,0,0.6,0,0
0,0.054216867,0.334528076,0.037629662,0.684210526,0,0.06294964,0,0,0,0.105263158,0,0,0,0,0.066666667,0,0.526315789,0,0
0,0.006024096,0.082304527,0.002538071,0,0,0,0,0,0,0.333333333,0,0,0,0,0.006666667,0,0.333333333,0,0
0,0.09939759,0.341880342,0.009949239,0.676470588,0,0.086330935,0,0.029411765,0,0.029411765,0.088235294,0.261971831,0.117647059,0.385416667,0.026666667,0.25,0.117647059,0.005395683,0.016
0,0.036144578,0.132953466,0.056119571,0.384615385,0,0.026978417,0,0.076923077,0,0.153846154,0,0,0.076923077,0.416666667,0.086666667,0.076923077,1,0,0.004
0,0,0,0.129441624,1,0,0.003597122,0,1,0,0,0,0,0,0,0.006666667,0,1,0,0
1,0.060240964,0.4671338,0.033687125,0.19047619,0.142857143,0.064,0.01618705,0.047619048,0,0.095238095,0.095238095,0.549295775,0.333333333,0.381944444,0.006666667,0,0.047619048,0.008,0.008992806
0,0.003012048,0.390946502,0.038796229,0.5,0,0.023381295,0,0,0,0,0,0,0.5,0.338541667,0.006666667,1,0.5,0,0.004
1,0.003012048,0.185185185,0.064720812,1,0,0.02,0,0,0,0,0,0,0,0,0.013333333,0,1,0,0
0,0,0.49382716,0.050761421,1,0,0.003597122,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
1,0.015060241,0.267489712,0.018401015,0.5,0,0.012,0,0.333333333,0,0.166666667,0,0,0.166666667,0.260416667,0.006666667,0,0.166666667,0,0.001798561
1,0.009036145,0.172839506,0.033629442,0.25,0,0.004,0,0,0,0.25,0,0,0,0,0.006666667,0,0.25,0,0
1,0.003012048,0.098765432,0.031725888,1,0,0.016,0,0,0,0,0,0,0,0,0.013333333,0,1,0,0
0,0,0.864197531,0.109137056,1,0,0.001798561,0,0,0,1,0,0,0,0,0.006666667,0,1,0,0
0,0.126506024,0.498900727,0.015313979,0.465116279,0,0.116906475,0,0.023255814,0.093023256,0.162790698,0.209302326,0.329979879,0.069767442,0.329861111,0.006666667,0,0.023255814,0.008992806,0.008
0,0.012048193,0.205761317,0.059100798,0.2,0,0.017985612,0,0.2,0,0,0.2,0.169014085,0,0,0.013333333,0.5,0.4,0.001798561,0
1,0.024096386,1,0.013367174,0.111111111,0,0.012,0.001798561,0,0,0.111111111,0.111111111,0.338028169,0.333333333,0.395833333,0.026666667,0.25,0.444444444,0.004,0.005395683
0,0.11746988,0.410813112,0.016061231,0.7,0,0.244604317,0,0.05,0,0.025,0.15,0.483994878,0.025,1,0.18,0.111111111,0.675,0.008992806,0.004
0,0.045180723,0.226337449,0.030456853,0.6875,0,0.044964029,0,0,0,0.25,0.25,0.190140845,0,0,0.053333333,0.125,0.5,0.007194245,0
0,0.036144578,0.273368607,0.052085632,0.769230769,0,0.102517986,0,0.076923077,0,0.153846154,0.153846154,0.264084507,0,0,0.053333333,0,0.615384615,0.005395683,0
0,0.207831325,0.120291231,0.011641286,0.7,0,0.320143885,0,0,0.057142857,0.142857143,0,0,0,0,0.3,0,0.642857143,0,0
1,0.006024096,0.12345679,0.016920474,0.666666667,0,0.02,0,0,0,0,0,0,0,0,0.02,0,1,0,0
1,0.003012048,0.329218107,0.035532995,0.5,0.5,0.008,0.001798561,0,0,0,0,0,0.5,0.260416667,0.006666667,0,0.5,0,0.001798561
1,0.003012048,0.061728395,0.008883249,0.5,0,0.008,0,0,0,0,0,0,0,0,0.013333333,0,1,0,0
1,0.006024096,0.12345679,0.027072758,0.666666667,0,0.028,0,0,0,0,0,0,0,0,0.02,0,1,0,0
1,0.012048193,0.529100529,0.015228426,0.6,0,0.028,0.001798561,0,0,0.4,0,0,0.2,0.480324074,0.013333333,0.5,0.4,0,0.001798561
1,0.006024096,0.12345679,0.055203046,0.666666667,0,0.016,0,0.666666667,0,0,0,0,0,0,0.02,0,1,0,0
0,0.006024096,0.082304527,0.049069374,0.666666667,0,0.021582734,0,0.666666667,0,0,0,0,0,0,0.013333333,0,0.666666667,0,0
0,0.024096386,0.841049383,0.014447481,0.888888889,0,0.06294964,0.004,0,0,0.222222222,0.111111111,0.823943662,0.222222222,0.758928571,0.026666667,0,0.444444444,0.001798561,0.008
1,0.009036145,0.691358025,0.00998308,0,0,0.004,0,0,0,0.25,0,0,0.75,0.416666667,0.02,1,0.75,0,0.005395683
0,0.069277108,0.527497194,0.008998616,0.416666667,0.041666667,0.052158273,0.004,0.041666667,0,0.125,0.041666667,0.253521127,0.125,0.277777778,0.006666667,0,0.041666667,0.001798561,0.008
0,0.096385542,0.12962963,0.028179097,0.696969697,0,0.14028777,0,0,0,0.181818182,0,0,0.090909091,0.260416667,0.193333333,0.103448276,0.878787879,0,0.008
1,0.006024096,0.12345679,0.047588832,0.666666667,0.333333333,0.02,0.001798561,0,0,0.333333333,0,0,0,0,0.013333333,0,0.666666667,0,0
1,0.009036145,0.185185185,0.032994924,0.75,0.25,0.048,0.003597122,0,0,0.5,0,0,0,0,0.013333333,0,0.5,0,0
1,0.003012048,0.205761317,0.017766497,0,0,0,0,0,0,0,0,0,0,0,0.006666667,0,0.5,0,0
1,0.015060241,0.299823633,0.022560632,0.166666667,0.166666667,0.016,0.003597122,0,0,0,0,0,0.166666667,0.260416667,0.006666667,0,0.166666667,0,0.001798561
1,0.045180723,0.134680135,0.032994924,0.875,0.0625,0.16,0.001798561,0.1875,0,0.0625,0,0,0,0,0.073333333,0,0.6875,0,0
1,0.009036145,0.197530864,0.052876481,0,0,0.008,0,0,0,0.25,0,0,0,0,0.006666667,0,0.25,0,0
1,0.003012048,0.277777778,0.040609137,1,0,0.012,0,0,0,0,0,0,0,0,0.013333333,0,1,0,0
0,0,0,0.012690355,0,0,0,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
1,0.006024096,0.25462963,0.024365482,0.333333333,0,0.008,0,0,0,0.333333333,0,0,0.333333333,0.260416667,0.02,0.333333333,1,0,0.001798561
0,0.003012048,0.061728395,0.002538071,1,0,0.005395683,0,0,0,0,0,0,0,0,0.013333333,0,1,0,0
0,0.036144578,0.066476733,0.010933229,0.153846154,0,0.003597122,0,0,0,0,0,0,0,0,0.066666667,0,0.769230769,0,0
0,0.018072289,0.290123457,0.033248731,0.857142857,0,0.075539568,0,0,0,0.142857143,0.142857143,0.169014085,0.142857143,0.3125,0.04,0.166666667,0.857142857,0.001798561,0.004
0,0.13253012,0.128395062,0.017118479,0.711111111,0,0.122302158,0,0.044444444,0,0.066666667,0.022222222,0.211267606,0,0,0.16,0.041666667,0.533333333,0.001798561,0
0,0.231927711,0.090733304,0.008470074,0.666666667,0,0.291366906,0,0.038461538,0,0.051282051,0.012820513,0.211267606,0.012820513,0.208333333,0.373333333,0,0.717948718,0.001798561,0.004
1,0.006024096,0,0.010152284,0.666666667,0,0.024,0,0,0,0,0,0,0,0,0.02,0,1,0,0
1,0.003012048,0,0.035532995,0,0.5,0,0.001798561,0,0,0,0,0,0,0,0.013333333,0,1,0,0
1,0.006024096,0.148148148,0.015228426,0.333333333,0,0.028,0,0,0,0,0,0,0,0,0.013333333,0,0.666666667,0,0
1,0,0,0.005076142,1,0,0.012,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
1,0.003012048,0.061728395,0.007614213,1,0,0.012,0,0,0,0,0,0,0,0,0.013333333,0,1,0,0
1,0.006024096,0.082304527,0.030456853,0.333333333,0,0.02,0,0,0,0,0,0,0,0,0.013333333,0,0.666666667,0,0
1,0,0,0.017766497,1,0,0.008,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
1,0.030120482,0.290486565,0.015228426,0.090909091,0,0.016,0,0,0,0,0,0,0.181818182,0.286458333,0.026666667,0,0.363636364,0,0.001798561
1,0.006024096,0.12345679,0.017766497,0.333333333,0,0.004,0,0.333333333,0,0,0,0,0,0,0.006666667,0,0.333333333,0,0
1,0.003012048,0.061728395,0.015228426,0,0,0,0,0,0,0,0,0,0,0,0.013333333,0,1,0,0
1,0.093373494,0.264550265,0.00906454,0.03125,0.03125,0.004,0.003597122,0.03125,0.125,0.0625,0,0,0.03125,0.260416667,0.013333333,0,0.0625,0,0.001798561
0,0.003012048,0.164609053,0.093908629,1,0,0.008992806,0,0,0,0,0,0,0,0,0.006666667,0,0.5,0,0
0,0,0,0.027918782,1,0,0.003597122,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
1,0.015060241,0.150891632,0.074329224,0.666666667,0.333333333,0.032,0.003597122,0.5,0,0.333333333,0,0,0,0,0.013333333,0,0.333333333,0,0
0,0.009036145,0.092592593,0.017766497,1,0,0.032374101,0,0,0,0,0,0,0,0,0.006666667,0,0.25,0,0
1,0,0.12345679,0.096446701,0,0,0,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0,0,0.017766497,1,0,0.001798561,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0,0,0.007614213,1,0,0.001798561,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
1,0.003012048,0,0.021573604,0.5,0,0.012,0,0,0,0.5,0,0,0,0,0.013333333,0,1,0,0
1,0.012048193,0.24691358,0.014213198,0.2,0.2,0.012,0.001798561,0,0,0.2,0,0,0,0,0.006666667,0,0.2,0,0
1,0.03313253,0.301783265,0.027374909,0.583333333,0.083333333,0.072,0.001798561,0,0,0.166666667,0,0,0.083333333,0.234375,0.026666667,0.25,0.333333333,0,0.001798561
1,0.003012048,0.061728395,0.027918782,1,0,0.024,0,0,0,0,0,0,0,0,0.006666667,0,0.5,0,0
0,0.069277108,0.072016461,0.015545685,0.833333333,0,0.088129496,0,0.083333333,0,0.125,0,0,0,0,0.126666667,0,0.791666667,0,0
1,0.012048193,0.264550265,0.030456853,0.6,0,0.036,0,0,0,0.2,0,0,0,0,0.02,0,0.6,0,0
1,0.009036145,0.758377425,0.020109332,0.75,0,0.056,0,0.25,0,0.25,0.25,0.169014085,0.25,0.546875,0.02,0.333333333,0.75,0.004,0.001798561
0,0,0.24691358,0.031725888,1,0,0.005395683,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
1,0.045180723,0.291806958,0.02907245,0.375,0.1875,0.104,0.005395683,0.1875,0,0,0,0,0.125,0.260416667,0.026666667,0,0.25,0,0.003597122
1,0.003012048,0.185185185,0.039340102,1,0,0.032,0,0,0,0,0,0,0,0,0.013333333,0,1,0,0
1,0,0.308641975,0.021996616,0,0,0.004,0,1,1,0,0,0,0,0,0.006666667,0,1,0,0
0,0.003012048,0.432098765,0.04822335,1,0,0.025179856,0,0,0,0,0.5,0.253521127,0,0,0.013333333,0.5,1,0.001798561,0
0,0.003012048,0.061728395,0.045685279,1,0,0.017985612,0,0,0,0,0,0,0,0,0.013333333,0,1,0,0
1,0,0.185185185,0.040609137,1,0,0.004,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0,0,0.121827411,1,0,0.001798561,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0.006024096,0.411522634,0.012055838,0.333333333,0,0.005395683,0,0.333333333,0,0,0.333333333,0.253521127,0,0,0.006666667,0,0.333333333,0.001798561,0
0,0.003012048,0.061728395,0.034263959,1,0,0.010791367,0,0,0,0,0,0,0,0,0.006666667,0,0.5,0,0
1,0.021084337,0.061728395,0.028553299,0.375,0.125,0.044,0.001798561,0.125,0,0.125,0,0,0,0,0.046666667,0,0.875,0,0
0,0.006024096,0.24691358,0.021319797,0.666666667,0,0.023381295,0,0,0,0,0,0,0.333333333,0.208333333,0.013333333,0,0.666666667,0,0.004
0,0,0.24691358,0.049492386,0,0,0.005395683,0,1,0,0,0,0,0,0,0.006666667,0,1,0,0
1,0.018072289,0.227920228,0.014974619,0.285714286,0.285714286,0.016,0.005395683,0,0,0,0,0,0.142857143,0.208333333,0.046666667,0.142857143,1,0,0.001798561
0,0,0.24691358,0.063451777,1,0,0.001798561,0,0,0,1,0,0,0,0,0.006666667,0,1,0,0
1,0.012048193,0.518518519,0.009390863,0,0,0,0.001798561,0,0,0,0,0,0.4,0.364583333,0.006666667,1,0.2,0,0.003597122
1,0,0,0.032994924,0,1,0,0.003597122,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0.003012048,0.12345679,0.024534687,0,0,0.001798561,0,0,0,0,0,0,0,0,0.006666667,0,0.5,0,0
1,0.006024096,0.388007055,0.036983321,0.333333333,0,0.008,0.001798561,0,0,0.333333333,0,0,0.333333333,0.277777778,0.013333333,0.5,0.666666667,0,0.001798561
1,0.060240964,0.37037037,0.018814831,0.047619048,0.047619048,0.032,0.003597122,0,0,0.047619048,0.047619048,0.338028169,0.476190476,0.329861111,0.086666667,0.461538462,0.619047619,0.004,0.014388489
0,0.090361446,0.081128748,0.030841409,0.741935484,0,0.161870504,0,0,0,0.129032258,0,0,0.032258065,0.260416667,0.16,0,0.774193548,0,0.004
1,0.045180723,0.222222222,0.005816413,0.0625,0.125,0.004,0.003597122,0,0,0,0,0,0.1875,0.243055556,0.046666667,0.285714286,0.4375,0,0.005395683
1,0.102409639,0.357236669,0.018491661,0.4,0.028571429,0.168,0.001798561,0.114285714,0,0.028571429,0,0,0.142857143,0.390625,0.026666667,0.25,0.114285714,0,0.005395683
0,0,0,0.005076142,0,0,0,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
1,0,0.12345679,0.025380711,1,0,0.004,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0.454819277,0.120602298,0.015775555,0.552631579,0.006578947,0.388489209,0.004,0.078947368,0,0.111842105,0.013157895,0.169014085,0.019736842,0.260416667,0.626666667,0.010638298,0.618421053,0.003597122,0.012
0,0.006024096,0.041152263,0.017766497,1,0.333333333,0.026978417,0.004,0.333333333,0,0,0,0,0,0,0.02,0,1,0,0
0,0,0.205761317,0.017766497,1,0,0.017985612,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
1,0.018072289,0.234567901,0.027072758,0.285714286,0.142857143,0.012,0.003597122,0,0,0.285714286,0,0,0.142857143,0.416666667,0.02,0,0.428571429,0,0.001798561
0,0,0.12345679,0.124365482,1,0,0.003597122,0,1,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0.006024096,0.041152263,0.417935702,1,0,0.04676259,0,0,0,1,0,0,0,0,0.02,0,1,0,0
0,0.192771084,0.184403813,0.018322787,0.723076923,0,0.303956835,0,0,0.015384615,0.107692308,0.015384615,0.169014085,0,0,0.3,0,0.692307692,0.001798561,0
1,0.036144578,0.377632534,0.021599503,0.076923077,0.076923077,0.056,0.005395683,0.230769231,0.076923077,0.538461538,0,0,0.461538462,0.368303571,0.086666667,0.461538462,1,0,0.008992806
0,0.087349398,0.088183422,0.017005076,0.833333333,0,0.176258993,0,0.033333333,0.166666667,0.133333333,0,0,0,0,0.173333333,0,0.866666667,0,0
0,0,0,0.005076142,1,0,0.003597122,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
0,0.015060241,0.141093474,0.016920474,0.166666667,0,0.026978417,0,0,0,0,0,0,0,0,0.02,0,0.5,0,0
0,0,0,0.010152284,1,0,0.005395683,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
1,0.003012048,0.185185185,0.111675127,0.5,0,0.004,0,0,0,0,0,0,0,0,0.013333333,0,1,0,0
0,0.051204819,0.177133655,0.011928934,0.722222222,0,0.070143885,0,0.111111111,0.111111111,0.111111111,0.055555556,0.169014085,0,0,0.026666667,0,0.222222222,0.001798561,0
0,0.036144578,0.208926876,0.023794416,0.538461538,0,0.039568345,0,0,0,0.230769231,0,0,0.076923077,0.364583333,0.04,0,0.461538462,0,0.004
0,0.096385542,0.065359477,0.011385062,0.484848485,0,0.080935252,0,0.060606061,0,0.121212121,0,0,0,0,0.16,0,0.727272727,0,0
0,0.141566265,0.112025606,0.018401015,0.708333333,0,0.248201439,0,0.0625,0,0,0.020833333,0.169014085,0,0,0.233333333,0.028571429,0.729166667,0.001798561,0
0,0.024096386,0.089786756,0.054427524,0.888888889,0.111111111,0.04676259,0.004,0.111111111,0.111111111,0.222222222,0,0,0,0,0.053333333,0,0.888888889,0,0
1,0.006024096,0.164609053,0.048857868,0.666666667,0,0.008,0,0,0,0,0.333333333,0.169014085,0,0,0.013333333,0.5,0.666666667,0.004,0
1,0.174698795,0.408357075,0.012963041,0.186440678,0.050847458,0.112,0.010791367,0,0.033898305,0.033898305,0.084745763,0.274647887,0.271186441,0.407686782,0.033333333,0.2,0.084745763,0.02,0.019784173
1,0,0.12345679,0.012690355,1,0,0.004,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
1,0,0,0.038071066,1,0,0.004,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
1,0.006024096,0.164609053,0.009137056,0,0,0.004,0,0,0,0,0,0,0,0,0.02,0,1,0,0
1,0.018072289,0.158730159,0.013959391,0.428571429,0.285714286,0.016,0.003597122,0,0,0.142857143,0.142857143,0.211267606,0,0,0.026666667,0,0.571428571,0.004,0
1,0.006024096,0.12345679,0.008460237,0,0,0,0,0,0,0,0,0,0,0,0.006666667,0,0.333333333,0,0
1,0.003012048,0.411522634,0.215736041,0.5,0,0.02,0,0.5,0,0.5,0,0,0,0,0.006666667,0,0.5,0,0
1,0.003012048,0.37037037,0.030456853,0.5,0,0.008,0,0,0,0,0,0,0,0,0.006666667,0,0.5,0,0
1,0.015060241,0.226337449,0.010877447,0.5,0,0.016,0.001798561,0,0,0,0,0,0,0,0.02,0,0.5,0,0
1,0.006024096,0.154320988,0.020304569,0.333333333,0,0.004,0,0,0,0,0,0,0,0,0.013333333,0,0.666666667,0,0
1,0,0,0.032994924,1,0,0.008,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
1,0.021084337,0.288065844,0.044557248,0.625,0.125,0.072,0.001798561,0.125,0,0.125,0,0,0,0,0.026666667,0,0.5,0,0
0,0.009036145,0.283950617,0.013415518,0,0,0,0,0.5,0,0,0,0,0.25,0.208333333,0.013333333,0.5,0.5,0,0.004
1,0.027108434,0.132953466,0.036379019,0.5,0,0.084,0,0.1,0,0,0,0,0,0,0.026666667,0,0.4,0,0
1,0,0.185185185,0.029187817,0,0,0.004,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
1,0.003012048,0.308641975,0.02284264,0,0,0,0,0,0,0,0.5,0.169014085,0,0,0.006666667,1,0.5,0.004,0
1,0.087349398,0.401234568,0.019819349,0.066666667,0.066666667,0.044,0.003597122,0.066666667,0.033333333,0.1,0.066666667,0.295774648,0.266666667,0.37202381,0.013333333,0.5,0.066666667,0.008,0.008992806
1,0,0,0.027918782,0,0,0,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
1,0,0.12345679,0.134517766,1,0,0.004,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
1,0.036144578,0.341321714,0.029764652,0.230769231,0,0.012,0.001798561,0.076923077,0,0.076923077,0,0,0.307692308,0.3125,0.006666667,1,0.076923077,0,0.007194245
1,0,0.37037037,0.005076142,1,0,0.004,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
1,0.006024096,0.082304527,0.039974619,0.666666667,0,0.024,0,0,0,0,0,0,0,0,0.02,0,1,0,0
1,0.009036145,0.202020202,0.035532995,0.5,0,0.06,0,0,0,0.25,0,0,0,0,0.026666667,0,1,0,0
0,0.015060241,0.205761317,0.009835025,0.333333333,0,0.012589928,0,0,0,0.166666667,0,0,0,0,0.026666667,0,0.666666667,0,0
0,0.009036145,0.336700337,0.031091371,0,0,0.008992806,0,0.25,0,0.25,0,0,0.25,0.208333333,0.006666667,0,0.25,0,0.004
0,0.328313253,0.249768073,0.014364402,0.481818182,0.009090909,0.40647482,0.004,0.027272727,0.009090909,0.1,0.072727273,0.211267606,0.063636364,0.28125,0.253333333,0.078947368,0.345454545,0.01618705,0.016
0,0.018072289,0.471380471,0.011294416,0,0,0.007194245,0,0,0,0,0.571428571,0.277665996,0.142857143,0.416666667,0.02,0.666666667,0.428571429,0.008992806,0.004
1,0,0.24691358,0.005076142,1,0,0.008,0,0,0,0,0,0,0,0,0.006666667,0,1,0,0
1,0.015060241,0.356652949,0.011323702,0,0,0,0,0,0,0.166666667,0.166666667,0.338028169,0.5,0.286458333,0.013333333,0.5,0.333333333,0.004,0.003597122
1,0.081325301,0.210483708,0.024323181,0.357142857,0,0.044,0.003597122,0.035714286,0,0.178571429,0,0,0.107142857,0.243055556,0.146666667,0.090909091,0.785714286,0,0.005395683
0,0.078313253,0.219036241,0.006651497,0.481481481,0,0.048561151,0,0,0,0,0,0,0,0,0.033333333,0,0.185185185,0,0
1,0.003012048,0.411522634,0.032994924,1,0,0.008,0,0,0.5,0,0,0,0,0,0.006666667,0,0.5,0,0
1,0.003012048,0.164609053,0.026226734,0,0,0.004,0,0,0,0.5,0,0,0,0,0.006666667,0,0.5,0,0
1,0.015060241,0.232098765,0.026015228,0.5,0,0.044,0,0,0,0.333333333,0,0,0.5,0.302083333,0.033333333,0.4,0.833333333,0,0.005395683
1,0.063253012,0.300590446,0.016763074,0.136363636,0,0.044,0.001798561,0,0,0.045454545,0.136363636,0.295774648,0.181818182,0.3125,0.12,0.222222222,0.818181818,0.004,0.003597122
