_id;text;B;T;C
1314934221375516674;"Early bird gets the worm! Jackson, Michigan loves @TimWalberg &amp; @realDonaldTrump??????????Here’s to a great Saturday of knocking doors &amp; making calls to voters! #TVMI20 #LeadRight https://t.co/7FgVz81QL3";0;1;Ángela
1313620733260640257;@SexCounseling @Chicago1Ray @realDonaldTrump Fake polls in 2016 too.;0;0;Ángela
1313454968154869761;@DebbieTraxler @realDonaldTrump Yet the rest of the world watches you in horror and fascination at how some of you continue to support a far right, lying, sexually abusive, criminal, racist, chauvinist, science denying mad man. But, you do you, boo.;0;-1;Ángela
1313593875102134275;"@GoJackFlynn @realDonaldTrump President Trump! Always standing as a soldier working and defending his people! What more could you ask of your President! I respect that man!
Donald J. Trump2020
????????????????thanks you @realDonaldTrump @POTUS @GoJackFlynn @John_F_Kennnedy https://t.co/N11SxnzHNC";0;1;Ángela
1314034578131218439;"@realDonaldTrump You killed over 210000 people nothing tops that insensitive man who got TOP NOTCH TREATMENT OFF MY MONEY I PAY MORE TAXES THAN YOU AND YET YOU GET THE BEST HEALTH CARE IN THE WORLD

SHAME ON YOU ORANGE MAN";0;-1;Ángela
1313614137004486656;@ellajanney14 @realDonaldTrump Agreed! Stimulus bills do work when administered in the appropriate manner.  Trillions being given to huge corps to keep the Market bloated does nothing for anyone, except a select few.  And for decades that debt just gets passed to the next generations. Poverty multiplied.;0;0;Ángela
1313566238543577089;"@realDonaldTrump is basically saying vote for me and after the election I will give you a big stimulus, now he is using a Quid Pro Quo on us. 
@ChrisCuomo @donlemon @maddow #TrumpIsNotWell";0;-1;Ángela
1315748549699698688;@MarkDice @realDonaldTrump @BreitbartNews Part of the reason why I haven't watched since the NBA's return from Covid!;0;0;Ángela
1314000010162429952;@realDonaldTrump He may run, sir. But no way will he win.;0;-1;Ángela
1315859003029827584;@realDonaldTrump Nobody likes you except your sucker ass supporter today I Voted Biden so Bye Don;0;-1;Ángela
1316526593448259584;@markmobility @realDonaldTrump Be the herd.;0;0;Ángela
1313907648438427650;@MarshaBlackburn @realDonaldTrump This is a great parody account! Can't be anything else, now can it? ??;0;0;Ángela
1314193030077845504;@LLinWood @Justice4GenFlyn @realDonaldTrump Yeah he would have canned answers ready to play for each question. And take 4 days of lids to prepare.  Would be funny to watch them play answer to wrong question though;0;0;Ángela
1313540876509966336;@GoldenBlueprint @realDonaldTrump 100% troll https://t.co/gCqH23Bdt1;0;0;Ángela
1314626777109716992;@gatewaypundit @realDonaldTrump @AndrewHClark It’s going to be a massive electoral  sweep.;0;0;Ángela
1316159991229960193;@realDonaldTrump Trump is going to HELL!!!!!;0;-1;Ángela
1316187839290396677;@realDonaldTrump https://t.co/aHF6gAMRq2;0;0;Ángela
1313316748368773121;"@SpeakerPelosi @realDonaldTrump defeats COVID, removes mask, addresses America like a Demigod.

@SpeakerPelosi votes to condemn Qanon, wears a floral mask while complaining about Trump. 

Vote wisely.";0;0;Ángela
1316202372327120897;@ndrewkellyborel @realDonaldTrump You mean only Republicans are allowed to cheat?;0;0;Ángela
1314146349802303488;@realDonaldTrump @Mike_Pence ??must be the steroids.;0;0;Ángela
1315826511967129609;@davidaxelrod @realDonaldTrump Yes that the energy you get from We The People when we are about to give him a 2nd term;0;0;Ángela
1313691961312849920;@glennbeck @9NEWSNANCY @realDonaldTrump CBO projects the deficit will grow exponentially. Debt is now 137% of GDP. Trade deficit biggest in 14 years. Real unemployment rate 12%. Iran building nuclear weapons with help of Russia. 210000 dead most in the world. No health care plan. https://t.co/80tOV6iqoS;0;0;Ángela
1316182449630576642;@realDonaldTrump Kinda like CA sends out mail in ballots to everyone, regardless of you have registered and reresigistered to vote in person. It’s pathetic;0;0;Ángela
1316242855829143552;"@SpeakerPelosi @realDonaldTrump @stevenmnuchin1 @wolfblitzer @AndrewYang Pelosi your statement “Crush the virus!” Remember Chinatown in March &amp; then your hair incident. You put a business out of business! America is watching!";0;0;Ángela
1314241180088098817;@realDonaldTrump Hey Donald, Stop that bullshit.  You're making a fool of yourself.;0;-1;Ángela
1313956954621046784;"@realDonaldTrump Please VP  to addresses how does one vote and make sure it’s not being in the garbage.
Extremely concerned that my one vote will count.";0;0;Ángela
1313792467355959297;"@realDonaldTrump @MarkMeadows @senatemajldr @kevinomccarthy @SpeakerPelosi @SenSchumer The idea of passing partial stimulus plan is good . Macy Pelosi‘a package is too big !Let’s Break them into small pieces , sign the ones both have agreed . Both should agree to give money directly to America people, small businesses&amp;should be passed . Stop playing politics Nancy!";0;0;Ángela
1313967528125837313;@realDonaldTrump Fuck stick;0;-1;Ángela
1316152559959109632;@realDonaldTrump @CoryBooker Cory Booker will be in Bidens administration!!! And guess what? Hopeful he will send you post cards while you are in prison! ????????;0;-1;Ángela
1313475142044004352;@realDonaldTrump You realize the markets look favorably to a blue wave based on the belief/fact that there will be more stimulus for the economy and more stability in government;0;0;Ángela
1314202347724304384;@JustTheTweets17 @johnrobertsFox @realDonaldTrump Agreed. Just like FDR.;0;0;Ángela
1315781204763787267;@realDonaldTrump Delusional Donny. Go ahead and have your Covid rally and don’t let it cross your mind that people will get infected and die.;0;-1;Ángela
1313594278262734849;@realDonaldTrump More lies from the orange office, and his cult of mindless sheep that dance and beg for pennies from his hands. Whilst thousands die, you act as if your special treatment was something for everyone, when you know full well it was not. You sir, are a loser.;0;-1;Ángela
1314197953582567426;@Kenny_Sowellfan @realDonaldTrump I think Pence is still searching for his personality;0;-1;Ángela
1315820922893467648;@Andy @realDonaldTrump Fag;0;0;Ángela
1314263140343873536;@realDonaldTrump You look great, 15 years younger. Good job sir.;0;0;Ángela
1314031008895823873;@realDonaldTrump #VoteOutFacism  #VoteNoTrumpPence;0;-1;Ángela
1316252359886921728;@prayingmedic @ProfessorPlum96 @LindseyGrahamSC @realDonaldTrump #AmyConeyBarrett IS well qualified for the #SCOTUS position! Dems are desperate. They are AFRAID that Barrett will be following #LawAndOrder , for the Dems seem to NOT follow the LAW, and only in it for power! #EnoughIsEnough;0;0;Ángela
1315766740945494017;"@realDonaldTrump Have you seen the ""rallies""?  Everything Biden says isn't true and they are just plain confusing.  One day says he is running for Senate....other days he thinks he has been in the Senate for 180 years. It's like going to a bad show.";0;0;Ángela
1313532174822526977;@Onesetoflaws @MatthewJshow @realDonaldTrump The religious fringe is definitely doing a good job at turning  this country into Jesus land.;0;0;Ángela
1316076261480038400;"@realDonaldTrump Most Americans (who aren't White Supremacists, or racists, or religious hypocrites, or fake ""patriots"") are beyond tired of this President's utter nonsense.

And that of the Vice President and this @SenateGOP.

America can -- and will -- do far better.
And very, very soon.";0;-1;Ángela
1313826310377009152;@realDonaldTrump Most forests are federally run.  If you think you can control forest fires in California why haven’t you been doing it these past four years?;0;-1;Ángela
1315857315610886146;@realDonaldTrump Start packing. LOSING BIGGLY https://t.co/V2dwmSs9Eh;0;-1;Ángela
1314603620025860098;@eyokley @realDonaldTrump @TuckerCarlson And somehow we are to believe whatever the show dr is saying? How f*cking unprofessional. This Dr. Is only going to ruin his/her name by joining the rest of them. https://t.co/mV8FO71sXd;0;0;Ángela
1315772416677818370;@ashishkjha @weijia @realDonaldTrump is still a danger to national security. 22 Days the Racist will be voted OUT! @kayleighmcenany #TraitorTrump #TrumpIsALaughingStock https://t.co/hBfaUErtvl;0;-1;Ángela
1313506699257544710;@intheMatrixxx @realDonaldTrump https://t.co/w9i3bkyH1K;0;0;Ángela
1313647133514510336;@realDonaldTrump #DonaldIsNoFred;0;0;Ángela
1313272588093677568;@realDonaldTrump Just be honest you never had covid you just had influenza.;0;0;Ángela
1314413831725162496;@RaconsMom @GSmithNewport @JennPellegrino @realDonaldTrump I have been saying the same thing, I really feel bad for him. Kamala already thinks that she’s taking over if Biden gets it, caught it on camera. Thank god it’s going to be Trump by a landslide!;0;1;Ángela
1316214791426449409;@realDonaldTrump Greatest President ever ??????;0;1;Ángela
1316485222049996802;@lilangel43130 @realDonaldTrump Yeah... I think everyone has seen these. And yeah, it's weird and creepy and shouldn't have been done - but there's gonna be people in any company who are weirdos or perverts and sneak stuff like this into things - shame on Disney for not catching it I guess.;0;0;Ángela
1313475158871617538;@Jerrygence @realDonaldTrump It not that fresh. Leftover hash.;0;0;Ángela
1315793519450050561;@TurveyBeth @realDonaldTrump Hell yes!!!;0;0;Ángela
1316046509230747649;@realDonaldTrump Some candid thoughts from someone who has nothing much to lose by expressing them. @MittRomney @POTUS https://t.co/H3eaaKA1cI;0;-1;Ángela
1313926123097591813;?? Don’t let @realDonaldTrump know about this!;0;0;Ángela
1315704114848821249;@realDonaldTrump You stupid fuck. VOTE!;0;-1;Ángela
1316287029878063104;@AL05Patriot @MariaBartiromo @realDonaldTrump @FoxBusiness @POTUS Not;0;0;Ángela
1314396242378711040;@twit_talking @onlytruthhere @realDonaldTrump No you fucking twat, the LEFT has destroyed our country. Your brilliant;0;0;Ángela
1315829332229656577;@BammerHank @JoanneFOX5 @FOX5Atlanta @realDonaldTrump I completely agree.  I only watch the news for the weather and then put it on something for my grandson when he gets up. Okay ...I also like to see Joanne's outfits everyday ??;0;0;Ángela
1313553424345112576;@realDonaldTrump Thank you President Trump! I’m so proud to have a president who cares so much for the people.;0;1;Ángela
1316297410151436289;@realDonaldTrump A jesi lood stj ??????;0;0;Ángela
1313375578972516353;"@MumboOne @SarahHuckabee @WinningWwg1wga @realDonaldTrump Do you know Donald doesn't pay his taxes, which means he doesn't help support police, cities, firefighters, schools, etc?

Do they know that Donald is going to destroy Social Security, Medicaid, Medicare, etc?

Well, you do now!

https://t.co/2UdKeIPjK4";0;-1;Ángela
1314384557722886144;@TrumpLezzieTwin @xandere3131 @lpackard @realDonaldTrump You know what it's called when the media ask him to disavow people he never supported over and over, and consistently pretend he never did? It's called propaganda. He never supported white supremacists, period, there is no reason to ask him to disavow them over and over.;0;0;Ángela
1313642372966866946;@realDonaldTrump When will you fully authorize to release your taxes ... never mind...we already know that you’re a Tax Fraud and Cheat  .. who do you owe 421 million to?? #TaxFraudTrump #VoteHimOut;0;-1;Ángela
1313281105156550657;@ChrisMar66440 @Lrihendry @realDonaldTrump Must be praying to a false god! The real one helps those who help themselves.;0;0;Ángela
1314549865335185409;@JBisRight @realDonaldTrump Yes you “knew” so much that you didn’t think to make your tweet accurate. That was an intentional trap right? Sure thing bud ????;0;0;Ángela
1316065855134937096;@realDonaldTrump Where is your plan. So far it's all talk. You will not protect people with pre-existing conditions because you are not making it mandatory for insurance company to do. So stop lying. For once in your miserable life STOP LYING!!!;0;-1;Ángela
1313571506740436992;"@GreenEggerForum @HullDockster @murray_nyc @realDonaldTrump Says the one in the photos complying with government ""mask"" requirements! Who is the one being lead now?";0;0;Ángela
1314750091933212672;Yeah, why, COVID-45?  @realDonaldTrump;0;0;Ángela
1315799469754114048;@El_Wezeal @DefenderParty @itsJeffTiedrich @realDonaldTrump @FoxNews Ur entitled to your own opinion ????;0;0;Ángela
1314593843099119618;"@realDonaldTrump @fema Hey @realDonaldTrump we have a video of your last briefing inside the @WhiteHouse with the @GOP 

https://t.co/FHHEQ4EE01";0;0;Ángela
1314688343297478657;@realDonaldTrump They can't even cheat without messing it up.;0;0;Ángela
1313786194208133120;@JudgeJeaninefan @realDonaldTrump @MarkMeadows @senatemajldr @kevinomccarthy @SpeakerPelosi @SenSchumer Wonderful!;0;0;Ángela
1313810179259916288;@realDonaldTrump  https://t.co/WZVGau23Y3;0;0;Ángela
1315838930126868480;@realDonaldTrump #VoteBiden;1;0;Ángela
1313554850915942405;@realDonaldTrump He claims he'll pass a major stimulus bill after the election... Really? Why after the election? This sounds a lot like I'll release my taxes after the election... Or I'll reveal my health plan like ever... The conman is trying to con you again people.;0;-1;Ángela
1313555794940563464;@realDonaldTrump fucking liar ??;0;-1;Ángela
1313863498775113733;@realDonaldTrump Need that hero’s act bill signed still you do know that right;0;0;Ángela
1314070157552160768;@RisetteMD @realDonaldTrump https://t.co/ex1Wxj20jA;0;-1;Ángela
1313532731259719680;@Nedsfeed @realDonaldTrump @NBCNews Lol, Trump is literally still on steroids and under around the clock care.;0;-1;Ángela
1315997188531646465;@ericbolling @realDonaldTrump With all the tax breaks Trump wants to give and with him feeding money to the farmers and other businesses during his push to get reelected. Does giving out all this money make our country less safe around the world or are we just racking up more debt to others around the world.;0;-1;Ángela
1314326614113767424;@reedgalen @TheRickWilson @realDonaldTrump @ProjectLincoln @SteveSchmidtSES Ooooo I bet they are all quaking in their boots — he’s a BIG LOSER —- and himself and Donnie jnr and javanka might be the only ones who still think he’s not;0;-1;Ángela
1316516597859786753;@realDonaldTrump @nypost That’s rich.;0;0;Ángela
1313888142974484481;@realDonaldTrump @foxandfriends @FoxNews;0;0;Ángela
1316188547574108160;"@realDonaldTrump Nice song choice ??????

 https://t.co/SeDIpH8mZC";0;0;Ángela
1314686873101578241;@eyokley @realDonaldTrump @TuckerCarlson Please stop with the promotion of this guy already... or I’m blocking you.;0;0;Ángela
1314511711127441408;@realDonaldTrump sorry Donnie no Nobel for you this year;0;-1;Ángela
1313515284116971520;@CFCJamiee @itsJeffTiedrich @realDonaldTrump Triggered, bro?;0;0;Ángela
1315836731506081792;@MManna80 @realPitBullDog @SexCounseling @realDonaldTrump Sure, my moneys on the guy who hasn’t spread it through his administration and campaign staff;0;0;Ángela
1314640378377711617;"It doesn't matter. @realDonaldTrump he got his prize.......PEACE?? 

THANK YOU MR. PRESIDENT FOR EVERYTHING YOU AND YOUR FAMILY HAVE DONE FOR OUR FREEDOM IN THE USA. WE LOVE YOU????????????";0;1;Ángela
1314413912801116161;@realDonaldTrump They won’t let me see link I’m in uk. Im American I should be able to see accurate news from my country https://t.co/kwW4aUWMb1;0;0;Ángela
1315910540196294658;Please stop the opera. I want to hear America the Beautiful and see you get off the plane. @realDonaldTrump @marklevinshow;0;0;Ángela
1313325205687881728;@tedcruz @realDonaldTrump Hmm... he walked into the executive residence without a mask. How many people walk into their homes with masks on? Staff that work their should be wearing the appropriate PPE and obviously know the President is here.;0;0;Ángela
1313379878713069568;@PatriotPrayerUS @carlyvwest @realDonaldTrump ok and? he’s still the president;0;0;Ángela
1314042304626188288;@polarsprite @realDonaldTrump ????;0;0;Ángela
1316014967250841601;@realDonaldTrump @OANN Current giant racist adamantly defends past giant racist. #TrumpIsARacist;0;-1;Ángela
1313974201771057153;@realDonaldTrump Also you have more adderall chunks flying out your nose. Your team must be really shitty to have missed that. I’d fire them all immediately;0;-1;Ángela
1314274113922494465;"@marcorubio @tedcruz @MikeLeeforUtah @realDonaldTrump @GOP @VP 

Oh look, a Republican acting as an agent for the PRC: https://t.co/FSEnpqk0hX https://t.co/bNTtDP4Van";0;-1;Ángela
1316310249771397120;@browngravy_93 @BrianClowdus @realDonaldTrump @getoutspoken20 Well then, it makes perfect sense for you to vote for a homophobic bully. Are you insane? You’ve been bullied but you’re supporting the biggest asshole on the planet? Was him mocking the disabled reporter or judging women on their looks or kids in cages all uplifting to you?;0;0;Ángela
1313291881938186242;@voomdoom1 @jasonrantz @realDonaldTrump This guy should be fired. Political opinion should not be taught at school. Thats what's wrong with our country. Let the parent teach about politic.;0;0;Ángela
1316323143196106753;@msLeelou @McguireScotty @realDonaldTrump Too bad he didn't comply with the security guards orders. Oh well, it is what it is.;0;0;Ángela
1314208754322165763;@jenluvsthecolts @silascap @realDonaldTrump I don’t know your specific situation, but Biden wants to expand the EITC for people over 65, expand the CDCTC from a max. of 3k to 8k (16k) for multiple dependents, ?? the CTC from 2k to 3k, and much more I can’t fit in a tweet.;0;0;Ángela
1313323690822696960;@Mike_Pence @VP @realDonaldTrump @FLOTUS If this Tweet was from March, it would be a good start. 200,000 deaths later, it’s laughable. Even “shithole countries” did a better job protecting their citizens. You are an utter failure and a spineless aider and abettor to criminally negligent homicide.;0;-1;Ángela
1314353205082574849;@JudicialWatch @realDonaldTrump Agreed;0;0;Ángela
1316058793919344640;@itsJeffTiedrich @realDonaldTrump Bet you are a fun chap to be around!;0;0;Ángela
1314674267125055489;@realDonaldTrump Resign;0;-1;Ángela
1315734657405784064;@TeamTrump @realDonaldTrump @Mike_Pence https://t.co/iDdwVzwyUL;1;0;Ángela
1315963875305684993;@ACTBrigitte @realDonaldTrump https://t.co/8jjuaLGJeU;-1;0;Ángela
1313894651829669888;@realDonaldTrump Saw that “Forrest” was trending and thought something bad had happened to Forrest Griffin. Much to my relief, it was only this dipshit tweeting again... https://t.co/zJ6PIf7yWx;0;-1;Ángela
1315831174741274624;@realDonaldTrump Vote Biden;1;0;Ángela
1313598929037074433;@BrandonStraka @Byronditto @realDonaldTrump I'm all in;0;0;Ángela
1314981528628154368;@MeowSiamese @joncoopertweets @JewishNewsUSA @realDonaldTrump Hahahaha.  This will age really well in a few weeks.;0;0;Ángela
1316168210895433728;@realDonaldTrump Vote Blue;1;0;Ángela
1315778690278584320;"@realDonaldTrump Don't be confused, By your instinct, please make the simplest choice !
stand          or     kneel
security      or     riot
law              or     crime
work           or     unemployment
prosperity  or     depression
justice        or     evil https://t.co/6maE7lp8Bo";0;0;Ángela
1313339247886323713;"@Cmisseri1218 @realDonaldTrump My cousin says the same thing. I asked her, “ who told you this “?She didn’t know. It’s fake rhetoric that isn’t based on facts. If you read the proposed bills it’s to do a background check to look for previous history of domestic violence, mental illness &amp; felons.";0;0;Ángela
1315857136845549569;"@BrianKarem @realDonaldTrump ""From a WH source"" lol. Jesus.";0;0;Ángela
1313329755173851136;@realDonaldTrump For the millions of ignorant, obese MAGA's that grew up on nothing but action movies, not knowing history, sitting on the couch, this is gold.;0;0;Ángela
1316188702163570688;@realDonaldTrump #Trump2020;0;1;Ángela
1313610018038538240;@realDonaldTrump He’s leading because you are a liar and he has a plan to get this country back on the right track. No more sweet deals for your conmen friends...;0;-1;Ángela
1314449699181596672;"Insta-Poll: Who Won the Debate-- Bloom or Curtis? | Coast to Coast AM https://t.co/z309gRzs4O 
@realDonaldTrump  @WhiteHouse  Bloom is delusional. Can't tolerate listening to his lies which he is stupid enough to believe.";0;0;Ángela
1313703934347956224;@MattGlantz @realDonaldTrump @JoeBiden https://t.co/wV9wtJTwCo;0;0;Ángela
1316307120510435333;"@realDonaldTrump The door's open. Here we go!
Meme time!";0;0;Ángela
1316118493864091648;"@ProjectLincoln @realDonaldTrump They still have Hunter on payroll.

The Biden's lick CCP boots for fun.

How bout that.";0;0;Ángela
1314408202910396416;@RyanAFournier @realDonaldTrump Yeah I think she’s up to something. If she pushing the narrative about President Trump health...if Biden gets in (fraudulently) she will use it against Biden and we will get stuck with Kamala. Horrible situation to think about!!! Get rid of Pelosi!!!;-1;0;Ángela
1313990367059079168;@realDonaldTrump You wouldn’t know a suburb if you drove through it. Why do you hate the poor?;0;-1;Ángela
1315852604690362368;@realDonaldTrump Well, that’s certainly an interesting perspective. Of course, Obama did serve the maximum of two four-year terms. But your point is still... interesting.;0;0;Ángela
1314218573993259010;@senatemajldr @marthamaccallum This morning, @realDonaldTrump, called a member of the U S Senate @KamalaHarris a monster and a communist. The American people deserve to know if you agree. @JoeBiden #TeamJoe https://t.co/ogG53TEMiu;1;0;Ángela
1313621411932467201;@realDonaldTrump Have you heard who Biden is running against in Pennsylvania? Look into it. There’s your answer.;0;0;Ángela
1314539162251517953;@GensRodney @JudgeJeaninefan @realDonaldTrump ??????;0;0;Ángela
1313363511268061184;@realDonaldTrump The only thing that is fake is YOU! Fake tan, fake news about you contracting Covid 19, fake happy wife, fake good President. The USA and the World will be a better place with you not being POTUS.;0;-1;Ángela
1314240342955307008;@SenMikeLee @KamalaHarris @realDonaldTrump @VP Unless they are racist. Then it's irresponsible to not bring it to light. #BidenHarris2020ToSaveAmerica;1;0;Ángela
1314386808734535682;@realDonaldTrump And yet even as you try to act like you're a good guy that defense people you're still trying to force her to Cave into these people's wishes. You are a white supremacist leader and you're not fooling anyone except for your extreme right base.;0;-1;Ángela
1313914031896322049;@realDonaldTrump Don’t vote for Trump by mail - you have to hand him your ballot personally.;0;0;Ángela
1313363697461411841;@realDonaldTrump Ur an idiot;0;-1;Ángela
1313548466941984768;@realdonaldtrump - We know in your mind you think you are the only one people should be concerned about.  Other curious minds would like to know how your WIFE and staff are doing. Or are they part of the 'I got Covid scam' too?;0;-1;Ángela
1314034923456561152;@TomFitton @realDonaldTrump @JudicialWatch Is that why one lady received 8 ballots?!;0;0;Ángela
1314029646971719683;@kayleighmcenany @realDonaldTrump She’s condescending and can lie with a straight face!;0;0;Ángela
1314013340088307713;@realDonaldTrump https://t.co/VsMLzypGpv;0;0;Ángela
1315902299647115264;"@DonaldJTrumpJr @realDonaldTrump God Bless You Mr. President there is none like you. You're annointed. 
Let No weapon formed  against you prosper, And Every Tongue that rises up against you in judgment you shall condemn. This is the heritage of the Lord, their righteousness is from me says the Lord. Isiah 54:17";0;1;Ángela
1316435256095002632;@SarahHuckabee @realDonaldTrump You’re going to burn in hell one day for all your deception;0;0;Ángela
1314337516284125185;@Mike_Pence @realDonaldTrump BUT THE AMERICAN PEOPLE AREN’T!!;0;0;Ángela
1314750891287867393;@realDonaldTrump Check your temperature.;0;0;Ángela
1314357677753995264;@GOPChairwoman @realDonaldTrump Stand down and stand by;0;0;Ángela
1314953374266089474;@realDonaldTrump https://t.co/4gV0uOX6Y6;0;-1;Ángela
1314151420900315137;@Irend38981364 @slampoetslams @MeidasTouch @realDonaldTrump dt ran this country like one of his businesses- to the ground. 210,000 dead, massive unemployment, tanked economy, racial riots. You look at all that and STILL want 4 more years? GTFOH.;0;-1;Ángela
1316129415504506880;@realDonaldTrump https://t.co/joPMEtsLpq;0;0;Ángela
1313617787030568960;@HKrassenstein @realDonaldTrump But you guys want to #DefundThePolice;0;0;Ángela
1314671874589163520;"@TrumpWarRoom The FAILING &amp; FAKE @realDonaldTrump is a disgrace to the office of President of the USA ????????????????";0;-1;Ángela
1316446431411146756;@the_resistor @Acyn @realDonaldTrump He is so adult child it is appalling. He has all the negative characteristics of an addict without the drug. As they say in the trade, you can remove the alcohol but you still have the ic(k).;0;0;Ángela
1313503923471351809;@MarshaBlackburn @realDonaldTrump Please quit embarrassing us.;0;-1;Ángela
1314162223615479808;@realDonaldTrump https://t.co/ZMFMxtdg4j;0;-1;Ángela
1316057527658975233;@realDonaldTrump oh btw...VOTE BIDEN!????????????????????????????????????????????????????????????????????????????????????????;1;0;Ángela
1315786584495546369;@NickAdamsinUSA @realDonaldTrump LIBERAL MASSACHUSETTS!!!!!! Love my President ????????????;0;1;Ángela
1314348397663596547;"@realDonaldTrump @wandavazquezg cash for votes again is it, or just cash in your pocket, like the 2.3 million you just used from your campaign to fund your own fat ass?

#hypocrite #LiarInChief #TrumpIsALaughingStock #FuckTrump https://t.co/dli8qlrapJ";0;-1;Ángela
1313973791647703041;"The left acts like Trump isn't doing all of this right now. Pathetic.
@realDonaldTrump #Trump2020";0;1;Ángela
1315799207324737537;@briantylercohen @realDonaldTrump Are you stupid? When did Trump claim to have been to war?;0;0;Ángela
1314386819119755266;@realDonaldTrump @seanhannity @FoxNews Do an executive order for stimulus checks $1200 - $1500 #SEATS4STIMULUS @SpeakerPelosi @senatemajldr @GOPLeader @SenSanders @LALATE;0;0;Ángela
1313553081452367876;@realDonaldTrump Not happy about your decision but I get it. ??????????;0;-1;Ángela
1314783540719095809;@VoLinxx @ResisterForever @ABC13News @realDonaldTrump @JoeBiden https://t.co/miDX68zGuB;0;0;Ángela
1314163601935077376;"@KamalaHarris Biden is going to Jail with Hillary and Obama @realDonaldTrump make it so Mr President!!

God bless America ????";-1;1;Ángela
1314665119645945856;@rapabstract @boco20 @itsJeffTiedrich @realDonaldTrump Where the crime involves a conspiracy, or a conspiracy to cover up the crime, there will invariably be a disinformation campaign launched against those seeking to uncover and expose the conspiracy...?;0;0;Ángela
1313833295503912961;@realDonaldTrump @MarshaBlackburn So your meds are pretty strong then, Donnie Druggo? https://t.co/O9nHtMEWCZ;0;-1;Ángela
1313490259586551815;@NerdOfWarcraft @realDonaldTrump Liberals going insane;0;0;Ángela
1313730379761688576;@jez_1985 @Turdface70 @GandP007 @NC_24 @Disillu31110791 @realDonaldTrump Oh I love how you're turning this on me. I talk to real people. Not a propaganda machine that says fake news every time they don't like something that is said about them. Their support base is too stupid to ever question what they say.;0;0;Ángela
1314976141464211456;@MeowSiamese @joncoopertweets @JewishNewsUSA @realDonaldTrump That’s right - we call your bluff Mr. President and raise you 2 indictments;0;0;Ángela
1313511662364889091;@realDonaldTrump Maybe you should be more concerned about the American lives lost to co-vid! It’s not always about you! #TrumpIsANationalDisgrace #TrumpLied200KDied;0;-1;Ángela
1315710193074933762;"@ChidiNwatu @realDonaldTrump Folsom send his sorry Ass to Folsom??

They'll go American me on his Fat Ass!";0;0;Ángela
1313634639227940864;@realDonaldTrump https://t.co/cjODI65Pri;0;-1;Ángela
1314048013631881217;@realDonaldTrump It’s tripled baby !!!!! Trump 2020;0;1;Ángela
1316126406775103491;"@ChuckGrassley @realDonaldTrump Can’t you spell?
Please retire to the corn farm";0;0;Ángela
1316308354612985856;"Approval ratings for @realDonaldTrump, @GovRonDeSantis drop sink, via @realRyanNicol

https://t.co/oStb6wzGao

#FlaPol https://t.co/XDIxuc5R6Z";0;0;Ángela
1313502524784156675;@realDonaldTrump We love you man !!!!;0;1;Ángela
1315832700494704640;@realDonaldTrump https://t.co/Y5hA308AV2;0;-1;Ángela
1314199419030568960;@TARGARYEN888 @realDonaldTrump I thought the exact same thing this morning!;0;0;Ángela
1313924876101705732;"@GooseWayneTV @realDonaldTrump Ahahahahahahahahahahahahhahahaahahhaahahhsshhsshshaahahahah!!!
Unified your country???
LMAOOOOO from Europe!
Ahahahahaah, what an idiot!!!
Ahahahahahahahahaha!!!";0;0;Ángela
1313620198155579392;@realDonaldTrump No chance you’ll win anything!;0;-1;Ángela
1313864845385703426;@itsJeffTiedrich @realDonaldTrump Forrest?  Idiot - you started an entire nation on fire, what possible good could you do?;0;-1;Ángela
1313727218883977218;@dollmaker26 @JSparham @DollyBelle @HKrassenstein @realDonaldTrump https://t.co/2bl0M2u463;0;-1;Ángela
1314184151185195010;@realDonaldTrump #LoserTrump;0;-1;Ángela
1315755958006624257;@XArmandKleinX @joe56odad @realDonaldTrump @GOPLeader Thank you! ????????????????????????????????????????????????????????????;0;0;Ángela
1313904538852618240;@MatthewJshow @realDonaldTrump @MarshaBlackburn Stupid? Yes. I agree.;0;0;Ángela
1314537313691742209;@realDonaldTrump @POTUS @seanhannity @FoxNews Too little too late.  You had the big stage at the debate and attacked like a rabid dog enabling Biden to stay mum on all his policies.  There's no coming back now.  Keep watching MSM and lead by tweet.;0;0;Ángela
1314176042291077122;@realDonaldTrump Damn, well, get, better, my, brother.;0;0;Ángela
1314661306075680770;@ABC13News @realDonaldTrump @HillaryClinton Would other see your taxes and how much you owe to china;0;0;Ángela
1314074890610204672;@Yvngkaii @realDonaldTrump The fact you saw what happened and claim the opposite is some mighty fine gaslighting. How many ribs have you had to remove to twist yourself into this position?;0;-1;Ángela
1314885162015117315;@BrianDees @ABC13News @realDonaldTrump @JoeBiden Also bc I'm feeling petty and kinda assume your pro life you do realize banning abortion is only gonna ban safe abortion right?;0;0;Ángela
1316483923820638208;@AZCourtney1088 @AllanJRobert @soulflowerdi @Dudeman_70 @mamatimesdeux @RealAtheology @realDonaldTrump Liberals are hilarious.  They are so focused on what’s not being said or never been said to try and prove a point.;0;0;Ángela
1313303979523178497;@jerrysaltz @bannersquest @DrKarlynB @glennbeck @realDonaldTrump Duranty won a Pulitzer prise too, not much to brag about. Lol.;0;0;Ángela
1313969980111761408;@MeidasTouch @realDonaldTrump Blah haha!!!;0;0;Ángela
1314035753199063046;@realDonaldTrump Shhhhh;0;0;Ángela
1313764441410998276;@realDonaldTrump SAVE YOUR COUNTRY, VOTE BIDEN!;1;0;Ángela
